,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
10,hi,1440696932154765325,3379962305, drmadiwr  WesternRly  Dipsinh Rathod  drmadiwr  Bhupendrapbjp   AmitShah  narendramodi  RailMinIndia  WesternRly  AshwiniVaishnaw  DarshanaJardosh  कृपया ट्रेन का समय कोरोनावायरस के आने से पहले था वो करदो हिम्मतनगर से असारवा https   t co YUJMLomlF4,1440698204077510663,False, drmadiwr  WesternRly  Dipsinh Rathod  drmadiwr  Bhupendrapbjp   AmitShah  narendramodi  RailMinIndia  WesternRly  AshwiniVaishnaw  DarshanaJardosh  कृपया ट्रेन का समय कोरोनावायरस के आने से पहले था वो करदो हिम्मतनगर से असारवा https   t co YUJMLomlF4,2021-09-22T15:23:13.000Z,India,@drmadiwr @WesternRly @Dipsinh_Rathod @drmadiwr @Bhupendrapbjp  @AmitShah @narendramodi @RailMinIndia @WesternRly @AshwiniVaishnaw @DarshanaJardosh  कृपया ट्रेन का समय कोरोनावायरस के आने से पहले था वो करदो हिम्मतनगर से असारवा https://t.co/YUJMLomlF4,[],[],"['drmadiwr', 'WesternRly', 'Dipsinh_Rathod', 'drmadiwr', 'Bhupendrapbjp', 'AmitShah', 'narendramodi', 'RailMinIndia', 'WesternRly']",['https://t.co/wGB5KBSDfQ'],
11,hi,1440690117698490381,1350037497615589377, BetulCollector  BetulProjs  CMMadhyaPradesh  JansamparkMP  healthminmp बधाई,1440712075269971974,False, BetulCollector  BetulProjs  CMMadhyaPradesh  JansamparkMP  healthminmp बधाई,2021-09-22T16:18:20.000Z,India,@BetulCollector @BetulProjs @CMMadhyaPradesh @JansamparkMP @healthminmp बधाई,[],[],"['BetulCollector', 'BetulProjs', 'CMMadhyaPradesh', 'JansamparkMP', 'healthminmp']",[],
12,hi,1440689432470777866,816930988169117696, DmMaharajganj  CMOfficeUP  myogioffice  UPGovt  InfoDeptUP  ChiefSecyUP जय हिन्द।,1440690013486805008,False, DmMaharajganj  CMOfficeUP  myogioffice  UPGovt  InfoDeptUP  ChiefSecyUP जय हिन्द।,2021-09-22T14:50:40.000Z,India,@DmMaharajganj @CMOfficeUP @myogioffice @UPGovt @InfoDeptUP @ChiefSecyUP जय हिन्द।,[],[],"['DmMaharajganj', 'CMOfficeUP', 'myogioffice', 'UPGovt', 'InfoDeptUP', 'ChiefSecyUP']",[],
13,hi,1440686340450910222,740689850, JansamparkMP  narendramodi मल्लब इससे पहले जितने भी टीके वैक्सीन लगे उसमे पुरानी सरकारों ने पैसा लेकर जनता को लगाएहद्द हैझूठ फैलाने की,1440688710312292368,False, JansamparkMP  narendramodi मल्लब इससे पहले जितने भी टीके वैक्सीन लगे उसमे पुरानी सरकारों ने पैसा लेकर जनता को लगाएहद्द हैझूठ फैलाने की,2021-09-22T14:45:29.000Z,India,"@JansamparkMP @narendramodi मल्लब इससे पहले जितने भी टीके,वैक्सीन लगे उसमे पुरानी सरकारों ने पैसा लेकर जनता को लगाए
हद्द है
झूठ फैलाने की",[],[],"['JansamparkMP', 'narendramodi']",[],
14,hi,1440686340450910222,740689850, JansamparkMP बदलती दिल्ली की एक झलक https   t co 6pixqrCndy,1440686736087011339,False, JansamparkMP बदलती दिल्ली की एक झलक https   t co 6pixqrCndy,2021-09-22T14:37:39.000Z,India,@JansamparkMP बदलती दिल्ली की एक झलक https://t.co/6pixqrCndy,[],[],['JansamparkMP'],[],
15,hi,1440683392899551239,2506662439, CMMadhyaPradesh  ChouhanShivraj  start MP teachers transfer portal पारदर्शिता सेसमानता से नियम सभी के लिये बराबर  के आधार परट्रांसफर होने चाहिए थेसिर्फसिफारशी हुये  सिर्फ कुछ चहीतों के हुये ऐसा क्यों  हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें कौन सुनेगा हमारी   narendramodiOR RahulGandhi  ,1440684969471270921,False, CMMadhyaPradesh  ChouhanShivraj  start MP teachers transfer portal पारदर्शिता सेसमानता से नियम सभी के लिये बराबर  के आधार परट्रांसफर होने चाहिए थेसिर्फसिफारशी हुये  सिर्फ कुछ चहीतों के हुये ऐसा क्यों  हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें कौन सुनेगा हमारी   narendramodiOR RahulGandhi  ,2021-09-22T14:30:38.000Z,India,"@CMMadhyaPradesh @ChouhanShivraj #start_MP_teachers_transfer_portal 
पारदर्शिता से
समानता से
""नियम सभी के लिये बराबर"" के आधार पर
ट्रांसफर होने चाहिए थे
सिर्फ
सिफारशी हुये ,सिर्फ कुछ चहीतों के हुये 
ऐसा क्यों ?😥
हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें?
कौन सुनेगा हमारी ?
@narendramodi
OR
@RahulGandhi 
?",['😥'],['start_MP_teachers_transfer_portal'],"['CMMadhyaPradesh', 'ChouhanShivraj']",['https://t.co/7kXTHBFEGr'],
16,en,1440683143070052361,360632820, VikashPreetam  SunilRW Congratulations India ,1440718528999346185,False,,2021-09-22T16:43:59.000Z,India,@VikashPreetam @SunilRW Congratulations India 💐💐,['💐'],[],"['VikashPreetam', 'SunilRW']",[], VikashPreetam  SunilRW Congratulations India 
17,en,1440683143070052361,360632820, VikashPreetam  SunilRW Great job,1440699856016658447,False,,2021-09-22T15:29:47.000Z,India,@VikashPreetam @SunilRW Great job,[],[],"['VikashPreetam', 'SunilRW']",[], VikashPreetam  SunilRW Great job
18,hi,1440677686314102796,974185576185278464,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https   t co z2km9hS4eG,1440677694065152007,False,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https   t co z2km9hS4eG,2021-09-22T14:01:43.000Z,India,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https://t.co/z2km9hS4eG,[],[],[],['https://t.co/2Pyg50qauQ'],
19,en,1440676619002073098,1358796349366538240,Covid 19 vaccination,1440676621896196108,False,,2021-09-22T13:57:27.000Z,India,Covid 19 vaccination,[],[],[],[],Covid 19 vaccination
20,en,1440672708027506691,828888885472043008, dc dhanbad Does anyone know where is PANDERKANALI PANCHAYAT BHAWAN I got appointment at this place  not visible on google map,1440748713656213504,False,,2021-09-22T18:43:55.000Z,India,"@dc_dhanbad Does anyone know where is PANDERKANALI PANCHAYAT BHAWAN.

I got appointment at this place, not visible on google map",[],[],['dc_dhanbad'],[], dc dhanbad Does anyone know where is PANDERKANALI PANCHAYAT BHAWAN I got appointment at this place  not visible on google map
21,hi,1440669819460743174,1003886933439901696,मंत्री गण तथा जिलों के प्रभारी अधिकारीगण भी संबोधन को ऑनलाईन सुन सकते हैं। यह संबोधन दूरदर्शन के अलावा वेबकास्ट लिंक  फेसबुक लाइव  यू ट्यूब  ट्विटर पर देखा व सुना जा सकेगा।,1440669826372964359,False,मंत्री गण तथा जिलों के प्रभारी अधिकारीगण भी संबोधन को ऑनलाईन सुन सकते हैं। यह संबोधन दूरदर्शन के अलावा वेबकास्ट लिंक  फेसबुक लाइव  यू ट्यूब  ट्विटर पर देखा व सुना जा सकेगा।,2021-09-22T13:30:27.000Z,India,"मंत्री गण तथा जिलों के प्रभारी अधिकारीगण भी संबोधन को ऑनलाईन सुन सकते हैं। यह संबोधन दूरदर्शन के अलावा वेबकास्ट लिंक, फेसबुक लाइव, यू ट्यूब, ट्विटर पर देखा व सुना जा सकेगा।",[],[],[],['https://t.co/F8HSQHFZ5t'],
22,hi,1440669819460743174,1003886933439901696,समस्त कलेक्टर्स को निर्देशित किया है कि जिला स्तरीय क्राइसिस मैनेजमेंट समिति के सदस्यों को एनआईसी वीडियो कांन्फ्रेंस रूम की क्षमता को देखते हुए इस रूम में आमंत्रित करें तथा शेष सदस्यों को वीसी लिंक से जुड़ने के लिए सूचित करें। MPVaccinationMahaAbhiyan3 Unite2FightCorona,1440669823013322764,False,समस्त कलेक्टर्स को निर्देशित किया है कि जिला स्तरीय क्राइसिस मैनेजमेंट समिति के सदस्यों को एनआईसी वीडियो कांन्फ्रेंस रूम की क्षमता को देखते हुए इस रूम में आमंत्रित करें तथा शेष सदस्यों को वीसी लिंक से जुड़ने के लिए सूचित करें। MPVaccinationMahaAbhiyan3 Unite2FightCorona,2021-09-22T13:30:26.000Z,India,"समस्त कलेक्टर्स को निर्देशित किया है कि जिला स्तरीय क्राइसिस मैनेजमेंट समिति के सदस्यों को एनआईसी वीडियो कांन्फ्रेंस रूम की क्षमता को देखते हुए इस रूम में आमंत्रित करें तथा शेष सदस्यों को वीसी लिंक से जुड़ने के लिए सूचित करें।
#MPVaccinationMahaAbhiyan3
#Unite2FightCorona",[],[],[],['https://t.co/FHL9H2PUlM'],
23,hi,1440659831614963715,966799585, ABHINAVMAURYA10  anamikaa 143  SanjuGo88848874 साहेब के फोटो हटाने को तो नहीं कहा ,1440668726173388807,False, ABHINAVMAURYA10  anamikaa 143  SanjuGo88848874 साहेब के फोटो हटाने को तो नहीं कहा ,2021-09-22T13:26:05.000Z,India,@ABHINAVMAURYA10 @anamikaa_143 @SanjuGo88848874 साहेब के फोटो हटाने को तो नहीं कहा?,[],[],"['ABHINAVMAURYA10', 'anamikaa_143', 'SanjuGo88848874']",[],
24,hi,1440658199430844427,2588841246, UPGovt  rahat up  69000 शिक्षक भर्ती आरक्षण घोटाला उत्तरप्रदेश की 69 हजार शिक्षक भर्ती में एससी  एसटी  ओबीसी अभ्यार्थियों को आरक्षण से वंचित करके बहुजन समाज के युवाओं के भविष्य साथ खिलवाड़ हुआ है। जल्द से जल्द न्‍याय दो  BhimArmyChief  PMOIndia  AmitShah  CMOfficeUP  DyCMGoUP  myogioffice https   t co QqFuNPLcRb,1440673247549288452,False, UPGovt  rahat up  69000 शिक्षक भर्ती आरक्षण घोटाला उत्तरप्रदेश की 69 हजार शिक्षक भर्ती में एससी  एसटी  ओबीसी अभ्यार्थियों को आरक्षण से वंचित करके बहुजन समाज के युवाओं के भविष्य साथ खिलवाड़ हुआ है। जल्द से जल्द न्‍याय दो  BhimArmyChief  PMOIndia  AmitShah  CMOfficeUP  DyCMGoUP  myogioffice https   t co QqFuNPLcRb,2021-09-22T13:44:03.000Z,India,"@UPGovt @rahat_up #69000_शिक्षक_भर्ती_आरक्षण_घोटाला उत्तरप्रदेश की 69 हजार शिक्षक भर्ती में एससी, एसटी, ओबीसी अभ्यार्थियों को आरक्षण से वंचित करके बहुजन समाज के युवाओं के भविष्य साथ खिलवाड़ हुआ है। जल्द से जल्द न्‍याय दो @BhimArmyChief @PMOIndia @AmitShah @CMOfficeUP @DyCMGoUP @myogioffice https://t.co/QqFuNPLcRb",[],['69000_शिक्षक_भर्ती_आरक्षण_घोटाला'],"['UPGovt', 'rahat_up']",['https://t.co/zXmVIv3Npp'],
25,hi,1440658199430844427,2588841246, UPGovt  rahat up 2020 21 सत्र में जिन छात्रों की आधी छात्रवृत्ति आयी  उनकी आएगी या नही बताने का कष्ट करे। नही आनी हो तो साफ साफ बता दीजिए नही आएगी। काहे बेवकूफ बना के रखे है छात्रों को। बोले हैं 2 अक्टूबर तक आएगी  आती भी है या नही की चुनावी फुग्गा है ये। https   t co uRAJUuc2ky,1440663998362361867,False, UPGovt  rahat up 2020 21 सत्र में जिन छात्रों की आधी छात्रवृत्ति आयी  उनकी आएगी या नही बताने का कष्ट करे। नही आनी हो तो साफ साफ बता दीजिए नही आएगी। काहे बेवकूफ बना के रखे है छात्रों को। बोले हैं 2 अक्टूबर तक आएगी  आती भी है या नही की चुनावी फुग्गा है ये। https   t co uRAJUuc2ky,2021-09-22T13:07:18.000Z,India,"@UPGovt @rahat_up 2020-21 सत्र में जिन छात्रों की आधी छात्रवृत्ति आयी, उनकी आएगी या नही बताने का कष्ट करे। नही आनी हो तो साफ साफ बता दीजिए नही आएगी। काहे बेवकूफ बना के रखे है छात्रों को। बोले हैं 2 अक्टूबर तक आएगी, आती भी है या नही की चुनावी फुग्गा है ये। https://t.co/uRAJUuc2ky",[],[],"['UPGovt', 'rahat_up']",['https://t.co/PRPRlXQfSV'],
26,en,1440658178878803976,758373172701831169, DC Ramgarh  JharkhandCMO The condition  of kuju naya more giddi road is very bad  This road is made by CCL and CCL  earn millions  of rupees  revenue  in this area but totally ignore  this  road The road near gm office kuju  and kuju station  more in worst condition  MP hazaribagh   jayantsinha pls see https   t co UPjAKkTM1I,1440669925278818306,False,,2021-09-22T13:30:51.000Z,India,@DC_Ramgarh @JharkhandCMO The condition  of kuju naya more giddi road is very bad .This road is made by CCL and CCL  earn millions  of rupees  revenue  in this area but totally ignore  this  road.The road near gm office kuju  and kuju station  more in worst condition. MP hazaribagh  @jayantsinha pls see https://t.co/UPjAKkTM1I,[],[],"['DC_Ramgarh', 'JharkhandCMO']",['https://t.co/Es4H9zjV3C'], DC Ramgarh  JharkhandCMO The condition  of kuju naya more giddi road is very bad  This road is made by CCL and CCL  earn millions  of rupees  revenue  in this area but totally ignore  this  road The road near gm office kuju  and kuju station  more in worst condition  MP hazaribagh   jayantsinha pls see https   t co UPjAKkTM1I
27,hi,1440654532082499591,886595120488992773,कोविड टीकाकरण के पश्चात 20 दिनों तक निगरानी एवं त्वरित प्रबंधन किया जाना आवश्यक होगा। टीकाकरण के बाद प्रत्येक गर्भवती एवं धात्री महिला को सुमन हेल्प डेस्क के टेलीकॉलर द्वारा 20 दिवस तक फॉलोअप सुनिश्चित किया जाये एवं चिकित्सकीय परामर्श के लिये महिला को 104 1075 नम्बर पर सम्पर्क,1440654539967713286,True,कोविड टीकाकरण के पश्चात 20 दिनों तक निगरानी एवं त्वरित प्रबंधन किया जाना आवश्यक होगा। टीकाकरण के बाद प्रत्येक गर्भवती एवं धात्री महिला को सुमन हेल्प डेस्क के टेलीकॉलर द्वारा 20 दिवस तक फॉलोअप सुनिश्चित किया जाये एवं चिकित्सकीय परामर्श के लिये महिला को 104 1075 नम्बर पर सम्पर्क,2021-09-22T12:29:43.000Z,India,कोविड टीकाकरण के पश्चात 20 दिनों तक निगरानी एवं त्वरित प्रबंधन किया जाना आवश्यक होगा। टीकाकरण के बाद प्रत्येक गर्भवती एवं धात्री महिला को सुमन हेल्प डेस्क के टेलीकॉलर द्वारा 20 दिवस तक फॉलोअप सुनिश्चित किया जाये एवं चिकित्सकीय परामर्श के लिये महिला को 104/1075 नम्बर पर सम्पर्क,[],[],[],['https://t.co/7f3OCspCRf'],
28,hi,1440654532082499591,886595120488992773,कोविड टीकाकरण के लिये आने वाली गर्भवती महिलाओं की प्रसव पूर्व जाँच भी सुनिश्चित की जाये। आवश्यकतानुसार गर्भवती एवं धात्री महिलाओं को आयरन एवं कैल्शियम की गोली उपलब्ध कराई जाये। गर्भवती एवं धात्री महिलाओं मे कोविड के कोवैक्सिन और कोविशिल्ड दोनों टीके सुरक्षित हैं।,1440654537639874571,True,कोविड टीकाकरण के लिये आने वाली गर्भवती महिलाओं की प्रसव पूर्व जाँच भी सुनिश्चित की जाये। आवश्यकतानुसार गर्भवती एवं धात्री महिलाओं को आयरन एवं कैल्शियम की गोली उपलब्ध कराई जाये। गर्भवती एवं धात्री महिलाओं मे कोविड के कोवैक्सिन और कोविशिल्ड दोनों टीके सुरक्षित हैं।,2021-09-22T12:29:42.000Z,India,कोविड टीकाकरण के लिये आने वाली गर्भवती महिलाओं की प्रसव पूर्व जाँच भी सुनिश्चित की जाये। आवश्यकतानुसार गर्भवती एवं धात्री महिलाओं को आयरन एवं कैल्शियम की गोली उपलब्ध कराई जाये। गर्भवती एवं धात्री महिलाओं मे कोविड के कोवैक्सिन और कोविशिल्ड दोनों टीके सुरक्षित हैं।,[],[],[],['https://t.co/nuXgBa8b0x'],
29,en,1440652617416278026,1253279134194819075, ForsanHindi Visiter can take vaccine in UAE  ,1440653060951343109,False,,2021-09-22T12:23:50.000Z,India,@ForsanHindi Visiter can take vaccine in UAE ?,[],[],['ForsanHindi'],[], ForsanHindi Visiter can take vaccine in UAE  
30,hi,1440649405611196428,1320141312, BJP4Rajasthan  RanjeetaKoliMP Good Regards Danish AbbasGo raksha vahini up mantri,1440659892470050822,False, BJP4Rajasthan  RanjeetaKoliMP Good Regards Danish AbbasGo raksha vahini up mantri,2021-09-22T12:50:59.000Z,India,"@BJP4Rajasthan @RanjeetaKoliMP Good 
Regards Danish Abbas
Go raksha vahini up mantri",[],[],"['BJP4Rajasthan', 'RanjeetaKoliMP']",[],
31,hi,1440648320939184128,1249458391610576896, AijazDhebar भूपेश है तो भरोसा है।,1440648478569336834,False, AijazDhebar भूपेश है तो भरोसा है।,2021-09-22T12:05:37.000Z,India,@AijazDhebar भूपेश है तो भरोसा है।,[],[],['AijazDhebar'],[],
32,hi,1440641492125585410,753594181696819201, ThePradeepBatra  SunilRW  pushkardhami  narendramodi  BJP4UK  shivprakashbjp  anil baluni  AmitShah  BJP4India  JPNadda  yoursdharm  rpsinghkhalsa भाजपा फिर से आ रही है 2022,1440649065482514435,False, ThePradeepBatra  SunilRW  pushkardhami  narendramodi  BJP4UK  shivprakashbjp  anil baluni  AmitShah  BJP4India  JPNadda  yoursdharm  rpsinghkhalsa भाजपा फिर से आ रही है 2022,2021-09-22T12:07:57.000Z,India,@ThePradeepBatra @SunilRW @pushkardhami @narendramodi @BJP4UK @shivprakashbjp @anil_baluni @AmitShah @BJP4India @JPNadda @yoursdharm @rpsinghkhalsa भाजपा फिर से आ रही है 2022,[],[],"['ThePradeepBatra', 'SunilRW', 'pushkardhami', 'narendramodi', 'BJP4UK', 'shivprakashbjp', 'anil_baluni', 'AmitShah', 'BJP4India']",['https://t.co/x420eFxzF5'],
