,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
10,hi,1440335270499389442,972062637952389120,मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी डॉ  अजीत मिश्रा ने जानकारी देते हुये बताया कि कोविड 19 की तीसरी लहर की संभावना को दृष्टिगत रखते हुये। डॉ  मिश्रा ने जिले की जनता से अपील की है कि कोई व्यक्ति कोविड 19 के टीके से छूटा ना रहे यही हमारा और हमारे परिवार का सुरक्षा कवच है।,1440335278133055497,False,मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी डॉ  अजीत मिश्रा ने जानकारी देते हुये बताया कि कोविड 19 की तीसरी लहर की संभावना को दृष्टिगत रखते हुये। डॉ  मिश्रा ने जिले की जनता से अपील की है कि कोई व्यक्ति कोविड 19 के टीके से छूटा ना रहे यही हमारा और हमारे परिवार का सुरक्षा कवच है।,2021-09-21T15:21:05.000Z,India,मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी डॉ. अजीत मिश्रा ने जानकारी देते हुये बताया कि कोविड-19 की तीसरी लहर की संभावना को दृष्टिगत रखते हुये। डॉ. मिश्रा ने जिले की जनता से अपील की है कि कोई व्यक्ति कोविड-19 के टीके से छूटा ना रहे यही हमारा और हमारे परिवार का सुरक्षा कवच है।,[],[],[],['https://t.co/86BiuA41CN'],
11,hi,1440080831687626752,817340591046414336, thewirehindi जिया हो  सब कुछ मुमकिन ,1440146812745052163,False, thewirehindi जिया हो  सब कुछ मुमकिन ,2021-09-21T02:52:11.000Z,India,@thewirehindi जिया हो! सब कुछ मुमकिन!,[],[],['thewirehindi'],[],
12,hi,1440007874600583172,971702331329908737, prochhindwara  CMMadhyaPradesh  JansamparkMP  jbpcommissioner  sauravksuman  dmchhindwara  healthminmp  mp wcdmp Ghode aur Khachhar me fark samajh aa jata to aaj desh ki ye haalat na hoti ,1440017354134413313,False, prochhindwara  CMMadhyaPradesh  JansamparkMP  jbpcommissioner  sauravksuman  dmchhindwara  healthminmp  mp wcdmp Ghode aur Khachhar me fark samajh aa jata to aaj desh ki ye haalat na hoti ,2021-09-20T18:17:46.000Z,India,@prochhindwara @CMMadhyaPradesh @JansamparkMP @jbpcommissioner @sauravksuman @dmchhindwara @healthminmp @mp_wcdmp Ghode aur Khachhar me fark samajh aa jata to aaj desh ki ye haalat na hoti.🤪🤪😂😂😂😂,"['😂', '🤪']",[],"['prochhindwara', 'CMMadhyaPradesh', 'JansamparkMP', 'jbpcommissioner', 'sauravksuman', 'dmchhindwara', 'healthminmp', 'mp_wcdmp']",['https://t.co/PxbGlXq4EB'],
13,hi,1439986459390320647,817340591046414336, thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए,1439988815804968961,False, thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए,2021-09-20T16:24:22.000Z,India,@thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए,[],[],['thewirehindi'],[],
14,hi,1439986459390320647,817340591046414336, thewirehindi विकास तो छलांग लगा रहा है।,1439987420838039561,False, thewirehindi विकास तो छलांग लगा रहा है।,2021-09-20T16:18:49.000Z,India,"@thewirehindi विकास तो छलांग लगा रहा है।
🤣🤣🏹🏹","['🏹', '🤣']",[],['thewirehindi'],[],
15,en,1439981727934418947,3014871359, wasizaffar  Saran dm  nildeoreIAS Your mobile number is not registered yet  Visit same booth for Re registration now immediately  to get second dose on the time ,1439994375426101252,False,,2021-09-20T16:46:27.000Z,India,"@wasizaffar @Saran_dm @nildeoreIAS Your mobile number is not registered yet. Visit same booth for Re-registration now immediately, to get second dose on the time.",[],[],"['wasizaffar', 'Saran_dm', 'nildeoreIAS']",['https://t.co/tb6qYXjtLk'], wasizaffar  Saran dm  nildeoreIAS Your mobile number is not registered yet  Visit same booth for Re registration now immediately  to get second dose on the time 
16,en,1439981727934418947,3014871359, Saran dm  nildeoreIAS Hello Sir  I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate  I also checked on Cowin app Please do needful,1439989520527605760,False,,2021-09-20T16:27:10.000Z,India,"@Saran_dm @nildeoreIAS Hello Sir, I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate. I also checked on Cowin app.
Please do needful",[],[],"['Saran_dm', 'nildeoreIAS']",['https://t.co/tZJ274LBE8'], Saran dm  nildeoreIAS Hello Sir  I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate  I also checked on Cowin app Please do needful
17,hi,1439966740453068805,982539238901272576, BhindCollector आपकी तरफ से कभी कोई रिप्लाई आता नही है केवल पोस्ट आती है,1439967225906036740,False, BhindCollector आपकी तरफ से कभी कोई रिप्लाई आता नही है केवल पोस्ट आती है,2021-09-20T14:58:34.000Z,India,@BhindCollector आपकी तरफ से कभी कोई रिप्लाई आता नही है केवल पोस्ट आती है,[],[],['BhindCollector'],[],
18,hi,1439956152993808385,39240673, SantKumarPande  ABPNews  narendramodi  ChouhanShivraj  JM Scindia  Indersinghsjp  शिक्षक ट्रांसफर पोर्टल चालू करो  narendramodi ChouhanShivraj  JM Scindia  Indersinghsjp माननीयसामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय   समानता  मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें,1439975872358871048,False, SantKumarPande  ABPNews  narendramodi  ChouhanShivraj  JM Scindia  Indersinghsjp  शिक्षक ट्रांसफर पोर्टल चालू करो  narendramodi ChouhanShivraj  JM Scindia  Indersinghsjp माननीयसामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय   समानता  मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें,2021-09-20T15:32:56.000Z,India,"@SantKumarPande @ABPNews @narendramodi @ChouhanShivraj @JM_Scindia @Indersinghsjp #शिक्षक_ट्रांसफर_पोर्टल_चालू_करो 
@narendramodi
@ChouhanShivraj 
@JM_Scindia 
@Indersinghsjp 
माननीय
सामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय , समानता, मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें",[],['शिक्षक_ट्रांसफर_पोर्टल_चालू_करो'],"['SantKumarPande', 'ABPNews', 'narendramodi', 'ChouhanShivraj', 'JM_Scindia', 'Indersinghsjp']",['https://t.co/3ZBYaEtcDM'],
19,hi,1439956152993808385,39240673, ajay1771987  SantKumarPande  ImranKh15656671  ABPNews  narendramodi  ChouhanShivraj  JM Scindia  Indersinghsjp  शिक्षक ट्रांसफर पोर्टल चालू करो  narendramodi ChouhanShivraj  JM Scindia  Indersinghsjp माननीयसामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय   समानता  मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें,1439974630794547207,False, ajay1771987  SantKumarPande  ImranKh15656671  ABPNews  narendramodi  ChouhanShivraj  JM Scindia  Indersinghsjp  शिक्षक ट्रांसफर पोर्टल चालू करो  narendramodi ChouhanShivraj  JM Scindia  Indersinghsjp माननीयसामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय   समानता  मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें,2021-09-20T15:28:00.000Z,India,"@ajay1771987 @SantKumarPande @ImranKh15656671 @ABPNews @narendramodi @ChouhanShivraj @JM_Scindia @Indersinghsjp #शिक्षक_ट्रांसफर_पोर्टल_चालू_करो 
@narendramodi
@ChouhanShivraj 
@JM_Scindia 
@Indersinghsjp 
माननीय
सामान्य शिक्षक जो सिफारिशहीन थे स्वैच्छिक ट्रांसफर से वंचित रह गये उनकी करुण पुकार है कि नैसर्गिक न्याय , समानता, मानवता के नाते पारदर्शिता से पोर्टल पुनः चालू करने कृपा करें",[],[],"['ajay1771987', 'SantKumarPande', 'ImranKh15656671', 'ABPNews', 'narendramodi', 'ChouhanShivraj', 'JM_Scindia', 'Indersinghsjp']",['https://t.co/UCXrd52CUf'],
20,hi,1439943925460979713,973861284167888901, 1 2 कोविड से सुरक्षा का कवच प्राप्‍त किया है। उन्‍होने सभी से अपने नजदीकी टीकाकरण केंद्र पर जाकर टीका लगवाने की अपील की है।  healthminmp  JansamparkMP https   t co S7uKnkGPpA,1439943938140377093,False, 1 2 कोविड से सुरक्षा का कवच प्राप्‍त किया है। उन्‍होने सभी से अपने नजदीकी टीकाकरण केंद्र पर जाकर टीका लगवाने की अपील की है।  healthminmp  JansamparkMP https   t co S7uKnkGPpA,2021-09-20T13:26:02.000Z,India,"(1/2)
कोविड से सुरक्षा का कवच प्राप्‍त किया है। उन्‍होने सभी से अपने नजदीकी टीकाकरण केंद्र पर जाकर टीका लगवाने की अपील की है। 
@healthminmp 
@JansamparkMP https://t.co/S7uKnkGPpA",[],[],[],['https://t.co/q2QfMghyUb'],
21,hi,1439907900705673218,166634356, SamyakLalit  socialpwds इस सराहनीय कार्य के लिए बहुत बहुत धन्यवाद ,1439970017362079746,False, SamyakLalit  socialpwds इस सराहनीय कार्य के लिए बहुत बहुत धन्यवाद ,2021-09-20T15:09:40.000Z,India,@SamyakLalit @socialpwds इस सराहनीय कार्य के लिए बहुत बहुत धन्यवाद 🙏🏻,['🙏🏻'],[],"['SamyakLalit', 'socialpwds']",[],
22,hi,1439907900705673218,166634356, SamyakLalit  socialpwds Bahut badhiya viklang jn ke liye,1439947589533663239,False, SamyakLalit  socialpwds Bahut badhiya viklang jn ke liye,2021-09-20T13:40:32.000Z,India,@SamyakLalit @socialpwds Bahut badhiya viklang jn ke liye,[],[],"['SamyakLalit', 'socialpwds']",[],
23,hi,1439893095533801473,2544979140, sanjayjaiswalMP  BJP4Bihar श्रीमान ये सब फर्जी खबर मत प्रकाशित करे महोदय। बिना टीकाकरण के ही प्रकाशित ह हुआ प्रमाणपत्र। लाभार्थी गुजरात में टीकाकरण हुआ बिहार में वो भी ठोस आधार पर और प्रकाशित भी हुआ प्रमाणपत्र।,1439973707288506368,False, sanjayjaiswalMP  BJP4Bihar श्रीमान ये सब फर्जी खबर मत प्रकाशित करे महोदय। बिना टीकाकरण के ही प्रकाशित ह हुआ प्रमाणपत्र। लाभार्थी गुजरात में टीकाकरण हुआ बिहार में वो भी ठोस आधार पर और प्रकाशित भी हुआ प्रमाणपत्र।,2021-09-20T15:24:19.000Z,India,@sanjayjaiswalMP @BJP4Bihar श्रीमान ये सब फर्जी खबर मत प्रकाशित करे महोदय। बिना टीकाकरण के ही प्रकाशित ह हुआ प्रमाणपत्र। लाभार्थी गुजरात में टीकाकरण हुआ बिहार में वो भी ठोस आधार पर और प्रकाशित भी हुआ प्रमाणपत्र।,[],[],"['sanjayjaiswalMP', 'BJP4Bihar']",['https://t.co/C9lABmQ8hQ'],
24,hi,1439893095533801473,2544979140, sanjayjaiswalMP  BJP4Bihar बधाई,1439955506479595521,False, sanjayjaiswalMP  BJP4Bihar बधाई,2021-09-20T14:12:00.000Z,India,@sanjayjaiswalMP @BJP4Bihar बधाई,[],[],"['sanjayjaiswalMP', 'BJP4Bihar']",[],
25,en,1439856045984124929,758215424622391296, BJP4Bihar  SushilModi   narendramodi Modi ji please see the person who is  made head as directed in suicide note by Guruji Narendra Girl  He can also be one of the suspect because he is Encashing differences of Guru  amp Anand Giri  I am talking about Balbir Giri,1440362926309720064,False,,2021-09-21T17:10:56.000Z,India,@BJP4Bihar @SushilModi #@narendramodi Modi ji please see the person who is  made head as directed in suicide note by Guruji Narendra Girl. He can also be one of the suspect because he is Encashing differences of Guru &amp;Anand Giri. I am talking about Balbir Giri,[],[],"['BJP4Bihar', 'SushilModi']",['https://t.co/9flnpivMet'], BJP4Bihar  SushilModi   narendramodi Modi ji please see the person who is  made head as directed in suicide note by Guruji Narendra Girl  He can also be one of the suspect because he is Encashing differences of Guru  amp Anand Giri  I am talking about Balbir Giri
26,hi,1439856045984124929,758215424622391296, BJP4Bihar  NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https   t co DC5ywvTT9t  अनियोजित कार्यपालक सहायक  yadavtejashwi  activistritu  Sandeep Saurav   BEASA BIHAR,1440146367041527818,False, BJP4Bihar  NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https   t co DC5ywvTT9t  अनियोजित कार्यपालक सहायक  yadavtejashwi  activistritu  Sandeep Saurav   BEASA BIHAR,2021-09-21T02:50:25.000Z,India,@BJP4Bihar @NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https://t.co/DC5ywvTT9t #अनियोजित_कार्यपालक_सहायक @yadavtejashwi @activistritu @Sandeep_Saurav_ @BEASA_BIHAR,[],[],"['BJP4Bihar', 'NitishKumar']",['https://t.co/kGS3EFuarG'],
27,hi,1439794804758507527,4442960369,6 जून को मेरे नंबर पर message आया कि आपने अपना दूसरा टीका लगवा लिया  जबकि मैन टीका लगवाया ही नहीं। इसका सर्टिफिकेट भी वेबसाइट पर अपलोड कर दिया गया। अतः कर्मचारियों द्वारा किये जा रहे इस गोरखधंधे को संज्ञान में लिया जाए।,1439794807342178305,False,6 जून को मेरे नंबर पर message आया कि आपने अपना दूसरा टीका लगवा लिया  जबकि मैन टीका लगवाया ही नहीं। इसका सर्टिफिकेट भी वेबसाइट पर अपलोड कर दिया गया। अतः कर्मचारियों द्वारा किये जा रहे इस गोरखधंधे को संज्ञान में लिया जाए।,2021-09-20T03:33:26.000Z,India,"6 जून को मेरे नंबर पर message आया कि आपने अपना दूसरा टीका लगवा लिया, जबकि मैन टीका लगवाया ही नहीं। इसका सर्टिफिकेट भी वेबसाइट पर अपलोड कर दिया गया। अतः कर्मचारियों द्वारा किये जा रहे इस गोरखधंधे को संज्ञान में लिया जाए।",[],[],[],['https://t.co/Gkh65hmXnE'],
28,hi,1439791746183938056,1403858670, mangalpandeybjp Ye खबर बार बार प्रकाशित ना करे क्यों कि जो भी हुआ वो सिर्फ पेपर पर हिं हुआ है,1439952217386074114,False, mangalpandeybjp Ye खबर बार बार प्रकाशित ना करे क्यों कि जो भी हुआ वो सिर्फ पेपर पर हिं हुआ है,2021-09-20T13:58:56.000Z,India,@mangalpandeybjp Ye खबर बार बार प्रकाशित ना करे क्यों कि जो भी हुआ वो सिर्फ पेपर पर हिं हुआ है,[],[],['mangalpandeybjp'],[],
29,hi,1439791746183938056,1403858670, mangalpandeybjp टीकाकरण हुआ पर सिर्फ पेपर पर,1439838068454748160,False, mangalpandeybjp टीकाकरण हुआ पर सिर्फ पेपर पर,2021-09-20T06:25:21.000Z,India,@mangalpandeybjp टीकाकरण हुआ पर सिर्फ पेपर पर,[],[],['mangalpandeybjp'],[],
30,hi,1439426747481530369,1403858670, mangalpandeybjp हार्दिक अभिनन्दन महोदय जी ,1439431747435827203,False, mangalpandeybjp हार्दिक अभिनन्दन महोदय जी ,2021-09-19T03:30:46.000Z,India,@mangalpandeybjp हार्दिक अभिनन्दन महोदय जी 👏👏,['👏'],[],['mangalpandeybjp'],[],
31,hi,1439092218418057221,1295790336468381696,वैक्सीनेशन अभियान में देश की उपलब्धि काफी अहम मानी जा रही है। यहां तक कि कई छोटे देशों की कुल जनसंख्या से भी ज्यादा के आंकड़े में टीके भारत ने सिर्फ एक ही दिन में लगा दिए। न्यूजीलैंड जैसे देशों की जनसंख्या से पांच गुना ज्यादा टीके देश में सिर्फ कुछ ही घंटों के भीतर लग गए।,1439092221412786176,True,वैक्सीनेशन अभियान में देश की उपलब्धि काफी अहम मानी जा रही है। यहां तक कि कई छोटे देशों की कुल जनसंख्या से भी ज्यादा के आंकड़े में टीके भारत ने सिर्फ एक ही दिन में लगा दिए। न्यूजीलैंड जैसे देशों की जनसंख्या से पांच गुना ज्यादा टीके देश में सिर्फ कुछ ही घंटों के भीतर लग गए।,2021-09-18T05:01:37.000Z,India,वैक्सीनेशन अभियान में देश की उपलब्धि काफी अहम मानी जा रही है। यहां तक कि कई छोटे देशों की कुल जनसंख्या से भी ज्यादा के आंकड़े में टीके भारत ने सिर्फ एक ही दिन में लगा दिए। न्यूजीलैंड जैसे देशों की जनसंख्या से पांच गुना ज्यादा टीके देश में सिर्फ कुछ ही घंटों के भीतर लग गए।,[],[],[],['https://t.co/WiWxYW6JFd'],
32,hi,1439065553830703106,1274033385665527809, jyotish i Aap mere kisi saval ki tulna purvarti sarkaro se n kre Mujhe kam pr jana h aap mere javab chhodiyega mai aapko fir reply karunga,1439082647771246596,False, jyotish i Aap mere kisi saval ki tulna purvarti sarkaro se n kre Mujhe kam pr jana h aap mere javab chhodiyega mai aapko fir reply karunga,2021-09-18T04:23:34.000Z,India,"@jyotish_i Aap mere kisi saval ki tulna purvarti sarkaro se n kre 
Mujhe kam pr jana h aap mere javab chhodiyega mai aapko fir reply karunga🙏",['🙏'],[],[],['https://t.co/kOSN4w6S8e'],
33,hi,1439059166543302660,895519959312252929, KashiNa10610863 जी,1439470794355064833,False, KashiNa10610863 जी,2021-09-19T06:05:56.000Z,India,@KashiNa10610863 जी,[],[],['KashiNa10610863'],[],
34,hi,1439059166543302660,895519959312252929, girija sah कुछ नहीं।,1439379366438264834,False, girija sah कुछ नहीं।,2021-09-19T00:02:37.000Z,India,@girija_sah कुछ नहीं।,[],[],['girija_sah'],[],
35,hi,1439023878873960453,1227253801, adgpi जय हिंद,1439148961973997575,False, adgpi जय हिंद,2021-09-18T08:47:05.000Z,India,@adgpi जय हिंद,[],[],['adgpi'],[],
