,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
21,es,False,1440700920765956106,@DrTr00per @nanyzquivel @PLDJ2021 Eso a mí me genera muchísimas más dudas. ¿Para qué sirve entonces la vacuna si las medidas no se pueden relajar (de manera brusca o no brusca)? Es decir: ¿la eficacia de la vacuna depende de que la exposición al virus sea mínima?,['xp'],[],"['DrTr00per', 'nanyzquivel', 'PLDJ2021']",[],Mexico, DrTr00per  nanyzquivel  PLDJ2021 Eso a mí me genera muchísimas más dudas  ¿Para qué sirve entonces la vacuna si las medidas no se pueden relajar  de manera brusca o no brusca   Es decir  ¿la eficacia de la vacuna depende de que la eosición al virus sea mínima ,2021-09-22 16:00:00
22,es,False,1440699312476852248,"Que @libertadigital haya despedido a este talentoso personaje por ""dudar"" de la eficacia de esa sustancia experimental NO APROBADA, y que llaman ""vacuna"",  indica claramente la deriva totalitaria y la perdida de sentido común q ha sufrido FJL. Q vergüenza!
#YoApoyoAFrayJosepho https://t.co/bbDxnWhgD1",['xp'],['YoApoyoAFrayJosepho'],['LibertaDigital'],['https://t.co/bbDxnWhgD1'],Mexico,Que  libertadigital haya despedido a este talentoso personaje por  dudar  de la eficacia de esa sustancia eerimental NO APROBADA  y que llaman  vacuna    indica claramente la deriva totalitaria y la perdida de sentido común q ha sufrido FJL  Q vergüenza  YoApoyoAFrayJosepho https   t co bbDxnWhgD1,2021-09-22 15:00:00
23,es,False,1440698967025602570,"@_rmena @jerborejuo @BeatrizTalegon Pues la OMS dice textualmente:""No se dispone de datos sobre la eficacia o la seguridad de la vacuna en los niños menores de 12 años. Hasta que se disponga de esos datos, no se recomienda vacunar sistemáticamente a este grupo de edad"". La OMS sabe? https://t.co/U6I9uRhc1T",[],[],"['_rmena', 'jerborejuo', 'BeatrizTalegon']",[],Mexico,  rmena  jerborejuo  BeatrizTalegon Pues la OMS dice textualmente  No se dispone de datos sobre la eficacia o la seguridad de la vacuna en los niños menores de 12 años  Hasta que se disponga de esos datos  no se recomienda vacunar sistemáticamente a este grupo de edad   La OMS sabe  https   t co U6I9uRhc1T,2021-09-22 15:00:00
24,es,False,1440697847607746579,"@VictorrRodrigo @BeatrizTalegon Y te pongo lo que dice la OMS en comunicado:
""No se dispone de datos sobre la eficacia o la seguridad de la vacuna en los niños menores de 12 años. Hasta que se disponga de esos datos, no se recomienda vacunar sistemáticamente a este grupo de edad"", no me vengas con quotes. https://t.co/e6lEHFFoqS",[],[],"['VictorrRodrigo', 'BeatrizTalegon']",[],Mexico, VictorrRodrigo  BeatrizTalegon Y te pongo lo que dice la OMS en comunicado  No se dispone de datos sobre la eficacia o la seguridad de la vacuna en los niños menores de 12 años  Hasta que se disponga de esos datos  no se recomienda vacunar sistemáticamente a este grupo de edad   no me vengas con quotes  https   t co e6lEHFFoqS,2021-09-22 15:00:00
25,es,False,1440697332723445763,"@InesArrimadas @esRadio Defender la vacuna o lo que sea eso no tiene que ser a costa de insultar a los que ponemos en duda su eficacia y necesidad. Hay datos oiga, para poner en duda esta inoculacion masiva. Uds igualmente defienden esta inyección sabiendo que ni protege ni evita el contagio.",[],[],"['InesArrimadas', 'esRadio']",[],Mexico, InesArrimadas  esRadio Defender la vacuna o lo que sea eso no tiene que ser a costa de insultar a los que ponemos en duda su eficacia y necesidad  Hay datos oiga  para poner en duda esta inoculacion masiva  Uds igualmente defienden esta inyección sabiendo que ni protege ni evita el contagio ,2021-09-22 15:00:00
26,es,False,1440696059584409607,"@soylajefita @CansinoBio @Milenio @COFEPRIS @SRE_mx @SSalud_mx Tampoco han conseguido el respaldo de la OMS a su vacuna. Creo que deberían dirigir sus esfuerzos en avanzar estos procesos primero, y dar certeza de su seguridad y eficacia con estas evaluaciones internacionales, antes que realizar su ensayo en menores. @COFEPRIS @WHO",[],[],"['soylajefita', 'CansinoBio', 'Milenio', 'COFEPRIS', 'SRE_mx', 'SSalud_mx', 'COFEPRIS', 'WHO']",[],Mexico, soylajefita  CansinoBio  Milenio  COFEPRIS  SRE mx  SSalud mx Tampoco han conseguido el respaldo de la OMS a su vacuna  Creo que deberían dirigir sus esfuerzos en avanzar estos procesos primero  y dar certeza de su seguridad y eficacia con estas evaluaciones internacionales  antes que realizar su ensayo en menores   COFEPRIS  WHO,2021-09-22 15:00:00
27,es,False,1440691093864009740,"@ldpsincomplejos Entonces dudar de la eficacia de esta vacuna, no de las vacunas, y de los intereses que hay alrededor como ya sostuvo el Doctor Cavadas nos convierte en frikis vebelejías? Pero vosotros sois conscientes del ridículo que estáis haciendo?",[],[],['ldpsincomplejos'],[],Mexico, ldpsincomplejos Entonces dudar de la eficacia de esta vacuna  no de las vacunas  y de los intereses que hay alrededor como ya sostuvo el Doctor Cavadas nos convierte en frikis vebelejías  Pero vosotros sois conscientes del ridículo que estáis haciendo ,2021-09-22 15:00:00
28,es,False,1440690184530448388,"CLÁUSULA 14.1: El gobierno comprador RENUNCIA Y LIBERA DE TODA RESPONSABILIDAD A ASTRAZENECA por cualquier reclamación que tenga relación con la falta de seguridad o eficacia de la vacuna.

https://t.co/ikLFxY7Mtg https://t.co/ptwFKeFeVq",[],[],[],['https://t.co/ikLFxY7Mtg'],Mexico,CLÁUSULA 14 1  El gobierno comprador RENUNCIA Y LIBERA DE TODA RESPONSABILIDAD A ASTRAZENECA por cualquier reclamación que tenga relación con la falta de seguridad o eficacia de la vacuna https   t co ikLFxY7Mtg https   t co ptwFKeFeVq,2021-09-22 15:00:00
29,es,False,1440687924937326601,"La empresa Johnson &amp; Johnson anunció que su vacuna contra el COVID-19 es más eficaz cuando se administra como régimen de dos dosis, y que otros datos de un amplio estudio mundial indican que su eficacia no disminuye con el paso del tiempo.  ##JohnsonJohn

https://t.co/l6igAt4N5D https://t.co/4OAZiO2ERP",[],['JohnsonJohn'],[],['https://t.co/l6igAt4N5D'],Mexico,La empresa Johnson  amp  Johnson anunció que su vacuna contra el COVID 19 es más eficaz cuando se administra como régimen de dos dosis  y que otros datos de un amplio estudio mundial indican que su eficacia no disminuye con el paso del tiempo     JohnsonJohnhttps   t co l6igAt4N5D https   t co 4OAZiO2ERP,2021-09-22 15:00:00
30,es,True,1440687874953809924,"La vacuna contra el COVID-19 del laboratorio estadounidense Johnson &amp; Johnson es más eficaz cuando se administran dos dosis, según nuevos datos publicados por la empresa. https://t.co/wjf0WoAygb",[],[],[],['https://t.co/wjf0WoAygb'],Mexico,La vacuna contra el COVID 19 del laboratorio estadounidense Johnson  amp  Johnson es más eficaz cuando se administran dos dosis  según nuevos datos publicados por la empresa  https   t co wjf0WoAygb,2021-09-22 15:00:00
31,es,False,1440686868907978764,"@BobbyFi57075392 @MPensas2 @noseandestoy @PrezAguilar1 @CristinaSegui_ ese grupo mayor de 70 y junto a muchos otros, ha demostrado durante la quinta ola la eficacia de la vacuna ante ingresos y fallecimientos, viendose reducidos de forma clara frente a situaciones epimiedilógicas similares sin alta vacunación, tanto en ingresos como muertos",[],[],"['BobbyFi57075392', 'MPensas2', 'noseandestoy', 'PrezAguilar1', 'CristinaSegui_']",[],Mexico, BobbyFi57075392  MPensas2  noseandestoy  PrezAguilar1  CristinaSegui  ese grupo mayor de 70 y junto a muchos otros  ha demostrado durante la quinta ola la eficacia de la vacuna ante ingresos y fallecimientos  viendose reducidos de forma clara frente a situaciones epimiedilógicas similares sin alta vacunación  tanto en ingresos como muertos,2021-09-22 15:00:00
32,es,False,1440685348024053775,"@patrimbm @ferpamanz ""Sería muy raro que la mutación del virus afecte a la eficacia de la vacuna"". Sí que es raro sí esto de la Delta en Israel, te lo dice un exinvestigador de vacunas para la OMS, ojo.
https://t.co/SMaK6yHfNS",[],[],"['patrimbm', 'ferpamanz']",['https://t.co/SMaK6yHfNS'],Mexico, patrimbm  ferpamanz  Sería muy raro que la mutación del virus afecte a la eficacia de la vacuna   Sí que es raro sí esto de la Delta en Israel  te lo dice un exinvestigador de vacunas para la OMS  ojo https   t co SMaK6yHfNS,2021-09-22 15:00:00
33,es,False,1440684557003485187,"@ELTIEMPO En octubre con la mitad de la Población con una sola vacuna, ahí llegará el revolcon! Con  segundas dosis a 100 días, cuando la. Primera ha perdido su eficacia..las personas estaran en riesgo total otra vez! Colombia país del sagrado Corazón! Dios nos protege de tanta negligencia",[],[],['ELTIEMPO'],[],Mexico, ELTIEMPO En octubre con la mitad de la Población con una sola vacuna  ahí llegará el revolcon  Con  segundas dosis a 100 días  cuando la  Primera ha perdido su eficacia  las personas estaran en riesgo total otra vez  Colombia país del sagrado Corazón  Dios nos protege de tanta negligencia,2021-09-22 14:00:00
34,es,False,1440678602924695557,Abro hilo ¿Riesgo relativo y riesgo absoluto? Al presentar solo el riesgo relativo se tiende a sobrestimar el efecto 95% de eficacia de la vacuna suena muchísimo mejor que el 1 de eficacia obviamente está sobreestimando el efecto.  De 141 personas  16 a 55 De edad el RR= 0.71 ... https://t.co/fkJ0HAiCFd,[],[],[],[],Mexico,Abro hilo ¿Riesgo relativo y riesgo absoluto  Al presentar solo el riesgo relativo se tiende a sobrestimar el efecto 95  de eficacia de la vacuna suena muchísimo mejor que el 1 de eficacia obviamente está sobreestimando el efecto   De 141 personas  16 a 55 De edad el RR  0 71     https   t co fkJ0HAiCFd,2021-09-22 14:00:00
35,es,False,1440677726436790286,"Johnson &amp; Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo

https://t.co/22MqPfH6QJ",[],[],[],['https://t.co/22MqPfH6QJ'],Mexico,Johnson  amp  Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzohttps   t co 22MqPfH6QJ,2021-09-22 14:00:00
36,es,False,1440676180382797837,La eficacia de la vacuna Pfizer contra la variante Delta cae dramáticamente a un 78% luego de 3 meses de su aplicación completa. Para reflexionar.,[],[],[],[],Mexico,La eficacia de la vacuna Pfizer contra la variante Delta cae dramáticamente a un 78  luego de 3 meses de su aplicación completa  Para reflexionar ,2021-09-22 14:00:00
37,es,True,1440675266087374854,Johnson &amp; Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https://t.co/2hfqnxGTUv https://t.co/j9BTvZS6r5 https://t.co/jGM0z0X7sb,[],[],[],"['https://t.co/2hfqnxGTUv', 'https://t.co/j9BTvZS6r5']",Mexico,Johnson  amp  Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https   t co 2hfqnxGTUv https   t co j9BTvZS6r5 https   t co jGM0z0X7sb,2021-09-22 14:00:00
38,es,True,1440673749456474124,Johnson &amp; Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https://t.co/2hfqnxGTUv https://t.co/8KLcSafbeb https://t.co/9aVYHSjxTA,[],[],[],"['https://t.co/2hfqnxGTUv', 'https://t.co/8KLcSafbeb']",Mexico,Johnson  amp  Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https   t co 2hfqnxGTUv https   t co 8KLcSafbeb https   t co 9aVYHSjxTA,2021-09-22 14:00:00
39,es,False,1440673052602241029,"#Covid_19 | #Vacunas

Johnson &amp; Johnson aseguró que la eficacia de su vacuna aumenta con segunda dosis ➡️ https://t.co/ctMwEK1sZv
#ElColectivoEM https://t.co/vO6VYEsgTz",['➡️'],"['Covid_19', 'Vacunas', 'ElColectivoEM']",[],['https://t.co/ctMwEK1sZv'],Mexico, Covid 19    VacunasJohnson  amp  Johnson aseguró que la eficacia de su vacuna aumenta con segunda dosis  https   t co ctMwEK1sZv ElColectivoEM https   t co vO6VYEsgTz,2021-09-22 14:00:00
40,es,False,1440672563642789894,"Pfizer sacó al mercado un medicamento para dejar de fumar en 2006. El medicamento sólo tenía un 40% de eficacia. Ahora, 15 años después, retira el medicamento porque contiene elementos que producen CÁNCER. Pero ni se te ocurra desconfiar de la vacuna.
https://t.co/rLxpEdZ67s",['xp'],[],[],['https://t.co/rLxpEdZ67s'],Mexico,Pfizer sacó al mercado un medicamento para dejar de fumar en 2006  El medicamento sólo tenía un 40  de eficacia  Ahora  15 años después  retira el medicamento porque contiene elementos que producen CÁNCER  Pero ni se te ocurra desconfiar de la vacuna https   t co rLEdZ67s,2021-09-22 14:00:00
41,es,False,1440670795219431425,"@alfwarrior @SharahKasny @Pierluigi2020 Jajajaja... incluso los (ínfimos) casos de polio son ahora por virus vacunales. Y no creo que nadie vaya a negar ahora la eficacia de la vacuna de la polio ...o sí, no se, ya se ve de todo",[],[],"['alfwarrior', 'SharahKasny', 'Pierluigi2020']",[],Mexico, alfwarrior  SharahKasny  Pierluigi2020 Jajajaja    incluso los  ínfimos  casos de polio son ahora por virus vacunales  Y no creo que nadie vaya a negar ahora la eficacia de la vacuna de la polio    o sí  no se  ya se ve de todo,2021-09-22 14:00:00
42,es,False,1440670682157772821,"@transmute4 @FLMIRONES @Ralph194468 No te esfuerces por que comprenda la eficacia de la vacuna , un tonto siempre tiene razón .",[],[],"['transmute4', 'FLMIRONES', 'Ralph194468']",[],Mexico, transmute4  FLMIRONES  Ralph194468 No te esfuerces por que comprenda la eficacia de la vacuna   un tonto siempre tiene razón  ,2021-09-22 14:00:00
43,es,False,1440669633728581649,"@InesArrimadas @esRadio Y por cierto, dejad ya de confundir ser antivacunas con no querer ponerse ésta ""vacuna"". Yo también estoy del lado de la ciencia. De la que estudia algo durante años para probar su eficacia y todos sus posibles efectos secundarios antes de lanzarlo al mercado.",[],[],"['InesArrimadas', 'esRadio']",[],Mexico, InesArrimadas  esRadio Y por cierto  dejad ya de confundir ser antivacunas con no querer ponerse ésta  vacuna   Yo también estoy del lado de la ciencia  De la que estudia algo durante años para probar su eficacia y todos sus posibles efectos secundarios antes de lanzarlo al mercado ,2021-09-22 13:00:00
44,es,False,1440668050777198610,"@OSWALDORIOSM @JoseMarioMX Claro, la OMS todavía no resuelve la eficacia de la vacuna en infantes y usted ya quiere que todos se vacunen. 🤦🏾‍♂️",['🤦🏾\u200d♂️'],[],"['OSWALDORIOSM', 'JoseMarioMX']",[],Mexico, OSWALDORIOSM  JoseMarioMX Claro  la OMS todavía no resuelve la eficacia de la vacuna en infantes y usted ya quiere que todos se vacunen  ,2021-09-22 13:00:00
45,es,False,1440667363947409412,"La vacuna Abdala tiene un 90 % de efectividad en pacientes graves, aun con circulación de la cepa Delta

La miembro del Buró Político del Partido y directora general del CIGB, doctora en Ciencias Marta Ayala Ávila, aclaró que no debe confundirse eficacia… https://t.co/3NKcOIKPv4 https://t.co/T7Oa6AdUXJ",[],[],[],['https://t.co/3NKcOIKPv4'],Mexico,La vacuna Abdala tiene un 90   de efectividad en pacientes graves  aun con circulación de la cepa DeltaLa miembro del Buró Político del Partido y directora general del CIGB  doctora en Ciencias Marta Ayala Ávila  aclaró que no debe confundirse eficacia… https   t co 3NKcOIKPv4 https   t co T7Oa6AdUXJ,2021-09-22 13:00:00
46,es,True,1440667195353096193,Johnson &amp; Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https://t.co/hC6Bw68mCr,[],[],[],['https://t.co/hC6Bw68mCr'],Mexico,Johnson  amp  Johnson asegura que la eficacia de su vacuna anticovid aumenta con dosis de refuerzo https   t co hC6Bw68mCr,2021-09-22 13:00:00
47,es,False,1440664994115252226,"@FrayJosepho @al12383 En estudios la vacuna Sinovac en la primer dosis daba una eficacia del 60 al 80% de protección o que fuera más leve la enfermedad, y con la segunda dosis como refuerzo se alcanza casi un 100%, también leí que la inmunidad natural, se da mucho mejor con quién ya contrajo la enfe",[],[],"['FrayJosepho', 'al12383']",[],Mexico, FrayJosepho  al12383 En estudios la vacuna Sinovac en la primer dosis daba una eficacia del 60 al 80  de protección o que fuera más leve la enfermedad  y con la segunda dosis como refuerzo se alcanza casi un 100   también leí que la inmunidad natural  se da mucho mejor con quién ya contrajo la enfe,2021-09-22 13:00:00
48,es,False,1440664912707997698,#Salud #Medicina #Vacuna | El inmunizante de J&amp;J se diseñó originalmente como una vacuna de dosis única. https://t.co/AvpSv9G3wC vía @laopinioncucuta,[],"['Salud', 'Medicina', 'Vacuna']",['laopinioncucuta'],['https://t.co/AvpSv9G3wC'],Mexico, Salud  Medicina  Vacuna   El inmunizante de J amp J se diseñó originalmente como una vacuna de dosis única  https   t co AvpSv9G3wC vía  laopinioncucuta,2021-09-22 13:00:00
49,es,False,1440661660033708049,@jordana_joan La vacuna de la gripe no supera el 50% de eficacia tras décadas de trabajo en ella....contra el covid-19 son efectivas el 90% 95% 85%?...donde esta la duda?  De la gripe se vacunaron 2019-2020 mas de 5M de personas en España....ahora que quieres que te diga..,[],[],['jordana_joan'],[],Mexico, jordana joan La vacuna de la gripe no supera el 50  de eficacia tras décadas de trabajo en ella    contra el covid 19 son efectivas el 90  95  85     donde esta la duda   De la gripe se vacunaron 2019 2020 mas de 5M de personas en España    ahora que quieres que te diga  ,2021-09-22 13:00:00
50,es,False,1440659548935577601,"@LuzBelindaFE Son elementos coaccionadores. Que harán patente que la vacuna no es voluntaria...y ayudará a identificar y a sentar ante la justicia a los responsables, en caso de que haya problemas de eficacia y seguridad de las ""vacunas"".",[],[],['LuzBelindaFE'],[],Mexico, LuzBelindaFE Son elementos coaccionadores  Que harán patente que la vacuna no es voluntaria   y ayudará a identificar y a sentar ante la justicia a los responsables  en caso de que haya problemas de eficacia y seguridad de las  vacunas  ,2021-09-22 13:00:00
