,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
10,es,1440678602924695557,1358649914507599873,Una persona que dice que una vacuna no puede hacerte daño está obviando que si puede llegar a pasar   tanto puede ocurrirque existe un programa de compensación en Estados Unidos por daños de vacuna ,1440678610231197699,False,Una persona que dice que una vacuna no puede hacerte daño está obviando que si puede llegar a pasar   tanto puede ocurrirque existe un programa de compensación en Estados Unidos por daños de vacuna ,2021-09-22T14:05:21.000Z,Mexico,Una persona que dice que una vacuna no puede hacerte daño está obviando que si puede llegar a pasar...tanto puede ocurrirque existe un programa de compensación en Estados Unidos por daños de vacuna.,[],[],[],['https://t.co/LCoTKLqOqG'],
11,es,1440460620327837717,35013719, NoticiasRCN Jajjajaja  Después dirán que se necesita una tercera   Que negocio ,1440641241843068937,False, NoticiasRCN Jajjajaja  Después dirán que se necesita una tercera   Que negocio ,2021-09-22T11:36:52.000Z,Mexico,"@NoticiasRCN Jajjajaja. Después dirán que se necesita una tercera...
Que negocio!",[],[],['NoticiasRCN'],[],
12,es,1440460620327837717,35013719, NoticiasRCN A vender mas vacunas se dijo  cuando vendieron las primeras nunca hablaron de duración,1440508764558299139,False, NoticiasRCN A vender mas vacunas se dijo  cuando vendieron las primeras nunca hablaron de duración,2021-09-22T02:50:27.000Z,Mexico,"@NoticiasRCN A vender mas vacunas se dijo, cuando vendieron las primeras nunca hablaron de duración",[],[],['NoticiasRCN'],[],
13,es,1440458125346164742,24952459, T13 Otro callampazo en el ojo    ,1440490247788240900,False, T13 Otro callampazo en el ojo    ,2021-09-22T01:36:52.000Z,Mexico,@T13 Otro callampazo en el ojo....,[],[],['T13'],[],
14,es,1440458064444854272,94496973,Razones por los que la compañía solicitará la aprobación por parte de la FDA para una segunda dosis   4 Fuente  https   t co Z7fkaku8Ui                https   t co rveUbs29Du,1440458069041762311,False,Razones por los que la compañía solicitará la aprobación por parte de la FDA para una segunda dosis   4 Fuente  https   t co Z7fkaku8Ui                https   t co rveUbs29Du,2021-09-21T23:29:00.000Z,Mexico,"📌Razones por los que la compañía solicitará la aprobación por parte de la FDA para una segunda dosis.  4/

Fuente: 

https://t.co/Z7fkaku8Ui                https://t.co/rveUbs29Du",['📌'],[],[],['https://t.co/foD6Lq5wKd'],
15,es,1440451699383046146,17347668, DiarioLaPrensa Para dar infartos  seguramente sí ,1440482022988808203,False, DiarioLaPrensa Para dar infartos  seguramente sí ,2021-09-22T01:04:11.000Z,Mexico,"@DiarioLaPrensa Para dar infartos, seguramente sí.",[],[],['DiarioLaPrensa'],[],
16,es,1440450575234068481,1334583835628023811, PadreBustamante Perdóname Vu  para que sea contundente  la relación debe ser  total de muertos vacunados  total de población vacunada  Vs total de muertos no vacunados total de población no vacunada  Entonces podría ser afirmativa su aseveración  Lo de ahora no refleja contundencia estadística,1440464336095375367,False, PadreBustamante Perdóname Vu  para que sea contundente  la relación debe ser  total de muertos vacunados  total de población vacunada  Vs total de muertos no vacunados total de población no vacunada  Entonces podría ser afirmativa su aseveración  Lo de ahora no refleja contundencia estadística,2021-09-21T23:53:54.000Z,Mexico,"@PadreBustamante Perdóname Vu. para que sea contundente, la relación debe ser: total de muertos vacunados/ total de población vacunada. Vs total de muertos no vacunados/total de población no vacunada. Entonces podría ser afirmativa su aseveración. Lo de ahora no refleja contundencia estadística",[],[],['PadreBustamante'],['https://t.co/2SMSHr3raw'],
17,es,1440450575234068481,1334583835628023811, PadreBustamante pero hay demasiado fanatico del pinchazo que no quiere abrir sus ojos   le creen a los  cientificos  mas que a cualquier otra cosa  prefieren morirse con la suya   ,1440461719575281668,False, PadreBustamante pero hay demasiado fanatico del pinchazo que no quiere abrir sus ojos   le creen a los  cientificos  mas que a cualquier otra cosa  prefieren morirse con la suya   ,2021-09-21T23:43:31.000Z,Mexico,"@PadreBustamante pero hay demasiado fanatico del pinchazo que no quiere abrir sus ojos...le creen a los ""cientificos"" mas que a cualquier otra cosa, prefieren morirse con la suya...",[],[],['PadreBustamante'],['https://t.co/4TYtXR6mTw'],
18,es,1440449534140694533,8275982, andreags Y yo no alcancé y me puse las dos china como booster,1440450488634200077,False, andreags Y yo no alcancé y me puse las dos china como booster,2021-09-21T22:58:53.000Z,Mexico,@andreags Y yo no alcancé y me puse las dos china como booster,[],[],['andreags'],[],
19,es,1440449534140694533,8275982,Y de esta manera garantizas el acceso a una tercera dosis en 3 meses  que no tendrías si escogieras J amp J y que sería muy pronto  3 semanas  si escogieras Sinopharm  Lo que mantendría el nivel de anticuerpos neutralizantes alto por unos cuantos meses más ,1440449540897710080,False,Y de esta manera garantizas el acceso a una tercera dosis en 3 meses  que no tendrías si escogieras J amp J y que sería muy pronto  3 semanas  si escogieras Sinopharm  Lo que mantendría el nivel de anticuerpos neutralizantes alto por unos cuantos meses más ,2021-09-21T22:55:07.000Z,Mexico,"Y de esta manera garantizas el acceso a una tercera dosis en 3 meses, que no tendrías si escogieras J&amp;J y que sería muy pronto (3 semanas) si escogieras Sinopharm. Lo que mantendría el nivel de anticuerpos neutralizantes alto por unos cuantos meses más.",[],[],[],['https://t.co/KgpvVx2sFq'],
20,es,1440413033348558854,72313888, Telenoticias7 Punto   2  porque incluso le das un tercer pinchazo de la misma cosa que no funciono las primeras 2 veces ,1440427738108551175,False, Telenoticias7 Punto   2  porque incluso le das un tercer pinchazo de la misma cosa que no funciono las primeras 2 veces ,2021-09-21T21:28:29.000Z,Mexico,"@Telenoticias7 Punto # 2, porque incluso le das un tercer pinchazo de la misma cosa que no funciono las primeras 2 veces.",[],[],['Telenoticias7'],[],
21,es,1440411523801763841,24440571, crhoycom Lo curioso es como no se hacen responsables de efectos secundarios  ni cualquier reacción adversa,1440413941973225478,False, crhoycom Lo curioso es como no se hacen responsables de efectos secundarios  ni cualquier reacción adversa,2021-09-21T20:33:40.000Z,Mexico,"@crhoycom Lo curioso es como no se hacen responsables de efectos secundarios, ni cualquier reacción adversa",[],[],['crhoycom'],[],
22,es,1440402818418966534,299693451, tvnnoticias pero ustedes  tvnnoticias y  presidenciapma tienen campañas que dicen que son seguras y no lo son  justsaying,1440403573808898055,False, tvnnoticias pero ustedes  tvnnoticias y  presidenciapma tienen campañas que dicen que son seguras y no lo son  justsaying,2021-09-21T19:52:28.000Z,Mexico,@tvnnoticias pero ustedes @tvnnoticias y @presidenciapma tienen campañas que dicen que son seguras y no lo son #justsaying,[],['justsaying'],"['tvnnoticias', 'tvnnoticias', 'presidenciapma']",[],
23,es,1440386595945910272,27708897, JimEuphoric  mayumiguillen  Reforma Exacto ,1440450186354987016,False, JimEuphoric  mayumiguillen  Reforma Exacto ,2021-09-21T22:57:41.000Z,Mexico,@JimEuphoric @mayumiguillen @Reforma Exacto.,[],[],"['JimEuphoric', 'mayumiguillen', 'Reforma']",[],
24,es,1440386595945910272,27708897, mayumiguillen  Reforma Sí  en la frontera ,1440450118143012870,False, mayumiguillen  Reforma Sí  en la frontera ,2021-09-21T22:57:25.000Z,Mexico,"@mayumiguillen @Reforma Sí, en la frontera!",[],[],"['mayumiguillen', 'Reforma']",[],
25,es,1440361099967172609,33965716, reformainter  JNJNews Mas ventas  claro ,1440447663497830401,False, reformainter  JNJNews Mas ventas  claro ,2021-09-21T22:47:39.000Z,Mexico,"@reformainter @JNJNews Mas ventas, claro.",[],[],"['reformainter', 'JNJNews']",[],
26,es,1440361099967172609,33965716, jvelro21  reformainter  JNJNews Y 100 pelucholares,1440447108927033347,False, jvelro21  reformainter  JNJNews Y 100 pelucholares,2021-09-21T22:45:27.000Z,Mexico,@jvelro21 @reformainter @JNJNews Y 100 pelucholares,[],[],"['jvelro21', 'reformainter', 'JNJNews']",[],
27,es,1440352625371799552,2562131912, Forbes CA Como que está muy bueno el negocio de las farmacéuticas con la vacunas contra el COVID 19  asi como vamos  tendremos que vacunar nos  cada tres meses  para poder ayudar a los pobres accionistas de estas corporaciones internacionales ,1440362179228622861,False, Forbes CA Como que está muy bueno el negocio de las farmacéuticas con la vacunas contra el COVID 19  asi como vamos  tendremos que vacunar nos  cada tres meses  para poder ayudar a los pobres accionistas de estas corporaciones internacionales ,2021-09-21T17:07:58.000Z,Mexico,"@Forbes_CA Como que está muy bueno el negocio de las farmacéuticas con la vacunas contra el COVID-19, asi como vamos, tendremos que vacunar nos 😔 cada tres meses, para poder ayudar a los pobres accionistas de estas corporaciones internacionales.",['😔'],[],['Forbes_CA'],['https://t.co/02IcDhgwPA'],
28,es,1440319706242510851,38687143, prensa libre Aunque el país no tiene credibilidad  secuestra niños  asesina  viola  se queda ilegalmente  trabaja ilegalmente y emigra ilegalmente Por tanto  la imagen del país es mala  Un guatemalteco estúpido que todavía no entiende   ¡Devuelve a mi hija a los japoneses ,1440323599861116935,False, prensa libre Aunque el país no tiene credibilidad  secuestra niños  asesina  viola  se queda ilegalmente  trabaja ilegalmente y emigra ilegalmente Por tanto  la imagen del país es mala  Un guatemalteco estúpido que todavía no entiende   ¡Devuelve a mi hija a los japoneses ,2021-09-21T14:34:40.000Z,Mexico,"@prensa_libre Aunque el país no tiene credibilidad, secuestra niños, asesina, viola, se queda ilegalmente, trabaja ilegalmente y emigra ilegalmente.

Por tanto, la imagen del país es mala. Un guatemalteco estúpido que todavía no entiende. .

¡Devuelve a mi hija a los japoneses!",[],[],['prensa_libre'],['https://t.co/tRhQiSlx8V'],
29,es,1440319706242510851,38687143, prensa libre Mendicidad nación,1440323405610307585,False, prensa libre Mendicidad nación,2021-09-21T14:33:54.000Z,Mexico,@prensa_libre Mendicidad nación,[],[],['prensa_libre'],[],
30,es,1440318053141540883,236689476, PetizaGavarrete  FranAlabi  SaludSV Y de las personas fallecidas  ¿cuantas ya estaban vacunadas ,1440320172745654284,False, PetizaGavarrete  FranAlabi  SaludSV Y de las personas fallecidas  ¿cuantas ya estaban vacunadas ,2021-09-21T14:21:03.000Z,Mexico,"@PetizaGavarrete @FranAlabi @SaludSV Y de las personas fallecidas, ¿cuantas ya estaban vacunadas?",[],[],"['PetizaGavarrete', 'FranAlabi', 'SaludSV']",[],
31,es,1440306896074772483,316273207, Amigabl26602004  tavarez melo  pepepotro  viol3tfairy  doctormacias Mis fuentes son un video compartido por una divulgadora en quien confío Sé quien este señor y el historial que tiene farmaceútico   Pero  esas palabras  nunca he estado tan preocupado se le debieron escapar  Lo bueno  es q ha clavado el efecto de las vacunas durante la pandemia ,1440748768647802882,False, Amigabl26602004  tavarez melo  pepepotro  viol3tfairy  doctormacias Mis fuentes son un video compartido por una divulgadora en quien confío Sé quien este señor y el historial que tiene farmaceútico   Pero  esas palabras  nunca he estado tan preocupado se le debieron escapar  Lo bueno  es q ha clavado el efecto de las vacunas durante la pandemia ,2021-09-22T18:44:08.000Z,Mexico,"@Amigabl26602004 @tavarez_melo @pepepotro @viol3tfairy @doctormacias Mis fuentes son un video compartido por una divulgadora en quien confío.Sé quien este señor y el historial que tiene farmaceútico...Pero, esas palabras( nunca he estado tan preocupado)se le debieron escapar. Lo bueno, es q ha clavado el efecto de las vacunas durante la pandemia.",[],[],"['Amigabl26602004', 'tavarez_melo', 'pepepotro', 'viol3tfairy', 'doctormacias']",['https://t.co/4a6CahEEyT'],
32,es,1440306896074772483,316273207, doctormacias Sería de preferencia para niños vulnerables   Porque la mayoría de los niños que enferman no pasan de tener un periodo febril  O acaso sería recomendable por la posibilidad de secuelas a largo plazo que aún desconocemos   Que efectos adversos se han reportado en fase 3 en niños  ,1440747855497490434,False, doctormacias Sería de preferencia para niños vulnerables   Porque la mayoría de los niños que enferman no pasan de tener un periodo febril  O acaso sería recomendable por la posibilidad de secuelas a largo plazo que aún desconocemos   Que efectos adversos se han reportado en fase 3 en niños  ,2021-09-22T18:40:31.000Z,Mexico,@doctormacias Sería de preferencia para niños vulnerables?? Porque la mayoría de los niños que enferman no pasan de tener un periodo febril. O acaso sería recomendable por la posibilidad de secuelas a largo plazo que aún desconocemos?? Que efectos adversos se han reportado en fase 3 en niños??,[],[],['doctormacias'],['https://t.co/5oNgLTTYtf'],
33,es,1440300605541478410,1359858536, Rarr3173  FrancisCarrionA Ahora lo dejamos sin chamba y Cerron le quita el balde  ,1440743287388733441,False, Rarr3173  FrancisCarrionA Ahora lo dejamos sin chamba y Cerron le quita el balde  ,2021-09-22T18:22:22.000Z,Mexico,@Rarr3173 @FrancisCarrionA Ahora lo dejamos sin chamba y Cerron le quita el balde 🤣 👋,"['👋', '🤣']",[],"['Rarr3173', 'FrancisCarrionA']",[],
34,es,1440300605541478410,1359858536, FrancisCarrionA  Hipocresiaroja Si seguro testimonio propio,1440742466320142345,False, FrancisCarrionA  Hipocresiaroja Si seguro testimonio propio,2021-09-22T18:19:06.000Z,Mexico,"@FrancisCarrionA @Hipocresiaroja Si,seguro testimonio propio",[],[],"['FrancisCarrionA', 'Hipocresiaroja']",[],
35,es,1440238003834679312,1205267192, SorayaCastroLL Que desesperación Matar o esterilizar  Que será primero Población de muy poco contagio y muertes   cual es la precipitación  Dios nos ampare y proteja  de los vacunólogos ,1440264597659738112,False, SorayaCastroLL Que desesperación Matar o esterilizar  Que será primero Población de muy poco contagio y muertes   cual es la precipitación  Dios nos ampare y proteja  de los vacunólogos ,2021-09-21T10:40:13.000Z,Mexico,"@SorayaCastroLL Que desesperación!
Matar o esterilizar? Que será primero?
Población de muy poco contagio y muertes...cual es la precipitación? 
Dios nos ampare y proteja  de los vacunólogos!",[],[],['SorayaCastroLL'],['https://t.co/QEH3qomXFh'],
36,es,1440150796012716040,316273207, rbkrosette  JL MoralesArt  doctormacias Parte 2 https   t co HKgZieDV,1440753266816548874,False, rbkrosette  JL MoralesArt  doctormacias Parte 2 https   t co HKgZieDV,2021-09-22T19:02:01.000Z,Mexico,@rbkrosette @JL_MoralesArt @doctormacias Parte 2 https://t.co/HK8DgZieDV,['8D'],[],"['rbkrosette', 'JL_MoralesArt', 'doctormacias']",[],
37,es,1440150796012716040,316273207, rbkrosette  JL MoralesArt  doctormacias Parte 1 https   t co xI72KktNc4,1440753147278807042,False, rbkrosette  JL MoralesArt  doctormacias Parte 1 https   t co xI72KktNc4,2021-09-22T19:01:32.000Z,Mexico,@rbkrosette @JL_MoralesArt @doctormacias Parte 1 https://t.co/xI72KktNc4,[],[],"['rbkrosette', 'JL_MoralesArt', 'doctormacias']",[],
38,es,1440125882027347971,176414763, Chequeado  FlorBallarino Una china de donde salió en viruz   porfavor pongabsela ustedes primero las dos dosis  o 3 o 4     Necesitamos menos humanos como ustedes,1440329477817462785,False, Chequeado  FlorBallarino Una china de donde salió en viruz   porfavor pongabsela ustedes primero las dos dosis  o 3 o 4     Necesitamos menos humanos como ustedes,2021-09-21T14:58:02.000Z,Mexico,@Chequeado @FlorBallarino Una china de donde salió en viruz...porfavor pongabsela ustedes primero las dos dosis  o 3 o 4 ... Necesitamos menos humanos como ustedes,[],[],"['Chequeado', 'FlorBallarino']",['https://t.co/74yF35rVSz'],
39,es,1440112272345636864,69080371, HLFrisbie Gracias Doctor  Saludos ,1440118772820594689,False, HLFrisbie Gracias Doctor  Saludos ,2021-09-21T01:00:46.000Z,Mexico,@HLFrisbie Gracias Doctor! Saludos!,[],[],['HLFrisbie'],[],
40,es,1440112272345636864,69080371, HLFrisbie  ekktor Muchas gracias por la información Dr  Linda noche ,1440118480762769412,False, HLFrisbie  ekktor Muchas gracias por la información Dr  Linda noche ,2021-09-21T00:59:36.000Z,Mexico,@HLFrisbie @ekktor Muchas gracias por la información Dr. Linda noche 🤗,['🤗'],[],"['HLFrisbie', 'ekktor']",[],
41,es,1440021698275860483,949474220442116097,Recientemente también se publicaron en la revista especializada  TheLancet los resultados de ensayos clínicos de fase 1 y 2 de la vacuna de  Sinopharm que apuntan a su eficacia y seguridad en menores entre 3 y 17 años ,1440023170107518982,False,Recientemente también se publicaron en la revista especializada  TheLancet los resultados de ensayos clínicos de fase 1 y 2 de la vacuna de  Sinopharm que apuntan a su eficacia y seguridad en menores entre 3 y 17 años ,2021-09-20T18:40:52.000Z,Mexico,Recientemente también se publicaron en la revista especializada @TheLancet los resultados de ensayos clínicos de fase 1 y 2 de la vacuna de #Sinopharm que apuntan a su eficacia y seguridad en menores entre 3 y 17 años.,[],[],['TheLancet'],['https://t.co/oysNV6VPx8'],
42,es,1440018783846993930,2308948076,  nomej0das  YesSirAleeex Sabes lo difícil que aun es conseguir vacunas   Y la gente pide pfizer sin conocer que sinopharm ha demostrado ser igual de útiles     ahhh y aun falta ver la  durabilidad  de esa eficacia ,1440114368788697091,False,  nomej0das  YesSirAleeex Sabes lo difícil que aun es conseguir vacunas   Y la gente pide pfizer sin conocer que sinopharm ha demostrado ser igual de útiles     ahhh y aun falta ver la  durabilidad  de esa eficacia ,2021-09-21T00:43:16.000Z,Mexico,"@_nomej0das @YesSirAleeex Sabes lo difícil que aun es conseguir vacunas ??
Y la gente pide pfizer sin conocer que sinopharm ha demostrado ser igual de útiles.....ahhh y aun falta ver la ""durabilidad"" de esa eficacia.",[],[],"['_nomej0das', 'YesSirAleeex']",['https://t.co/6ZbNejLjpS'],
43,es,1440018783846993930,2308948076, luchito2255  YesSirAleeex Entonces fallo el sistema  Listo,1440065738958524434,False, luchito2255  YesSirAleeex Entonces fallo el sistema  Listo,2021-09-20T21:30:01.000Z,Mexico,@luchito2255 @YesSirAleeex Entonces fallo el sistema. Listo,[],[],"['luchito2255', 'YesSirAleeex']",[],
44,es,1439997235811475457,158537590, gttosoy  HectorRossete jajajajajaja,1440379538286936070,False, gttosoy  HectorRossete jajajajajaja,2021-09-21T18:16:57.000Z,Mexico,@gttosoy @HectorRossete jajajajajaja🤣🤣,['🤣'],[],"['gttosoy', 'HectorRossete']",[],
45,es,1439997235811475457,158537590, maandaariinaa  HectorRossete Lo mismo pensé,1440143560007827470,False, maandaariinaa  HectorRossete Lo mismo pensé,2021-09-21T02:39:15.000Z,Mexico,@maandaariinaa @HectorRossete Lo mismo pensé,[],[],"['maandaariinaa', 'HectorRossete']",[],
46,es,1439990751874715649,551101521, doctormosqueda Excelente Noticia Dr  ¿Cuando nos ponen la 3ra dosis ,1440366586431299587,False, doctormosqueda Excelente Noticia Dr  ¿Cuando nos ponen la 3ra dosis ,2021-09-21T17:25:29.000Z,Mexico,@doctormosqueda Excelente Noticia Dr. ¿Cuando nos ponen la 3ra dosis?,[],[],['doctormosqueda'],[],
47,es,1439990751874715649,551101521, doctormosqueda El ogt del gobierno federal no quiere vacunar,1440313731020308492,False, doctormosqueda El ogt del gobierno federal no quiere vacunar,2021-09-21T13:55:27.000Z,Mexico,@doctormosqueda El ogt del gobierno federal no quiere vacunar,[],[],['doctormosqueda'],[],
48,es,1439984097561038853,1211004254296498176, aquariuscero Depende  Algunos países si  y fui nombrando algunos  Pero es en forma gradual  edades  dosis y país  Recordemos que faltan vacunas en el Mundo  y eso muestra la Inequidad social y mundial en salud,1439991702643781639,False, aquariuscero Depende  Algunos países si  y fui nombrando algunos  Pero es en forma gradual  edades  dosis y país  Recordemos que faltan vacunas en el Mundo  y eso muestra la Inequidad social y mundial en salud,2021-09-20T16:35:50.000Z,Mexico,"@aquariuscero Depende. Algunos países si, y fui nombrando algunos. Pero es en forma gradual: edades, dosis y país. Recordemos que faltan vacunas en el Mundo, y eso muestra la Inequidad social y mundial en salud",[],[],['aquariuscero'],['https://t.co/8GjphBTk7c'],
49,es,1439984097561038853,1211004254296498176, dradrianrosa Muy bueno  Aunque tenía entendido que ya estaban aplicando esta vacuna a la población pediátrica desde hace algunos meses ya ,1439989651570319368,False, dradrianrosa Muy bueno  Aunque tenía entendido que ya estaban aplicando esta vacuna a la población pediátrica desde hace algunos meses ya ,2021-09-20T16:27:41.000Z,Mexico,@dradrianrosa Muy bueno! Aunque tenía entendido que ya estaban aplicando esta vacuna a la población pediátrica desde hace algunos meses ya.,[],[],['dradrianrosa'],[],
50,es,1439979208386748417,129173194, ENGINEER   28 Es tronchante pero en esa casa han perdido el juicio  Me dan pena sus oyentes fieles algunos de los cuales conozco  Losantos sabe que ni es lejía ni están protegidos por Facebook  Alguien que recomieRde  obligue presione a vacunarse y se llame liberal me da asco ,1440025653043204098,False, ENGINEER   28 Es tronchante pero en esa casa han perdido el juicio  Me dan pena sus oyentes fieles algunos de los cuales conozco  Losantos sabe que ni es lejía ni están protegidos por Facebook  Alguien que recomieRde  obligue presione a vacunarse y se llame liberal me da asco ,2021-09-20T18:50:44.000Z,Mexico,"@ENGINEER___28 Es tronchante pero en esa casa han perdido el juicio. Me dan pena sus oyentes fieles algunos de los cuales conozco. Losantos sabe que ni es lejía ni están protegidos por Facebook. Alguien que recomieRde, obligue/presione a vacunarse y se llame liberal me da asco.",[],[],['ENGINEER___28'],['https://t.co/b2LWfEDwG3'],
51,es,1439979208386748417,129173194, ENGINEER   28 Libertad Genital ha puesto la maquinaria propagandística en marcha en favor de la kakunas eerimentales  https   t co IZMtqMv6it,1439994175525728256,False, ENGINEER   28 Libertad Genital ha puesto la maquinaria propagandística en marcha en favor de la kakunas eerimentales  https   t co IZMtqMv6it,2021-09-20T16:45:39.000Z,Mexico,@ENGINEER___28 Libertad Genital ha puesto la maquinaria propagandística en marcha en favor de la kakunas experimentales: https://t.co/IZMtqMv6it,['xp'],[],['ENGINEER___28'],['https://t.co/fqi3jRb8Sm'],
52,es,1439967999763566597,171299824,Los resultados dados a conocer hoy corresponden a FASE 2 3 de 5 a 11 años  Por ahora  la vacuna Pfizer está autorizada para niños en EEUU y Europa a partir de 12 años  La FDA y la EMA tendrán que evaluar seguridad y eficacia en menores cuando se presenten los datos  ,1439968005623062541,False,Los resultados dados a conocer hoy corresponden a FASE 2 3 de 5 a 11 años  Por ahora  la vacuna Pfizer está autorizada para niños en EEUU y Europa a partir de 12 años  La FDA y la EMA tendrán que evaluar seguridad y eficacia en menores cuando se presenten los datos  ,2021-09-20T15:01:40.000Z,Mexico,"Los resultados dados a conocer hoy corresponden a FASE 2/3 de 5 a 11 años. Por ahora, la vacuna Pfizer está autorizada para niños en EEUU y Europa a partir de 12 años. 
La FDA y la EMA tendrán que evaluar seguridad y eficacia en menores cuando se presenten los datos.-",[],[],[],['https://t.co/Cloy2VjVUL'],
53,es,1439967999763566597,171299824,En una gacetilla de prensa  no en una revista científica  Pfizer informó resultados preliminares sobre efectos adversos en chicos usando dos dosis BAJAS de la vacuna  10 microgramos vs 30   link  https   t co sqDXBSHmb4,1439968002947100678,False,En una gacetilla de prensa  no en una revista científica  Pfizer informó resultados preliminares sobre efectos adversos en chicos usando dos dosis BAJAS de la vacuna  10 microgramos vs 30   link  https   t co sqDXBSHmb4,2021-09-20T15:01:39.000Z,Mexico,En una gacetilla de prensa (no en una revista científica) Pfizer informó resultados preliminares sobre efectos adversos en chicos usando dos dosis BAJAS de la vacuna (10 microgramos vs 30). link: https://t.co/sqDXBSHmb4,[],[],[],['https://t.co/Tcox7ov4VE'],
