,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
10,es,False,1441123414673018881,Dios bendice a la enfermera mano de ángel que me vacunó y no me dolió 💉🙏🏻 #VacunaCOVID19,"['💉', '🙏🏻']",['VacunaCOVID19'],[],[],Mexico,Dios bendice a la enfermera mano de ángel que me vacunó y no me dolió   VacunaCOVID19,2021-09-23 20:00:00
11,es,False,1441120431524642821,"Consulta las respuestas a preguntas frecuentes sobre la vacuna COVID-19 durante el embarazo🤰 en: https://t.co/4UNaZuRNbu
#MeProtejoMeVacuno 💉
#EmbarazoSaludable👍
#VacunaCOVID19👌 https://t.co/BkX8D62MoP","['💉', '👍', '👌', '🤰', '8D']","['MeProtejoMeVacuno', 'EmbarazoSaludable', 'VacunaCOVID19']",[],['https://t.co/4UNaZuRNbu'],Mexico,Consulta las respuestas a preguntas frecuentes sobre la vacuna COVID 19 durante el embarazo en  https   t co 4UNaZuRNbu MeProtejoMeVacuno  EmbarazoSaludable VacunaCOVID19 https   t co BkX62MoP,2021-09-23 19:00:00
12,es,False,1441117679385923587,"@Raclo20 Cada vez más gente se destapa 

ante el negocio y la fraudulenta 

#VacunaCOVID19 experimental.👏

(Y no falsos periodistas bien pagados 💰)

#NoTeVacunes🚫💉
#NoMeVacuno 💉🚫 https://t.co/40KMfsopGR","['💰', '👏', '💉', '🚫', 'xp']","['VacunaCOVID19', 'NoTeVacunes', 'NoMeVacuno']",['Raclo20'],[],Mexico, Raclo20 Cada vez más gente se destapa ante el negocio y la fraudulenta  VacunaCOVID19 eerimental  Y no falsos periodistas bien pagados   NoTeVacunes NoMeVacuno  https   t co 40KMfsopGR,2021-09-23 19:00:00
13,es,False,1441117074168840194,"Costa Rica muy cerca de vacunar al equivalente a toda la población adulta: un 92,6%. La Vacunatón es extiende esta semana hasta el próximo domingo en horarios de 8 am a 8 pm...
#CullturaCR #VacunaCovid19 #CostaRica 

https://t.co/CrgAhSq165.",[],"['CullturaCR', 'VacunaCovid19', 'CostaRica']",[],['https://t.co/CrgAhSq165'],Mexico,Costa Rica muy cerca de vacunar al equivalente a toda la población adulta  un 92 6   La Vacunatón es extiende esta semana hasta el próximo domingo en horarios de 8 am a 8 pm    CullturaCR  VacunaCovid19  CostaRica https   t co CrgAhSq165 ,2021-09-23 19:00:00
14,es,False,1441114802496028679,Foto para ser influencer y decir #Vacúnense #VacunarseSalvaVidas #DosisDeRefuerzo #VacunaCOVID19 https://t.co/2l8MJfmsSA,[],"['Vacúnense', 'VacunarseSalvaVidas', 'DosisDeRefuerzo', 'VacunaCOVID19']",[],[],Mexico,Foto para ser influencer y decir  Vacúnense  VacunarseSalvaVidas  DosisDeRefuerzo  VacunaCOVID19 https   t co 2l8MJfmsSA,2021-09-23 19:00:00
15,es,False,1441113475279822848,Entonces ya con la segunda dosis de la #VacunaCOVID19 Le puedo tomar a la caguama de mi compa?,[],['VacunaCOVID19'],[],[],Mexico,Entonces ya con la segunda dosis de la  VacunaCOVID19 Le puedo tomar a la caguama de mi compa ,2021-09-23 19:00:00
16,es,False,1441112872914853893,Haciendo fila como todo mortal. El hospital Lenin Fonseca es el más coordinado. Psdt: Si vienen de día traigan sombría para cubrirse del sol. Vehículos no recomendable dejarlo afuera #VacunaCOVID19 https://t.co/VyMgERaWFx,[],['VacunaCOVID19'],[],[],Mexico,Haciendo fila como todo mortal  El hospital Lenin Fonseca es el más coordinado  Psdt  Si vienen de día traigan sombría para cubrirse del sol  Vehículos no recomendable dejarlo afuera  VacunaCOVID19 https   t co VyMgERaWFx,2021-09-23 19:00:00
17,es,False,1441112557637423104,Segunda dosis ✅ Done! Gracias @lopezobrador_ @Claudiashein @GobiernoMX Sigamos cuidándonos. #VacunaCOVID19 #SegundaDosis Hasta lechita me dieron jajaja https://t.co/TgDiHd5DmV,['✅'],"['VacunaCOVID19', 'SegundaDosis']","['lopezobrador_', 'Claudiashein', 'GobiernoMX']",[],Mexico,Segunda dosis  Done  Gracias  lopezobrador   Claudiashein  GobiernoMX Sigamos cuidándonos   VacunaCOVID19  SegundaDosis Hasta lechita me dieron jajaja https   t co TgDiHd5DmV,2021-09-23 19:00:00
18,es,False,1441112376254685186,"Lógica #Provida promedio: 

-Abortar es pecado- 

No vacunarse también es pecado porque mata una vida indefensa y peor aún atenta contra su propia vida.

¡Vamos! 
Sea próvida de verdad y #vacunuse. 

#Vacunaton #VacunaCOVID19",[],"['Provida', 'vacunuse', 'Vacunaton', 'VacunaCOVID19']",[],[],Mexico,Lógica  Provida promedio   Abortar es pecado  No vacunarse también es pecado porque mata una vida indefensa y peor aún atenta contra su propia vida ¡Vamos  Sea próvida de verdad y  vacunuse   Vacunaton  VacunaCOVID19,2021-09-23 19:00:00
19,es,False,1441111454598385668,"⚖️ No es legal  usar #Suero formulado, #Experimental por estado de ‼️#Alarma #Sanitaria‼️ para usar #VacunaCOVID19 en especial #Pfizer que ya la están inoculado hasta en #Neonatos. La palabra es ‼️NO‼️. #SaveChildCare  
#LosNinosNoSeTocan 
https://t.co/6sOTSVT1XS","['⚖️', '‼️', 'xp']","['Suero', 'Experimental', 'Alarma', 'Sanitaria', 'VacunaCOVID19', 'Pfizer', 'Neonatos', 'SaveChildCare', 'LosNinosNoSeTocan']",[],['https://t.co/6sOTSVT1XS'],Mexico, No es legal  usar  Suero formulado   Eerimental por estado de  Alarma  Sanitaria para usar  VacunaCOVID19 en especial  Pfizer que ya la están inoculado hasta en  Neonatos  La palabra es NO   SaveChildCare   LosNinosNoSeTocan https   t co 6sOTSVT1XS,2021-09-23 19:00:00
20,es,False,1441111368350900227,"👉Instala el PRD otro módulo para amparos por vacuna a menores, ahora en #Iguala

#VacunaCovid19 #Guerrero
https://t.co/Dsu5GqIyfR",['👉'],"['Iguala', 'VacunaCovid19', 'Guerrero']",[],['https://t.co/Dsu5GqIyfR'],Mexico,Instala el PRD otro módulo para amparos por vacuna a menores  ahora en  Iguala VacunaCovid19  Guerrerohttps   t co Dsu5GqIyfR,2021-09-23 19:00:00
21,es,False,1441111118575910917,Siempre validen que la cuenta sea verificada por #WhatsApp y verifiquen la fuente antes de dar su información #certificadodigitaldevacunación #VacunaCOVID19 https://t.co/DwS7kMSj5T https://t.co/K5lO6M7ZRt,[],"['WhatsApp', 'certificadodigitaldevacunación', 'VacunaCOVID19']",[],['https://t.co/DwS7kMSj5T'],Mexico,Siempre validen que la cuenta sea verificada por  WhatsApp y verifiquen la fuente antes de dar su información  certificadodigitaldevacunación  VacunaCOVID19 https   t co DwS7kMSj5T https   t co K5lO6M7ZRt,2021-09-23 19:00:00
22,es,False,1441110218553757698,"📺 Así comienza #CyLTVNoticias:
🔹 Hacia la tercera dosis #VacunaCOVID19 
🔹 Municipios sin #COVID19
🔹 Donaciones en aumentos
🔹 Los Reyes sobre el terreno #ErupcionenLaPalma
🔹 #Dana destructora
🔹 Desmantelada

🔗 https://t.co/twk0yrN2yX","['📺', '🔹', '🔗']","['CyLTVNoticias', 'VacunaCOVID19', 'COVID19', 'ErupcionenLaPalma', 'Dana']",[],['https://t.co/twk0yrN2yX'],Mexico, Así comienza  CyLTVNoticias  Hacia la tercera dosis  VacunaCOVID19  Municipios sin  COVID19 Donaciones en aumentos Los Reyes sobre el terreno  ErupcionenLaPalma  Dana destructora Desmantelada https   t co twk0yrN2yX,2021-09-23 19:00:00
23,es,True,1441110186018566146,"📺 Así comienza #CyLTVNoticias:
🔹 Hacia la tercera dosis #VacunaCOVID19 
🔹 Municipios sin #COVID19
🔹 Donaciones en aumentos
🔹 Los Reyes sobre el terreno #ErupcionenLaPalma
🔹 #Dana destructora
🔹 Desmantelada

🔗 https://t.co/WeG7kGcQFE","['📺', '🔹', '🔗']","['CyLTVNoticias', 'VacunaCOVID19', 'COVID19', 'ErupcionenLaPalma', 'Dana']",[],['https://t.co/WeG7kGcQFE'],Mexico, Así comienza  CyLTVNoticias  Hacia la tercera dosis  VacunaCOVID19  Municipios sin  COVID19 Donaciones en aumentos Los Reyes sobre el terreno  ErupcionenLaPalma  Dana destructora Desmantelada https   t co WeG7kGcQFE,2021-09-23 19:00:00
24,es,False,1441109649126686724,"#ReporteCOVID19
#PainelConass  #COVIDー19 #Vacuna #Covid_19  #VacunaCOVID19 #Vacunas #URGENTE 
#COVID #coronavirus
 #URGENTE
Fecha: Sept.18/2021 1/8🧵¿Cómo va la #vacunación en Colombia frente a sus metas? 🤔 A pesar de llegar a niveles muy muy buenos.....
https://t.co/p1TpiUhxfv","['🤔', '🧵']","['ReporteCOVID19', 'PainelConass', 'COVIDー19', 'Vacuna', 'Covid_19', 'VacunaCOVID19', 'Vacunas', 'URGENTE', 'COVID', 'coronavirus', 'URGENTE', 'vacunación']",[],['https://t.co/p1TpiUhxfv'],Mexico, ReporteCOVID19 PainelConass   COVIDー19  Vacuna  Covid 19   VacunaCOVID19  Vacunas  URGENTE  COVID  coronavirus  URGENTEFecha  Sept 18 2021 1 8¿Cómo va la  vacunación en Colombia frente a sus metas   A pesar de llegar a niveles muy muy buenos     https   t co p1TpiUhxfv,2021-09-23 19:00:00
25,es,False,1441109484001128450,"El viernes 24 de septiembre aplicarán segunda dosis de #VacunaCOVID19 a personas de 30 a 39 años y embarazadas de Benito Juárez, Mezquital del Oro, Moyahua, Santa María de la Paz, Teul de González Ortega, Tepechitlán, Trinidad García de la Cadena y Jerez https://t.co/p2XJfM3hrm https://t.co/q6pjLUFs4K",[],['VacunaCOVID19'],[],['https://t.co/p2XJfM3hrm'],Mexico,El viernes 24 de septiembre aplicarán segunda dosis de  VacunaCOVID19 a personas de 30 a 39 años y embarazadas de Benito Juárez  Mezquital del Oro  Moyahua  Santa María de la Paz  Teul de González Ortega  Tepechitlán  Trinidad García de la Cadena y Jerez https   t co p2XJfM3hrm https   t co q6pjLUFs4K,2021-09-23 19:00:00
26,es,True,1441108659627458560,#NotaDSN 23sep2021 20:30h #COVID19 Situación actual #Coronavirus🇪🇸 Seguridad frente a pandemias y epidemias #SegNacional🇪🇸 #VacunaCOVID19 #YoMeVacuno https://t.co/B08LlFUrnY https://t.co/lJeCy3x7iW,"['🇪🇸', ':3']","['NotaDSN', 'COVID19', 'Coronavirus', 'SegNacional', 'VacunaCOVID19', 'YoMeVacuno']",[],['https://t.co/B08LlFUrnY'],Mexico, NotaDSN 23sep2021 200h  COVID19 Situación actual  Coronavirus Seguridad frente a pandemias y epidemias  SegNacional  VacunaCOVID19  YoMeVacuno https   t co B08LlFUrnY https   t co lJeCy3x7iW,2021-09-23 19:00:00
27,es,False,1441108513535643653,"Comparto la última actualización de nuestra monografía en @capvunam sobre #VacunaCOVID19 Pfizer/BioNTech https://t.co/I9onwhlY0g incorpora terceras dosis, en quién, cuánto tiempo después, qué pasa con poblaciones especiales y qué avances hay en niños y adolescentes 👉",['👉'],['VacunaCOVID19'],['capvunam'],['https://t.co/I9onwhlY0g'],Mexico,Comparto la última actualización de nuestra monografía en  capvunam sobre  VacunaCOVID19 Pfizer BioNTech https   t co I9onwhlY0g incorpora terceras dosis  en quién  cuánto tiempo después  qué pasa con poblaciones especiales y qué avances hay en niños y adolescentes ,2021-09-23 19:00:00
28,es,False,1441106317138010117,#VacunaciónSinAmparo para todos los jóvenes estudiantes y niños de nuestro país. #VacunaCOVID19 https://t.co/QlDutmy1kD,[],"['VacunaciónSinAmparo', 'VacunaCOVID19']",[],[],Mexico, VacunaciónSinAmparo para todos los jóvenes estudiantes y niños de nuestro país   VacunaCOVID19 https   t co QlDutmy1kD,2021-09-23 18:00:00
29,es,False,1441106135168127004,Parque de las leyendas vacia 🥲 #VacunaCOVID19 https://t.co/2GFXRsNjHW,['🥲'],['VacunaCOVID19'],[],[],Mexico,Parque de las leyendas vacia   VacunaCOVID19 https   t co 2GFXRsNjHW,2021-09-23 18:00:00
30,es,False,1441106033615642630,"La #vacunación reduce la #transmisión del #virus
#InstitutoTALADRIZ 
#VacunaCOVID19 https://t.co/jXnjsqTOfb",[],"['vacunación', 'transmisión', 'virus', 'InstitutoTALADRIZ', 'VacunaCOVID19']",[],[],Mexico,La  vacunación reduce la  transmisión del  virus InstitutoTALADRIZ  VacunaCOVID19 https   t co jXnjsqTOfb,2021-09-23 18:00:00
31,es,False,1441105393367670796,"#VacunaCOVID19 🇵🇪 23/09 12pm
💪Setiembre ya superó todo lo aplicado en agosto y es muy posible que mañana supere julio

Población Objetivo&lt;12 a más años&gt;
1⃣34.56% totalmente vacunados con DOS dosis
2⃣18.48% parcialmente vacunados con sólo UNA dosis
3⃣53.04% al menos con UNA dosis https://t.co/NLLicgz4ll","['2⃣', '3⃣', '1⃣', '🇵🇪', '💪']",['VacunaCOVID19'],[],[],Mexico, VacunaCOVID19  23 09 12pmSetiembre ya superó todo lo aplicado en agosto y es muy posible que mañana supere julioPoblación Objetivo lt 12 a más años gt 34 56  totalmente vacunados con DOS dosis18 48  parcialmente vacunados con sólo UNA dosis53 04  al menos con UNA dosis https   t co NLLicgz4ll,2021-09-23 18:00:00
32,es,False,1441105350158008322,"En todos los centros de vacunación sobran las vacunas pero no permiten a jóvenes entre 12 y 18 años hacerlo, ni tampoco a personas que quieran adelantar su segunda dosis. Es increíble la burocracia de la CCSS. @CCSSdeCostaRica #ccss @presidenciacr #VacunaCOVID19",[],"['ccss', 'VacunaCOVID19']","['CCSSdeCostaRica', 'presidenciacr']",[],Mexico,En todos los centros de vacunación sobran las vacunas pero no permiten a jóvenes entre 12 y 18 años hacerlo  ni tampoco a personas que quieran adelantar su segunda dosis  Es increíble la burocracia de la CCSS   CCSSdeCostaRica  ccss  presidenciacr  VacunaCOVID19,2021-09-23 18:00:00
33,es,False,1441104872980443139,Si los mayores de 18 años no quieren vacunarse que permitan ya hacerlo a jóvenes entre 12 y 17 años que están en riesgo en escuelas y colegios. Y también a quienes quieran adelantar la segunda dosis. #ccss #VacunaCOVID19 @CCSSdeCostaRica @presidenciacr,[],"['ccss', 'VacunaCOVID19']","['CCSSdeCostaRica', 'presidenciacr']",[],Mexico,Si los mayores de 18 años no quieren vacunarse que permitan ya hacerlo a jóvenes entre 12 y 17 años que están en riesgo en escuelas y colegios  Y también a quienes quieran adelantar la segunda dosis   ccss  VacunaCOVID19  CCSSdeCostaRica  presidenciacr,2021-09-23 18:00:00
34,es,False,1441104276730777604,"Consecuencias de no traer las dosis de la vacuna a tiempo ? Personas de la 3era edad haciendo cola x más de 9 hrs bajo el sol y lluvia , sin comida , sin sillas !!! Hasta cuando tanta miseria en nuestro país ? #VacunaCOVID19",[],['VacunaCOVID19'],[],[],Mexico,Consecuencias de no traer las dosis de la vacuna a tiempo   Personas de la 3era edad haciendo cola x más de 9 hrs bajo el sol y lluvia   sin comida   sin sillas     Hasta cuando tanta miseria en nuestro país    VacunaCOVID19,2021-09-23 18:00:00
35,es,False,1441103985352445960,"@costaricaconfe así como se mete en temas de política deberían meterse en el tema de la #VacunaCOVID19. 
Junto al @Pontifex_es y lanzar una campaña amenazando a su feligreses de se descomulgados por no #vacuna. 
Ya que el que no se vacuna comete pecado de atentar contra la vida.",[],"['VacunaCOVID19', 'vacuna']","['costaricaconfe', 'Pontifex_es']",[],Mexico, costaricaconfe así como se mete en temas de política deberían meterse en el tema de la  VacunaCOVID19  Junto al  Pontifex es y lanzar una campaña amenazando a su feligreses de se descomulgados por no  vacuna  Ya que el que no se vacuna comete pecado de atentar contra la vida ,2021-09-23 18:00:00
36,es,True,1441103213709586439,"#VacunaCOVID19 de origen Chino protege contra variantes #Delta, #Mu y #Gamma

https://t.co/xlnoNDTZr6",[],"['VacunaCOVID19', 'Delta', 'Mu', 'Gamma']",[],['https://t.co/xlnoNDTZr6'],Mexico, VacunaCOVID19 de origen Chino protege contra variantes  Delta   Mu y  Gammahttps   t co xlnoNDTZr6,2021-09-23 18:00:00
37,es,False,1441102850679992332,"#CastillayLeón descarta la tercera dosis de la vacuna para los trabajadores de residencias 💉❌  #Bierzo #VacunaCOVID19 @jcyl @Salud_JCYL 
https://t.co/exmYzb3ehA","['💉', '❌']","['CastillayLeón', 'Bierzo', 'VacunaCOVID19']","['jcyl', 'Salud_JCYL']",['https://t.co/exmYzb3ehA'],Mexico, CastillayLeón descarta la tercera dosis de la vacuna para los trabajadores de residencias    Bierzo  VacunaCOVID19  jcyl  Salud JCYL https   t co exmYzb3ehA,2021-09-23 18:00:00
38,es,False,1441102713496883202,"Arranca la vacunación de la tercera dosis en las residencias del #Bierzo 👏💉 / Miras las 📸  #VacunaCOVID19 #Covid_19 @jcyl @Salud_JCYL 
https://t.co/ybSvIVCW5r","['💉', '👏', '📸']","['Bierzo', 'VacunaCOVID19', 'Covid_19']","['jcyl', 'Salud_JCYL']",['https://t.co/ybSvIVCW5r'],Mexico,Arranca la vacunación de la tercera dosis en las residencias del  Bierzo    Miras las    VacunaCOVID19  Covid 19  jcyl  Salud JCYL https   t co ybSvIVCW5r,2021-09-23 18:00:00
39,es,False,1441102391294644224,"#VacunaCOVID19 Sin cita previa pq no hay citas en el CAP que es centro masivo. Llamé antes por tlf. Me indican que es 16:00-19:00h. Abren vial para 6 y es la 7. Un adolescente detrás, le han dicho lo mismo y se ha marchado. Nos vamos sin vacuna pq cierran @Mutua_Terrassa",[],['VacunaCOVID19'],['Mutua_Terrassa'],[],Mexico, VacunaCOVID19 Sin cita previa pq no hay citas en el CAP que es centro masivo  Llamé antes por tlf  Me indican que es 16 00 19 00h  Abren vial para 6 y es la 7  Un adolescente detrás  le han dicho lo mismo y se ha marchado  Nos vamos sin vacuna pq cierran  Mutua Terrassa,2021-09-23 18:00:00
40,es,False,1441100453098319872,"#JuntosLoLogramos | Distrito 09D04 en coordinación con @EducacionZ8_Ec continúa con la aplicación de la #VacunaCOVID19 en unidades educativas #DomingoSavio, #HannibalVela, #AlfredoBaquerizo y #SanJoséLaSalle.

 #PlanVacunación https://t.co/av71fPhyTx",[],"['JuntosLoLogramos', 'VacunaCOVID19', 'DomingoSavio', 'HannibalVela', 'AlfredoBaquerizo', 'SanJoséLaSalle', 'PlanVacunación']",['EducacionZ8_Ec'],[],Mexico, JuntosLoLogramos   Distrito 09D04 en coordinación con  EducacionZ8 Ec continúa con la aplicación de la  VacunaCOVID19 en unidades educativas  DomingoSavio   HannibalVela   AlfredoBaquerizo y  SanJoséLaSalle   PlanVacunación https   t co av71fPhyTx,2021-09-23 18:00:00
41,es,False,1441100198256648199,Coliseo Salesiano en Breña vacío. Vengan a vacunarse #PongoElHombro #VacunaCOVID19 https://t.co/mrTcer26gR,[],"['PongoElHombro', 'VacunaCOVID19']",[],[],Mexico,Coliseo Salesiano en Breña vacío  Vengan a vacunarse  PongoElHombro  VacunaCOVID19 https   t co mrTcer26gR,2021-09-23 18:00:00
42,es,False,1441099325887500296,"@GobCDMX @locatel_mx si me vacuné (2ª dosis ya) el 15 de septiembre, cuándo podría solicitar mi certificado de vacunación COVID? #VacunaCOVID19 #30a39",[],"['VacunaCOVID19', '30a39']","['GobCDMX', 'locatel_mx']",[],Mexico, GobCDMX  locatel mx si me vacuné  2ª dosis ya  el 15 de septiembre  cuándo podría solicitar mi certificado de vacunación COVID   VacunaCOVID19  30a39,2021-09-23 18:00:00
43,es,False,1441097112591032325,"Así como @PoderJudicialCR se pronunció ante la #SalaIV donde obliga a la población a  #Vacunarse. 

Así mismo debería hacer la #IglesiaCatolica con obligar a sus feligreses a que vayan.

Espero que @Pontifex_es lance un mensaje a su comunidad para adquirirla #VacunaCOVID19. https://t.co/7H0c4qBimU",[],"['SalaIV', 'Vacunarse', 'IglesiaCatolica', 'VacunaCOVID19']","['PoderJudicialCR', 'Pontifex_es']",[],Mexico,Así como  PoderJudicialCR se pronunció ante la  SalaIV donde obliga a la población a   Vacunarse  Así mismo debería hacer la  IglesiaCatolica con obligar a sus feligreses a que vayan Espero que  Pontifex es lance un mensaje a su comunidad para adquirirla  VacunaCOVID19  https   t co 7H0c4qBimU,2021-09-23 18:00:00
44,es,False,1441095904442798091,"Con la #VacunaCOVID19  #SputnikV que trajo #CristinaKirchner podes entrar a Cuba, Venezuela, Afganistan, no podes ir a Estados Unidos ni UE. El #Kirchnerismo te lleva al cuarto mundo. #LaHoraDeVictorHugo #ElDiario #ElDiarioDeLeuco #SoloUnaVueltaMas",[],"['VacunaCOVID19', 'SputnikV', 'CristinaKirchner', 'Kirchnerismo', 'LaHoraDeVictorHugo', 'ElDiario', 'ElDiarioDeLeuco', 'SoloUnaVueltaMas']",[],[],Mexico,Con la  VacunaCOVID19   SputnikV que trajo  CristinaKirchner podes entrar a Cuba  Venezuela  Afganistan  no podes ir a Estados Unidos ni UE  El  Kirchnerismo te lleva al cuarto mundo   LaHoraDeVictorHugo  ElDiario  ElDiarioDeLeuco  SoloUnaVueltaMas,2021-09-23 18:00:00
