,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
110,en,1439048277509304320,803694179079458816, VP  POTUS Bitcoin is the beginning of something great  a currency without a government  something necessary and imperative  But I am not familiar with the specific product to assert whether it is the best potential setup https   t co jq5BUC7uNB 17864143253,1440744974014767106,False, VP  POTUS Bitcoin is the beginning of something great  a currency without a government  something necessary and imperative  But I am not familiar with the specific product to assert whether it is the best potential setup https   t co jq5BUC7uNB 17864143253,2021-09-22T18:29:04.000Z,USA,"@VP @POTUS Bitcoin is the beginning of something great: a currency without a government, something necessary and imperative. But I am not familiar with the specific product to assert whether it is the best potential setup.
⤵️⤵️⤵️
https://t.co/jq5BUC7uNB
+17864143253",['⤵️'],[],"['VP', 'POTUS']",['https://t.co/um8SxGnkFz'],,
111,en,1439048277509304320,803694179079458816, VP  POTUS I am Bangladeshi  my very dream to visit America will help me a little to see America,1440560692180881415,False, VP  POTUS I am Bangladeshi  my very dream to visit America will help me a little to see America,2021-09-22T06:16:47.000Z,USA,"@VP @POTUS I am Bangladeshi, my very dream to visit America will help me a little to see America",[],[],"['VP', 'POTUS']",[],,
112,en,1439048277509304320,803694179079458816, VP  POTUS “Where s the Vice President who is supposed to be in charge of the border response ” Sen  Rubio asked Fox News Channel’s Sean Hannity  “I think right now  she seems to be in the witness protection program because she s nowhere to be seen on that ” Rubio said ,1440467635506876420,False, VP  POTUS “Where s the Vice President who is supposed to be in charge of the border response ” Sen  Rubio asked Fox News Channel’s Sean Hannity  “I think right now  she seems to be in the witness protection program because she s nowhere to be seen on that ” Rubio said ,2021-09-22T00:07:01.000Z,USA,"@VP @POTUS “Where's the Vice President who is supposed to be in charge of the border response?” Sen. Rubio asked Fox News Channel’s Sean Hannity. “I think right now, she seems to be in the witness protection program because she's nowhere to be seen on that,” Rubio said.",[],[],"['VP', 'POTUS']",['https://t.co/ZkCTmp9OcK'],,
113,en,1439048277509304320,803694179079458816, VP  POTUS So  you are in favor of having to show proof for a COVID vaccine but not for voting  What the heck are you smoking  VP ,1440439306359697424,False, VP  POTUS So  you are in favor of having to show proof for a COVID vaccine but not for voting  What the heck are you smoking  VP ,2021-09-21T22:14:27.000Z,USA,"@VP @POTUS So, you are in favor of having to show proof for a COVID vaccine but not for voting? What the heck are you smoking @VP?",[],[],"['VP', 'POTUS', 'VP']",[],,
114,en,1439048277509304320,803694179079458816, VP  POTUS What about the ones you and the retarded president left behind in Afghanistan ,1440425338991828995,False, VP  POTUS What about the ones you and the retarded president left behind in Afghanistan ,2021-09-21T21:18:57.000Z,USA,@VP @POTUS What about the ones you and the retarded president left behind in Afghanistan?,[],[],"['VP', 'POTUS']",[],,
115,en,1439048277509304320,803694179079458816, VP  POTUS MIA more like Me In Aoc you can join in if you want I wouldnt mind having some wet left Cochise tonight,1440335226572468235,False, VP  POTUS MIA more like Me In Aoc you can join in if you want I wouldnt mind having some wet left Cochise tonight,2021-09-21T15:20:52.000Z,USA,@VP @POTUS MIA more like Me In Aoc you can join in if you want I wouldnt mind having some wet left Cochise tonight,[],[],"['VP', 'POTUS']",[],,
116,en,1439048277509304320,803694179079458816, VP  POTUS What does your “paying tribute” do for anybody  It that like getting a pat on the ass instead of getting anything meaningful for really making an effort and a difference for one’s extremely hard work and sacrifice ,1440259447830421507,False, VP  POTUS What does your “paying tribute” do for anybody  It that like getting a pat on the ass instead of getting anything meaningful for really making an effort and a difference for one’s extremely hard work and sacrifice ,2021-09-21T10:19:45.000Z,USA,@VP @POTUS What does your “paying tribute” do for anybody? It that like getting a pat on the ass instead of getting anything meaningful for really making an effort and a difference for one’s extremely hard work and sacrifice?,[],[],"['VP', 'POTUS']",['https://t.co/3S4I7fP8hB'],,
117,en,1439048277509304320,803694179079458816, VP  POTUS YOUR FACE   I MEAN THE TISSUE OF YOUR SOUL IS NOW MADE UP OF HUMAN VOMIT  YOUR RIGHT EYE TO THE WORLD IS GONE  AND YOUR LEFT EYE   THE IMPORTANT ONE IS DROOPING FROM VOMIT   ESPECIALLY AFTER YOUR LAST VISIT WITH ME   OH   AND MANY OTHER TOP ORGS  I E  NIA  ETC ,1440136710302621696,False, VP  POTUS YOUR FACE   I MEAN THE TISSUE OF YOUR SOUL IS NOW MADE UP OF HUMAN VOMIT  YOUR RIGHT EYE TO THE WORLD IS GONE  AND YOUR LEFT EYE   THE IMPORTANT ONE IS DROOPING FROM VOMIT   ESPECIALLY AFTER YOUR LAST VISIT WITH ME   OH   AND MANY OTHER TOP ORGS  I E  NIA  ETC ,2021-09-21T02:12:02.000Z,USA,"@VP @POTUS YOUR FACE , I MEAN THE TISSUE OF YOUR SOUL IS NOW MADE UP OF HUMAN VOMIT. YOUR RIGHT EYE TO THE WORLD IS GONE, AND YOUR LEFT EYE , THE IMPORTANT ONE IS DROOPING FROM VOMIT,  ESPECIALLY AFTER YOUR LAST VISIT WITH ME.  OH,, AND MANY OTHER TOP ORGS, I.E. NIA, ETC.",[],[],"['VP', 'POTUS']",['https://t.co/Py7eoKxAR5'],,
118,en,1439048277509304320,803694179079458816, VP  POTUS Clear EB green Card backlog ,1440120804474179586,False, VP  POTUS Clear EB green Card backlog ,2021-09-21T01:08:50.000Z,USA,@VP @POTUS Clear EB green Card backlog.,[],[],"['VP', 'POTUS']",[],,
119,en,1439048277509304320,803694179079458816, VP  POTUS You don’t see you have your eyes closed Step up and do something Protect the American People I can’t deal with the lies  amp  not doing anything how  Why  U think those kids  women are safe  Seriously ,1440079286895927303,False, VP  POTUS You don’t see you have your eyes closed Step up and do something Protect the American People I can’t deal with the lies  amp  not doing anything how  Why  U think those kids  women are safe  Seriously ,2021-09-20T22:23:52.000Z,USA,"@VP @POTUS You don’t see you have your eyes closed Step up and do something Protect the American People I can’t deal with the lies &amp; not doing anything how? Why? U think those kids, women are safe? Seriously?",[],[],"['VP', 'POTUS']",['https://t.co/fC8Wf3yVtz'],,
120,en,1439048277509304320,803694179079458816, VP  POTUS Guantanamo Bay detention camp   What about those prisoners there  ,1440062540432637955,False, VP  POTUS Guantanamo Bay detention camp   What about those prisoners there  ,2021-09-20T21:17:19.000Z,USA,@VP @POTUS Guantanamo Bay detention camp!? What about those prisoners there!?,[],[],"['VP', 'POTUS']",[],,
121,en,1439048277509304320,803694179079458816, VP  POTUS She seems to be celebrating herself  No one is more missing in action than she is,1439967544123793415,False, VP  POTUS She seems to be celebrating herself  No one is more missing in action than she is,2021-09-20T14:59:50.000Z,USA,@VP @POTUS She seems to be celebrating herself. No one is more missing in action than she is,[],[],"['VP', 'POTUS']",[],,
122,en,1439048277509304320,803694179079458816, VP  POTUS CIA  amp  Satanism Baal Reaps CIA AbolishedKeep the Faith  Goats Moor Goats Scapegoats for U S  America BabylonGalatians 6 7 Perfect Blessing Passes to BRICSRevelations 2 21 USA Diaspora Red Dawn Famine  Pestilence  Black Horse  ToDust Reset https   t co 0zKU5VEejb https   t co 6wmquHpwMR,1439964204203655169,False, VP  POTUS CIA  amp  Satanism Baal Reaps CIA AbolishedKeep the Faith  Goats Moor Goats Scapegoats for U S  America BabylonGalatians 6 7 Perfect Blessing Passes to BRICSRevelations 2 21 USA Diaspora Red Dawn Famine  Pestilence  Black Horse  ToDust Reset https   t co 0zKU5VEejb https   t co 6wmquHpwMR,2021-09-20T14:46:34.000Z,USA,"@VP @POTUS ★CIA &amp; Satanism/Baal Reaps CIA Abolished★
★Keep the Faith. Goats Moor Goats Scapegoats for U.S. America Babylon★
★Galatians 6:7 Perfect Blessing Passes to BRICS★
★Revelations 2:21 USA Diaspora/Red Dawn/Famine/ Pestilence/ Black Horse/$ToDust/Reset★ https://t.co/0zKU5VEejb https://t.co/6wmquHpwMR",[],[],"['VP', 'POTUS']",['https://t.co/540VILm2vr'],,
123,en,1439048277509304320,803694179079458816, VP  POTUS Bullshit save your words for all of the idiots who believe your bull because we vets dam well know better   ,1439906556812926979,False, VP  POTUS Bullshit save your words for all of the idiots who believe your bull because we vets dam well know better   ,2021-09-20T10:57:29.000Z,USA,@VP @POTUS Bullshit save your words for all of the idiots who believe your bull because we vets dam well know better !!,[],[],"['VP', 'POTUS']",[],,
124,en,1439048277509304320,803694179079458816, VP  POTUS Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439873672492326919,False, VP  POTUS Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:46:49.000Z,USA,@VP @POTUS Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],"['VP', 'POTUS']",['https://t.co/8MMPylHFhk'],,
125,en,1439048277509304320,803694179079458816, VP  POTUS I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,1439819782203658241,False, VP  POTUS I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,2021-09-20T05:12:41.000Z,USA,"@VP @POTUS I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonable. Best wishes to you.",[],[],"['VP', 'POTUS']",['https://t.co/buQr7WOBPz'],,
126,en,1439048277509304320,803694179079458816, VP  POTUS I feel Sorry for those who get buried alive,1439805985095307264,False, VP  POTUS I feel Sorry for those who get buried alive,2021-09-20T04:17:51.000Z,USA,@VP @POTUS I feel Sorry for those who get buried alive,[],[],"['VP', 'POTUS']",[],,
127,en,1439048277509304320,803694179079458816, Stash4542  VP  POTUS I don’t care  do u ,1439732051553435648,False, Stash4542  VP  POTUS I don’t care  do u ,2021-09-19T23:24:04.000Z,USA,"@Stash4542 @VP @POTUS I don’t care, do u?",[],[],"['Stash4542', 'VP', 'POTUS']",[],,
128,en,1439048277509304320,803694179079458816, VP  POTUS Really  you don t stand with the Americans you all left behind in Afghanistan ,1439658949360463875,False, VP  POTUS Really  you don t stand with the Americans you all left behind in Afghanistan ,2021-09-19T18:33:35.000Z,USA,"@VP @POTUS Really, you don't stand with the Americans you all left behind in Afghanistan.",[],[],"['VP', 'POTUS']",[],,
129,en,1439048277509304320,803694179079458816, VP  POTUS Hi  I am Zain a full time Graphic Designer  Eert in Logo Designing  Business Cards  and a lot more Designs  My priority is to satisfy my customers until their hundred percent satisfaction  Contact me if you have any questions  Thank you https   t co L7UerPEFFk,1439642119489138688,False, VP  POTUS Hi  I am Zain a full time Graphic Designer  Eert in Logo Designing  Business Cards  and a lot more Designs  My priority is to satisfy my customers until their hundred percent satisfaction  Contact me if you have any questions  Thank you https   t co L7UerPEFFk,2021-09-19T17:26:43.000Z,USA,"@VP @POTUS Hi, I am Zain a full-time Graphic Designer. Expert in Logo Designing, Business Cards, and a lot more Designs. My priority is to satisfy my customers until their hundred percent satisfaction. Contact me if you have any questions. Thank you!

https://t.co/L7UerPEFFk",['xp'],[],"['VP', 'POTUS']",['https://t.co/3B6lLfO5t4'],,
130,en,1439048277509304320,803694179079458816, VP  POTUS Really     Just like to stand behind the Americans left in  Afhganistan,1439635252192886787,False, VP  POTUS Really     Just like to stand behind the Americans left in  Afhganistan,2021-09-19T16:59:25.000Z,USA,"@VP @POTUS Really ????
Just like to stand behind the Americans left in #Afhganistan",[],['Afhganistan'],"['VP', 'POTUS']",[],,
131,en,1439048277509304320,803694179079458816, VSuppression  VP  POTUS “You ain’t black”,1439631345249095685,False, VSuppression  VP  POTUS “You ain’t black”,2021-09-19T16:43:54.000Z,USA,@VSuppression @VP @POTUS “You ain’t black”,[],[],"['VSuppression', 'VP', 'POTUS']",[],,
132,en,1439048277509304320,803694179079458816, VP  POTUS As the migrant crisis at the border rages one question has been on the minds of many  Where is the woman Joe Biden placed in charge of “the migration challenge” at the border  Kamala Harris ,1439631050041294850,False, VP  POTUS As the migrant crisis at the border rages one question has been on the minds of many  Where is the woman Joe Biden placed in charge of “the migration challenge” at the border  Kamala Harris ,2021-09-19T16:42:44.000Z,USA,"@VP @POTUS As the migrant crisis at the border rages one question has been on the minds of many. Where is the woman Joe Biden placed in charge of “the migration challenge” at the border, Kamala Harris?",[],[],"['VP', 'POTUS']",['https://t.co/KtyeXFibiy'],,
133,en,1439048277509304320,803694179079458816, VP  POTUS So you’re paying tribute to the people you left for dead in Afghanistan  Or just killing innocent people with a drone strike ,1439621509450854410,False, VP  POTUS So you’re paying tribute to the people you left for dead in Afghanistan  Or just killing innocent people with a drone strike ,2021-09-19T16:04:49.000Z,USA,@VP @POTUS So you’re paying tribute to the people you left for dead in Afghanistan? Or just killing innocent people with a drone strike.,[],[],"['VP', 'POTUS']",[],,
134,en,1439048277509304320,803694179079458816, VP  POTUS What about the 1000 you left in Afghanistan ,1439616734361620490,False, VP  POTUS What about the 1000 you left in Afghanistan ,2021-09-19T15:45:50.000Z,USA,@VP @POTUS What about the 1000 you left in Afghanistan?,[],[],"['VP', 'POTUS']",[],,
135,en,1439048277509304320,803694179079458816, VP  POTUS May They Rip Thank Them For Serviceing,1439571715999375363,False, VP  POTUS May They Rip Thank Them For Serviceing,2021-09-19T12:46:57.000Z,USA,"@VP @POTUS May They Rip,Thank Them For Serviceing",[],[],"['VP', 'POTUS']",[],,
136,en,1438941071367499782,803694179079458816, VP  HHSGov We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,1440685348502208513,False, VP  HHSGov We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,2021-09-22T14:32:08.000Z,USA,"@VP @HHSGov We agree to pay the fine, but please give us permanent residence, we are tired @POTUS. @FLOTUS. @VP",[],[],"['VP', 'HHSGov', 'POTUS', 'FLOTUS', 'VP']",[],,
137,en,1438941071367499782,803694179079458816, VP  HHSGov please help with coins bitcoins 35g7bDifeGvFCtfFbQdaPpid8K28dihpsW,1440663769374363655,False, VP  HHSGov please help with coins bitcoins 35g7bDifeGvFCtfFbQdaPpid8K28dihpsW,2021-09-22T13:06:23.000Z,USA,@VP @HHSGov please help with coins bitcoins 35g7bDifeGvFCtfFbQdaPpid8K28dihpsW,[],[],"['VP', 'HHSGov']",[],,
138,en,1438941071367499782,803694179079458816, VP  HHSGov Good I really want those children to be strong so that they can take my thick cock when they’re older  kidsarethefuture,1440336709229547532,False, VP  HHSGov Good I really want those children to be strong so that they can take my thick cock when they’re older  kidsarethefuture,2021-09-21T15:26:46.000Z,USA,@VP @HHSGov Good I really want those children to be strong so that they can take my thick cock when they’re older #kidsarethefuture,[],['kidsarethefuture'],"['VP', 'HHSGov']",[],,
139,en,1438941071367499782,803694179079458816, VP  HHSGov No  Your Administration is investing  350 million in taayer’s money ,1440129783145406467,False, VP  HHSGov No  Your Administration is investing  350 million in taayer’s money ,2021-09-21T01:44:31.000Z,USA,@VP @HHSGov No. Your Administration is investing $350 million in taxpayer’s money.,['xp'],[],"['VP', 'HHSGov']",[],,
140,en,1438941071367499782,803694179079458816, VP  HHSGov That s a JOKE  CEOS MAKE THAT  EVERY YEAR ,1439993509470253063,False, VP  HHSGov That s a JOKE  CEOS MAKE THAT  EVERY YEAR ,2021-09-20T16:43:01.000Z,USA,@VP @HHSGov That's a JOKE! CEOS MAKE THAT  EVERY YEAR.,[],[],"['VP', 'HHSGov']",[],,
141,en,1438941071367499782,803694179079458816, VP  HHSGov Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439873733603254272,False, VP  HHSGov Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:47:04.000Z,USA,@VP @HHSGov Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],"['VP', 'HHSGov']",['https://t.co/1SntITg6yT'],,
142,en,1438941071367499782,803694179079458816, VP  HHSGov Congratulations to you and  JoeBiden for maternal and infant mortality increases in Afghanistan  You abandoned women’s rights ,1439847691060662275,False, VP  HHSGov Congratulations to you and  JoeBiden for maternal and infant mortality increases in Afghanistan  You abandoned women’s rights ,2021-09-20T07:03:35.000Z,USA,@VP @HHSGov Congratulations to you and @JoeBiden for maternal and infant mortality increases in Afghanistan. You abandoned women’s rights.,[],[],"['VP', 'HHSGov', 'JoeBiden']",[],,
143,en,1438941071367499782,803694179079458816, VP  HHSGov Feminist power right is well we only are for you  someone Dominican for let lost  him younger freedom time life ok fine  never play with  smartpeople ,1439712595515150339,False, VP  HHSGov Feminist power right is well we only are for you  someone Dominican for let lost  him younger freedom time life ok fine  never play with  smartpeople ,2021-09-19T22:06:45.000Z,USA,@VP @HHSGov Feminist power right is well 🧠🤦🏾✍🏽🫀🇩🇴🐎🤐✅we only are for you  someone Dominican for let lost  him younger freedom time life ok fine  never play with #smartpeople.,"['🤦🏾', '✅', '🫀', '🧠', '🤐', '🇩🇴', '🐎', '✍🏽']",[],"['VP', 'HHSGov']",['https://t.co/Mg3eHlB5fO'],,
144,en,1438941071367499782,803694179079458816, Caccamo 2  VP  HHSGov The border is being controlled by the Biden administration which invited countless illegals to cross our border  Uncontrollable  COVID illegals are allowed to infiltrate our society  All under the guise of humanitarian relief  What a joke  Where is the humanity to our citizens ,1439665499755798528,False, Caccamo 2  VP  HHSGov The border is being controlled by the Biden administration which invited countless illegals to cross our border  Uncontrollable  COVID illegals are allowed to infiltrate our society  All under the guise of humanitarian relief  What a joke  Where is the humanity to our citizens ,2021-09-19T18:59:37.000Z,USA,@Caccamo_2 @VP @HHSGov The border is being controlled by the Biden administration which invited countless illegals to cross our border. Uncontrollable. COVID illegals are allowed to infiltrate our society. All under the guise of humanitarian relief. What a joke. Where is the humanity to our citizens?,[],[],"['Caccamo_2', 'VP', 'HHSGov']",['https://t.co/Iiuw9GFxqx'],,
145,en,1438941071367499782,803694179079458816, VP  HHSGov What are the stats on black female s bodies that causes them less opportunity to deliver successfully  there was a med report  It have to do with physiologic predisposition,1439663932638072835,False, VP  HHSGov What are the stats on black female s bodies that causes them less opportunity to deliver successfully  there was a med report  It have to do with physiologic predisposition,2021-09-19T18:53:23.000Z,USA,"@VP @HHSGov What are the stats on black female's bodies that causes them less opportunity to deliver successfully, there was a med report. It have to do with physiologic predisposition",[],[],"['VP', 'HHSGov']",['https://t.co/WrzBS4YnWo'],,
146,en,1438941071367499782,803694179079458816, VP  HHSGov Check out My Gigs on Fiverr https   t co kfe2CUee4E,1439650962210230273,False, VP  HHSGov Check out My Gigs on Fiverr https   t co kfe2CUee4E,2021-09-19T18:01:51.000Z,USA,@VP @HHSGov Check out My Gigs on Fiverr https://t.co/kfe2CUee4E,[],[],"['VP', 'HHSGov']",['https://t.co/kfe2CUee4E'],,
147,en,1438941071367499782,803694179079458816, VP  HHSGov So which one is paying off the fda to pass the booster shots they said not enough evidence so what a weeks more evidence is suppost to give you more evidence B S ,1439616209943674882,False, VP  HHSGov So which one is paying off the fda to pass the booster shots they said not enough evidence so what a weeks more evidence is suppost to give you more evidence B S ,2021-09-19T15:43:45.000Z,USA,@VP @HHSGov So which one is paying off the fda to pass the booster shots they said not enough evidence so what a weeks more evidence is suppost to give you more evidence B.S.,[],[],"['VP', 'HHSGov']",['https://t.co/Ufuco9KjtB'],,
148,en,1438941071367499782,803694179079458816, VP  HHSGov THANK GOD FOR OUR ADMINISTRATION,1439568274073731079,False, VP  HHSGov THANK GOD FOR OUR ADMINISTRATION,2021-09-19T12:33:17.000Z,USA,@VP @HHSGov THANK GOD FOR OUR ADMINISTRATION,[],[],"['VP', 'HHSGov']",[],,
149,en,1438941071367499782,803694179079458816, VP  HHSGov Who s baby getting the money    paying for votes,1439382356498911242,False, VP  HHSGov Who s baby getting the money    paying for votes,2021-09-19T00:14:30.000Z,USA,@VP @HHSGov Who's baby getting the money....paying for votes,[],[],"['VP', 'HHSGov']",[],,
150,en,1438941071367499782,803694179079458816, VP  HHSGov So do you eect the working class to raise every illegals babies  On top of the money you already steal from us  Ok I will quit and will take the freebies I guess  no sense continuing to work for you to take it all  what’s the point ,1439320035495923714,False, VP  HHSGov So do you eect the working class to raise every illegals babies  On top of the money you already steal from us  Ok I will quit and will take the freebies I guess  no sense continuing to work for you to take it all  what’s the point ,2021-09-18T20:06:52.000Z,USA,"@VP @HHSGov So do you expect the working class to raise every illegals babies? On top of the money you already steal from us? Ok I will quit and will take the freebies I guess, no sense continuing to work for you to take it all, what’s the point?",['xp'],[],"['VP', 'HHSGov']",['https://t.co/7ifZll0IQz'],,
151,en,1438941071367499782,803694179079458816, VP  HHSGov What about the southern border ,1439319246517977091,False, VP  HHSGov What about the southern border ,2021-09-18T20:03:44.000Z,USA,@VP @HHSGov What about the southern border?,[],[],"['VP', 'HHSGov']",[],,
152,en,1438941071367499782,803694179079458816, VP  HHSGov Is this how you intend to help  https   t co yfZ7HzW4nu,1439287079716990979,False, VP  HHSGov Is this how you intend to help  https   t co yfZ7HzW4nu,2021-09-18T17:55:55.000Z,USA,@VP @HHSGov Is this how you intend to help? https://t.co/yfZ7HzW4nu,[],[],"['VP', 'HHSGov']",['https://t.co/yfZ7HzW4nu'],,
153,en,1438941071367499782,803694179079458816, VP  HHSGov Love you Boss  KamalaHarris  VP Best Of Luck ,1439284859411730436,False, VP  HHSGov Love you Boss  KamalaHarris  VP Best Of Luck ,2021-09-18T17:47:05.000Z,USA,@VP @HHSGov Love you Boss @KamalaHarris @VP Best Of Luck 💝💝,['💝'],[],"['VP', 'HHSGov', 'KamalaHarris', 'VP']",[],,
154,en,1438941071367499782,803694179079458816, VP  HHSGov Love you Boss  KamalaHarris  VP Best Of Luck ,1439284637784707073,False, VP  HHSGov Love you Boss  KamalaHarris  VP Best Of Luck ,2021-09-18T17:46:12.000Z,USA,@VP @HHSGov Love you Boss @KamalaHarris @VP Best Of Luck 💝💝🇧🇩,"['💝', '🇧🇩']",[],"['VP', 'HHSGov', 'KamalaHarris', 'VP']",[],,
155,en,1438472735701839874,803694179079458816, VP Please share with us where healthcare is specifically stated as  a right  ,1440731587344166924,False, VP Please share with us where healthcare is specifically stated as  a right  ,2021-09-22T17:35:52.000Z,USA,"@VP Please share with us where healthcare is specifically stated as ""a right.""",[],[],['VP'],[],,
156,en,1438472735701839874,803694179079458816, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,1440685431276724240,False, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,2021-09-22T14:32:28.000Z,USA,"@VP We agree to pay the fine, but please give us permanent residence, we are tired @POTUS. @FLOTUS. @VP",[],[],"['VP', 'POTUS', 'FLOTUS', 'VP']",[],,
157,en,1438472735701839874,803694179079458816, VP HAVE YOU EVEN BEEN TO THE BORDER  WHERE ARE YOU HIDING       VP   KamalaHarris,1440655180265967629,False, VP HAVE YOU EVEN BEEN TO THE BORDER  WHERE ARE YOU HIDING       VP   KamalaHarris,2021-09-22T12:32:15.000Z,USA,@VP HAVE YOU EVEN BEEN TO THE BORDER? WHERE ARE YOU HIDING????? @VP  @KamalaHarris,[],[],"['VP', 'VP', 'KamalaHarris']",[],,
158,en,1438472735701839874,803694179079458816, VP That like this here,1440552333444673541,False, VP That like this here,2021-09-22T05:43:35.000Z,USA,@VP That like this here,[],[],['VP'],[],,
159,en,1438472735701839874,803694179079458816, VP If your fantasy is right  then you must violate the rights of the doctors  nurses to force them to provide it   Therefore it can t be a right And if it is then the unvaxxed can t be denied or forced to vax Where did you get your law degree  Marxist Tyrannical Dictator U ,1440296364018069521,False, VP If your fantasy is right  then you must violate the rights of the doctors  nurses to force them to provide it   Therefore it can t be a right And if it is then the unvaxxed can t be denied or forced to vax Where did you get your law degree  Marxist Tyrannical Dictator U ,2021-09-21T12:46:27.000Z,USA,"@VP If your fantasy is right, then you must violate the rights of the doctors/ nurses to force them to provide it.  Therefore it can't be a right.

And if it is then the unvaxxed can't be denied or forced to vax.

Where did you get your law degree- Marxist Tyrannical Dictator U.",[],[],['VP'],['https://t.co/oZjR5hMglx'],,
160,en,1438472735701839874,803694179079458816, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440236166423269380,False, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:47:15.000Z,USA,"@VP Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur', 'marketing']",['VP'],"['https://t.co/2vXtjjSMzz', 'https://t.co/9d2N1Vp9HX']",,
161,en,1438472735701839874,803694179079458816, VP Health care is a right  Health insurance is a privilege,1440145495024832517,False, VP Health care is a right  Health insurance is a privilege,2021-09-21T02:46:57.000Z,USA,@VP Health care is a right. Health insurance is a privilege,[],[],['VP'],[],,
162,en,1438472735701839874,803694179079458816, VP A persons rights end when another’s are violated   Why should people in the medical field be asked to work for free so others can not pay for their healthcare   These people invested in their own futures and you’re screwing them ,1440097821697331206,False, VP A persons rights end when another’s are violated   Why should people in the medical field be asked to work for free so others can not pay for their healthcare   These people invested in their own futures and you’re screwing them ,2021-09-20T23:37:31.000Z,USA,@VP A persons rights end when another’s are violated.  Why should people in the medical field be asked to work for free so others can not pay for their healthcare.  These people invested in their own futures and you’re screwing them.,[],[],['VP'],['https://t.co/49cpyZDc4H'],,
163,en,1438472735701839874,803694179079458816, VP The border,1440012574632857604,False, VP The border,2021-09-20T17:58:46.000Z,USA,@VP The border,[],[],['VP'],[],,
164,en,1438472735701839874,803694179079458816, VP The ACA still has many many flaws  Enrollment time frames  huge deductibles   income brackets  hard to navigate  we need  MedicareForAll now ,1439946865588326406,False, VP The ACA still has many many flaws  Enrollment time frames  huge deductibles   income brackets  hard to navigate  we need  MedicareForAll now ,2021-09-20T13:37:40.000Z,USA,"@VP The ACA still has many many flaws. Enrollment time frames, huge deductibles,  income brackets, hard to navigate, we need #MedicareForAll now!",[],[],['VP'],['https://t.co/uqwvA9IoQN'],,
165,en,1438472735701839874,803694179079458816, VP Good job thank you for all your hard work  Keep working at it single Mom with 2 kids  No health insurance since 2016 ,1439906702522945537,False, VP Good job thank you for all your hard work  Keep working at it single Mom with 2 kids  No health insurance since 2016 ,2021-09-20T10:58:04.000Z,USA,@VP Good job thank you for all your hard work. Keep working at it single Mom with 2 kids. No health insurance since 2016.,[],[],['VP'],[],,
