,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
861,en,False,1441001576370479108,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via NYT https://t.co/C8fe4w7Mui https://t.co/vt9n3CV9Bd",[],[],[],['https://t.co/C8fe4w7Mui'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via NYT https   t co C8fe4w7Mui https   t co vt9n3CV9Bd,2021-09-23 11:00:00
862,en,False,1441001547463266308,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" via NYT https://t.co/45JoOD9Zpc https://t.co/lhiFNHzA3q",[],[],[],['https://t.co/45JoOD9Zpc'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   via NYT https   t co 45JoOD9Zpc https   t co lhiFNHzA3q,2021-09-23 11:00:00
863,en,False,1441001535685554194,FDA approves Pfizer booster for older and at-risk Americans https://t.co/c6L9gXZtyu via @josephjett https://t.co/03T4dGKm6k,[],[],['josephjett'],['https://t.co/c6L9gXZtyu'],USA,FDA approves Pfizer booster for older and at risk Americans https   t co c6L9gXZtyu via  josephjett https   t co 03T4dGKm6k,2021-09-23 11:00:00
864,en,False,1441001527125045249,"Just because I know it turns Twitter people on...

Got my first dose of Pfizer today 💉",['💉'],[],[],[],USA,Just because I know it turns Twitter people on   Got my first dose of Pfizer today ,2021-09-23 11:00:00
865,en,False,1441001520619790336,"@FairQuestions Waiting for clinical trials to end and potential long term effects to be known. Plan on getting antibody test to confirm previous infection. Distrust in Pfizer, etc. Distrust in authorities for downplaying risks and pushing so hard, while flipping on vaxpass.",['xp'],[],['FairQuestions'],[],USA, FairQuestions Waiting for clinical trials to end and potential long term effects to be known  Plan on getting antibody test to confirm previous infection  Distrust in Pfizer  etc  Distrust in authorities for downplaying risks and pushing so hard  while flipping on vaass ,2021-09-23 11:00:00
866,en,False,1441001505545342982,"@_mor_ts @snowycats The vaccine hub in Wollongong is mostly not able to give Pfizer, but we're a safe ALP seat",[],[],"['_mor_ts', 'snowycats']",[],USA,  mor ts  snowycats The vaccine hub in Wollongong is mostly not able to give Pfizer  but we re a safe ALP seat,2021-09-23 11:00:00
867,en,False,1441001447525650434,"The U.S. moved a step closer Wednesday to offering booster doses of Pfizer’s COVID-19 vaccine to senior citizens and others at high risk from the virus.

 https://t.co/gihYJqNuvP",[],[],[],['https://t.co/gihYJqNuvP'],USA,The U S  moved a step closer Wednesday to offering booster doses of Pfizer’s COVID 19 vaccine to senior citizens and others at high risk from the virus  https   t co gihYJqNuvP,2021-09-23 11:00:00
868,en,False,1441001418521858048,"@Calling83708678 @spottedpelican @jannybabe21 @latingle @GuardianAus I'm not interested in ""secret doses"". That's all Casey's tweet refers to. NSW given 540,000 doses of Pfizer over and above their per capita share. VIC is 80% of NSW population so 80% of 540,000 to square up. Same with other parts of Aus. These are the facts. https://t.co/RLnl0iOgr6",[],[],"['Calling83708678', 'spottedpelican', 'jannybabe21', 'latingle', 'GuardianAus']",[],USA, Calling83708678  spottedpelican  jannybabe21  latingle  GuardianAus I m not interested in  secret doses   That s all Casey s tweet refers to  NSW given 540 000 doses of Pfizer over and above their per capita share  VIC is 80  of NSW population so 80  of 540 000 to square up  Same with other parts of Aus  These are the facts  https   t co RLnl0iOgr6,2021-09-23 11:00:00
869,en,False,1441001410460405760,@20somethingarmy Welcome to the Pfizer cluuuub! Woooo!,[],[],['20somethingarmy'],[],USA, 20somethingarmy Welcome to the Pfizer cluuuub  Woooo ,2021-09-23 11:00:00
870,en,True,1441001400859860997,"FDA backs Pfizer COVID-19 boosters for seniors, high-risk https://t.co/tYV91M6Uqm",[],[],[],['https://t.co/tYV91M6Uqm'],USA,FDA backs Pfizer COVID 19 boosters for seniors  high risk https   t co tYV91M6Uqm,2021-09-23 11:00:00
871,en,False,1441001372128841728,"@rckyryalty there was rumor that pfizer makes boobs bigger and it didn't work to increase vaccine popularity, but in case of men i guess there is chance they will race for the shot 😂",['😂'],[],['rckyryalty'],[],USA, rckyryalty there was rumor that pfizer makes boobs bigger and it didn t work to increase vaccine popularity  but in case of men i guess there is chance they will race for the shot ,2021-09-23 11:00:00
872,en,False,1441001367305396228,"@GMA @EvaPilgrim J&amp;J can suck it! 

Poisonous chemicals in UK baby food, poisonous chemicals in US talcum powder. 

Pfizer are the cause of the opioid epidemic but that is diff than putting toxic chemicals that cause cancer into products to save a few cents.",[],[],"['GMA', 'EvaPilgrim']",[],USA, GMA  EvaPilgrim J amp J can suck it  Poisonous chemicals in UK baby food  poisonous chemicals in US talcum powder  Pfizer are the cause of the opioid epidemic but that is diff than putting toxic chemicals that cause cancer into products to save a few cents ,2021-09-23 11:00:00
873,en,False,1441001347302703104,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via NYT https://t.co/0QG62c1Ao3 https://t.co/G66LDo2HzB",[],[],[],['https://t.co/0QG62c1Ao3'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via NYT https   t co 0QG62c1Ao3 https   t co G66LDo2HzB,2021-09-23 11:00:00
874,en,False,1441001335030050826,Australia’s supply of Pfizer Covid vaccine may face disruption in October https://t.co/skpw9enIir,[],[],[],['https://t.co/skpw9enIir'],USA,Australia’s supply of Pfizer Covid vaccine may face disruption in October https   t co skpw9enIir,2021-09-23 11:00:00
875,en,False,1441001318890549251,"@shaunjlawson I think the problem is that the rest were not vaxxed with Pfizer. 
I think that that is the real issue.",[],[],['shaunjlawson'],[],USA, shaunjlawson I think the problem is that the rest were not vaxxed with Pfizer  I think that that is the real issue ,2021-09-23 11:00:00
876,en,False,1441001264159002628,@jaynooch i got 3 shots (2 pfizer &amp; 1 moderna) and absolutely nothing happened lol (i don’t recommend it i’m not a medical expert) but these videos tickle me,['xp'],[],['jaynooch'],[],USA, jaynooch i got 3 shots  2 pfizer  amp  1 moderna  and absolutely nothing happened lol  i don’t recommend it i’m not a medical eert  but these videos tickle me,2021-09-23 11:00:00
877,en,False,1441001154167595009,"@richmeyer @owermohle @rachelcohrs Importantly here, BioNTech worked for years so Pfizer could bring speedy clinical trial and manufacturing expertise to claim the billions.",['xp'],[],"['richmeyer', 'owermohle', 'rachelcohrs']",[],USA, richmeyer  owermohle  rachelcohrs Importantly here  BioNTech worked for years so Pfizer could bring speedy clinical trial and manufacturing eertise to claim the billions ,2021-09-23 11:00:00
878,en,False,1441001100044169217,someone said pfizer makes boobs grow bigger. you know what. IM JUST GONNA LEAVE IF THIS IS TRUE,[],[],[],[],USA,someone said pfizer makes boobs grow bigger  you know what  IM JUST GONNA LEAVE IF THIS IS TRUE,2021-09-23 11:00:00
879,en,False,1441001069786517513,"Those fully vaccinated with the AstraZeneca vaccine had between a 91% and 99% chance of not being admitted to ICUs.

For Pfizer-BioNTech recipients, their chances of entering ICUs were reduced by between 91% and 94%, https://t.co/xM8HOeaKLY",[],[],[],['https://t.co/xM8HOeaKLY'],USA,Those fully vaccinated with the AstraZeneca vaccine had between a 91  and 99  chance of not being admitted to ICUs For Pfizer BioNTech recipients  their chances of entering ICUs were reduced by between 91  and 94   https   t co xM8HOeaKLY,2021-09-23 11:00:00
880,en,False,1441001046189527041,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via NYT https://t.co/ki40OdIH9A",[],[],[],['https://t.co/ki40OdIH9A'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via NYT https   t co ki40OdIH9A,2021-09-23 11:00:00
881,en,False,1441001025608065026,"@isleofkent2141 Dr. Andrew Kaufman of https://t.co/vr3R0ezyte guest hosts The Alex Jones Show with Karen Kingston, a former Pfizer employee and current analyst who confirms that the ingredients in the COVID inoculation are poison.

https://t.co/gOXqFfnqXW",[],[],['isleofkent2141'],"['https://t.co/vr3R0ezyte', 'https://t.co/gOXqFfnqXW']",USA, isleofkent2141 Dr  Andrew Kaufman of https   t co vr3R0ezyte guest hosts The Alex Jones Show with Karen Kingston  a former Pfizer employee and current analyst who confirms that the ingredients in the COVID inoculation are poison https   t co gOXqFfnqXW,2021-09-23 11:00:00
882,en,False,1441001017991127042,@_KellyKayyy_ Can you switch “brands” mid vaccine? I’d assume since we received Pfizer we need to stick with Pfizer?,[],[],['_KellyKayyy_'],[],USA,  KellyKayyy  Can you switch “brands” mid vaccine  I’d assume since we received Pfizer we need to stick with Pfizer ,2021-09-23 11:00:00
883,en,False,1441001004460302337,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via NYT https://t.co/HGwDnOvp6F https://t.co/te2vY4360b",[],[],[],['https://t.co/HGwDnOvp6F'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via NYT https   t co HGwDnOvp6F https   t co te2vY4360b,2021-09-23 11:00:00
884,en,False,1441000997136977925,"@gooders_n @Fentonthedragon @latingle @GuardianAus @VictorianCHO @DanielAndrewsMP @MartinFoleyMP Victorians have really smashed it. They've taken more AZ doses than the rest of the country combined.

NSW has had more Pfizer doses per AZ dose than any other state by a long shot.  In their situation you'd think the opposite would be true.",[],[],"['gooders_n', 'Fentonthedragon', 'latingle', 'GuardianAus', 'VictorianCHO', 'DanielAndrewsMP', 'MartinFoleyMP']",[],USA, gooders n  Fentonthedragon  latingle  GuardianAus  VictorianCHO  DanielAndrewsMP  MartinFoleyMP Victorians have really smashed it  They ve taken more AZ doses than the rest of the country combined NSW has had more Pfizer doses per AZ dose than any other state by a long shot   In their situation you d think the opposite would be true ,2021-09-23 11:00:00
885,en,False,1441000963091881990,"✅ Costco Pharmacy 🚨  Covid-19 vaccines are available at Costco. You do not need to be a Costco member to use pharmacy. Vaccines are FREE.

Brands:  Johnson &amp; Johnson, Moderna, Pfizer

Schedule an appointment:

https://t.co/uX2UByzHiE

Stores https://t.co/bWO97uzyWd

#COVID19","['🚨', '✅']",['COVID19'],[],"['https://t.co/uX2UByzHiE', 'https://t.co/bWO97uzyWd']",USA, Costco Pharmacy   Covid 19 vaccines are available at Costco  You do not need to be a Costco member to use pharmacy  Vaccines are FREE Brands   Johnson  amp  Johnson  Moderna  PfizerSchedule an appointment https   t co uX2UByzHiEStores https   t co bWO97uzyWd COVID19,2021-09-23 11:00:00
886,en,False,1441000935510065153,@Reuters ALL the American you should take #covaxin rather than this shit #Pfizer and #modarna atleast you save money as well as your #life,[],"['covaxin', 'Pfizer', 'modarna', 'life']",['Reuters'],[],USA, Reuters ALL the American you should take  covaxin rather than this shit  Pfizer and  modarna atleast you save money as well as your  life,2021-09-23 11:00:00
887,en,False,1441000877028950020,"@RWMaloneMD Pfizer is going to make an estimated $35-40 billion off of its mRNA shots this year.

Moderna,which has never rolled out a functioning product to market before, will generate around $20 billion in revenue. 

Bonus: No civil liability, no matter what.

Nice deal!",[],[],['RWMaloneMD'],[],USA, RWMaloneMD Pfizer is going to make an estimated  35 40 billion off of its mRNA shots this year Moderna which has never rolled out a functioning product to market before  will generate around  20 billion in revenue  Bonus  No civil liability  no matter what Nice deal ,2021-09-23 11:00:00
888,en,False,1441000874839613441,"If Pfizer's vaccine for kids 5-11 is approved, would you have your kids vaccinated? Vote in our poll here: https://t.co/0lL0gwWVfQ #MileHighMornings @9NEWS",[],['MileHighMornings'],['9NEWS'],['https://t.co/0lL0gwWVfQ'],USA,If Pfizer s vaccine for kids 5 11 is approved  would you have your kids vaccinated  Vote in our poll here  https   t co 0lL0gwWVfQ  MileHighMornings  9NEWS,2021-09-23 11:00:00
889,en,False,1441000870800465921,so y’all weren’t joking about pfizer titties ?,[],[],[],[],USA,so y’all weren’t joking about pfizer titties  ,2021-09-23 11:00:00
890,en,False,1441000847836594176,"FDA authorizes booster dose of Pfizer COVID-19 vaccine for people 65 and older, high-risk workers https://t.co/06FaxtFfTr @usatoday",[],[],['USATODAY'],['https://t.co/06FaxtFfTr'],USA,FDA authorizes booster dose of Pfizer COVID 19 vaccine for people 65 and older  high risk workers https   t co 06FaxtFfTr  usatoday,2021-09-23 11:00:00
891,en,False,1441000788009099267,Feels like we should be more upset that Moderna and Pfizer won’t share the vaccine with the world and instead hide behind intellectual property law while Biden “donates” a bunch of shots to countries we’ve kept from developing. That fucking sucks.,[],[],[],[],USA,Feels like we should be more upset that Moderna and Pfizer won’t share the vaccine with the world and instead hide behind intellectual property law while Biden “donates” a bunch of shots to countries we’ve kept from developing  That fucking sucks ,2021-09-23 11:00:00
892,en,False,1441000719147020291,Pfizer says their covid vaccine works in kids 5 to 11. does it? https://t.co/yjcIYUOtrW,[],[],[],['https://t.co/yjcIYUOtrW'],USA,Pfizer says their covid vaccine works in kids 5 to 11  does it  https   t co yjcIYUOtrW,2021-09-23 11:00:00
893,en,False,1441000678969675776,@jaquix173 Where is the October Pfizer?,[],[],['jaquix173'],[],USA, jaquix173 Where is the October Pfizer ,2021-09-23 11:00:00
894,en,False,1441000675526078475,@michael50lodge @snowycats In regional NSW I'd not be surprised. I live in Sydney so am not sure of the full scope but my parents are regional and it's difficult to find any Pfizer. Sydney though is getting more than it's fair share though if this graph published in the Guardian today is anything to go by. https://t.co/XqQbLeCgtE,[],[],"['michael50lodge', 'snowycats']",[],USA, michael50lodge  snowycats In regional NSW I d not be surprised  I live in Sydney so am not sure of the full scope but my parents are regional and it s difficult to find any Pfizer  Sydney though is getting more than it s fair share though if this graph published in the Guardian today is anything to go by  https   t co XqQbLeCgtE,2021-09-23 11:00:00
895,en,False,1441000655423000577,"""FDA authorized Pfizer booster shots for people over 65 and those at high-risk for severe illness or exposure to COVID-19""  https://t.co/WTeTPrRJT6",['xp'],[],[],['https://t.co/WTeTPrRJT6'],USA, FDA authorized Pfizer booster shots for people over 65 and those at high risk for severe illness or eosure to COVID 19   https   t co WTeTPrRJT6,2021-09-23 11:00:00
896,en,False,1441000629816594434,"@jyunh000 Are u asking what vaccine or what side effects i got 😵‍💫😵‍💫, 

I got pfizer and im sleepy af",['😵\u200d💫'],[],['jyunh000'],[],USA, jyunh000 Are u asking what vaccine or what side effects i got   I got pfizer and im sleepy af,2021-09-23 11:00:00
897,en,False,1441000627660902403,"Pfizer’s … Phase 2/3 trial apparently showed the vaccine “was safe, well tolerated and showed robust neutralising antibody responses”.  … results were not submitted to the drug regulator, nor were they published in a medical journal, so for now, we must take their word for it.",[],[],[],[],USA,Pfizer’s … Phase 2 3 trial apparently showed the vaccine “was safe  well tolerated and showed robust neutralising antibody responses”   … results were not submitted to the drug regulator  nor were they published in a medical journal  so for now  we must take their word for it ,2021-09-23 11:00:00
898,en,False,1441000612737568772,"✅ Altamonte Springs 🚨 Today, September 23 
Covid-19 Vaccination Site: City of Altamonte Springs, 175 Newburyport Avenue, Altamonte Springs, FL
Brand: Pfizer 🆓 

https://t.co/0XCSR4s3Mg

#altamontesprings @seminolecounty @SCPSInfo @SCCPTA1 @CityofAltamonte #vaccines #COVID19 https://t.co/xOBIuHaBP1","['🚨', '🆓', '✅']","['altamontesprings', 'vaccines', 'COVID19']","['seminolecounty', 'SCPSInfo', 'SCCPTA1', 'CityofAltamonte']","['https://t.co/0XCSR4s3Mg', 'https://t.co/xOBIuHaBP1']",USA, Altamonte Springs  Today  September 23 Covid 19 Vaccination Site  City of Altamonte Springs  175 Newburyport Avenue  Altamonte Springs  FLBrand  Pfizer  https   t co 0XCSR4s3Mg altamontesprings  seminolecounty  SCPSInfo  SCCPTA1  CityofAltamonte  vaccines  COVID19 https   t co xOBIuHaBP1,2021-09-23 11:00:00
899,en,False,1441000600133636096,"Uganda Receives 1.6 Million doses of Pfizer Covid-19 Vaccine from US Gov’t.

KAMPALA, UGANDA: Uganda has on Monday (today) received 1,674,270 doses of Pfizer vaccine from the US Government in support of the ongoing COVID-19 vaccination exercise.
-DAILY EXPRESS.
#KMAUPDATES",['XP'],['KMAUPDATES'],[],[],USA,Uganda Receives 1 6 Million doses of Pfizer Covid 19 Vaccine from US Gov’t KAMPALA  UGANDA  Uganda has on Monday  today  received 1 674 270 doses of Pfizer vaccine from the US Government in support of the ongoing COVID 19 vaccination exercise  DAILY ERESS  KMAUPDATES,2021-09-23 11:00:00
900,en,False,1441000590818037760,"""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via NYT https://t.co/i1cSwjCT5o",[],[],[],['https://t.co/i1cSwjCT5o'],USA, The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via NYT https   t co i1cSwjCT5o,2021-09-23 11:00:00
901,en,False,1441000590495133700,"“An FDA official told vaccine experts reviewing who should get an additional dose of Pfizer’s Covid-19 vaccine that there isn’t enough data to allow for mixing and matching of shots,” ⁦@felschwartz⁩ ⁦@JaredSHopkins⁩ ⁦@WSJ⁩  https://t.co/KktkU3bzpQ",['xp'],[],"['felschwartz', 'JaredSHopkins', 'WSJ']",['https://t.co/KktkU3bzpQ'],USA,“An FDA official told vaccine eerts reviewing who should get an additional dose of Pfizer’s Covid 19 vaccine that there isn’t enough data to allow for mixing and matching of shots ” ⁦ felschwartz⁩ ⁦ JaredSHopkins⁩ ⁦ WSJ⁩  https   t co KktkU3bzpQ,2021-09-23 11:00:00
902,en,False,1441000576213467138,"@ThomasCoutouzis I think the Pfizer and Moderna vaccines didn’t use the aborted fetal lines 

https://t.co/YQtRZxVKC0",[],[],['ThomasCoutouzis'],['https://t.co/YQtRZxVKC0'],USA, ThomasCoutouzis I think the Pfizer and Moderna vaccines didn’t use the aborted fetal lines https   t co YQtRZxVKC0,2021-09-23 11:00:00
903,en,False,1441000494982369281,"Thursday briefing: Pfizer booster shots, missing people of color, new travel requirements and more https://t.co/9xmZD7qQJN",[],[],[],['https://t.co/9xmZD7qQJN'],USA,Thursday briefing  Pfizer booster shots  missing people of color  new travel requirements and more https   t co 9xmZD7qQJN,2021-09-23 11:00:00
904,en,False,1441000468310859783,"EU Regulator To Decide On Pfizer Booster At The Start Of October – RTRS (Link To Full Article)

https://t.co/TM82y2GZHk",[],[],[],['https://t.co/TM82y2GZHk'],USA,EU Regulator To Decide On Pfizer Booster At The Start Of October – RTRS  Link To Full Article https   t co TM82y2GZHk,2021-09-23 11:00:00
905,en,False,1441000452322115587,"#Update ""The F.D.A. has made its move. Next question: Exactly who should get boosters?"" by BY APOORVA MANDAVILLI via #NYT https://t.co/24n7GBynhD",[],"['Update', 'NYT']",[],['https://t.co/24n7GBynhD'],USA, Update  The F D A  has made its move  Next question  Exactly who should get boosters   by BY APOORVA MANDAVILLI via  NYT https   t co 24n7GBynhD,2021-09-23 11:00:00
906,en,False,1441000435985309701,No - sounds crazy but you STILL can’t get that #COVID19 booster shot:          FDA OKs Pfizer's booster shot for older adults and people at high risk https://t.co/x3nKJEcRNt,[],['COVID19'],[],['https://t.co/x3nKJEcRNt'],USA,No   sounds crazy but you STILL can’t get that  COVID19 booster shot           FDA OKs Pfizer s booster shot for older adults and people at high risk https   t co x3nKJEcRNt,2021-09-23 11:00:00
907,en,False,1441000411473727489,Hunt says issues resolved. Andrews says they don’t have supplies. I know who I believe. If Andrews had supplies they would be out the door into peoples arms. They’re not. Hunt is bullshitting. #auspol https://t.co/XYN6RXMQvI,[],['auspol'],[],['https://t.co/XYN6RXMQvI'],USA,Hunt says issues resolved  Andrews says they don’t have supplies  I know who I believe  If Andrews had supplies they would be out the door into peoples arms  They’re not  Hunt is bullshitting   auspol https   t co XYN6RXMQvI,2021-09-23 11:00:00
908,en,False,1441000404016254979,"@Victori76896000 @theage @paulsakkal @ScottMorrisonMP See Laura Tingles tweet today. Pfizer distribution data.
Vaxx rorts.",[],[],"['Victori76896000', 'theage', 'paulsakkal', 'ScottMorrisonMP']",[],USA, Victori76896000  theage  paulsakkal  ScottMorrisonMP See Laura Tingles tweet today  Pfizer distribution data Vaxx rorts ,2021-09-23 11:00:00
909,en,False,1441000365554499586,@DanielAndrewsMP Let over the 60s have a choice Moderna and Pfizer. It's not fair to disadvantage the seniors.,[],[],['DanielAndrewsMP'],[],USA, DanielAndrewsMP Let over the 60s have a choice Moderna and Pfizer  It s not fair to disadvantage the seniors ,2021-09-23 11:00:00
910,en,False,1441000342926368769,FDA signs off on Pfizer COVID-19 boosters for seniors and others at high risk from the virus https://t.co/m2v2pvoB2X,[],[],[],['https://t.co/m2v2pvoB2X'],USA,FDA signs off on Pfizer COVID 19 boosters for seniors and others at high risk from the virus https   t co m2v2pvoB2X,2021-09-23 11:00:00
911,en,False,1441000342079037444,"@SnootBoopz @JohnPMasters @knitwise2 @Kat15169362 @DonnaPence5 Comirnaty is FDA approved, Pfizer BioNTech is still emergency use authorization (EUA). The difference isn't the ingredients. If you receive the vaccine with the Comirnaty label on it, liability laws apply because IT'S FDA approved. Which explains why you won't find it available.",['xp'],[],"['SnootBoopz', 'JohnPMasters', 'knitwise2', 'Kat15169362', 'DonnaPence5']",[],USA, SnootBoopz  JohnPMasters  knitwise2  Kat15169362  DonnaPence5 Comirnaty is FDA approved  Pfizer BioNTech is still emergency use authorization  EUA   The difference isn t the ingredients  If you receive the vaccine with the Comirnaty label on it  liability laws apply because IT S FDA approved  Which elains why you won t find it available ,2021-09-23 11:00:00
912,en,False,1441000323791851524,Pfizer’s COVID-19 booster could come by end of week l WNT https://t.co/S8L74cp4zK https://t.co/PReln9oBJG,[],[],[],"['https://t.co/S8L74cp4zK', 'https://t.co/PReln9oBJG']",USA,Pfizer’s COVID 19 booster could come by end of week l WNT https   t co S8L74cp4zK https   t co PReln9oBJG,2021-09-23 11:00:00
913,en,False,1441000280724754435,"@chipfranklin I am a retired researcher, I am in the Pfizer clinical trial. I was vaxxed a year ago and rolled over into the booster study in August. Our motto is “Medicine of the Highest Order” I add, but u need to do the research 1st.  😷",['😷'],[],['chipfranklin'],[],USA, chipfranklin I am a retired researcher  I am in the Pfizer clinical trial  I was vaxxed a year ago and rolled over into the booster study in August  Our motto is “Medicine of the Highest Order” I add  but u need to do the research 1st   ,2021-09-23 11:00:00
914,en,False,1441000262202691584,"UPDATE [Sep 23]
____________________

📑NEW AGREEMENT: The 🇺🇸US Government is facilitating a purchase of 106,200 doses of the Pfizer #COVID19 vaccine for Ghana.

Deal structure, dose price, and delivery timelines are not yet available. https://t.co/UB7YxKDV0V","['📑', '🇺🇸']",['COVID19'],[],['https://t.co/UB7YxKDV0V'],USA,UPDATE  Sep 23                     NEW AGREEMENT  The US Government is facilitating a purchase of 106 200 doses of the Pfizer  COVID19 vaccine for Ghana Deal structure  dose price  and delivery timelines are not yet available  https   t co UB7YxKDV0V,2021-09-23 11:00:00
915,en,False,1441000260319449091,FDA GET OFF YOUR RED ASSED TAPE AND APPROVE MODERNA! PFIZER IS NOT THE ONLY GAME CHANGER.,[],[],[],[],USA,FDA GET OFF YOUR RED ASSED TAPE AND APPROVE MODERNA  PFIZER IS NOT THE ONLY GAME CHANGER ,2021-09-23 11:00:00
916,en,False,1441000253637873676,The Health Ministry says the government is still waiting for the study from the WHO and ITAGI on the safe use of COVID-19 vaccine for kids aged 5-11. #TempoEnglish https://t.co/2ZzUwhLVHj,[],['TempoEnglish'],[],['https://t.co/2ZzUwhLVHj'],USA,The Health Ministry says the government is still waiting for the study from the WHO and ITAGI on the safe use of COVID 19 vaccine for kids aged 5 11   TempoEnglish https   t co 2ZzUwhLVHj,2021-09-23 11:00:00
917,en,False,1441000221467676674,FDA authorizes Pfizer-BioNTech coronavirus vaccine booster for older Americans and those at high risk of illness https://t.co/4TJ7aHwF8y,[],[],[],['https://t.co/4TJ7aHwF8y'],USA,FDA authorizes Pfizer BioNTech coronavirus vaccine booster for older Americans and those at high risk of illness https   t co 4TJ7aHwF8y,2021-09-23 11:00:00
918,en,False,1441000218359701506,DAMN STRAIGHT! And I’m looking forward to getting my Pfizer booster. https://t.co/zA2j9pnWIF,[],[],[],['https://t.co/zA2j9pnWIF'],USA,DAMN STRAIGHT  And I’m looking forward to getting my Pfizer booster  https   t co zA2j9pnWIF,2021-09-23 11:00:00
919,en,True,1441000216686211072,"“I do expect that most Americans will end up getting a booster before the end of the year, certainly by the early part of next year.”

Watch our full interview with @ashishkjha on the FDA’s authorization of Pfizer’s booster shot for older adults and people at high risk. https://t.co/eqOHTmPq5m",['xp'],[],['ashishkjha'],[],USA,“I do eect that most Americans will end up getting a booster before the end of the year  certainly by the early part of next year ”Watch our full interview with  ashishkjha on the FDA’s authorization of Pfizer’s booster shot for older adults and people at high risk  https   t co eqOHTmPq5m,2021-09-23 11:00:00
920,en,False,1441000213678854146,"@HelenBranswell @patrickkonsor @US_FDA Regulatory answer: boosters only for certain Pfizer folks for now.

The LEGAL answer: docs can prescribe off-label use of the Pfizer vax, since it is now approved, not just EUA-authorized.

If doc agrees a Pfizer dose is good for an 11 y/o, or to boost a J&amp;J person, so be it.",[],[],"['HelenBranswell', 'patrickkonsor', 'US_FDA']",[],USA, HelenBranswell  patrickkonsor  US FDA Regulatory answer  boosters only for certain Pfizer folks for now The LEGAL answer  docs can prescribe off label use of the Pfizer vax  since it is now approved  not just EUA authorized If doc agrees a Pfizer dose is good for an 11 y o  or to boost a J amp J person  so be it ,2021-09-23 11:00:00
921,en,False,1441000184331210757,"@aliciangmc @KKMPutrajaya @Khairykj @DrNoorAzmi @JKJAVMY hello aunty. byk ppv close at 4pm. u dtg at 3.30 let say they use a pfizer, have to find another 5 person. pls come early",[],[],"['aliciangmc', 'KKMPutrajaya', 'Khairykj', 'DrNoorAzmi', 'JKJAVMY']",[],USA, aliciangmc  KKMPutrajaya  Khairykj  DrNoorAzmi  JKJAVMY hello aunty  byk ppv close at 4pm  u dtg at 3 30 let say they use a pfizer  have to find another 5 person  pls come early,2021-09-23 11:00:00
922,en,False,1441000163229806593,@HUMANBEINGONE @NHSEngland @DHSCgovuk @BBCLondonNews That's because the UK's batches of pfizer weren't effected,[],[],"['HUMANBEINGONE', 'NHSEngland', 'DHSCgovuk', 'BBCLondonNews']",[],USA, HUMANBEINGONE  NHSEngland  DHSCgovuk  BBCLondonNews That s because the UK s batches of pfizer weren t effected,2021-09-23 11:00:00
923,en,True,1441000146628644867,.@US_FDA authorizes @pfizer COVID-19 booster shot for older and high-risk Americans https://t.co/MkHvH573tk,[],[],"['US_FDA', 'pfizer']",['https://t.co/MkHvH573tk'],USA,  US FDA authorizes  pfizer COVID 19 booster shot for older and high risk Americans https   t co MkHvH573tk,2021-09-23 11:00:00
924,en,False,1441000128777699328,Why has Pfizer j and j and p&amp;g made more in the last 20 months then previous years? Government doesn't make things cheaper they drive up cost. You want to make pharmaceuticals cheaper step back lower red tape raise the liability! https://t.co/MbICHUEypK,[],[],[],['https://t.co/MbICHUEypK'],USA,Why has Pfizer j and j and p amp g made more in the last 20 months then previous years  Government doesn t make things cheaper they drive up cost  You want to make pharmaceuticals cheaper step back lower red tape raise the liability  https   t co MbICHUEypK,2021-09-23 11:00:00
925,en,False,1441000126143664132,"@drsanjaygupta Please, help me understand. I have been fully immunized with Moderna. Now, vaccine #3 seems to be available. I just turned 69 on 9/22. I know, but I’m still 18. Back to question, is #3 available for me or just for Pfizer? The news is confusing.Thank you for answer.",[],[],['drsanjaygupta'],[],USA, drsanjaygupta Please  help me understand  I have been fully immunized with Moderna  Now  vaccine  3 seems to be available  I just turned 69 on 9 22  I know  but I’m still 18  Back to question  is  3 available for me or just for Pfizer  The news is confusing Thank you for answer ,2021-09-23 11:00:00
926,en,False,1441000108472995846,FDA Approves Pfizer Boosters For Seniors and Those at High Risk https://t.co/yxGrzRaaLP via @instapaper,[],[],['instapaper'],['https://t.co/yxGrzRaaLP'],USA,FDA Approves Pfizer Boosters For Seniors and Those at High Risk https   t co yxGrzRaaLP via  instapaper,2021-09-23 11:00:00
