,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date,text_en,text_es
99,hi,MoHFW_INDIA,2596143056,True,1437697337099374594,"डॉ. अरुण शर्मा, निदेशक, आईसीएमआर एन.आई.आई.आर.एन.सी.डी, जोधपुर टीकाकरण करवाने के बाद भी COVID अनुरूप व्यवहार का पालन करने की महत्व के बारे में जानकारी दे रहे हैं। 

@PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia @COVIDNewsByMIB https://t.co/obLlevnWUT",[],[],"['PMOIndia', 'mansukhmandviya', 'ianuragthakur', 'DrBharatippawar', 'PIB_India', 'mygovindia', 'COVIDNewsByMIB']",[],India,डॉ  अरुण शर्मा  निदेशक  आईसीएमआर एन आई आई आर एन सी डी  जोधपुर टीकाकरण करवाने के बाद भी COVID अनुरूप व्यवहार का पालन करने की महत्व के बारे में जानकारी दे रहे हैं।  PMOIndia  mansukhmandviya  ianuragthakur  DrBharatippawar  PIB India  mygovindia  COVIDNewsByMIB https   t co obLlevnWUT,2021-09-14 09:00:00,,
100,hi,MoHFW_INDIA,2596143056,True,1437659273996095488,"आइए, इस #NationalNutritionMonth पर स्वस्थ जीवन के लिए स्वस्थ पोषण से होने वाले लाभों के बारे में लोगों को प्रोत्साहित करें। #SwasthaBharat #HealthForAll https://t.co/SsflwPLZZ6",[],"['NationalNutritionMonth', 'SwasthaBharat', 'HealthForAll']",[],[],India,आइए  इस  NationalNutritionMonth पर स्वस्थ जीवन के लिए स्वस्थ पोषण से होने वाले लाभों के बारे में लोगों को प्रोत्साहित करें।  SwasthaBharat  HealthForAll https   t co SsflwPLZZ6,2021-09-14 06:00:00,,
101,en,MoHFW_INDIA,2596143056,True,1437628617517850625,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative #COVID19 Vaccination Coverage exceeds 75 Cr (75,22,38,324).

➡️ 78.66 lakh vaccine doses administered in last 24 hours.

https://t.co/GheUvVvVar https://t.co/YE42ImB9S9",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/GheUvVvVar'],India,,2021-09-14 04:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative  COVID19 Vaccination Coverage exceeds 75 Cr  75 22 38 324   78 66 lakh vaccine doses administered in last 24 hours https   t co GheUvVvVar https   t co YE42ImB9S9,
102,en,MoHFW_INDIA,2596143056,True,1437625819640197123,"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

➡️ More than 72.77 Cr vaccine doses provided to States/UTs.

➡️ More than 4.49 Cr doses still available with States/UTs to be administered.

➡️ 1.6 Cr doses are in pipeline.

https://t.co/oqSvHSjaiD https://t.co/UsfYG11IKP",['➡️'],['𝐂𝐎𝐕𝐈𝐃𝟏𝟗'],[],['https://t.co/oqSvHSjaiD'],India,,2021-09-14 04:00:00, 𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄 More than 72 77 Cr vaccine doses provided to States UTs  More than 4 49 Cr doses still available with States UTs to be administered  1 6 Cr doses are in pipeline https   t co oqSvHSjaiD https   t co UsfYG11IKP,
103,en,MoHFW_INDIA,2596143056,True,1437623574135656450,"#Unite2FightCorona
#LargestVaccineDrive

𝐂𝐎𝐕𝐈𝐃 𝐅𝐋𝐀𝐒𝐇

https://t.co/X4pKHGPEfl https://t.co/nksvlB1QWo",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/X4pKHGPEfl'],India,,2021-09-14 04:00:00, Unite2FightCorona LargestVaccineDrive𝐂𝐎𝐕𝐈𝐃 𝐅𝐋𝐀𝐒𝐇https   t co X4pKHGPEfl https   t co nksvlB1QWo,
104,en,MoHFW_INDIA,2596143056,True,1437424911866216456,"Nation beams with Pride; Over 75 Crore Covid Vaccine doses administered

#Unite2FightCorona
#COVIDGuruKool

@PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @COVIDNewsByMIB @mygovindia @airnewsalerts @DDNewslive https://t.co/eg2Nn9s5Jo",[],"['Unite2FightCorona', 'COVIDGuruKool']","['PMOIndia', 'mansukhmandviya', 'ianuragthakur', 'DrBharatippawar', 'PIB_India', 'COVIDNewsByMIB', 'mygovindia', 'airnewsalerts', 'DDNewslive']",[],India,,2021-09-13 15:00:00,Nation beams with Pride  Over 75 Crore Covid Vaccine doses administered Unite2FightCorona COVIDGuruKool PMOIndia  mansukhmandviya  ianuragthakur  DrBharatippawar  PIB India  COVIDNewsByMIB  mygovindia  airnewsalerts  DDNewslive https   t co eg2Nn9s5Jo,
105,en,MoHFW_INDIA,2596143056,True,1437410359791394819,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India sets new record, crosses 75 Cr landmark milestone.

➡️ India home to more than 99% Healthcare Workers and Frontline Workers vaccinated with one shot of COVID Vaccine.

https://t.co/JfwTG3c2Fo https://t.co/sM0LlbZRSn",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/JfwTG3c2Fo'],India,,2021-09-13 14:00:00, Unite2FightCorona LargestVaccineDrive India sets new record  crosses 75 Cr landmark milestone  India home to more than 99  Healthcare Workers and Frontline Workers vaccinated with one shot of COVID Vaccine https   t co JfwTG3c2Fo https   t co sM0LlbZRSn,
106,en,MoHFW_INDIA,2596143056,True,1437404244835921926,"As India celebrates 75th anniversary of Independence

Nation surpasses the milestone of 75 Crore Covid Vaccine doses

#Unite2FightCorona
#COVIDGuruKool

@PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia @COVIDNewsByMIB @airnewsalerts @DDNewslive https://t.co/i6ixNJzhAA",[],"['Unite2FightCorona', 'COVIDGuruKool']","['PMOIndia', 'mansukhmandviya', 'ianuragthakur', 'DrBharatippawar', 'PIB_India', 'mygovindia', 'COVIDNewsByMIB', 'airnewsalerts', 'DDNewslive']",[],India,,2021-09-13 13:00:00,As India celebrates 75th anniversary of IndependenceNation surpasses the milestone of 75 Crore Covid Vaccine doses Unite2FightCorona COVIDGuruKool PMOIndia  mansukhmandviya  ianuragthakur  DrBharatippawar  PIB India  mygovindia  COVIDNewsByMIB  airnewsalerts  DDNewslive https   t co i6ixNJzhAA,
107,en,MoHFW_INDIA,2596143056,True,1437393859625897984,"75 Years of Independence, 75 Crore Vaccines against #COVID19. Congratulations, #India! 

#COVIDGroundZero #IndiaFightsCorona 
#AzadiKaAmritMahotsav 

@PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia @COVIDNewsByMIB @DDNewslive @airnewsalerts https://t.co/qsXMvfO3yN",[],"['COVID19', 'India', 'COVIDGroundZero', 'IndiaFightsCorona', 'AzadiKaAmritMahotsav']","['PMOIndia', 'mansukhmandviya', 'ianuragthakur', 'DrBharatippawar', 'PIB_India', 'mygovindia', 'COVIDNewsByMIB', 'DDNewslive', 'airnewsalerts']",[],India,,2021-09-13 13:00:00,75 Years of Independence  75 Crore Vaccines against  COVID19  Congratulations   India   COVIDGroundZero  IndiaFightsCorona  AzadiKaAmritMahotsav  PMOIndia  mansukhmandviya  ianuragthakur  DrBharatippawar  PIB India  mygovindia  COVIDNewsByMIB  DDNewslive  airnewsalerts https   t co qsXMvfO3yN,
108,hi,MoHFW_INDIA,2596143056,True,1437304325705850880,"#Unite2FightCorona #LargestVaccineDrive 

COVID का टीका 18 वर्ष से अधिक आयु के सभी लोगों के लिए उपलब्ध है। अपनी ज़िम्मेदारी निभाएं और वैक्सीन के दोनों डोज़ लगवाएं। https://t.co/nJgvJZMclR",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],[],India, Unite2FightCorona  LargestVaccineDrive COVID का टीका 18 वर्ष से अधिक आयु के सभी लोगों के लिए उपलब्ध है। अपनी ज़िम्मेदारी निभाएं और वैक्सीन के दोनों डोज़ लगवाएं। https   t co nJgvJZMclR,2021-09-13 07:00:00,,
109,en,MoHFW_INDIA,2596143056,True,1437298469354369034,1-30 September is observed as #NationalNutritionWeek to create awareness about the importance of appropriate #Nutrition for overall well-being. #SwasthaBharat #HealthForAll https://t.co/9pbcjwQtnS,[],"['NationalNutritionWeek', 'Nutrition', 'SwasthaBharat', 'HealthForAll']",[],[],India,,2021-09-13 06:00:00,1 30 September is observed as  NationalNutritionWeek to create awareness about the importance of appropriate  Nutrition for overall well being   SwasthaBharat  HealthForAll https   t co 9pbcjwQtnS,
110,en,MoHFW_INDIA,2596143056,True,1437280909774835713,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative COVID-19 Vaccination Coverage surpasses 74.38 Cr.

➡️ More than 53 lakh #COVID19 Vaccine Doses administered in last 24 hrs.

https://t.co/ckhU5NyXVM https://t.co/Q5QP6xqitB",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/ckhU5NyXVM'],India,,2021-09-13 05:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative COVID 19 Vaccination Coverage surpasses 74 38 Cr  More than 53 lakh  COVID19 Vaccine Doses administered in last 24 hrs https   t co ckhU5NyXVM https   t co Q5QP6xqitB,
111,en,MoHFW_INDIA,2596143056,True,1437273816065970181,"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

➡️ More than 72.70 Cr vaccine doses provided to States/UTs.

➡️ More than 4.90 Cr doses still available with States/UTs to be administered.

➡️ More than 8 Lakh doses in Pipeline.

https://t.co/n764ENHQ1e https://t.co/b7K7ekxIDT",['➡️'],['𝐂𝐎𝐕𝐈𝐃𝟏𝟗'],[],['https://t.co/n764ENHQ1e'],India,,2021-09-13 05:00:00, 𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄 More than 72 70 Cr vaccine doses provided to States UTs  More than 4 90 Cr doses still available with States UTs to be administered  More than 8 Lakh doses in Pipeline https   t co n764ENHQ1e https   t co b7K7ekxIDT,
112,en,MoHFW_INDIA,2596143056,True,1437272753732669440,"#Unite2FightCorona
#LargestVaccineDrive

𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛

https://t.co/dnUpOyAgFr https://t.co/QjwiVEo9Yk",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/dnUpOyAgFr'],India,,2021-09-13 05:00:00, Unite2FightCorona LargestVaccineDrive𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛https   t co dnUpOyAgFr https   t co QjwiVEo9Yk,
113,hi,MoHFW_INDIA,2596143056,True,1436994628297756672,"बारा भंगाल, कांगड़ा #HimachalPradesh की एक दूरस्थ पंचायत, में 100 से अधिक लोगों ने कोविड19 टीकाकरण करवाया। इस छेत्र में  पहुंचने के लिए 3 दिनों की पैदल दूरी तय करनी पड़ती है। #COVID19 टीकों को सुचारू रूप से हेलीकॉप्टरों के माध्यम से इस क्षेत्र में पहुँचाया गया। 

#COVIDGroundZero https://t.co/3SUcolDEyh",[],"['HimachalPradesh', 'COVID19', 'COVIDGroundZero']",[],[],India,बारा भंगाल  कांगड़ा  HimachalPradesh की एक दूरस्थ पंचायत  में 100 से अधिक लोगों ने कोविड19 टीकाकरण करवाया। इस छेत्र में  पहुंचने के लिए 3 दिनों की पैदल दूरी तय करनी पड़ती है।  COVID19 टीकों को सुचारू रूप से हेलीकॉप्टरों के माध्यम से इस क्षेत्र में पहुँचाया गया।  COVIDGroundZero https   t co 3SUcolDEyh,2021-09-12 10:00:00,,
114,en,MoHFW_INDIA,2596143056,True,1436916888550862851,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative COVID-19 Vaccination Coverage surpasses 73.82 Cr.

➡️ More than 72 lakh #COVID19 Vaccine Doses administered in last 24 hrs.

https://t.co/d2njJySPc5 https://t.co/eLq5bKnmRo",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/d2njJySPc5'],India,,2021-09-12 05:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative COVID 19 Vaccination Coverage surpasses 73 82 Cr  More than 72 lakh  COVID19 Vaccine Doses administered in last 24 hrs https   t co d2njJySPc5 https   t co eLq5bKnmRo,
115,en,MoHFW_INDIA,2596143056,True,1436907743667896321,"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

➡️ More than 72.21 Cr vaccine doses provided to States/UTs.

➡️ More than 5.16 Cr doses still available with States/UTs to be administered.

➡️ More than 57 Lakh doses in Pipeline.

https://t.co/WfuUSZ8xdx https://t.co/URJ2IVdu7O",['➡️'],['𝐂𝐎𝐕𝐈𝐃𝟏𝟗'],[],['https://t.co/WfuUSZ8xdx'],India,,2021-09-12 04:00:00, 𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄 More than 72 21 Cr vaccine doses provided to States UTs  More than 5 16 Cr doses still available with States UTs to be administered  More than 57 Lakh doses in Pipeline https   t co WfuUSZ8xdx https   t co URJ2IVdu7O,
116,en,MoHFW_INDIA,2596143056,True,1436906829229932546,"#Unite2FightCorona
#LargestVaccineDrive

𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛

https://t.co/ozhWLTxSAK https://t.co/E7umerIYPR",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/ozhWLTxSAK'],India,,2021-09-12 04:00:00, Unite2FightCorona LargestVaccineDrive𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛https   t co ozhWLTxSAK https   t co E7umerIYPR,
117,en,MoHFW_INDIA,2596143056,True,1436706085616828420,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative #COVID19 Vaccination Coverage crosses 73.73 Cr.

➡️ More than 64 lakh Vaccine Doses administered today till 7 pm.

https://t.co/eTSh9lUx82 https://t.co/RCtiLRA9Xo",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/eTSh9lUx82'],India,,2021-09-11 15:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative  COVID19 Vaccination Coverage crosses 73 73 Cr  More than 64 lakh Vaccine Doses administered today till 7 pm https   t co eTSh9lUx82 https   t co RCtiLRA9Xo,
118,hi,MoHFW_INDIA,2596143056,True,1436626689816076289,"#UttarPradesh में सामुदायिक रेडियो स्टेशन मीडिया-वंचित क्षेत्रों में स्थानीय भाषाओं के द्वारा कोविड उपयुक्त व्यवहार और #COVID19 वैक्सीन प्रचार पर शक्तिशाली संदेशों को लोगों तक पहुँचाने की अति उत्कृष्ट भूमिका निभा रहा है।  

#COVIDGroundZero #IndiaFightsCorona https://t.co/u0X4gGfdHM",[],"['UttarPradesh', 'COVID19', 'COVIDGroundZero', 'IndiaFightsCorona']",[],[],India, UttarPradesh में सामुदायिक रेडियो स्टेशन मीडिया वंचित क्षेत्रों में स्थानीय भाषाओं के द्वारा कोविड उपयुक्त व्यवहार और  COVID19 वैक्सीन प्रचार पर शक्तिशाली संदेशों को लोगों तक पहुँचाने की अति उत्कृष्ट भूमिका निभा रहा है।   COVIDGroundZero  IndiaFightsCorona https   t co u0X4gGfdHM,2021-09-11 10:00:00,,
119,en,MoHFW_INDIA,2596143056,True,1436596544367587332,"#LargestVaccineDrive
#Unite2FightCorona

Watch today's Aarogya Bharat programme on @DDNewslive at 7PM to know the latest on #COVID19 Vaccine. https://t.co/PPPZcPZP9N",[],"['LargestVaccineDrive', 'Unite2FightCorona', 'COVID19']",['DDNewslive'],[],India,,2021-09-11 08:00:00, LargestVaccineDrive Unite2FightCoronaWatch today s Aarogya Bharat programme on  DDNewslive at 7PM to know the latest on  COVID19 Vaccine  https   t co PPPZcPZP9N,
120,en,MoHFW_INDIA,2596143056,True,1436562237326385153,"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

➡️ More than 72.01 Cr vaccine doses provided to States/UTs.

➡️ More than 5.75 Cr doses still available with States/UTs to be administered.

https://t.co/9RrrfTPGGR https://t.co/khv5bKfMNK",['➡️'],['𝐂𝐎𝐕𝐈𝐃𝟏𝟗'],[],['https://t.co/9RrrfTPGGR'],India,,2021-09-11 05:00:00, 𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄 More than 72 01 Cr vaccine doses provided to States UTs  More than 5 75 Cr doses still available with States UTs to be administered https   t co 9RrrfTPGGR https   t co khv5bKfMNK,
121,en,MoHFW_INDIA,2596143056,True,1436559534449778697,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative COVID-19 Vaccination Coverage achieves 73 Cr landmark milestone

➡️ More than 65 lakh #COVID19 Vaccine Doses administered in last 24 hrs.

https://t.co/9sjP6t9bUg https://t.co/XyIttfvkkC",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/9sjP6t9bUg'],India,,2021-09-11 05:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative COVID 19 Vaccination Coverage achieves 73 Cr landmark milestone More than 65 lakh  COVID19 Vaccine Doses administered in last 24 hrs https   t co 9sjP6t9bUg https   t co XyIttfvkkC,
122,en,MoHFW_INDIA,2596143056,True,1436545633112891392,"#Unite2FightCorona
#LargestVaccineDrive

𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛

https://t.co/yelwdHjddg https://t.co/yqYe8RoEPO",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/yelwdHjddg'],India,,2021-09-11 04:00:00, Unite2FightCorona LargestVaccineDrive𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛https   t co yelwdHjddg https   t co yqYe8RoEPO,
123,en,MoHFW_INDIA,2596143056,True,1436341018891194374,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative #COVID19 Vaccination Coverage crosses nearly 73 Cr landmark milestone.

➡️ More than 56 lakh Vaccine Doses administered today till 7 pm.

https://t.co/Ejt9DZn1fr https://t.co/IhJPA70bCD",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/Ejt9DZn1fr'],India,,2021-09-10 15:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative  COVID19 Vaccination Coverage crosses nearly 73 Cr landmark milestone  More than 56 lakh Vaccine Doses administered today till 7 pm https   t co Ejt9DZn1fr https   t co IhJPA70bCD,
124,en,MoHFW_INDIA,2596143056,True,1436325931828715527,"Join us to celebrate 'Patient Safety Week' (11-17 September 21) #RogiSurakshaSaptaah &amp; commit to ensuring Safe Motherhood and Newborn Care. A week full of webinars &amp; dedicated activities. 

#HealthForAll https://t.co/E6cEsoF9z7",[],"['RogiSurakshaSaptaah', 'HealthForAll']",[],[],India,,2021-09-10 14:00:00,Join us to celebrate  Patient Safety Week   11 17 September 21   RogiSurakshaSaptaah  amp  commit to ensuring Safe Motherhood and Newborn Care  A week full of webinars  amp  dedicated activities   HealthForAll https   t co E6cEsoF9z7,
125,hi,MoHFW_INDIA,2596143056,True,1436269274297864200,अच्छे स्वास्थ्य के लिए पौष्टिक आहार ज़रूरी है। पोषक खाने की हर खुराक सही दिशा में एक कदम है। पौष्टिक भोजन करने की आदत बनाएं। #HealthForAll #SwasthaBharat https://t.co/u7sxnwUxPw,[],"['HealthForAll', 'SwasthaBharat']",[],[],India,अच्छे स्वास्थ्य के लिए पौष्टिक आहार ज़रूरी है। पोषक खाने की हर खुराक सही दिशा में एक कदम है। पौष्टिक भोजन करने की आदत बनाएं।  HealthForAll  SwasthaBharat https   t co u7sxnwUxPw,2021-09-10 10:00:00,,
126,en,MoHFW_INDIA,2596143056,True,1436255400949522442,"#Unite2FightCorona 
#LargestVaccineDrive

#CoWIN launches new API: 𝐊𝐘𝐂-𝐕𝐒: Know Your Customer’s/Client’s Vaccination Status.

𝐊𝐘𝐂-𝐕𝐒 will enable entities to check an individual’s status of vaccination through CoWIN.

https://t.co/dp1DkaOCaU https://t.co/WP5sUgr8ko",[],"['Unite2FightCorona', 'LargestVaccineDrive', 'CoWIN']",[],['https://t.co/dp1DkaOCaU'],India,,2021-09-10 09:00:00, Unite2FightCorona  LargestVaccineDrive CoWIN launches new API  𝐊𝐘𝐂 𝐕𝐒  Know Your Customer’s Client’s Vaccination Status 𝐊𝐘𝐂 𝐕𝐒 will enable entities to check an individual’s status of vaccination through CoWIN https   t co dp1DkaOCaU https   t co WP5sUgr8ko,
127,hi,MoHFW_INDIA,2596143056,True,1436245915153567749,"#Assam के दीमा हसाओ ज़िले में दूरदराज के स्थानों में #COVID19 टीकाकरण करने जा रही टीकाकरण टीम पुराने मीटर गेज रेलवे का उपयोग कर अपनी मंज़िल तक पहुंचती है। 
#COVIDGroundZero #IndiaFightsCorona 

@PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia https://t.co/h89dzCm3N0",[],"['Assam', 'COVID19', 'COVIDGroundZero', 'IndiaFightsCorona']","['PMOIndia', 'mansukhmandviya', 'ianuragthakur', 'DrBharatippawar', 'PIB_India', 'mygovindia']",[],India, Assam के दीमा हसाओ ज़िले में दूरदराज के स्थानों में  COVID19 टीकाकरण करने जा रही टीकाकरण टीम पुराने मीटर गेज रेलवे का उपयोग कर अपनी मंज़िल तक पहुंचती है।  COVIDGroundZero  IndiaFightsCorona  PMOIndia  mansukhmandviya  ianuragthakur  DrBharatippawar  PIB India  mygovindia https   t co h89dzCm3N0,2021-09-10 09:00:00,,
128,en,MoHFW_INDIA,2596143056,True,1436241535247343624,"MoS (HFW), @DrBharatippawar inaugurated and presided over the Seminar on Population, Human Capital and Sustainable Development (healthy people – healthy future) today.

She also inaugurated the Population Clock. 

#HealthForAll https://t.co/xQMfaesreU",[],['HealthForAll'],['DrBharatippawar'],[],India,,2021-09-10 08:00:00,MoS  HFW    DrBharatippawar inaugurated and presided over the Seminar on Population  Human Capital and Sustainable Development  healthy people – healthy future  today She also inaugurated the Population Clock   HealthForAll https   t co xQMfaesreU,
129,hi,MoHFW_INDIA,2596143056,True,1436223031278407726,"#Unite2FightCorona 

कोरोना की दूसरी लहर अभी खत्म नहीं हुई है और आने वाले दिनों में त्यौहारों का माहौल चिंता का विषय हो सकता है। घर पर ही रहने की कोशिश करें और COVID अनुरूप व्यवहार का पालन करना नहीं भूलें।
-डॉ. वी. के. पॉल, सदस्य, स्वास्थ्य, @NITIAayog 

@PMOIndia https://t.co/tqbClKFBKl",[],['Unite2FightCorona'],"['NITIAayog', 'PMOIndia']",[],India, Unite2FightCorona कोरोना की दूसरी लहर अभी खत्म नहीं हुई है और आने वाले दिनों में त्यौहारों का माहौल चिंता का विषय हो सकता है। घर पर ही रहने की कोशिश करें और COVID अनुरूप व्यवहार का पालन करना नहीं भूलें। डॉ  वी  के  पॉल  सदस्य  स्वास्थ्य   NITIAayog  PMOIndia https   t co tqbClKFBKl,2021-09-10 07:00:00,,
130,hi,MoHFW_INDIA,2596143056,True,1436209322111897614,"#Unite2FightCorona #SamajhdaarTyohaar 

त्यौहारों का रंग फीका न पड़ें इसलिए विशेष रूप से COVID अनुरूप व्यवहार का पालन करना सुनिश्चित करें। https://t.co/uleE70UGpB",[],"['Unite2FightCorona', 'SamajhdaarTyohaar']",[],[],India, Unite2FightCorona  SamajhdaarTyohaar त्यौहारों का रंग फीका न पड़ें इसलिए विशेष रूप से COVID अनुरूप व्यवहार का पालन करना सुनिश्चित करें। https   t co uleE70UGpB,2021-09-10 06:00:00,,
131,en,MoHFW_INDIA,2596143056,True,1436195003458416696,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative COVID-19 Vaccination Coverage exceeds 72.37 Cr.

➡️ More than 67 lakh #COVID19 Vaccine Doses administered in last 24 hrs.

https://t.co/IfyZI2Aqut https://t.co/FDCXEneikx",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/IfyZI2Aqut'],India,,2021-09-10 05:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative COVID 19 Vaccination Coverage exceeds 72 37 Cr  More than 67 lakh  COVID19 Vaccine Doses administered in last 24 hrs https   t co IfyZI2Aqut https   t co FDCXEneikx,
132,en,MoHFW_INDIA,2596143056,True,1436184880249856000,"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

➡️ More than 71.94 Cr vaccine doses provided to States/UTs.

➡️ More than 5.72 Cr doses still available with States/UTs to be administered.

➡️ More than 7 Lakh doses are in pipeline.

https://t.co/Cpu4G0xJGA https://t.co/wQh1X4pA84",['➡️'],['𝐂𝐎𝐕𝐈𝐃𝟏𝟗'],[],['https://t.co/Cpu4G0xJGA'],India,,2021-09-10 04:00:00, 𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄 More than 71 94 Cr vaccine doses provided to States UTs  More than 5 72 Cr doses still available with States UTs to be administered  More than 7 Lakh doses are in pipeline https   t co Cpu4G0xJGA https   t co wQh1X4pA84,
133,en,MoHFW_INDIA,2596143056,True,1436184147412676639,"#Unite2FightCorona
#LargestVaccineDrive

𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛

https://t.co/eAAcNMGuG8 https://t.co/jupXOoGWHm",[],"['Unite2FightCorona', 'LargestVaccineDrive']",[],['https://t.co/eAAcNMGuG8'],India,,2021-09-10 04:00:00, Unite2FightCorona LargestVaccineDrive𝗖𝗢𝗩𝗜𝗗 𝗙𝗟𝗔𝗦𝗛https   t co eAAcNMGuG8 https   t co jupXOoGWHm,
134,en,MoHFW_INDIA,2596143056,True,1435975521125355531,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India’s Cumulative #COVID19 Vaccination Coverage crosses 72 Cr landmark milestone.

➡️ More than 59 lakh Vaccine Doses administered today till 7 pm.

https://t.co/J73E3m92yF https://t.co/en6xwsUeJ9",['➡️'],"['Unite2FightCorona', 'LargestVaccineDrive', 'COVID19']",[],['https://t.co/J73E3m92yF'],India,,2021-09-09 15:00:00, Unite2FightCorona LargestVaccineDrive India’s Cumulative  COVID19 Vaccination Coverage crosses 72 Cr landmark milestone  More than 59 lakh Vaccine Doses administered today till 7 pm https   t co J73E3m92yF https   t co en6xwsUeJ9,
