,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
24,hi,1439962520039481346,746747969890746369, Lucknow Post रोजगार हेतु सूचनामनचाहा रोजगार मिलने तकरहना खाना मुफ्त पाएंबस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगाhttps   t co 0NfLWwBfcbजरूरत मंदो को जानकारी देकरउनकी मदद आपभी कर सकते हैंहमारा प्रयास आपका सहयोगकोरोना मंदी के कारण कोई भूखा न रहे https   t co HhcBiDUQYC,1440081064223932417,False, Lucknow Post रोजगार हेतु सूचनामनचाहा रोजगार मिलने तकरहना खाना मुफ्त पाएंबस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगाhttps   t co 0NfLWwBfcbजरूरत मंदो को जानकारी देकरउनकी मदद आपभी कर सकते हैंहमारा प्रयास आपका सहयोगकोरोना मंदी के कारण कोई भूखा न रहे https   t co HhcBiDUQYC,2021-09-20T22:30:55.000Z,India,"@Lucknow_Post रोजगार हेतु सूचना
मनचाहा रोजगार मिलने तक
रहना खाना मुफ्त पाएं
बस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगा
https://t.co/0NfLWwBfcb
जरूरत मंदो को जानकारी देकर
उनकी मदद आपभी कर सकते हैं
हमारा-प्रयास आपका-सहयोग
कोरोना मंदी के कारण कोई भूखा न रहे https://t.co/HhcBiDUQYC",[],[],['Lucknow_Post'],['https://t.co/8DzFK11Fi5'],
25,hi,1439957759525412871,1296758606768087042, Dkumarchandel शुभ समाचार।,1439978465936084993,False, Dkumarchandel शुभ समाचार।,2021-09-20T15:43:14.000Z,India,@Dkumarchandel शुभ समाचार।,[],[],['Dkumarchandel'],[],
26,en,1439957759525412871,1296758606768087042, Dkumarchandel It s very good news Sir,1439964627429781506,False,,2021-09-20T14:48:15.000Z,India,@Dkumarchandel It's very good news Sir,[],[],['Dkumarchandel'],[], Dkumarchandel It s very good news Sir
27,hi,1439948148160405508,1657620379, rpbreakingnews फिर भी परीक्षा केंद्र दुर दराज के क्षेत्रो में । शायद सरकार को गरीबो और बेरोजगारों की कोई परवाह नही है,1440012490381750273,False, rpbreakingnews फिर भी परीक्षा केंद्र दुर दराज के क्षेत्रो में । शायद सरकार को गरीबो और बेरोजगारों की कोई परवाह नही है,2021-09-20T17:58:26.000Z,India,@rpbreakingnews फिर भी परीक्षा केंद्र दुर दराज के क्षेत्रो में । शायद सरकार को गरीबो और बेरोजगारों की कोई परवाह नही है,[],[],['rpbreakingnews'],[],
28,hi,1439948148160405508,1657620379, rpbreakingnews नये संक्रमित 10 से कम  एक्टिव केस 100 से कम  कोरोना के कारण एक भी मृत्यु नहीं  सात जिलों में नये मामले पाये गये  कोरोना गया नहीं है  सावधानी बरतें ,1439954343390711811,False, rpbreakingnews नये संक्रमित 10 से कम  एक्टिव केस 100 से कम  कोरोना के कारण एक भी मृत्यु नहीं  सात जिलों में नये मामले पाये गये  कोरोना गया नहीं है  सावधानी बरतें ,2021-09-20T14:07:23.000Z,India,"@rpbreakingnews नये संक्रमित 10 से कम, एक्टिव केस 100 से कम, कोरोना के कारण एक भी मृत्यु नहीं! सात जिलों में नये मामले पाये गये! कोरोना गया नहीं है, सावधानी बरतें!",[],[],['rpbreakingnews'],['https://t.co/WmZmlGrrWD'],
29,hi,1439944945947734028,1252190612532551680, DcKangra माननीय महोदय  आप हमें आपसे   मिलने का समय दें । ताकि हम कोरोना प्रोटोकॉल को ध्यान में रखते हुए   हम अपनी पीडा से आपको अवगत करा सकें । माननीय महोदय । जिंदगी दांव पर लगी है । इसलिए आपसे मिलना अति आवश्यक है । सहारा पीड़ित कार्यकर्ता ऐबम कार्यकर्ता  फोन   9418709626  DcKangra,1439958532225306628,False, DcKangra माननीय महोदय  आप हमें आपसे   मिलने का समय दें । ताकि हम कोरोना प्रोटोकॉल को ध्यान में रखते हुए   हम अपनी पीडा से आपको अवगत करा सकें । माननीय महोदय । जिंदगी दांव पर लगी है । इसलिए आपसे मिलना अति आवश्यक है । सहारा पीड़ित कार्यकर्ता ऐबम कार्यकर्ता  फोन   9418709626  DcKangra,2021-09-20T14:24:01.000Z,India,"@DcKangra माननीय महोदय, आप हमें 🙏आपसे   मिलने का समय दें 🙏। ताकि हम कोरोना प्रोटोकॉल को ध्यान में रखते हुए , हम अपनी पीडा से आपको अवगत करा सकें । माननीय महोदय 🙏। जिंदगी दांव पर लगी है । इसलिए आपसे मिलना अति आवश्यक है । 
सहारा पीड़ित कार्यकर्ता ऐबम कार्यकर्ता  फोन - 9418709626 @DcKangra",['🙏'],[],['DcKangra'],['https://t.co/fnUslz1HGJ'],
30,hi,1439860909753524227,1279045911209861120, MuzaffarpurRjd  RJDforIndia  NitishKumar  mangalpandeybjp  yuva rajad population itna hai kya karo gay  NitishKumar ko ek kid wahi  RJDforIndia chhor party ke mukhiya  laluprasadrjd puray cricket team bana diya 9 bachacha illigal kitna hai maloom nahi toa ye hoga hi ye nitish bola tha 9 bachacha pauda karney ko,1439863460917964806,False, MuzaffarpurRjd  RJDforIndia  NitishKumar  mangalpandeybjp  yuva rajad population itna hai kya karo gay  NitishKumar ko ek kid wahi  RJDforIndia chhor party ke mukhiya  laluprasadrjd puray cricket team bana diya 9 bachacha illigal kitna hai maloom nahi toa ye hoga hi ye nitish bola tha 9 bachacha pauda karney ko,2021-09-20T08:06:15.000Z,India,@MuzaffarpurRjd @RJDforIndia @NitishKumar @mangalpandeybjp @yuva_rajad population itna hai kya karo gay @NitishKumar ko ek kid wahi @RJDforIndia chhor party ke mukhiya @laluprasadrjd puray cricket team bana diya 9 bachacha illigal kitna hai maloom nahi toa ye hoga hi ye nitish bola tha 9 bachacha pauda karney ko,[],[],"['MuzaffarpurRjd', 'RJDforIndia', 'NitishKumar', 'mangalpandeybjp', 'yuva_rajad']",['https://t.co/IzHqcxfG1J'],
31,hi,1439839423995080707,1110078962850357248, GtmMoti जी।,1439842872400879620,False, GtmMoti जी।,2021-09-20T06:44:26.000Z,India,@GtmMoti जी।,[],[],['GtmMoti'],[],
32,hi,1439810826605502469,372754427, BBCHindi Corona to tha hi ab dengue ne Firozabad mai hahaha macha rakha hai,1439812436043829248,False, BBCHindi Corona to tha hi ab dengue ne Firozabad mai hahaha macha rakha hai,2021-09-20T04:43:29.000Z,India,@BBCHindi Corona to tha hi ab dengue ne Firozabad mai hahaha macha rakha hai,[],[],['BBCHindi'],[],
33,hi,1439606988413882371,1234397668379627520,यह तंजावुर   तमिलनाडु में प्राप्त हुए हैं  क्या अब भी कहोगे की आर्य व द्रविड़ अलग अलग है  अकल्पनीय सनातन धरोहर   जय सनातन धर्म ,1439606992067121155,False,यह तंजावुर   तमिलनाडु में प्राप्त हुए हैं  क्या अब भी कहोगे की आर्य व द्रविड़ अलग अलग है  अकल्पनीय सनातन धरोहर   जय सनातन धर्म ,2021-09-19T15:07:08.000Z,India,"यह तंजावुर , तमिलनाडु में प्राप्त हुए हैं !

क्या अब भी कहोगे की आर्य व द्रविड़ अलग अलग है ?

अकल्पनीय सनातन धरोहर !!

जय सनातन धर्म 🙏",['🙏'],[],[],[],
34,hi,1439495088661417985,2495818501, Knewsindia आपसे कॉन्टैक्ट कैसे हो  आपने कोई Whatsapp नंबर नही दिया है न ही मैसेंजर पर कॉन्टैक्ट की सुविधा है।,1439496248835207169,False, Knewsindia आपसे कॉन्टैक्ट कैसे हो  आपने कोई Whatsapp नंबर नही दिया है न ही मैसेंजर पर कॉन्टैक्ट की सुविधा है।,2021-09-19T07:47:04.000Z,India,"@Knewsindia आपसे कॉन्टैक्ट कैसे हो ?
आपने कोई Whatsapp नंबर नही दिया है 
न ही मैसेंजर पर कॉन्टैक्ट की सुविधा है।",[],[],['Knewsindia'],[],
35,en,1439448967763279872,169018518, AmarUjalaNews Sir my brother vaccine slot was booked on my mobile But as the vaccination center was very far from my brother s home so he didn t went But in night i got a text message as he is vaccinated  And then when i checked on cowin app there certificate was issued to us  pleasehelpus,1439459021249912833,False,,2021-09-19T05:19:09.000Z,India,"@AmarUjalaNews Sir my brother vaccine slot was booked on my mobile.But as the vaccination center was very far from my brother's home so he didn't went.But in night i got a text message as he is vaccinated. And then when i checked on cowin app there certificate was issued to us.
#pleasehelpus",[],[],['AmarUjalaNews'],['https://t.co/HArWqopgfr'], AmarUjalaNews Sir my brother vaccine slot was booked on my mobile But as the vaccination center was very far from my brother s home so he didn t went But in night i got a text message as he is vaccinated  And then when i checked on cowin app there certificate was issued to us  pleasehelpus
36,en,1439448967763279872,169018518, AmarUjalaNews Sir my brother vaccine slot was booked on my mobile But as the vaccination center was very far from my brother s home so he didn t went But in night i got a text message as he is vaccinated  And then when i checked on cowin app there certificate was issued to us  https   t co NiFCKsjw1x,1439457959600222212,False,,2021-09-19T05:14:56.000Z,India,@AmarUjalaNews Sir my brother vaccine slot was booked on my mobile.But as the vaccination center was very far from my brother's home so he didn't went.But in night i got a text message as he is vaccinated. And then when i checked on cowin app there certificate was issued to us. https://t.co/NiFCKsjw1x,[],[],['AmarUjalaNews'],['https://t.co/znAF2FRGeW'], AmarUjalaNews Sir my brother vaccine slot was booked on my mobile But as the vaccination center was very far from my brother s home so he didn t went But in night i got a text message as he is vaccinated  And then when i checked on cowin app there certificate was issued to us  https   t co NiFCKsjw1x
37,en,1439431560558690312,944168331279339523, MoRD GOI  MoHFW INDIA 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore   narendramodi,1440085974940360705,False,,2021-09-20T22:50:26.000Z,India,@MoRD_GOI @MoHFW_INDIA 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore ✌️🇮🇳 @narendramodi,"['🇮🇳', '✌️']",[],"['MoRD_GOI', 'MoHFW_INDIA']",['https://t.co/oAtYfs3j42'], MoRD GOI  MoHFW INDIA 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore   narendramodi
