,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
14,es,HLGatell,1154180084078501889,True,1437522823778652160,"Hasta el momento, el consenso científico es que no se necesitan dosis de refuerzo de las vacunas contra #COVID19.

El Gobierno de México seguirá guiando su actuación a partir de criterios científicos y recomendaciones de personas expertas. https://t.co/uJgTRMzYAM",['xp'],['COVID19'],[],['https://t.co/uJgTRMzYAM'],Mexico,Hasta el momento  el consenso científico es que no se necesitan dosis de refuerzo de las vacunas contra  COVID19 El Gobierno de México seguirá guiando su actuación a partir de criterios científicos y recomendaciones de personas eertas  https   t co uJgTRMzYAM,2021-09-13 21:00:00
15,es,HLGatell,1154180084078501889,True,1436479605582569472,"Al 09 de septiembre en el país se ha vacunado contra #COVID19 a 60 millones 186 mil 714 personas, que representan el 67 por ciento de la población mayor de 18 años. https://t.co/gwl5wI6y8T",[],['COVID19'],[],[],Mexico,Al 09 de septiembre en el país se ha vacunado contra  COVID19 a 60 millones 186 mil 714 personas  que representan el 67 por ciento de la población mayor de 18 años  https   t co gwl5wI6y8T,2021-09-11 00:00:00
16,es,HLGatell,1154180084078501889,True,1436371332518846465,"El 09 de septiembre se aplicaron 865 mil 661 dosis de vacunas contra #COVID19. Hasta este día, en México suman 90 millones 366 mil 606 dosis suministradas. Es muy importante que acudan a vacunarse las personas embarazadas para disminuir riesgos de hospitalización y defunción. https://t.co/bNOEKT7yD3",[],['COVID19'],[],[],Mexico,El 09 de septiembre se aplicaron 865 mil 661 dosis de vacunas contra  COVID19  Hasta este día  en México suman 90 millones 366 mil 606 dosis suministradas  Es muy importante que acudan a vacunarse las personas embarazadas para disminuir riesgos de hospitalización y defunción  https   t co bNOEKT7yD3,2021-09-10 17:00:00
17,es,HLGatell,1154180084078501889,True,1436117214248194052,"Al 08 de septiembre en el país se ha vacunado contra #COVID19 a 59 millones 925 mil 105 personas, que representan el 67 por ciento de la población mayor de 18 años. https://t.co/Z7n4RqQiHv",[],['COVID19'],[],[],Mexico,Al 08 de septiembre en el país se ha vacunado contra  COVID19 a 59 millones 925 mil 105 personas  que representan el 67 por ciento de la población mayor de 18 años  https   t co Z7n4RqQiHv,2021-09-10 00:00:00
18,es,HLGatell,1154180084078501889,True,1435964597987684352,"El 08 de septiembre se aplicaron 871 mil 836 dosis de vacunas contra #COVID19. Hasta este día, en México suman 89 millones 500 mil 945 dosis suministradas. Al final de octubre todas las personas mayores de 18 años tendrán, al menos, la primera dosis del esquema de vacunación. https://t.co/3FIBqFsr0M",[],['COVID19'],[],[],Mexico,El 08 de septiembre se aplicaron 871 mil 836 dosis de vacunas contra  COVID19  Hasta este día  en México suman 89 millones 500 mil 945 dosis suministradas  Al final de octubre todas las personas mayores de 18 años tendrán  al menos  la primera dosis del esquema de vacunación  https   t co 3FIBqFsr0M,2021-09-09 14:00:00
19,es,HLGatell,1154180084078501889,True,1435754832120348672,"Al 07 de septiembre en el país se ha vacunado contra #COVID19 a 59 millones 614 mil 774 personas, que representan el 67 por ciento de la población mayor de 18 años. https://t.co/58XGG3lub6",[],['COVID19'],[],[],Mexico,Al 07 de septiembre en el país se ha vacunado contra  COVID19 a 59 millones 614 mil 774 personas  que representan el 67 por ciento de la población mayor de 18 años  https   t co 58XGG3lub6,2021-09-09 00:00:00
20,es,HLGatell,1154180084078501889,True,1435588733433118720,"El 07 de septiembre se aplicaron 842 mil 848 dosis de vacunas contra #COVID19. Hasta este día, en México suman 88 millones 593 mil 229 dosis suministradas. La vacunación ha sido ordenada y se planeó desde la perspectiva de la salud pública. https://t.co/crCycJDQ4S",[],['COVID19'],[],[],Mexico,El 07 de septiembre se aplicaron 842 mil 848 dosis de vacunas contra  COVID19  Hasta este día  en México suman 88 millones 593 mil 229 dosis suministradas  La vacunación ha sido ordenada y se planeó desde la perspectiva de la salud pública  https   t co crCycJDQ4S,2021-09-08 13:00:00
21,es,HLGatell,1154180084078501889,True,1435407542411141120,"Al 06 de septiembre en el país se ha vacunado contra #COVID19 a 59 millones 334 mil 972 personas, que representan el 66 por ciento de la población mayor de 18 años. https://t.co/Upfa7tEu1r",[],['COVID19'],[],[],Mexico,Al 06 de septiembre en el país se ha vacunado contra  COVID19 a 59 millones 334 mil 972 personas  que representan el 66 por ciento de la población mayor de 18 años  https   t co Upfa7tEu1r,2021-09-08 01:00:00
22,es,HLGatell,1154180084078501889,True,1435377342432432128,"No descartamos vacunar contra #COVID19 a jóvenes de 16 a 18 años después de cumplir el compromiso de proteger a todas las personas mayores de edad para el 31 de octubre. Tomamos decisiones con base en la evidencia científica, no bajo presiones comerciales. https://t.co/Ii1MowliEr",[],['COVID19'],[],[],Mexico,No descartamos vacunar contra  COVID19 a jóvenes de 16 a 18 años después de cumplir el compromiso de proteger a todas las personas mayores de edad para el 31 de octubre  Tomamos decisiones con base en la evidencia científica  no bajo presiones comerciales  https   t co Ii1MowliEr,2021-09-07 23:00:00
23,es,HLGatell,1154180084078501889,True,1435316948066177025,"Con base en el monitoreo que realizamos la @SSalud_mx y la @SEP_mx, no hay evidencia que demuestre que el regreso a clases presenciales haya repercutido en un incremento de contagios de #COVID19. Por cuarta semana consecutiva se mantiene y acelera la reducción de casos estimados. https://t.co/QW9issqTHS",[],['COVID19'],"['SSalud_mx', 'SEP_mx']",[],Mexico,Con base en el monitoreo que realizamos la  SSalud mx y la  SEP mx  no hay evidencia que demuestre que el regreso a clases presenciales haya repercutido en un incremento de contagios de  COVID19  Por cuarta semana consecutiva se mantiene y acelera la reducción de casos estimados  https   t co QW9issqTHS,2021-09-07 19:00:00
24,es,HLGatell,1154180084078501889,True,1435269575386488834,La salud pública piensa en las poblaciones y en la equidad. La @SCJN reconoció en 2019 el sentido colectivo como precedente del individual en lo relacionado al derecho a la protección de la salud. https://t.co/Uu8QmezSUy,[],[],['SCJN'],[],Mexico,La salud pública piensa en las poblaciones y en la equidad  La  SCJN reconoció en 2019 el sentido colectivo como precedente del individual en lo relacionado al derecho a la protección de la salud  https   t co Uu8QmezSUy,2021-09-07 16:00:00
25,es,HLGatell,1154180084078501889,True,1435245135655223296,Felicidades a mi amigo @jalomiaz por esta nueva encomienda que estoy seguro desempeñará con mucho entusiasmo y visión social. https://t.co/N7HqhfrR4N,[],[],['jalomiaz'],['https://t.co/N7HqhfrR4N'],Mexico,Felicidades a mi amigo  jalomiaz por esta nueva encomienda que estoy seguro desempeñará con mucho entusiasmo y visión social  https   t co N7HqhfrR4N,2021-09-07 14:00:00
26,es,HLGatell,1154180084078501889,True,1435215862705840131,"El 06 de septiembre se aplicaron 525 mil 667 dosis de vacunas contra #COVID19. Hasta este día, en México suman 87 millones 750 mil 381 dosis suministradas. Seguimos avanzando exitosamente en la vacunación en todo el territorio nacional. https://t.co/KOKDJwHVWa",[],['COVID19'],[],[],Mexico,El 06 de septiembre se aplicaron 525 mil 667 dosis de vacunas contra  COVID19  Hasta este día  en México suman 87 millones 750 mil 381 dosis suministradas  Seguimos avanzando exitosamente en la vacunación en todo el territorio nacional  https   t co KOKDJwHVWa,2021-09-07 12:00:00
27,es,HLGatell,1154180084078501889,True,1433942887700615170,"Al 02 de septiembre en el país se ha vacunado contra #COVID19 a 58 millones 472 mil 846 personas, que representan el 65 por ciento de la población mayor de 18 años. https://t.co/h5k1mD5h24",[],['COVID19'],[],[],Mexico,Al 02 de septiembre en el país se ha vacunado contra  COVID19 a 58 millones 472 mil 846 personas  que representan el 65 por ciento de la población mayor de 18 años  https   t co h5k1mD5h24,2021-09-04 00:00:00
28,es,HLGatell,1154180084078501889,True,1433827070920904711,"Como ya lo hemos declarado, el Gobierno de México revisa continuamente la evidencia científica y las recomendaciones de expertos nacionales e internacionales para definir las fases de la vacunación contra #COVID19. 1/2 https://t.co/aPdR0qdPk8",['xp'],['COVID19'],[],[],Mexico,Como ya lo hemos declarado  el Gobierno de México revisa continuamente la evidencia científica y las recomendaciones de eertos nacionales e internacionales para definir las fases de la vacunación contra  COVID19  1 2 https   t co aPdR0qdPk8,2021-09-03 16:00:00
29,es,HLGatell,1154180084078501889,True,1433769243162599465,"El 02 de septiembre se aplicaron 461 mil 794 dosis de vacunas contra #COVID19. Hasta este día, en México suman 86 millones 307 mil 586 dosis suministradas. Avanza la vacunación para proteger a la población rumbo a la temporada invernal. https://t.co/mDL0vlR8hC",[],['COVID19'],[],[],Mexico,El 02 de septiembre se aplicaron 461 mil 794 dosis de vacunas contra  COVID19  Hasta este día  en México suman 86 millones 307 mil 586 dosis suministradas  Avanza la vacunación para proteger a la población rumbo a la temporada invernal  https   t co mDL0vlR8hC,2021-09-03 13:00:00
30,es,HLGatell,1154180084078501889,True,1432870823220727810,"Al 30 de agosto, en el país se ha vacunado contra #COVID19 a 57 millones 798 mil 967 personas, que representan el 65 por ciento de la población mayor de 18 años. https://t.co/DSl0eIUcgK",[],['COVID19'],[],[],Mexico,Al 30 de agosto  en el país se ha vacunado contra  COVID19 a 57 millones 798 mil 967 personas  que representan el 65 por ciento de la población mayor de 18 años  https   t co DSl0eIUcgK,2021-09-01 01:00:00
31,es,HLGatell,1154180084078501889,True,1432840624269582337,"Durante la epidemia de #COVID19, las personas menores de 18 años no tienen un riesgo elevado de padecer la enfermedad, de requerir hospitalización o de defunción por esta causa.

Los accidentes son la primera causa de mortalidad en niñas, niños y jóvenes. https://t.co/lhuWCssDt9",[],['COVID19'],[],[],Mexico,Durante la epidemia de  COVID19  las personas menores de 18 años no tienen un riesgo elevado de padecer la enfermedad  de requerir hospitalización o de defunción por esta causa Los accidentes son la primera causa de mortalidad en niñas  niños y jóvenes  https   t co lhuWCssDt9,2021-08-31 23:00:00
32,es,HLGatell,1154180084078501889,True,1432780231983644677,"La curva epidémica de casos estimados de #COVID19 empezó a declinar hace un mes y anticipamos que se mantendrá en reducción en las siguientes semanas.

De 32 estados, 30 registran descenso en su curva epidémica y también está disminuyendo la ocupación hospitalaria. https://t.co/WuTfPiPZye",[],['COVID19'],[],[],Mexico,La curva epidémica de casos estimados de  COVID19 empezó a declinar hace un mes y anticipamos que se mantendrá en reducción en las siguientes semanas De 32 estados  30 registran descenso en su curva epidémica y también está disminuyendo la ocupación hospitalaria  https   t co WuTfPiPZye,2021-08-31 19:00:00
33,es,HLGatell,1154180084078501889,True,1432716697002205188,Las variantes del virus SARS-CoV-2 seguirán apareciendo. No está comprobado que Delta o Lambda causen mayor daño o sean más agresivas. Todas las vacunas que se usan en México y el mundo tienen capacidad para responder a las variantes. https://t.co/KDifWT48Xr,[],[],[],[],Mexico,Las variantes del virus SARS CoV 2 seguirán apareciendo  No está comprobado que Delta o Lambda causen mayor daño o sean más agresivas  Todas las vacunas que se usan en México y el mundo tienen capacidad para responder a las variantes  https   t co KDifWT48Xr,2021-08-31 15:00:00
34,es,HLGatell,1154180084078501889,True,1432681196295753729,"El 30 de agosto se aplicaron 397 mil 361 dosis de vacunas contra #COVID19. Hasta este día, en México suman 84 millones 946 mil 443 dosis suministradas. El avance en la vacunación ayuda a que el regreso a clases presenciales sea seguro para todas y todos. https://t.co/94vvgwln8y",[],['COVID19'],[],[],Mexico,El 30 de agosto se aplicaron 397 mil 361 dosis de vacunas contra  COVID19  Hasta este día  en México suman 84 millones 946 mil 443 dosis suministradas  El avance en la vacunación ayuda a que el regreso a clases presenciales sea seguro para todas y todos  https   t co 94vvgwln8y,2021-08-31 12:00:00
35,es,HLGatell,1154180084078501889,True,1431406178509017089,"Al 26 de agosto, en el país se ha vacunado contra #COVID19 a 57 millones 164 mil 235 personas, que representan el 64 por ciento de la población mayor de 18 años. https://t.co/zmVHvForql",[],['COVID19'],[],[],Mexico,Al 26 de agosto  en el país se ha vacunado contra  COVID19 a 57 millones 164 mil 235 personas  que representan el 64 por ciento de la población mayor de 18 años  https   t co zmVHvForql,2021-08-28 00:00:00
36,es,HLGatell,1154180084078501889,True,1431244044202512385,"El 26 de agosto se aplicaron 754 mil 860 dosis de vacunas contra #COVID19. Hasta este día, en México suman 83 millones 433 mil 577 dosis suministradas. Vacunarse contribuye a reducir el riesgo de enfermedad grave, hospitalización y muerte. En tu oportunidad ¡vacúnate! https://t.co/iXPB1wyjRB",['XP'],['COVID19'],[],[],Mexico,El 26 de agosto se aplicaron 754 mil 860 dosis de vacunas contra  COVID19  Hasta este día  en México suman 83 millones 433 mil 577 dosis suministradas  Vacunarse contribuye a reducir el riesgo de enfermedad grave  hospitalización y muerte  En tu oportunidad ¡vacúnate  https   t co iB1wyjRB,2021-08-27 13:00:00
37,es,HLGatell,1154180084078501889,True,1431073987547697153,"Habrá más variantes del virus SARS-CoV-2. Es probable que siga la pandemia de #COVID19 en 2022, que la enfermedad se quede entre nosotros, como la influenza, y que cada año regrese posiblemente con menor intensidad. https://t.co/UrU7ZvVhzF",[],['COVID19'],[],[],Mexico,Habrá más variantes del virus SARS CoV 2  Es probable que siga la pandemia de  COVID19 en 2022  que la enfermedad se quede entre nosotros  como la influenza  y que cada año regrese posiblemente con menor intensidad  https   t co UrU7ZvVhzF,2021-08-27 02:00:00
38,es,HLGatell,1154180084078501889,True,1431058886803423237,"Al 25 de agosto, en el país se ha vacunado contra #COVID19 a 56 millones 925 mil 095 personas, que representan el 64 por ciento de la población mayor de 18 años. https://t.co/oILkBpAugc",[],['COVID19'],[],[],Mexico,Al 25 de agosto  en el país se ha vacunado contra  COVID19 a 56 millones 925 mil 095 personas  que representan el 64 por ciento de la población mayor de 18 años  https   t co oILkBpAugc,2021-08-27 01:00:00
39,es,HLGatell,1154180084078501889,True,1431043785593655297,"Afortunadamente es muy baja la probabilidad de enfermedad grave y pérdida de vidas en niñas, niños y jóvenes a causa del #COVID19. Es importante que regresen a las actividades educativas y continúen su desarrollo. https://t.co/rkmTJyPlDu",[],['COVID19'],[],[],Mexico,Afortunadamente es muy baja la probabilidad de enfermedad grave y pérdida de vidas en niñas  niños y jóvenes a causa del  COVID19  Es importante que regresen a las actividades educativas y continúen su desarrollo  https   t co rkmTJyPlDu,2021-08-27 00:00:00
40,es,HLGatell,1154180084078501889,True,1431013588844519426,"Comparto la plática que tuve con @RompevientoTV y @PdPagina sobre vacunas contra #COVID19 y su efectividad.

La mejor vacuna es la que podemos ponernos en cuanto existe la oportunidad para reducir el riesgo de enfermedad grave, hospitalización y muerte. https://t.co/c9JxyZqUzk",[],['COVID19'],"['RompevientoTV', 'PdPagina']",[],Mexico,Comparto la plática que tuve con  RompevientoTV y  PdPagina sobre vacunas contra  COVID19 y su efectividad La mejor vacuna es la que podemos ponernos en cuanto existe la oportunidad para reducir el riesgo de enfermedad grave  hospitalización y muerte  https   t co c9JxyZqUzk,2021-08-26 22:00:00
41,es,HLGatell,1154180084078501889,True,1430877698096828416,"El 25 de agosto se aplicaron 755 mil 015 dosis de vacunas contra #COVID19. Hasta este día, en México suman 82 millones 678 mil 717 dosis suministradas. La vacunación avanza rumbo a la meta de proteger en octubre a todas las personas mayores de 18 años. https://t.co/axSLiu2g3l",[],['COVID19'],[],[],Mexico,El 25 de agosto se aplicaron 755 mil 015 dosis de vacunas contra  COVID19  Hasta este día  en México suman 82 millones 678 mil 717 dosis suministradas  La vacunación avanza rumbo a la meta de proteger en octubre a todas las personas mayores de 18 años  https   t co axSLiu2g3l,2021-08-26 13:00:00
42,es,HLGatell,1154180084078501889,True,1430681404371730434,"Al 24 de agosto, en el país se ha vacunado contra #COVID19 a 56 millones 742 mil 139 personas, que representan el 63 por ciento de la población mayor de 18 años. https://t.co/DCfTxHOjwu",[],['COVID19'],[],[],Mexico,Al 24 de agosto  en el país se ha vacunado contra  COVID19 a 56 millones 742 mil 139 personas  que representan el 63 por ciento de la población mayor de 18 años  https   t co DCfTxHOjwu,2021-08-26 00:00:00
43,es,HLGatell,1154180084078501889,True,1430523541338820613,"El 24 de agosto se aplicaron 648 mil 942 dosis de vacunas contra #COVID19. Hasta este día, en México suman 81 millones 923 mil 702 dosis suministradas. La vacunación es universal, gratuita y segura. https://t.co/HmfTixigQ0",[],['COVID19'],[],[],Mexico,El 24 de agosto se aplicaron 648 mil 942 dosis de vacunas contra  COVID19  Hasta este día  en México suman 81 millones 923 mil 702 dosis suministradas  La vacunación es universal  gratuita y segura  https   t co HmfTixigQ0,2021-08-25 14:00:00
44,es,HLGatell,1154180084078501889,True,1430319011598721030,"Al 23 de agosto, en el país se ha vacunado contra #COVID19 a 56 millones 575 mil 083 personas, que representan el 63 por ciento de la población mayor de 18 años. https://t.co/hZaGEYnzyE",[],['COVID19'],[],[],Mexico,Al 23 de agosto  en el país se ha vacunado contra  COVID19 a 56 millones 575 mil 083 personas  que representan el 63 por ciento de la población mayor de 18 años  https   t co hZaGEYnzyE,2021-08-25 00:00:00
45,es,HLGatell,1154180084078501889,True,1430288816695300097,La población menor de 18 años de edad tiene un menor riesgo de tener #COVID19; la probabilidad de enfermar gravemente es de 0.004 por ciento y es casi nula la probabilidad de morir por esta enfermedad. El regreso a clases presenciales en las escuelas será seguro. https://t.co/Vmoxn7HuII,[],['COVID19'],[],[],Mexico,La población menor de 18 años de edad tiene un menor riesgo de tener  COVID19  la probabilidad de enfermar gravemente es de 0 004 por ciento y es casi nula la probabilidad de morir por esta enfermedad  El regreso a clases presenciales en las escuelas será seguro  https   t co Vmoxn7HuII,2021-08-24 22:00:00
46,es,HLGatell,1154180084078501889,True,1430243516106428421,"Todavía pueden vacunarse las personas mayores de 18 años que por alguna razón no lo hicieron cuando les correspondía de acuerdo a las etapas. 

Acérquense a los puestos de vacunación instalados en sus estados. Es la medida es la más efectiva para prevenir #COVID19 grave.",[],['COVID19'],[],[],Mexico,Todavía pueden vacunarse las personas mayores de 18 años que por alguna razón no lo hicieron cuando les correspondía de acuerdo a las etapas  Acérquense a los puestos de vacunación instalados en sus estados  Es la medida es la más efectiva para prevenir  COVID19 grave ,2021-08-24 19:00:00
47,es,HLGatell,1154180084078501889,True,1430198215303966720,"La tercera ola de la epidemia de #COVID19 en México muestra una tendencia de descenso debido a la reducción de casos estimados, ocupación hospitalaria, positividad y mortalidad. https://t.co/jHeHaOE5zk",[],['COVID19'],[],[],Mexico,La tercera ola de la epidemia de  COVID19 en México muestra una tendencia de descenso debido a la reducción de casos estimados  ocupación hospitalaria  positividad y mortalidad  https   t co jHeHaOE5zk,2021-08-24 16:00:00
48,es,HLGatell,1154180084078501889,True,1430142964760784896,"El 23 de agosto se aplicaron 388 mil 148 dosis de vacunas contra #COVID19. Hasta este día, en México suman 81 millones 274 mil 760 dosis suministradas. La vacunación contribuye a reducir el impacto de la tercera ola de la epidemia. https://t.co/MjXeLA43Ls",[],['COVID19'],[],[],Mexico,El 23 de agosto se aplicaron 388 mil 148 dosis de vacunas contra  COVID19  Hasta este día  en México suman 81 millones 274 mil 760 dosis suministradas  La vacunación contribuye a reducir el impacto de la tercera ola de la epidemia  https   t co MjXeLA43Ls,2021-08-24 12:00:00
49,es,HLGatell,1154180084078501889,True,1429932581902946306,"La vacuna Sinopharm recibe opinión favorable unánime por parte del Comité de Moléculas Nuevas, ¡gran avance hacia la autorización de una novena vacuna!

Las decisiones de @Cofepris son reconocidas por decenas de países en la región, por lo que podrá ser aplicada en países vecinos",[],[],['COFEPRIS'],[],Mexico,La vacuna Sinopharm recibe opinión favorable unánime por parte del Comité de Moléculas Nuevas  ¡gran avance hacia la autorización de una novena vacuna Las decisiones de  Cofepris son reconocidas por decenas de países en la región  por lo que podrá ser aplicada en países vecinos,2021-08-23 22:00:00
50,es,HLGatell,1154180084078501889,True,1428869460652433413,"Al 19 de agosto, en el país se ha vacunado contra #COVID19 a 55 millones 928 mil 566 personas, que representan el 63 por ciento de la población mayor de 18 años. https://t.co/yzESOvM3qP",[],['COVID19'],[],[],Mexico,Al 19 de agosto  en el país se ha vacunado contra  COVID19 a 55 millones 928 mil 566 personas  que representan el 63 por ciento de la población mayor de 18 años  https   t co yzESOvM3qP,2021-08-21 00:00:00
