,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
10,es,False,1440778136673607693,"@vitoquiles Yo me he vacunado, y no lo volvería a hacer. Respeto mucho a los no vacunados del COVID, es una vacuna muy experimental y miles de efectos secundarios de largo plazo",['xp'],[],['vitoquiles'],[],Mexico, vitoquiles Yo me he vacunado  y no lo volvería a hacer  Respeto mucho a los no vacunados del COVID  es una vacuna muy eerimental y miles de efectos secundarios de largo plazo,2021-09-22 21:00:00
11,es,False,1440778076720304133,"Indispensable una carta responsiva para aplicar vacuna contra #COVID a menores de edad. En Veracruz, niños serán inmunizados conforme al plan nacional de vacunación.

#Xalapa https://t.co/uZGRLFnCc3",[],"['COVID', 'Xalapa']",[],['https://t.co/uZGRLFnCc3'],Mexico,Indispensable una carta responsiva para aplicar vacuna contra  COVID a menores de edad  En Veracruz  niños serán inmunizados conforme al plan nacional de vacunación  Xalapa https   t co uZGRLFnCc3,2021-09-22 21:00:00
12,es,False,1440778068465831937,"@gorka_orive @AzorenaB Contradictorio tu tuit, porque ""prevenir"" es sinonimo de ""evitar"". Y el fin de cualquier vacuna, en la ciencia medica es evitar o prevenir el ataque del virus para el que fueron elaboradas. Las vacunas anti covid no protegen 100%, eso es inefectividad",[],[],"['gorka_orive', 'AzorenaB']",[],Mexico, gorka orive  AzorenaB Contradictorio tu tuit  porque  prevenir  es sinonimo de  evitar   Y el fin de cualquier vacuna  en la ciencia medica es evitar o prevenir el ataque del virus para el que fueron elaboradas  Las vacunas anti covid no protegen 100   eso es inefectividad,2021-09-22 21:00:00
13,es,False,1440778044591853574,"Hermanos y hermanas nicaragüenses, mañana el proceso de Vacunación con la Primera Dosis  de la vacuna contra el COVID-19 continua para las personas mayores de 30 años de edad en los lugares destinados #VacunandonosPuebloQueVence #2021SoberaniaEnMiTierra #PatriaLibreyBendita https://t.co/g4djJUHwpc",[],"['VacunandonosPuebloQueVence', '2021SoberaniaEnMiTierra', 'PatriaLibreyBendita']",[],[],Mexico,Hermanos y hermanas nicaragüenses  mañana el proceso de Vacunación con la Primera Dosis  de la vacuna contra el COVID 19 continua para las personas mayores de 30 años de edad en los lugares destinados  VacunandonosPuebloQueVence  2021SoberaniaEnMiTierra  PatriaLibreyBendita https   t co g4djJUHwpc,2021-09-22 21:00:00
14,es,False,1440778007975641091,@Mazinguer88 ¿Por COVID o por la vacuna?,[],[],['Mazinguer88'],[],Mexico, Mazinguer88 ¿Por COVID o por la vacuna ,2021-09-22 21:00:00
15,es,False,1440777974765133824,"#Internacionales #22Sep El presidente de Costa Rica, Carlos Alvarado (@CarlosAlvQ), anunció que el Gobierno de Austria donará a su país 50.000 dosis de la vacuna contra el covid-19 de la farmacéutica #AstraZeneca.

Conoce más sobre esta información en https://t.co/PBcfwvbUiN https://t.co/etrbIMvCqO",[],"['Internacionales', '22Sep', 'AstraZeneca']",['CarlosAlvQ'],"['https://t.co/PBcfwvbUiN', 'https://t.co/etrbIMvCqO']",Mexico, Internacionales  22Sep El presidente de Costa Rica  Carlos Alvarado   CarlosAlvQ   anunció que el Gobierno de Austria donará a su país 50 000 dosis de la vacuna contra el covid 19 de la farmacéutica  AstraZeneca Conoce más sobre esta información en https   t co PBcfwvbUiN https   t co etrbIMvCqO,2021-09-22 21:00:00
16,es,False,1440777924479569924,"#Local | IMSS dio a conocer que al menos cuatros menores de 18 años se han amparado para ser vacunados contra el covid-19 en Chiapas

https://t.co/kzw9gMQMZU",[],['Local'],[],['https://t.co/kzw9gMQMZU'],Mexico, Local   IMSS dio a conocer que al menos cuatros menores de 18 años se han amparado para ser vacunados contra el covid 19 en Chiapashttps   t co kzw9gMQMZU,2021-09-22 21:00:00
17,es,False,1440777781940408321,"En la Cumbre Laboral 2021 no podía dejar de tratarse, el tema de salud en el trabajo relacionado con la vacunación para la covid-19, y plantear la discusión sobre la obligatoriedad de dicha vacuna. Charles Chapman, miembro de nuestro comité jurídico da su percepción al respecto. https://t.co/bQZpPbqkTe",[],[],[],[],Mexico,En la Cumbre Laboral 2021 no podía dejar de tratarse  el tema de salud en el trabajo relacionado con la vacunación para la covid 19  y plantear la discusión sobre la obligatoriedad de dicha vacuna  Charles Chapman  miembro de nuestro comité jurídico da su percepción al respecto  https   t co bQZpPbqkTe,2021-09-22 21:00:00
18,es,False,1440777654521589768,"@nikita_nd La vacuna no es para evitar que te dé covid, cuidarte es una cosa, cuidarte bien es otra; nada de lo que hagamos garantiza que no nos vayamos a contagiar. Esperemos que salgan bien de todo ante tanta escasez de recursos y esperemos que ir a esos ""morideros"" sea el último recurso",[],[],['nikita_nd'],[],Mexico, nikita nd La vacuna no es para evitar que te dé covid  cuidarte es una cosa  cuidarte bien es otra  nada de lo que hagamos garantiza que no nos vayamos a contagiar  Esperemos que salgan bien de todo ante tanta escasez de recursos y esperemos que ir a esos  morideros  sea el último recurso,2021-09-22 21:00:00
19,es,False,1440777599102296074,Vacuna contra COVID-19 efectiva para pequeños de 5 a 11 años https://t.co/B6rGRJUSte https://t.co/IBVOBZQHJ1,[],[],[],['https://t.co/B6rGRJUSte'],Mexico,Vacuna contra COVID 19 efectiva para pequeños de 5 a 11 años https   t co B6rGRJUSte https   t co IBVOBZQHJ1,2021-09-22 21:00:00
20,es,False,1440777524175257608,Cofepris autoriza fase 3 de vacuna INOVIO contra covid-19 https://t.co/Myn2Qdr3OX a través de @Fidedignas,[],[],['Fidedignas'],['https://t.co/Myn2Qdr3OX'],Mexico,Cofepris autoriza fase 3 de vacuna INOVIO contra covid 19 https   t co Myn2Qdr3OX a través de  Fidedignas,2021-09-22 21:00:00
21,es,False,1440777355056668676,"@guiller42gl @arizz84 @jalekal @SpainCesar @FrayJosepho Si impones la vacuna eres directamente responsable de las muertes que provoque. Sobre todo alguien que no hubiese cogido o no hubiese muerto por el covid y que lo mate la vacuna. Es el dilema del tranvia, sacrificar activamente a una persona para salvar al resto.",[],[],"['guiller42gl', 'arizz84', 'jalekal', 'SpainCesar', 'FrayJosepho']",[],Mexico, guiller42gl  arizz84  jalekal  SpainCesar  FrayJosepho Si impones la vacuna eres directamente responsable de las muertes que provoque  Sobre todo alguien que no hubiese cogido o no hubiese muerto por el covid y que lo mate la vacuna  Es el dilema del tranvia  sacrificar activamente a una persona para salvar al resto ,2021-09-22 21:00:00
22,es,False,1440777337146994689,"Existe un gran grupo de resagados de la vacuna del covid y una señora con un grupo de adolescentes de entre 12 a 15 años de edad, exige que los vacunen y que sea la vacuna pfizer, y sin sacar cita @GobiernoJalisco #vacunajalisco",[],['vacunajalisco'],['GobiernoJalisco'],[],Mexico,Existe un gran grupo de resagados de la vacuna del covid y una señora con un grupo de adolescentes de entre 12 a 15 años de edad  exige que los vacunen y que sea la vacuna pfizer  y sin sacar cita  GobiernoJalisco  vacunajalisco,2021-09-22 21:00:00
23,es,False,1440777172545781766,"Señorita, una vacuna de covid que me deje salir del país por favor.",[],[],[],[],Mexico,Señorita  una vacuna de covid que me deje salir del país por favor ,2021-09-22 21:00:00
24,es,False,1440777040211308551,"#Salud | “La vacuna de refuerzo fue un 94% eficaz en la prevención de las infecciones sintomáticas de covid-19 en la parte estadounidense del ensayo de fase III, y un 75% eficaz en general cuando se administró 56 días después de la dosis inicial”, informó la farmacéutica. https://t.co/ylRxTJstjh",[],['Salud'],[],[],Mexico, Salud   “La vacuna de refuerzo fue un 94  eficaz en la prevención de las infecciones sintomáticas de covid 19 en la parte estadounidense del ensayo de fase III  y un 75  eficaz en general cuando se administró 56 días después de la dosis inicial”  informó la farmacéutica  https   t co ylRxTJstjh,2021-09-22 21:00:00
25,es,False,1440776918089879557,"@JulioRazona @Maestro_pizzero Un excompañero de trabajo ,falleció el día viernes Jorge Antonio Jordani ,falleció por covid-19 tras luchar 7 días en un respirador ,estaba vacunado con las 2 dosis de sputnik V la vacuna no lo protegió ,las vacunas no protegen si tu organismo no crea anticuerpos seguimos con https://t.co/2g0Vqlv7Vo",[],[],"['JulioRazona', 'Maestro_pizzero']",[],Mexico, JulioRazona  Maestro pizzero Un excompañero de trabajo  falleció el día viernes Jorge Antonio Jordani  falleció por covid 19 tras luchar 7 días en un respirador  estaba vacunado con las 2 dosis de sputnik V la vacuna no lo protegió  las vacunas no protegen si tu organismo no crea anticuerpos seguimos con https   t co 2g0Vqlv7Vo,2021-09-22 21:00:00
26,es,False,1440776837085290502,"@OtroJorgePerez @josejaviermtnez @Carolinaxnk1980 @Gemapinas @TeryTerrible El tiempo y la selección natural tienen la última palabra.
Los que no corren riesgo de sufrir efectos adversos por la vacuna son los que no se vacunan y si coge el COVID mata menos que una gripe.",[],[],"['OtroJorgePerez', 'josejaviermtnez', 'Carolinaxnk1980', 'Gemapinas', 'TeryTerrible']",[],Mexico, OtroJorgePerez  josejaviermtnez  Carolinaxnk1980  Gemapinas  TeryTerrible El tiempo y la selección natural tienen la última palabra Los que no corren riesgo de sufrir efectos adversos por la vacuna son los que no se vacunan y si coge el COVID mata menos que una gripe ,2021-09-22 21:00:00
27,es,False,1440776722949947394,"Update de mi vacuna de la alergia: siguen sin dármela porque para eso el doctor acargo estaba de vacaciones,después volví y que tenia covid, ya han pasado más de 15 días y voy a regresar, manden buenas vibras para no tener que recurrir a la violencia en el departamento de quejas. https://t.co/DeCrQuB46R",[],[],[],[],Mexico,Update de mi vacuna de la alergia  siguen sin dármela porque para eso el doctor acargo estaba de vacaciones después volví y que tenia covid  ya han pasado más de 15 días y voy a regresar  manden buenas vibras para no tener que recurrir a la violencia en el departamento de quejas  https   t co DeCrQuB46R,2021-09-22 21:00:00
28,es,False,1440776661511770115,Brigadistas de Salud aplican vacuna contra el COVID-19 a policías de la SSyPC. https://t.co/ncu9v8rpD9 @SSyPC_Chiapas @Gabs_Zepeda https://t.co/SvwPFbyLkQ,[],[],['SSyPC_Chiapas'],['https://t.co/ncu9v8rpD9'],Mexico,Brigadistas de Salud aplican vacuna contra el COVID 19 a policías de la SSyPC  https   t co ncu9v8rpD9  SSyPC Chiapas  Gabs Zepeda https   t co SvwPFbyLkQ,2021-09-22 21:00:00
29,es,False,1440776564434563072,"Gobierno anuncia vacuna COVID para más de un millón de niños. El Presidente @lopezobrador_ señaló que ya se va a vacunar a más de un millón de niños en el país, niños con discapacidad, con algún problema, una enfermedad, que requieran la vacuna
@JesusRCuevas 
@_LizVilchis https://t.co/8MaxolddXF",[],[],"['lopezobrador_', 'JesusRCuevas', '_LizVilchis']",[],Mexico,Gobierno anuncia vacuna COVID para más de un millón de niños  El Presidente  lopezobrador  señaló que ya se va a vacunar a más de un millón de niños en el país  niños con discapacidad  con algún problema  una enfermedad  que requieran la vacuna JesusRCuevas   LizVilchis https   t co 8MaxolddXF,2021-09-22 21:00:00
30,es,False,1440776379138600962,"@InesArrimadas @esRadio No vacunarse de covid, no es ser antivacunas...es no fiarse de una vacuna que aún no ha sido verdaderamente testada. Yo estoy vacunada de todo, pero de esta NO ME FIO",[],[],"['InesArrimadas', 'esRadio']",[],Mexico, InesArrimadas  esRadio No vacunarse de covid  no es ser antivacunas   es no fiarse de una vacuna que aún no ha sido verdaderamente testada  Yo estoy vacunada de todo  pero de esta NO ME FIO,2021-09-22 21:00:00
31,es,False,1440776278475358214,@RafaelNieto46 @esRadio @libertaddigital @eslamananadeFJL Tiene toda la razón. Los que dudan de la vacuna covid que no saben dar argumentos coherentes son unos auténticos paletos.,[],[],"['RafaelNieto46', 'esRadio', 'libertaddigital', 'eslamananadeFJL']",[],Mexico, RafaelNieto46  esRadio  libertaddigital  eslamananadeFJL Tiene toda la razón  Los que dudan de la vacuna covid que no saben dar argumentos coherentes son unos auténticos paletos ,2021-09-22 21:00:00
32,es,False,1440776118429093888,@COFEPRIS  avala a #Inovio  ensayos de fase 3 de vacuna contra la COVID-19 https://t.co/24x0jzXYKI,[],['Inovio'],['COFEPRIS'],['https://t.co/24x0jzXYKI'],Mexico, COFEPRIS  avala a  Inovio  ensayos de fase 3 de vacuna contra la COVID 19 https   t co 24x0jzXYKI,2021-09-22 21:00:00
33,es,False,1440776104604684292,"@spitta1969 Lo grave y triste de todo esto es la familia que tiene esa vacuna de merde en su cuerpo. Mi hermano por ej. Tuvo Covid, tiene factores de riesgo y estos hdp hicieron geopolitica berreta con su salud. No hay perdón para estos tipos.",[],[],['spitta1969'],[],Mexico, spitta1969 Lo grave y triste de todo esto es la familia que tiene esa vacuna de merde en su cuerpo  Mi hermano por ej  Tuvo Covid  tiene factores de riesgo y estos hdp hicieron geopolitica berreta con su salud  No hay perdón para estos tipos ,2021-09-22 21:00:00
34,es,False,1440776031632195596,"Casi nada más escuchar a Antonio Guterres decir que hemos aprobado ciencias, pero hemos suspendido ética (refiriéndose a la distribución de la vacuna frente a la Covid), leo que Cataluña tiene 69129 vacunas caducadas en sus congeladores. Hay algo que no se está haciendo bien.",[],[],[],[],Mexico,Casi nada más escuchar a Antonio Guterres decir que hemos aprobado ciencias  pero hemos suspendido ética  refiriéndose a la distribución de la vacuna frente a la Covid   leo que Cataluña tiene 69129 vacunas caducadas en sus congeladores  Hay algo que no se está haciendo bien ,2021-09-22 21:00:00
35,es,False,1440775964024180750,"""...los riesgos superan enormemente a los beneficios de la vacuna covid""

""...las cifras de los efectos adversos es mucho mayor, los médicos están ocultando casos""

Conferencia 8h inglés👇
https://t.co/FZtdhy7Iof",['👇'],[],[],['https://t.co/FZtdhy7Iof'],Mexico,    los riesgos superan enormemente a los beneficios de la vacuna covid     las cifras de los efectos adversos es mucho mayor  los médicos están ocultando casos Conferencia 8h ingléshttps   t co FZtdhy7Iof,2021-09-22 21:00:00
36,es,False,1440775832109142021,"Invitan a médicos particulares a registrarse para la vacuna contra el COVID-19...
https://t.co/VG9HXd1Xek",[],[],[],['https://t.co/VG9HXd1Xek'],Mexico,Invitan a médicos particulares a registrarse para la vacuna contra el COVID 19   https   t co VG9HXd1Xek,2021-09-22 21:00:00
37,es,False,1440775682632536071,"¿Porque la gente se ofende por no quererme vacunarme de la ""vacuna"" covid? ¿Alguien ha buscado la definición de vacuna en el diccionario? Pues eso no es una vacuna. FIN
#yonomevacuno",[],['yonomevacuno'],[],[],Mexico,¿Porque la gente se ofende por no quererme vacunarme de la  vacuna  covid  ¿Alguien ha buscado la definición de vacuna en el diccionario  Pues eso no es una vacuna  FIN yonomevacuno,2021-09-22 21:00:00
38,es,True,1440775644703457285,Quiero que me den mi vacuna. Columna que escribió Mario Rodríguez Muñoz en febrero a propósito del vacunatorio VIP. Hoy falleció por secuelas del Covid. https://t.co/lcYOXiyReT,[],[],[],['https://t.co/lcYOXiyReT'],Mexico,Quiero que me den mi vacuna  Columna que escribió Mario Rodríguez Muñoz en febrero a propósito del vacunatorio VIP  Hoy falleció por secuelas del Covid  https   t co lcYOXiyReT,2021-09-22 21:00:00
39,es,False,1440775463614382083,"@josejaviermtnez @Carolinaxnk1980 @OtroJorgePerez @Gemapinas @TeryTerrible Hay mas niños hospitalizados por miocarditis como consecuencia de la vacuna que por COVID. En los niños es peor el remedio que la enfermedad.
https://t.co/i3HqyecbQl",[],[],"['josejaviermtnez', 'Carolinaxnk1980', 'OtroJorgePerez', 'Gemapinas', 'TeryTerrible']",['https://t.co/i3HqyecbQl'],Mexico, josejaviermtnez  Carolinaxnk1980  OtroJorgePerez  Gemapinas  TeryTerrible Hay mas niños hospitalizados por miocarditis como consecuencia de la vacuna que por COVID  En los niños es peor el remedio que la enfermedad https   t co i3HqyecbQl,2021-09-22 21:00:00
40,es,False,1440775439664881666,"Si, la vacuna del Covid se hizo en un año, pero no gracias a usted, viejo pendejo.",[],[],[],[],Mexico,Si  la vacuna del Covid se hizo en un año  pero no gracias a usted  viejo pendejo ,2021-09-22 21:00:00
41,es,False,1440775426083745795,Johnson &amp; Johnson dice que la segunda dosis de su vacuna contra la COVID-19 aumenta su eficacia al 94% https://t.co/c1ya2CP7gB,[],[],[],['https://t.co/c1ya2CP7gB'],Mexico,Johnson  amp  Johnson dice que la segunda dosis de su vacuna contra la COVID 19 aumenta su eficacia al 94  https   t co c1ya2CP7gB,2021-09-22 21:00:00
42,es,False,1440775424154300422,Para tener en cuenta 🧪😷 | ¿Cuáles son los países que aplican una tercera dosis de vacuna contra el covid-19? https://t.co/wMv13EtbZV,"['🧪', '😷']",[],[],['https://t.co/wMv13EtbZV'],Mexico,Para tener en cuenta    ¿Cuáles son los países que aplican una tercera dosis de vacuna contra el covid 19  https   t co wMv13EtbZV,2021-09-22 21:00:00
43,es,False,1440775410074144769,"Se va a aplicar la vacuna contra Covid-19  a más de un millón de niños con alguna discapacidad o con algún problema de salud, informó el presidente @lopezobrador_.
@Notimex https://t.co/gLaSNfTFdB",[],[],"['lopezobrador_', 'Notimex']",[],Mexico,Se va a aplicar la vacuna contra Covid 19  a más de un millón de niños con alguna discapacidad o con algún problema de salud  informó el presidente  lopezobrador   Notimex https   t co gLaSNfTFdB,2021-09-22 21:00:00
44,es,False,1440775409503723525,"SALUD | La Consejería de Salud comenzó ayer a administrar la tercera dosis de la vacuna contra Covid-19 en residencias de mayores de la provincia
#vacunación #Covid19 #Jaén https://t.co/NP5iBD360j",[],"['vacunación', 'Covid19', 'Jaén']",[],['https://t.co/NP5iBD360j'],Mexico,SALUD   La Consejería de Salud comenzó ayer a administrar la tercera dosis de la vacuna contra Covid 19 en residencias de mayores de la provincia vacunación  Covid19  Jaén https   t co NP5iBD360j,2021-09-22 21:00:00
45,es,False,1440775408643883011,#LoViEnEnlace | El Invima aprobó modificar la autorización sanitaria de uso en emergencia ASUE para la vacuna contra Covid-19 desarrollada por la farmecéutica Moderna para que pueda ser administrada en los jóvenes entre 12 y 17 años. https://t.co/IWqOA66wk5,[],['LoViEnEnlace'],[],['https://t.co/IWqOA66wk5'],Mexico, LoViEnEnlace   El Invima aprobó modificar la autorización sanitaria de uso en emergencia ASUE para la vacuna contra Covid 19 desarrollada por la farmecéutica Moderna para que pueda ser administrada en los jóvenes entre 12 y 17 años  https   t co IWqOA66wk5,2021-09-22 21:00:00
46,es,False,1440775408455065617,"La mañana de este miércoles se aplicó la vacuna #Covid19 a menores que se ampararon para recibirla, esto en #Cajeme y #Hermosillo 💉

#Sonora @ssaludsonora @bienestarmx @gobiernosonora 

https://t.co/mb3BppHhJm",['💉'],"['Covid19', 'Cajeme', 'Hermosillo', 'Sonora']","['ssaludsonora', 'bienestarmx', 'gobiernosonora']",['https://t.co/mb3BppHhJm'],Mexico,La mañana de este miércoles se aplicó la vacuna  Covid19 a menores que se ampararon para recibirla  esto en  Cajeme y  Hermosillo  Sonora  ssaludsonora  bienestarmx  gobiernosonora https   t co mb3BppHhJm,2021-09-22 21:00:00
47,es,False,1440775260136083458,Cofepris autoriza la Fase 3 del ensayo de la vacuna contra la COVID-19 de Inovio https://t.co/LoYehR9GaP,[],[],[],['https://t.co/LoYehR9GaP'],Mexico,Cofepris autoriza la Fase 3 del ensayo de la vacuna contra la COVID 19 de Inovio https   t co LoYehR9GaP,2021-09-22 20:00:00
48,es,False,1440775148131389445,"🚨🚨🚨🚨🚨🚨🚨
Programa y centros asistenciales para la aplicación de la vacuna voluntaria contra el Covid-19, en la ciudad de #Managua y Rivas para el día #Jueves23DeSeptiembre. https://t.co/hVUtpQqscS",['🚨'],"['Managua', 'Jueves23DeSeptiembre']",[],[],Mexico,Programa y centros asistenciales para la aplicación de la vacuna voluntaria contra el Covid 19  en la ciudad de  Managua y Rivas para el día  Jueves23DeSeptiembre  https   t co hVUtpQqscS,2021-09-22 20:00:00
49,es,False,1440775047111581696,"@MariellyFlowers @doctormacias ¿No debe tolerarse ser 🐀 de laboratorio? No jodas, tú no vas a responder por las muertes y efectos secundarios. Estas kakunas son veneno puro y los sanitarios que no se vacunan lo saben. 
https://t.co/CPvycoTPt2",['🐀'],[],"['MariellyFlowers', 'doctormacias']",['https://t.co/CPvycoTPt2'],Mexico, MariellyFlowers  doctormacias ¿No debe tolerarse ser  de laboratorio  No jodas  tú no vas a responder por las muertes y efectos secundarios  Estas kakunas son veneno puro y los sanitarios que no se vacunan lo saben  https   t co CPvycoTPt2,2021-09-22 20:00:00
50,es,False,1440775004161908744,Este usuario se siente de la chingada 😩😩😩 Pero prefiero estar así por una vacuna que por Covid,['😩'],[],[],[],Mexico,Este usuario se siente de la chingada  Pero prefiero estar así por una vacuna que por Covid,2021-09-22 20:00:00
51,es,False,1440774990551400454,Brigadistas de Salud aplican vacuna contra el COVID-19 a policías de la SSyPC https://t.co/PrlqGf6WmY,[],[],[],['https://t.co/PrlqGf6WmY'],Mexico,Brigadistas de Salud aplican vacuna contra el COVID 19 a policías de la SSyPC https   t co PrlqGf6WmY,2021-09-22 20:00:00
52,es,False,1440774962067898372,"#CHTV #Noticias💉|El jefe de Unidad Metropolitana de Salud, Harry Book, anuncia que se habilitará a partir de este jueves, los centros de salud del Distrito Central y dos moles capitalinos para aplicar la vacuna contra la Covid-19 https://t.co/CXFGfl8CvL",['💉'],"['CHTV', 'Noticias']",[],[],Mexico, CHTV  Noticias El jefe de Unidad Metropolitana de Salud  Harry Book  anuncia que se habilitará a partir de este jueves  los centros de salud del Distrito Central y dos moles capitalinos para aplicar la vacuna contra la Covid 19 https   t co CXFGfl8CvL,2021-09-22 20:00:00
53,es,False,1440774920640753664,"#Salud La Secretaría de Salud informó que no se cuenta con los biológicos aprobados por la COFEPRIS para la vacunación  covid en niños por lo que se le notificará a los tutores en cuanto llegue.

La información completa aquí: https://t.co/FiMfIzgxDq https://t.co/iIzMJZRFAy",['xD'],['Salud'],[],['https://t.co/FiMfIzgxDq'],Mexico, Salud La Secretaría de Salud informó que no se cuenta con los biológicos aprobados por la COFEPRIS para la vacunación  covid en niños por lo que se le notificará a los tutores en cuanto llegue La información completa aquí  https   t co FiMfIzgq https   t co iIzMJZRFAy,2021-09-22 20:00:00
54,es,False,1440774846846177284,"«Les comparto muy buena noticia, #COFEPRIS autorizó fase 3 para la vacuna desarrollada por INOVIO contra COVID 19, nueva tecnología, otra opción para México”, escribió en u cuenta de Twitter el canciller #MarceloEbrard.
https://t.co/HPXWYu7wm8 https://t.co/siqUA1vysu",[],"['COFEPRIS', 'MarceloEbrard']",[],['https://t.co/HPXWYu7wm8'],Mexico,«Les comparto muy buena noticia   COFEPRIS autorizó fase 3 para la vacuna desarrollada por INOVIO contra COVID 19  nueva tecnología  otra opción para México”  escribió en u cuenta de Twitter el canciller  MarceloEbrard https   t co HPXWYu7wm8 https   t co siqUA1vysu,2021-09-22 20:00:00
