,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
23,hi,1440020230571393026,1251097863200833536, soniasarupbjp सही है जीशुभ रात्रि,1440066393727123458,False,,2021-09-20T21:32:38.000Z,India,"@soniasarupbjp सही है जी
शुभ रात्रि",[],[],['soniasarupbjp'],[], soniasarupbjp सही है जीशुभ रात्रि
24,en,1439987764229914626,1295970937636978689, sharwan24530535  Kaushik83610189 Very efficient ,1440130093943123975,False, sharwan24530535  Kaushik83610189 Very efficient ,2021-09-21T01:45:45.000Z,India,@sharwan24530535 @Kaushik83610189 Very efficient?,[],[],"['sharwan24530535', 'Kaushik83610189']",[],
25,hi,1439986459390320647,817340591046414336, thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए,1439988815804968961,False,,2021-09-20T16:24:22.000Z,India,@thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए,[],[],['thewirehindi'],[], thewirehindi मैं ने 17सितंबर को वैक्सीन में भी गड़बड़ झाला कहा था आज सामने आगया नेता लोग को पांच बार का सर्टिफिकेट दिया गया जांच होना चाहिए
26,hi,1439986459390320647,817340591046414336, thewirehindi विकास तो छलांग लगा रहा है।,1439987420838039561,False,,2021-09-20T16:18:49.000Z,India,"@thewirehindi विकास तो छलांग लगा रहा है।
🤣🤣🏹🏹","['🏹', '🤣']",[],['thewirehindi'],[], thewirehindi विकास तो छलांग लगा रहा है।
27,hi,1439956086572732421,965879968721981440,दतिया जिले में 3 हजार टीमें इस कार्य को कर रही हैं। फाईलेरिया निरोधक दवाई की खुराक देने वाली टीमों के कार्य की मॉनिटरिंग के लिये 300 पर्यवेक्षक नियुक्त किये गये हैं। स्वास्थ्य मंत्री ने मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी दतिया से वर्चुअली संवाद कर अभियान की समीक्षा की।,1439956094399385608,True,,2021-09-20T14:14:20.000Z,India,दतिया जिले में 3 हजार टीमें इस कार्य को कर रही हैं। फाईलेरिया निरोधक दवाई की खुराक देने वाली टीमों के कार्य की मॉनिटरिंग के लिये 300 पर्यवेक्षक नियुक्त किये गये हैं। स्वास्थ्य मंत्री ने मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी दतिया से वर्चुअली संवाद कर अभियान की समीक्षा की।,[],[],[],['https://t.co/vGf5O5cmpd'],दतिया जिले में 3 हजार टीमें इस कार्य को कर रही हैं। फाईलेरिया निरोधक दवाई की खुराक देने वाली टीमों के कार्य की मॉनिटरिंग के लिये 300 पर्यवेक्षक नियुक्त किये गये हैं। स्वास्थ्य मंत्री ने मुख्य चिकित्सा एवं स्वास्थ्य अधिकारी दतिया से वर्चुअली संवाद कर अभियान की समीक्षा की।
28,hi,1439956086572732421,965879968721981440,स्वास्थ्य मंत्री ने कहा कि इस माह दतिया और छतरपुर जिले में फाईलेरिया मास ड्रग एडमिनिस्ट्रेशन अभियान संचालित किया जा रहा है। छतरपुर जिले में 27 सितंबर से अभियान शुरू किया जायेगा। अभियान में जिले के 2 वर्ष से अधिक आयु के सभी लोगों को डीईसी और अल्बेन्डाजोल दवाई की खुराक दी जा रही है,1439956092193148932,True,,2021-09-20T14:14:20.000Z,India,स्वास्थ्य मंत्री ने कहा कि इस माह दतिया और छतरपुर जिले में फाईलेरिया मास ड्रग एडमिनिस्ट्रेशन अभियान संचालित किया जा रहा है। छतरपुर जिले में 27 सितंबर से अभियान शुरू किया जायेगा। अभियान में जिले के 2 वर्ष से अधिक आयु के सभी लोगों को डीईसी और अल्बेन्डाजोल दवाई की खुराक दी जा रही है,[],[],[],['https://t.co/9FNpoYt1tO'],स्वास्थ्य मंत्री ने कहा कि इस माह दतिया और छतरपुर जिले में फाईलेरिया मास ड्रग एडमिनिस्ट्रेशन अभियान संचालित किया जा रहा है। छतरपुर जिले में 27 सितंबर से अभियान शुरू किया जायेगा। अभियान में जिले के 2 वर्ष से अधिक आयु के सभी लोगों को डीईसी और अल्बेन्डाजोल दवाई की खुराक दी जा रही है
29,hi,1439951434443862019,1925390508, arpit verma13 यह तो सर्बबिदित हैयह देहाती मुर्ख कोर्ष में पढ़ाया जाता है आप कुछ ऐसा बोलिए लिखिए जो सिर्फ I A S कोर्ष में हो मुर्ख लोगों को भी ज्ञान मिले,1440323758019940356,False,,2021-09-21T14:35:18.000Z,India,"@arpit_verma13 यह तो सर्बबिदित है
यह देहाती मुर्ख कोर्ष में पढ़ाया जाता है 
आप कुछ ऐसा बोलिए लिखिए जो सिर्फ I A S 
कोर्ष में हो 
मुर्ख लोगों को भी ज्ञान मिले",[],[],['arpit_verma13'],['https://t.co/0AlJM2tD80'], arpit verma13 यह तो सर्बबिदित हैयह देहाती मुर्ख कोर्ष में पढ़ाया जाता है आप कुछ ऐसा बोलिए लिखिए जो सिर्फ I A S कोर्ष में हो मुर्ख लोगों को भी ज्ञान मिले
30,hi,1439905868972052487,1054280765612216321, 133Pankaj  MoHFW INDIA  BiharHealthDept  IPRD Bihar  Kapil IAS 2 वर्ष से कम उम्र के बच्चे  गर्भवती महिलाएं एव गंभीर रूप से बीमार व्यक्ति को दवा नही खाना है।,1439924259275493393,False,,2021-09-20T12:07:50.000Z,India,"@133Pankaj @MoHFW_INDIA @BiharHealthDept @IPRD_Bihar @Kapil_IAS 2 वर्ष से कम उम्र के बच्चे ,गर्भवती महिलाएं एव गंभीर रूप से बीमार व्यक्ति को दवा नही खाना है।",[],[],"['133Pankaj', 'MoHFW_INDIA', 'BiharHealthDept', 'IPRD_Bihar', 'Kapil_IAS']",['https://t.co/XOKURmZRY4'], 133Pankaj  MoHFW INDIA  BiharHealthDept  IPRD Bihar  Kapil IAS 2 वर्ष से कम उम्र के बच्चे  गर्भवती महिलाएं एव गंभीर रूप से बीमार व्यक्ति को दवा नही खाना है।
31,hi,1439905868972052487,1054280765612216321, Dm Motihari  MoHFW INDIA  BiharHealthDept  IPRD Bihar  Kapil IAS sir क्या बच्चे और गर्भवती महिलाएं ये खुराक ले सकती है।क्या तय उम्र के लोग ही ले सकते है।,1439907780035371013,False,,2021-09-20T11:02:21.000Z,India,"@Dm_Motihari @MoHFW_INDIA @BiharHealthDept @IPRD_Bihar @Kapil_IAS sir,
क्या बच्चे और गर्भवती महिलाएं ये खुराक ले सकती है।
क्या तय उम्र के लोग ही ले सकते है।",[],[],"['Dm_Motihari', 'MoHFW_INDIA', 'BiharHealthDept', 'IPRD_Bihar', 'Kapil_IAS']",['https://t.co/7iQDPyZxGX'], Dm Motihari  MoHFW INDIA  BiharHealthDept  IPRD Bihar  Kapil IAS sir क्या बच्चे और गर्भवती महिलाएं ये खुराक ले सकती है।क्या तय उम्र के लोग ही ले सकते है।
32,hi,1439840737781170186,2547339931, PPBhaishri जय श्री कृष्णा जी आदरणीय श्री प्रणाम करता हूँ ,1440731770270339072,False,,2021-09-22T17:36:36.000Z,India,"@PPBhaishri जय_श्री_कृष्णा जी 
आदरणीय श्री प्रणाम करता हूँ 🙏🙏🌹🌹","['🙏', '🌹']",[],['PPBhaishri'],[], PPBhaishri जय श्री कृष्णा जी आदरणीय श्री प्रणाम करता हूँ 
33,hi,1439840737781170186,2547339931, PPBhaishri Sadar pranam jsk ram ram ji ,1440287317898321925,False,,2021-09-21T12:10:30.000Z,India,@PPBhaishri Sadar pranam jsk ram ram ji 🌹❤️🌹,"['❤️', '🌹']",[],['PPBhaishri'],[], PPBhaishri Sadar pranam jsk ram ram ji 
34,hi,1439837888917606404,813345438908620801, IndiaFightsCorona पिछले 87 दिनों से लगातार 3  से कम बनी हुई है। दैनिक रूप से पुष्टि वाले मामलों की दर 2 57 प्रतिशत है। विवरण https   t co bm22EBO70b StaySafe  Unite2FightCorona https   t co thYOLvjFRY,1439841416616636420,True,,2021-09-20T06:38:39.000Z,India,"#IndiaFightsCorona:

पिछले 87 दिनों से लगातार 3% से कम बनी हुई है। दैनिक रूप से पुष्टि वाले मामलों की दर 2.57 प्रतिशत है। 

विवरण:https://t.co/bm22EBO70b

#StaySafe 
#Unite2FightCorona https://t.co/thYOLvjFRY",[],['IndiaFightsCorona'],[],['https://t.co/GIGwpIETPQ'], IndiaFightsCorona पिछले 87 दिनों से लगातार 3  से कम बनी हुई है। दैनिक रूप से पुष्टि वाले मामलों की दर 2 57 प्रतिशत है। विवरण https   t co bm22EBO70b StaySafe  Unite2FightCorona https   t co thYOLvjFRY
35,hi,1439837888917606404,813345438908620801, IndiaFightsCorona वर्तमान में 3 18 181 सक्रिय रोगी हैं। वर्तमान में ये सक्रिय मामले देश के कुल पुष्टि वाले मरीजों का 0 95  हैं। Unite2FightCorona  StaySafe https   t co J6XUt2Ad2Q,1439840401955778564,True,,2021-09-20T06:34:37.000Z,India,"#IndiaFightsCorona:

वर्तमान में 3,18,181 सक्रिय रोगी हैं। वर्तमान में ये सक्रिय मामले देश के कुल पुष्टि वाले मरीजों का 0.95% हैं।

#Unite2FightCorona 
#StaySafe https://t.co/J6XUt2Ad2Q",[],['IndiaFightsCorona'],[],['https://t.co/iCMUEhspRw'], IndiaFightsCorona वर्तमान में 3 18 181 सक्रिय रोगी हैं। वर्तमान में ये सक्रिय मामले देश के कुल पुष्टि वाले मरीजों का 0 95  हैं। Unite2FightCorona  StaySafe https   t co J6XUt2Ad2Q
36,en,1439777073308991489,1180445870812086272, Santoshsaini981 Correct ,1439777277458321408,False, Santoshsaini981 Correct ,2021-09-20T02:23:47.000Z,India,@Santoshsaini981 Correct 👍,['👍'],[],['Santoshsaini981'],[],
37,hi,1439770881413173248,896756271419867136, GodMorningMonday  SaintRampalJiMपवित्र पुस्तक  ज्ञान गंगा     जीने की राह  निःशुल्क प्राप्त करें। अपना नाम  पूरा पता  मोबाइल नंबर हमें Whatsapp करें  91 7496801825अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें। https   t co Xe1z3vZ8sO,1439770894642003969,False,,2021-09-20T01:58:25.000Z,India,"#GodMorningMonday @SaintRampalJiM
पवित्र पुस्तक ""ज्ञान गंगा"" / ""जीने की राह"" निःशुल्क प्राप्त करें। अपना नाम, पूरा पता, मोबाइल नंबर हमें Whatsapp करें +91 7496801825
अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें। https://t.co/Xe1z3vZ8sO",[],['GodMorningMonday'],['SaintRampalJiM'],['https://t.co/QwfCAjZ1pY'], GodMorningMonday  SaintRampalJiMपवित्र पुस्तक  ज्ञान गंगा     जीने की राह  निःशुल्क प्राप्त करें। अपना नाम  पूरा पता  मोबाइल नंबर हमें Whatsapp करें  91 7496801825अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें। https   t co Xe1z3vZ8sO
38,en,1439755029238353928,3014871359, Saran dm  nildeoreIAS I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate  I also checked on Cowin app ,1439758868536385538,False, Saran dm  nildeoreIAS I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate  I also checked on Cowin app ,2021-09-20T01:10:38.000Z,India,@Saran_dm @nildeoreIAS I have taken vaccine on 17th Sep 2021 but till now I have not got message regarding vaccination certificate. I also checked on Cowin app.,[],[],"['Saran_dm', 'nildeoreIAS']",['https://t.co/IP04k21qXK'],
39,en,1439750458814328840,1214250270290370562, SevadalDLE  Stanalb   pallavighosh What is your take on the above ,1439823559098986498,False, SevadalDLE  Stanalb   pallavighosh What is your take on the above ,2021-09-20T05:27:41.000Z,India,@SevadalDLE @Stanalb @_pallavighosh What is your take on the above?,[],[],"['SevadalDLE', 'Stanalb', '_pallavighosh']",[],
40,hi,1439623934782029825,601710257, prashant kamal1  AnupamConnects  yuvahallabol  DocVatsa  VidyaKrishnan  VikasReports  Banjotkaur  RemaNagarajan अरे भाई साहब  15 सितंबर को टीका लगाया था और अपडेट 17 सितंबर को किया।,1439828299312611334,False,,2021-09-20T05:46:31.000Z,India,"@prashant_kamal1 @AnupamConnects @yuvahallabol @DocVatsa @VidyaKrishnan @VikasReports @Banjotkaur @RemaNagarajan अरे भाई साहब, 15 सितंबर को टीका लगाया था और अपडेट 17 सितंबर को किया।",[],[],"['prashant_kamal1', 'AnupamConnects', 'yuvahallabol', 'DocVatsa', 'VidyaKrishnan', 'VikasReports', 'Banjotkaur', 'RemaNagarajan']",['https://t.co/ApeOVy4pIl'], prashant kamal1  AnupamConnects  yuvahallabol  DocVatsa  VidyaKrishnan  VikasReports  Banjotkaur  RemaNagarajan अरे भाई साहब  15 सितंबर को टीका लगाया था और अपडेट 17 सितंबर को किया।
41,hi,1439623934782029825,601710257, prashant kamal1  yuvahallabol  AnupamConnects  DocVatsa  VidyaKrishnan  VikasReports  Banjotkaur  RemaNagarajan aur aaj sirf 37 40 lakhs https   t co KZo7GiFWyW,1439637927781302276,False,,2021-09-19T17:10:03.000Z,India,@prashant_kamal1 @yuvahallabol @AnupamConnects @DocVatsa @VidyaKrishnan @VikasReports @Banjotkaur @RemaNagarajan aur aaj sirf 37.40 lakhs https://t.co/KZo7GiFWyW,[],[],"['prashant_kamal1', 'yuvahallabol', 'AnupamConnects', 'DocVatsa', 'VidyaKrishnan', 'VikasReports', 'Banjotkaur', 'RemaNagarajan']",['https://t.co/yMlyS2ydS9'], prashant kamal1  yuvahallabol  AnupamConnects  DocVatsa  VidyaKrishnan  VikasReports  Banjotkaur  RemaNagarajan aur aaj sirf 37 40 lakhs https   t co KZo7GiFWyW
42,hi,1439612341318926336,488637125, Sangram Sanjeet  ustaadinsaan  PMOIndia बहुत अच्छा सराहनीय कदम,1439879304024760320,False,,2021-09-20T09:09:12.000Z,India,@Sangram_Sanjeet @ustaadinsaan @PMOIndia बहुत अच्छा सराहनीय कदम,[],[],"['Sangram_Sanjeet', 'ustaadinsaan', 'PMOIndia']",[], Sangram Sanjeet  ustaadinsaan  PMOIndia बहुत अच्छा सराहनीय कदम
43,hi,1439612341318926336,488637125, Sangram Sanjeet  ustaadinsaan  PMOIndia आप हमेशा लोगों की मदद करते हो यही मानवता है सर ,1439875970932957189,False,,2021-09-20T08:55:57.000Z,India,@Sangram_Sanjeet @ustaadinsaan @PMOIndia आप हमेशा लोगों की मदद करते हो यही मानवता है सर 👏,['👏'],[],"['Sangram_Sanjeet', 'ustaadinsaan', 'PMOIndia']",[], Sangram Sanjeet  ustaadinsaan  PMOIndia आप हमेशा लोगों की मदद करते हो यही मानवता है सर 
