,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
10,hi,1440619700270993417,1966507722, DDNewsHindi  MIB Hindi हमे ऐसे क्लिप  telegram पर चाहिए,1440623060923473928,False,,2021-09-22T10:24:37.000Z,India,@DDNewsHindi @MIB_Hindi हमे ऐसे क्लिप @telegram पर चाहिए,[],[],"['DDNewsHindi', 'MIB_Hindi', 'telegram']",[], DDNewsHindi  MIB Hindi हमे ऐसे क्लिप  telegram पर चाहिए
11,hi,1440596592608772103,813345438908620801, MIB Hindi कहने को देश में इतने कानून है।फिर भी एक गधा टीवी पर नंगा नाच रहा है  घर में news देखना बंद हो गया है इस ऐड की बजह सेविज्ञापन में महिला की साड़ी उड़ते हुए दिखाया है लक्स अंडरवियर की power से  लक्स कम्पनी क्या बुरका उड़ते हुए दिखा सकती है  boycottLuxCozi,1440602893967446029,False,,2021-09-22T09:04:29.000Z,India,"@MIB_Hindi कहने को देश में इतने कानून है।फिर भी एक गधा टीवी पर नंगा नाच रहा है, घर में news देखना बंद हो गया है इस ऐड की बजह से
विज्ञापन में महिला की साड़ी उड़ते हुए दिखाया है लक्स अंडरवियर की power से! लक्स कम्पनी क्या बुरका उड़ते हुए दिखा सकती है?
#boycottLuxCozi",[],[],['MIB_Hindi'],['https://t.co/RPzXw2HUW0'], MIB Hindi कहने को देश में इतने कानून है।फिर भी एक गधा टीवी पर नंगा नाच रहा है  घर में news देखना बंद हो गया है इस ऐड की बजह सेविज्ञापन में महिला की साड़ी उड़ते हुए दिखाया है लक्स अंडरवियर की power से  लक्स कम्पनी क्या बुरका उड़ते हुए दिखा सकती है  boycottLuxCozi
12,hi,1440596592608772103,813345438908620801, MIB Hindi  MIB Hindi सूचना प्रशारन मंत्रालय से हमारा निवेदन है कि थोडा ध्यान दें कि ये advertsiment  सीरियल और फ़िल्म बनाने वाले क्या परोस रहे हैंक्या प्रचार के नाम पर कुछ भी परोसा जा सकता है  क्या अश्लीलता की परिभाषा अलग है इनके लिएअंडरवियर का ऐड या महिलाओं का अपमान boycott lux cozy,1440601805709197320,False,,2021-09-22T09:00:10.000Z,India,"@MIB_Hindi @MIB_Hindi सूचना प्रशारन मंत्रालय से हमारा निवेदन है कि थोडा ध्यान दें कि ये advertsiment, सीरियल और फ़िल्म बनाने वाले क्या परोस रहे हैं

क्या प्रचार के नाम पर कुछ भी परोसा जा सकता है, क्या अश्लीलता की परिभाषा अलग है इनके लिए
अंडरवियर का ऐड या महिलाओं का अपमान
#boycott_lux_cozy",[],[],"['MIB_Hindi', 'MIB_Hindi']",['https://t.co/Axi2vzEUB3'], MIB Hindi  MIB Hindi सूचना प्रशारन मंत्रालय से हमारा निवेदन है कि थोडा ध्यान दें कि ये advertsiment  सीरियल और फ़िल्म बनाने वाले क्या परोस रहे हैंक्या प्रचार के नाम पर कुछ भी परोसा जा सकता है  क्या अश्लीलता की परिभाषा अलग है इनके लिएअंडरवियर का ऐड या महिलाओं का अपमान boycott lux cozy
13,hi,1440590670633181187,4442960369,दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।,1440590673430781962,False,,2021-09-22T08:15:56.000Z,India,दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।,[],[],[],[],दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।
14,hi,1440579366157787136,67378160, DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा  ,1440580162555289604,False,,2021-09-22T07:34:10.000Z,India,@DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा??,[],[],['DainikBhaskar'],[], DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा  
15,hi,1440563525106077703,1357304991111729152,आप यह जो सब कर रहे हैं यह बीजेपी के एजेंडे हैं और आप उस खेल में फंस रहे हैं । गाँधी जी की तरह सोच समझकर कदम रखिए वो इंसान आजादी का जश्न बनाने नहीं बल्कि दंगे रुकवाने में व्यस्त था । वो भीड़ से अलग सच्चाई के साथ चलते थे ना कि भीड़ के साथ बह जाते थे   NareshTikait  GurnamsinghBku,1440563527287132162,False,,2021-09-22T06:28:03.000Z,India,आप यह जो सब कर रहे हैं यह बीजेपी के एजेंडे हैं और आप उस खेल में फंस रहे हैं । गाँधी जी की तरह सोच समझकर कदम रखिए वो इंसान आजादी का जश्न बनाने नहीं बल्कि दंगे रुकवाने में व्यस्त था । वो भीड़ से अलग सच्चाई के साथ चलते थे ना कि भीड़ के साथ बह जाते थे  @NareshTikait @GurnamsinghBku,[],[],[],['https://t.co/a7BMApYEgE'],आप यह जो सब कर रहे हैं यह बीजेपी के एजेंडे हैं और आप उस खेल में फंस रहे हैं । गाँधी जी की तरह सोच समझकर कदम रखिए वो इंसान आजादी का जश्न बनाने नहीं बल्कि दंगे रुकवाने में व्यस्त था । वो भीड़ से अलग सच्चाई के साथ चलते थे ना कि भीड़ के साथ बह जाते थे   NareshTikait  GurnamsinghBku
16,hi,1440561824236142600,1264848439499685889, ranashiva302 लो स्टीकर से इतिहास बनालो    https   t co 14H0dhG0Yn,1440562738669899782,False,,2021-09-22T06:24:55.000Z,India,@ranashiva302 लो स्टीकर से इतिहास बनालो !! https://t.co/14H0dhG0Yn,[],[],['ranashiva302'],[], ranashiva302 लो स्टीकर से इतिहास बनालो    https   t co 14H0dhG0Yn
17,hi,1440556648167215106,2978598960, AIRNewsHindi  TruthOfShraadhपित्र पूजा  श्राद्ध क्रिया आदि करने से कोई लाभ नहीं होता।https   t co 3srd914RPsअधिक जानकारी के लिए Sant Rampal Ji Maharaj Youtube Channel पर Visit करें।   https   t co ype5M4IRDQ,1440557698056028171,False,,2021-09-22T06:04:54.000Z,India,"@AIRNewsHindi #TruthOfShraadh
पित्र पूजा, श्राद्ध क्रिया आदि करने से कोई लाभ नहीं होता।
https://t.co/3srd914RPs
📲अधिक जानकारी के लिए Sant Rampal Ji Maharaj Youtube Channel पर Visit करें। | https://t.co/ype5M4IRDQ",['📲'],['TruthOfShraadh'],['AIRNewsHindi'],"['https://t.co/3srd914RPs', 'https://t.co/vQkQ2SWYnH']", AIRNewsHindi  TruthOfShraadhपित्र पूजा  श्राद्ध क्रिया आदि करने से कोई लाभ नहीं होता।https   t co 3srd914RPsअधिक जानकारी के लिए Sant Rampal Ji Maharaj Youtube Channel पर Visit करें।   https   t co ype5M4IRDQ
18,en,1440552155971158019,360632820, VikashPreetam Follow me  itoura rahul,1440562952138989572,False, VikashPreetam Follow me  itoura rahul,2021-09-22T06:25:46.000Z,India,@VikashPreetam Follow me @itoura_rahul,[],[],"['VikashPreetam', 'itoura_rahul']",[],
19,hi,1440552155971158019,360632820, VikashPreetam  rqRiecAxbHL4imT मोदी है इसलिए ये मुमकिन हुआ नही तो भारत दुनिया का सबसे कम आबादी वाला देश होता मोदी ने देश की जनता को जीवन दान देने का कार्य किया है फिर भी कुछ च               सोनिया माता की जय जयकार कर रहे है,1440561350103552000,False,,2021-09-22T06:19:24.000Z,India,@VikashPreetam @rqRiecAxbHL4imT मोदी है इसलिए ये मुमकिन हुआ नही तो भारत दुनिया का सबसे कम आबादी वाला देश होता मोदी ने देश की जनता को जीवन दान देने का कार्य किया है फिर भी कुछ च.............. सोनिया माता की जय जयकार कर रहे है,[],[],"['VikashPreetam', 'rqRiecAxbHL4imT']",['https://t.co/I4CFjVwT0F'], VikashPreetam  rqRiecAxbHL4imT मोदी है इसलिए ये मुमकिन हुआ नही तो भारत दुनिया का सबसे कम आबादी वाला देश होता मोदी ने देश की जनता को जीवन दान देने का कार्य किया है फिर भी कुछ च               सोनिया माता की जय जयकार कर रहे है
20,hi,1440528223935229952,360632820, VikashPreetam  SunilRW जी,1440576432221011976,False,,2021-09-22T07:19:20.000Z,India,@VikashPreetam @SunilRW जी,[],[],"['VikashPreetam', 'SunilRW']",[], VikashPreetam  SunilRW जी
21,en,1440521233074954241,67378160, DainikBhaskar Agar India Mai kisi BJP neta k sath aisa ho jata to Ed aur Income tax wale pahuch jaate hotel yahi to anter to ek educated aur chaay bechne wale president aur Prime minister Mai,1440523775582167043,False, DainikBhaskar Agar India Mai kisi BJP neta k sath aisa ho jata to Ed aur Income tax wale pahuch jaate hotel yahi to anter to ek educated aur chaay bechne wale president aur Prime minister Mai,2021-09-22T03:50:06.000Z,India,@DainikBhaskar Agar India Mai kisi BJP neta k sath aisa ho jata to Ed aur Income tax wale pahuch jaate hotel yahi to anter to ek educated aur chaay bechne wale president aur Prime minister Mai,[],[],['DainikBhaskar'],['https://t.co/9nKTtBAzGt'],
22,hi,1440521233074954241,67378160, DainikBhaskar यहां तलवे चाटने से फुरसत नहीं है,1440522882136772610,False,,2021-09-22T03:46:33.000Z,India,@DainikBhaskar यहां तलवे चाटने से फुरसत नहीं है,[],[],['DainikBhaskar'],[], DainikBhaskar यहां तलवे चाटने से फुरसत नहीं है
23,hi,1440511947095506968,1095710520, PNRai1 Uk में Oxford और प्रचलित media और संस्थाओं में वामपंथी और पाकिस्तानी घुसे बैठे है जो हर तरह से हमारे देश को तोड़ना चाहते हैं।इनकी funding चाइना के द्वारा होती है।सबसे दुःख की बात ये है की विपक्ष इनकी हर तरह से सहायता कर रहे हैं।जनता को ही इन देशद्रोही आस्तीन के सापों को कुचलना है,1440521555772014602,False,,2021-09-22T03:41:17.000Z,India,@PNRai1 Uk में Oxford और प्रचलित media और संस्थाओं में वामपंथी और पाकिस्तानी घुसे बैठे है जो हर तरह से हमारे देश को तोड़ना चाहते हैं।इनकी funding चाइना के द्वारा होती है।सबसे दुःख की बात ये है की विपक्ष इनकी हर तरह से सहायता कर रहे हैं।जनता को ही इन देशद्रोही आस्तीन के सापों को कुचलना है,[],[],['PNRai1'],['https://t.co/b3eLGF2Z60'], PNRai1 Uk में Oxford और प्रचलित media और संस्थाओं में वामपंथी और पाकिस्तानी घुसे बैठे है जो हर तरह से हमारे देश को तोड़ना चाहते हैं।इनकी funding चाइना के द्वारा होती है।सबसे दुःख की बात ये है की विपक्ष इनकी हर तरह से सहायता कर रहे हैं।जनता को ही इन देशद्रोही आस्तीन के सापों को कुचलना है
24,hi,1440507733199896579,4773092064, ipsvijrk Ek sapath ladkiyan bhi le leti to acha hai ki sasural jakar saas sasur aur pati ka jeena haram na karein  Agar kar sakti hain to help karein warna kuch na karein,1440813574549491714,False,,2021-09-22T23:01:39.000Z,India,@ipsvijrk Ek sapath ladkiyan bhi le leti to acha hai ki sasural jakar saas sasur aur pati ka jeena haram na karein. Agar kar sakti hain to help karein warna kuch na karein,[],[],['ipsvijrk'],['https://t.co/QDKLgtPkgs'], ipsvijrk Ek sapath ladkiyan bhi le leti to acha hai ki sasural jakar saas sasur aur pati ka jeena haram na karein  Agar kar sakti hain to help karein warna kuch na karein
25,hi,1440507733199896579,4773092064, ipsvijrk केरल और ये सब  मजाक जैसा है,1440766674840403975,False,,2021-09-22T19:55:18.000Z,India,"@ipsvijrk केरल और ये सब, मजाक जैसा है",[],[],['ipsvijrk'],[], ipsvijrk केरल और ये सब  मजाक जैसा है
26,en,1440400123071066124,86721838, rajivojha9  GYANDUTT  aojha  23pradeepsingh  upbeat 20  SureshNakhua  PistolPandey  triptyshukla  rakeshbjpup  impankajmani  A VinashPandey  BJP4India nice,1440664145347579905,False, rajivojha9  GYANDUTT  aojha  23pradeepsingh  upbeat 20  SureshNakhua  PistolPandey  triptyshukla  rakeshbjpup  impankajmani  A VinashPandey  BJP4India nice,2021-09-22T13:07:53.000Z,India,@rajivojha9 @GYANDUTT @aojha @23pradeepsingh @upbeat_20 @SureshNakhua @PistolPandey @triptyshukla @rakeshbjpup @impankajmani @A_VinashPandey @BJP4India 😃nice,['😃'],[],"['rajivojha9', 'GYANDUTT', 'aojha', '23pradeepsingh', 'upbeat_20', 'SureshNakhua', 'PistolPandey', 'triptyshukla', 'rakeshbjpup']",['https://t.co/dNshmffWck'],
27,hi,1440392136357072896,1149299752732786688, ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते,1440482218405597189,False,,2021-09-22T01:04:58.000Z,India,@ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते😀,['😀'],[],['ChambalSandesh'],['https://t.co/JHgm26GsD9'], ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते
28,hi,1440373272562921478,918781224839032832, KanuDesai180 Pehle road bana vapi pardi Valsad Ke  Baad me bol bachchan de,1440374858953592833,False,,2021-09-21T17:58:21.000Z,India,@KanuDesai180 Pehle road bana vapi pardi Valsad Ke. Baad me bol bachchan de,[],[],['KanuDesai180'],[], KanuDesai180 Pehle road bana vapi pardi Valsad Ke  Baad me bol bachchan de
29,hi,1440360268475744264,740689850,मंगलवार 21 सितम्बर को प्रदेश में कोरोना संक्रमण के मात्र 8 प्रकरण आये। इनमें जबलपुर में 3  भोपाल और निवाड़ी में 2 2 और ग्वालियर में एक नवीन पॉजिटिव प्रकरण आया। जबकि 14 रोगी स्वस्थ होकर डिस्चार्ज हुए। आज प्रदेश में 61 हजार 98 कोरोना जाँच की गईं।,1440360276918820870,True,,2021-09-21T17:00:25.000Z,India,"मंगलवार 21 सितम्बर को प्रदेश में कोरोना संक्रमण के मात्र 8 प्रकरण आये। इनमें जबलपुर में 3, भोपाल और निवाड़ी में 2-2 और ग्वालियर में एक नवीन पॉजिटिव प्रकरण आया। जबकि 14 रोगी स्वस्थ होकर डिस्चार्ज हुए। आज प्रदेश में 61 हजार 98 कोरोना जाँच की गईं।",[],[],[],['https://t.co/ODDm8tmViK'],मंगलवार 21 सितम्बर को प्रदेश में कोरोना संक्रमण के मात्र 8 प्रकरण आये। इनमें जबलपुर में 3  भोपाल और निवाड़ी में 2 2 और ग्वालियर में एक नवीन पॉजिटिव प्रकरण आया। जबकि 14 रोगी स्वस्थ होकर डिस्चार्ज हुए। आज प्रदेश में 61 हजार 98 कोरोना जाँच की गईं।
30,hi,1440360268475744264,740689850,पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय  जिला चिकित्सालय और सिविल अस्पताल में महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड 19 टीकाकरण केन्द्रों को उप स्वास्य्ं केन्द्र स्तर पर भी संचालित किया गया।,1440360274251313155,True,,2021-09-21T17:00:24.000Z,India,"पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय, जिला चिकित्सालय और सिविल अस्पताल में महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड-19 टीकाकरण केन्द्रों को उप स्वास्य्ं केन्द्र स्तर पर भी संचालित किया गया।",[],[],[],['https://t.co/6LvABDnI6f'],पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय  जिला चिकित्सालय और सिविल अस्पताल में महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड 19 टीकाकरण केन्द्रों को उप स्वास्य्ं केन्द्र स्तर पर भी संचालित किया गया।
31,hi,1440354797194862594,965879968721981440,पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय  जिला चिकित्सालय और सिविल अस्पताल में  महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड 19 टीकाकरण केन्द्रों को उप स्वास्थ्य केन्द्र स्तर पर भी संचालित किया गया।,1440354802043482119,True,,2021-09-21T16:38:39.000Z,India,"पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय, जिला चिकित्सालय और सिविल अस्पताल में  महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड-19 टीकाकरण केन्द्रों को उप स्वास्थ्य केन्द्र स्तर पर भी संचालित किया गया।",[],[],[],['https://t.co/bUSuE2TvQj'],पूर्व में मंगलवार और शुक्रवार को चिकित्सा महाविद्यालय  जिला चिकित्सालय और सिविल अस्पताल में  महिलाओं के टीकाकरण केन्द्र बनाये गये थे। मंगलवार 21 सितम्बर को कोविड 19 टीकाकरण केन्द्रों को उप स्वास्थ्य केन्द्र स्तर पर भी संचालित किया गया।
32,hi,1440354797194862594,965879968721981440,मंगलवार को हुए टीकाकरण में पुरुषों से अधिक महिलाओं को कोरोना के टीके लगाए गए। एम डी  एनएचएम श्रीमती प्रियंका दास ने बताया कि कोविड 19 टीकाकरण में मंगलवार और शुक्रवार के दिन गर्भवती महिलाओं और धात्री माताओं का टीकाकरण किये जाने का प्रावधान है।,1440354799543734277,True,,2021-09-21T16:38:39.000Z,India,मंगलवार को हुए टीकाकरण में पुरुषों से अधिक महिलाओं को कोरोना के टीके लगाए गए। एम.डी. एनएचएम श्रीमती प्रियंका दास ने बताया कि कोविड-19 टीकाकरण में मंगलवार और शुक्रवार के दिन गर्भवती महिलाओं और धात्री माताओं का टीकाकरण किये जाने का प्रावधान है।,[],[],[],['https://t.co/AU9nSjOa7h'],मंगलवार को हुए टीकाकरण में पुरुषों से अधिक महिलाओं को कोरोना के टीके लगाए गए। एम डी  एनएचएम श्रीमती प्रियंका दास ने बताया कि कोविड 19 टीकाकरण में मंगलवार और शुक्रवार के दिन गर्भवती महिलाओं और धात्री माताओं का टीकाकरण किये जाने का प्रावधान है।
33,hi,1440350105517887490,817340591046414336, thewirehindi  wamiqshaikh786 आप सभी साथी मेरे को फॉलो करें और हमारी ताकत को बढ़ाएं हम भी सोशल मीडिया पर आपके साथ दिन और रात मेहनत करते हैं RAJUUPMAN14 को सभी साथी फॉलो करें ,1440351164923473933,False,,2021-09-21T16:24:12.000Z,India,"@thewirehindi @wamiqshaikh786 आप सभी साथी मेरे को फॉलो करें और हमारी ताकत को बढ़ाएं हम भी सोशल मीडिया पर आपके साथ दिन और रात मेहनत करते हैं
@RAJUUPMAN14 को सभी साथी फॉलो करें 🙏🙏",['🙏'],[],"['thewirehindi', 'wamiqshaikh786']",['https://t.co/JDtORwgNFk'], thewirehindi  wamiqshaikh786 आप सभी साथी मेरे को फॉलो करें और हमारी ताकत को बढ़ाएं हम भी सोशल मीडिया पर आपके साथ दिन और रात मेहनत करते हैं RAJUUPMAN14 को सभी साथी फॉलो करें 
34,en,1440347788940693506,1318848397462302720, QnOfHell  GuptaPragnya Seems his photo on vaccination certificate is proving to be liability,1440506427135594497,False, QnOfHell  GuptaPragnya Seems his photo on vaccination certificate is proving to be liability,2021-09-22T02:41:10.000Z,India,@QnOfHell @GuptaPragnya Seems his photo on vaccination certificate is proving to be liability,[],[],"['QnOfHell', 'GuptaPragnya']",[],
35,hi,1440345973960556556,955370786520383488,15 सितंबर से टीकाकरण का कार्य तीव्र गति से चल रहा हैं। खासकर भगवानपुरा  भीकनगांव और झिरन्या जैसे आदिवासी बहूल व दूर्गम पहाड़ी क्षेत्रों में घर घर पहुंचकर टीके लगाने की अपनी सीमाएं हैं।  MPVaccinationMahaAbhiyan3  LargestVaccinationDrive  Unite2FightCorona  MaskUpMP https   t co uZ5oEi5LGW,1440346022346035206,False,,2021-09-21T16:03:46.000Z,India,"15 सितंबर से टीकाकरण का कार्य तीव्र गति से चल रहा हैं। खासकर भगवानपुरा, भीकनगांव और झिरन्या जैसे आदिवासी बहूल व दूर्गम पहाड़ी क्षेत्रों में घर-घर पहुंचकर टीके लगाने की अपनी सीमाएं हैं। 
#MPVaccinationMahaAbhiyan3 
#LargestVaccinationDrive #Unite2FightCorona #MaskUpMP https://t.co/uZ5oEi5LGW",[],[],[],['https://t.co/NScPbjARKq'],15 सितंबर से टीकाकरण का कार्य तीव्र गति से चल रहा हैं। खासकर भगवानपुरा  भीकनगांव और झिरन्या जैसे आदिवासी बहूल व दूर्गम पहाड़ी क्षेत्रों में घर घर पहुंचकर टीके लगाने की अपनी सीमाएं हैं।  MPVaccinationMahaAbhiyan3  LargestVaccinationDrive  Unite2FightCorona  MaskUpMP https   t co uZ5oEi5LGW
36,en,1440329167577366528,326656146, saiyadzakirhuse Right,1440330480058961931,False, saiyadzakirhuse Right,2021-09-21T15:02:01.000Z,India,@saiyadzakirhuse Right,[],[],['saiyadzakirhuse'],[],
37,hi,1440329167577366528,326656146, majazsafety अभी सब खाते में करापसन है टका लेते हैंअभी वेरिएंट चेंज हुआ है पहले गोरे अंग्रेज लुटेरे थे और अभी काले अंग्रज है जो देश को लुटते है,1440330158502674442,False,,2021-09-21T15:00:44.000Z,India,"@majazsafety अभी सब खाते में करापसन है टका लेते हैं
अभी वेरिएंट चेंज हुआ है पहले गोरे अंग्रेज लुटेरे थे और अभी काले अंग्रज है जो देश को लुटते है",[],[],['majazsafety'],['https://t.co/o9p0omH4Pn'], majazsafety अभी सब खाते में करापसन है टका लेते हैंअभी वेरिएंट चेंज हुआ है पहले गोरे अंग्रेज लुटेरे थे और अभी काले अंग्रज है जो देश को लुटते है
38,hi,1440327886582345736,1003886933439901696,साथ ही विभिन्न विभागों व स्वास्थ्य अमले के द्वारा टीके से छूटे हुए पात्र नागरिकों का सर्वे भी लगातार किया जा रहा है।  MPVaccinationMahaAbhiyan3  Unite2FightCorona  LargestVaccinationDrive https   t co 2h5ccjyEYv,1440327947060056078,False,,2021-09-21T14:51:57.000Z,India,"साथ ही विभिन्न विभागों व स्वास्थ्य अमले के द्वारा टीके से छूटे हुए पात्र नागरिकों का सर्वे भी लगातार किया जा रहा है। 
#MPVaccinationMahaAbhiyan3 
#Unite2FightCorona #LargestVaccinationDrive https://t.co/2h5ccjyEYv",[],[],[],['https://t.co/KOfFiWlCRr'],साथ ही विभिन्न विभागों व स्वास्थ्य अमले के द्वारा टीके से छूटे हुए पात्र नागरिकों का सर्वे भी लगातार किया जा रहा है।  MPVaccinationMahaAbhiyan3  Unite2FightCorona  LargestVaccinationDrive https   t co 2h5ccjyEYv
