,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
10,en,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India So I proudly sang for Modiji in sanskrit for his birthday   https   t co u1qtzGSY5c,1439391374101544961,False,,2021-09-19T00:50:20.000Z,India,"@drharshvardhan @narendramodi @PMOIndia @BJP4India So I proudly sang for Modiji in sanskrit for his birthday...☺️
https://t.co/u1qtzGSY5c",['☺️'],[],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/u1qtzGSY5c'], drharshvardhan  narendramodi  PMOIndia  BJP4India So I proudly sang for Modiji in sanskrit for his birthday   https   t co u1qtzGSY5c
11,hi,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India अगर भाजपा को स्वास्थ कर्मचारियो की इतनी कदर होती तो हरियाणा की बीजेपी सरकार यूं स्वास्थ विभाग में काम करने वाले ग्रुप डी खिलाड़ी कर्मचारियों को बेइज्जत करके नौकरी से नही निकलती हमारे त्याग का यूं अपमान नही किया जाता जी covid के समय हमने परिवार की परवाह किए बिना देश के लिया दिया ह https   t co znnzzKFH88,1439379448059498498,False, drharshvardhan  narendramodi  PMOIndia  BJP4India अगर भाजपा को स्वास्थ कर्मचारियो की इतनी कदर होती तो हरियाणा की बीजेपी सरकार यूं स्वास्थ विभाग में काम करने वाले ग्रुप डी खिलाड़ी कर्मचारियों को बेइज्जत करके नौकरी से नही निकलती हमारे त्याग का यूं अपमान नही किया जाता जी covid के समय हमने परिवार की परवाह किए बिना देश के लिया दिया ह https   t co znnzzKFH88,2021-09-19T00:02:57.000Z,India,@drharshvardhan @narendramodi @PMOIndia @BJP4India अगर भाजपा को स्वास्थ कर्मचारियो की इतनी कदर होती तो हरियाणा की बीजेपी सरकार यूं स्वास्थ विभाग में काम करने वाले ग्रुप डी खिलाड़ी कर्मचारियों को बेइज्जत करके नौकरी से नही निकलती हमारे त्याग का यूं अपमान नही किया जाता जी covid के समय हमने परिवार की परवाह किए बिना देश के लिया दिया ह https://t.co/znnzzKFH88,[],[],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/zsjUGvaGy4'],
12,en,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India Congratulations in indian prime minister narendara modi Good PM  Good specehs and Good speeches Nice information speeches in thank  you sir ,1439334417953001473,False,,2021-09-18T21:04:01.000Z,India,@drharshvardhan @narendramodi @PMOIndia @BJP4India Congratulations in indian prime minister narendara modi Good PM  Good specehs and Good speeches Nice information speeches in thank  you sir 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💚💚💚♥️♥️♥️♥️♥️♥️♥️♥️🌎🌎,"['♥️', '🌎', '🇮🇳', '💚']",[],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/5VF2Bldh6d'], drharshvardhan  narendramodi  PMOIndia  BJP4India Congratulations in indian prime minister narendara modi Good PM  Good specehs and Good speeches Nice information speeches in thank  you sir 
13,en,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India  Unbelievable2 5 crore  25 millions  Vaccinations in a Day Big Congratulations to all IndiansHats off to all healthcare workersThis is biggest gift to honourable PM  narendramodi Ji on his Birthday He would be so happy today Truly a Memorable Day for India  https   t co EFtR1B6aHt,1439330798331518977,False,,2021-09-18T20:49:38.000Z,India,"@drharshvardhan @narendramodi @PMOIndia @BJP4India #Unbelievable
2.5 crore (25 millions) Vaccinations in a Day 😍

Big Congratulations to all Indians💪

Hats off to all healthcare workers👏

This is biggest gift to honourable PM @narendramodi Ji on his Birthday 🎉
He would be so happy today 👍

Truly a Memorable Day for India 🇮🇳 https://t.co/EFtR1B6aHt","['🇮🇳', '😍', '💪', '🎉', '👍', '👏']",['Unbelievable'],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/EWFCcdYRfJ'], drharshvardhan  narendramodi  PMOIndia  BJP4India  Unbelievable2 5 crore  25 millions  Vaccinations in a Day Big Congratulations to all IndiansHats off to all healthcare workersThis is biggest gift to honourable PM  narendramodi Ji on his Birthday He would be so happy today Truly a Memorable Day for India  https   t co EFtR1B6aHt
14,hi,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India कानून सबके लिए बराबर नहीं होता  यह साबित किया है  UCOBankOfficial  शेड्यूल कास्ट के फाइनेंशियल संवैधानिक अधिकारों की हत्या के लिए शूट फाइल विलफुल डिफॉल्टर  राईट आफ  सेटेलमेंट फर्जी टैग करना अपराध है  यह नार्मल बात श्रीमान बैंकिंग लोकपाल जयपुर को समझ नहीं आ रही FinMinIndia  RBI,1439330221035982848,False, drharshvardhan  narendramodi  PMOIndia  BJP4India कानून सबके लिए बराबर नहीं होता  यह साबित किया है  UCOBankOfficial  शेड्यूल कास्ट के फाइनेंशियल संवैधानिक अधिकारों की हत्या के लिए शूट फाइल विलफुल डिफॉल्टर  राईट आफ  सेटेलमेंट फर्जी टैग करना अपराध है  यह नार्मल बात श्रीमान बैंकिंग लोकपाल जयपुर को समझ नहीं आ रही FinMinIndia  RBI,2021-09-18T20:47:20.000Z,India,"@drharshvardhan @narendramodi @PMOIndia @BJP4India कानून सबके लिए बराबर नहीं होता ,यह साबित किया है @UCOBankOfficial  शेड्यूल कास्ट के फाइनेंशियल संवैधानिक अधिकारों की हत्या के लिए शूट फाइल विलफुल डिफॉल्टर ,राईट आफ, सेटेलमेंट फर्जी टैग करना अपराध है ,यह नार्मल बात श्रीमान बैंकिंग लोकपाल जयपुर को समझ नहीं आ रही
@FinMinIndia @RBI",[],[],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/h7BOYQpMd1'],
15,en,1439329752825794560,77732185, drharshvardhan  narendramodi  PMOIndia  BJP4India Ask those who lost their lives due to shortage n black marketing of oxygen  oooops but your govt is too egoistic to even acknowledge that anyone died due to shortage   ,1439330123480662019,False,,2021-09-18T20:46:57.000Z,India,"@drharshvardhan @narendramodi @PMOIndia @BJP4India 
Ask those who lost their lives due to shortage n black marketing of oxygen, oooops but your govt is too egoistic to even acknowledge that anyone died due to shortage...",[],[],"['drharshvardhan', 'narendramodi', 'PMOIndia', 'BJP4India']",['https://t.co/qvrSFTEURR'], drharshvardhan  narendramodi  PMOIndia  BJP4India Ask those who lost their lives due to shortage n black marketing of oxygen  oooops but your govt is too egoistic to even acknowledge that anyone died due to shortage   
16,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy Birthday Shri Narendra Damodardas Modi ji,1438837287635226625,False,,2021-09-17T12:08:36.000Z,India,@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS Happy Birthday Shri Narendra Damodardas Modi ji,[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/wsuX24mv8f'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy Birthday Shri Narendra Damodardas Modi ji
17,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy B day modi jii ModiJIBirthday,1438815448368234498,False,,2021-09-17T10:41:49.000Z,India,"@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS Happy B""day modi jii
#ModiJIBirthday",[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/FnNfudjhPK'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy B day modi jii ModiJIBirthday
18,hi,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS भारतवर्ष के यशस्वी प्रधानमंत्री आदरणीय नरेंद्र मोदी जी को जन्मदिन की बहुत बहुत शुभकामनाएं बृजमोहन चन्देलिया महामंत्री सदर बाजार मंडल जिला चांदनी चौक दिल्ली प्रदेश,1438802810074648577,False, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS भारतवर्ष के यशस्वी प्रधानमंत्री आदरणीय नरेंद्र मोदी जी को जन्मदिन की बहुत बहुत शुभकामनाएं बृजमोहन चन्देलिया महामंत्री सदर बाजार मंडल जिला चांदनी चौक दिल्ली प्रदेश,2021-09-17T09:51:36.000Z,India,@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS भारतवर्ष के यशस्वी प्रधानमंत्री आदरणीय नरेंद्र मोदी जी को जन्मदिन की बहुत-बहुत शुभकामनाएं बृजमोहन चन्देलिया महामंत्री सदर बाजार मंडल जिला चांदनी चौक दिल्ली प्रदेश,[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/CyY6TlnB18'],
19,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS U are numero uno in  Sycophancy  and still Modiji threw u out of cabinet   Happy b day to Modiji,1438793488926052352,False,,2021-09-17T09:14:33.000Z,India,"@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS U are numero uno in ""Sycophancy"" and still Modiji threw u out of cabinet...Happy b'day to Modiji",[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/VmLOXi3anG'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS U are numero uno in  Sycophancy  and still Modiji threw u out of cabinet   Happy b day to Modiji
20,hi,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS But tumko to naukri se nikaal diya  NarendraModi ne  Bekaar mein roz tweet karte ho ,1438787109968510978,False, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS But tumko to naukri se nikaal diya  NarendraModi ne  Bekaar mein roz tweet karte ho ,2021-09-17T08:49:13.000Z,India,@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS But tumko to naukri se nikaal diya #NarendraModi ne! Bekaar mein roz tweet karte ho 🙄,['🙄'],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/NPGVknbYM2'],
21,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Congratulations,1438784588172521481,False,,2021-09-17T08:39:11.000Z,India,@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS Congratulations,[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/bs7hOL8Mlv'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Congratulations
22,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy birthday but it is highly sycophantic tweet All he has done is politics and has paid its price  desh sewa may have been a factor but due to political landscape it does not last https   t co Tnps3umJ0u becomes jod tod He is not yugpurush by any means,1438764989725253639,False,,2021-09-17T07:21:19.000Z,India,"@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS Happy birthday,but it is highly sycophantic tweet.All he has done is politics and has paid its price..desh sewa may have been a factor but due to political landscape it does not last https://t.co/Tnps3umJ0u becomes jod tod.He is not yugpurush by any means",[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/2byLflRyjY'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy birthday but it is highly sycophantic tweet All he has done is politics and has paid its price  desh sewa may have been a factor but due to political landscape it does not last https   t co Tnps3umJ0u becomes jod tod He is not yugpurush by any means
23,en,1438695319256981510,77732185, drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy birthday to dear PM  time to award Dada Phalke award ,1438763451426512900,False,,2021-09-17T07:15:12.000Z,India,"@drharshvardhan @BJP4India @BJPLive @BJP4Delhi @PMOIndia @narendramodi @AmitShah @JPNadda @RSSorg @DrMohanBhagwat @ArunKumRSS Happy birthday to dear PM, time to award Dada Phalke award.",[],[],"['drharshvardhan', 'BJP4India', 'BJPLive', 'BJP4Delhi', 'PMOIndia', 'narendramodi', 'AmitShah', 'JPNadda', 'RSSorg', 'DrMohanBhagwat']",['https://t.co/2Iw1dgWbDS'], drharshvardhan  BJP4India  BJPLive  BJP4Delhi  PMOIndia  narendramodi  AmitShah  JPNadda  RSSorg  DrMohanBhagwat  ArunKumRSS Happy birthday to dear PM  time to award Dada Phalke award 
