,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
18,en,False,1441160398267424771,"""CDC panel approves COVID-19 booster shots for older and more vulnerable individuals""  https://t.co/0VHqeZN1Dt",[],[],[],['https://t.co/0VHqeZN1Dt'],USA, CDC panel approves COVID 19 booster shots for older and more vulnerable individuals   https   t co 0VHqeZN1Dt,2021-09-23 22:00:00
19,en,False,1441160359440621574,"@JoyAnnReid @RonDeSantisFL @Publix New booster shots may be given to ""those who work in an environment with high risk of contracting covid"". 

You mean like everyone who works in Florida?",[],[],"['JoyAnnReid', 'RonDeSantisFL', 'Publix']",[],USA, JoyAnnReid  RonDeSantisFL  Publix New booster shots may be given to  those who work in an environment with high risk of contracting covid   You mean like everyone who works in Florida ,2021-09-23 22:00:00
20,en,False,1441160290658406401,"""Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing"" via NYT https://t.co/5AeIW1HKSZ",[],[],[],['https://t.co/5AeIW1HKSZ'],USA, Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing  via NYT https   t co 5AeIW1HKSZ,2021-09-23 22:00:00
21,en,False,1441160286916866049,"""Your Friday Briefing"" via NYT https://t.co/ZfQBIvRua6",[],[],[],['https://t.co/ZfQBIvRua6'],USA, Your Friday Briefing  via NYT https   t co ZfQBIvRua6,2021-09-23 22:00:00
22,en,False,1441160280579325954,"Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing https://t.co/f92X80kReg",[],[],[],['https://t.co/f92X80kReg'],USA,Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing https   t co f92X80kReg,2021-09-23 22:00:00
23,en,False,1441160280067612678,"Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing https://t.co/3QfDbhPWt7 https://t.co/d6uuTYzQDf",[],[],[],['https://t.co/3QfDbhPWt7'],USA,Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing https   t co 3QfDbhPWt7 https   t co d6uuTYzQDf,2021-09-23 22:00:00
24,en,False,1441160247163326466,@CDCgov Y'all can promise all this s*** just like y'all promised if you get the vaccine you don't have to wear a mask now you got to wear a mask get vaccinated get booster shots why don't you come back when you really have something solid instead of using everybody's a guinea pig!,[],[],['CDCgov'],[],USA, CDCgov Y all can promise all this s    just like y all promised if you get the vaccine you don t have to wear a mask now you got to wear a mask get vaccinated get booster shots why don t you come back when you really have something solid instead of using everybody s a guinea pig ,2021-09-23 22:00:00
25,en,False,1441159982083297290,US sets the stage for COVID booster shots for millions https://t.co/qCh7Ol8isf,[],[],[],['https://t.co/qCh7Ol8isf'],USA,US sets the stage for COVID booster shots for millions https   t co qCh7Ol8isf,2021-09-23 22:00:00
26,en,False,1441159935392423936,CDC panel recommends Pfizer booster shots for some; New York health commissioner resigns: Latest COVID-19 updates https://t.co/8VoLunGxDW via @USATODAY,['xD'],[],['USATODAY'],['https://t.co/8VoLunGxDW'],USA,CDC panel recommends Pfizer booster shots for some  New York health commissioner resigns  Latest COVID 19 updates https   t co 8VoLunGW via  USATODAY,2021-09-23 22:00:00
27,en,False,1441159752386416645,"Chicago physicians criticize FDA decision, saying COVID-19 booster shots should be available to the general public https://t.co/fXOEFy9IF3 https://t.co/Kmo1O8iPi9",[],[],[],['https://t.co/fXOEFy9IF3'],USA,Chicago physicians criticize FDA decision  saying COVID 19 booster shots should be available to the general public https   t co fXOEFy9IF3 https   t co Kmo1O8iPi9,2021-09-23 22:00:00
28,en,False,1441159740369735680,"@sarahkhan556 I had both shots. The worst was a sore arm and feeling fatigued for a couple of days, and a slight fever for a couple of hours. The peace of knowing I’m protected was well worth the two days of feeling tired. I plan to get the booster too.",[],[],['sarahkhan556'],[],USA, sarahkhan556 I had both shots  The worst was a sore arm and feeling fatigued for a couple of days  and a slight fever for a couple of hours  The peace of knowing I’m protected was well worth the two days of feeling tired  I plan to get the booster too ,2021-09-23 22:00:00
29,en,True,1441159628876779523,"With ever-growing confusion around COVID-19 booster shots, @mtosterholm spoke with @ChadHartmanShow about why shots are administered weeks apart and who he thinks will need a booster. 

Read more here: 
https://t.co/OS1XjpIOmk",[],[],"['mtosterholm', 'ChadHartmanShow']",['https://t.co/OS1XjpIOmk'],USA,With ever growing confusion around COVID 19 booster shots   mtosterholm spoke with  ChadHartmanShow about why shots are administered weeks apart and who he thinks will need a booster  Read more here  https   t co OS1XjpIOmk,2021-09-23 22:00:00
30,en,False,1441159606126874625,"The covid optimists told us that after our shots, we could take off our masks &amp; go back to work. And that simply wasn't true. Witness the FDA rushing to approve booster shots for up to 100 million vulnerable Americans.",[],[],[],[],USA,The covid optimists told us that after our shots  we could take off our masks  amp  go back to work  And that simply wasn t true  Witness the FDA rushing to approve booster shots for up to 100 million vulnerable Americans ,2021-09-23 22:00:00
31,en,False,1441159599147544580,US sets the stage for COVID booster shots for millions (from @AP) https://t.co/nVVtybekG3,[],[],['AP'],['https://t.co/nVVtybekG3'],USA,US sets the stage for COVID booster shots for millions  from  AP  https   t co nVVtybekG3,2021-09-23 22:00:00
32,en,False,1441159583783743495,"@CaptinDeckerSTR Had two shots, will get the booster. No problems other than sore arm for a couple of days. Get vaxxed, save your life and possibly someone else's.",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR Had two shots  will get the booster  No problems other than sore arm for a couple of days  Get vaxxed  save your life and possibly someone else s ,2021-09-23 22:00:00
33,en,False,1441159576590721024,"""CDC panel approves COVID-19 booster shots for older and more vulnerable individuals""  https://t.co/YXgLWlrvke",[],[],[],['https://t.co/YXgLWlrvke'],USA, CDC panel approves COVID 19 booster shots for older and more vulnerable individuals   https   t co YXgLWlrvke,2021-09-23 22:00:00
34,en,False,1441159522240786437,"So booster shots aren't necessary for healthy people under 65, but vaccine passports to travel are?   Totally logical.  Obviously this is all about public health.",[],[],[],[],USA,So booster shots aren t necessary for healthy people under 65  but vaccine passports to travel are    Totally logical   Obviously this is all about public health ,2021-09-23 22:00:00
35,en,False,1441159501281775617,"""CDC Panel APPROVES #COVID19 Booster Shots for older and more vulnerable individuals""  https://t.co/arTE3ryoHZ",[],['COVID19'],[],['https://t.co/arTE3ryoHZ'],USA, CDC Panel APPROVES  COVID19 Booster Shots for older and more vulnerable individuals   https   t co arTE3ryoHZ,2021-09-23 22:00:00
36,en,False,1441159495904813056,"CDC panel endorses narrow plan for Pfizer Covid boosters for high-risk adults

https://t.co/nyWGdYSEVg",[],[],[],['https://t.co/nyWGdYSEVg'],USA,CDC panel endorses narrow plan for Pfizer Covid boosters for high risk adultshttps   t co nyWGdYSEVg,2021-09-23 22:00:00
37,en,False,1441159449951961097,"California plans dramatic push on COVID-19 booster shots, vaccinations https://t.co/jgWeuqIAQL",[],[],[],['https://t.co/jgWeuqIAQL'],USA,California plans dramatic push on COVID 19 booster shots  vaccinations https   t co jgWeuqIAQL,2021-09-23 22:00:00
38,en,False,1441159405261635593,"CDC panel recommends Pfizer booster shots for some people: COVID updates

https://t.co/o5DfG78Cqn",[],[],[],['https://t.co/o5DfG78Cqn'],USA,CDC panel recommends Pfizer booster shots for some people  COVID updateshttps   t co o5DfG78Cqn,2021-09-23 22:00:00
39,en,False,1441159382427791361,"CDC panel endorses Pfizer Covid booster shots for people 65 and older

https://t.co/nyWGdZafMO",[],[],[],['https://t.co/nyWGdZafMO'],USA,CDC panel endorses Pfizer Covid booster shots for people 65 and olderhttps   t co nyWGdZafMO,2021-09-23 22:00:00
40,en,True,1441159325435654156,Please join us today at 4 p.m. here on Facebook for a Spanish speaking COVID-19 briefing with county health and hospital officials. Today’s briefing will include an update on booster shots and vaccines for younger children. https://t.co/4DfK7lsAaT https://t.co/ja0IQTBi5U,[],[],[],['https://t.co/4DfK7lsAaT'],USA,Please join us today at 4 p m  here on Facebook for a Spanish speaking COVID 19 briefing with county health and hospital officials  Today’s briefing will include an update on booster shots and vaccines for younger children  https   t co 4DfK7lsAaT https   t co ja0IQTBi5U,2021-09-23 22:00:00
41,en,True,1441159289616285702,An advisory committee to the agency rejected a recommendation for boosters for people aged 18 to 64 in an occupational or institutional setting where the risk of transmission is high. https://t.co/7Atbui1acW,[],[],[],['https://t.co/7Atbui1acW'],USA,An advisory committee to the agency rejected a recommendation for boosters for people aged 18 to 64 in an occupational or institutional setting where the risk of transmission is high  https   t co 7Atbui1acW,2021-09-23 22:00:00
42,en,True,1441159240949768199,US sets the stage for COVID booster shots for millions https://t.co/riuLIkfetL,[],[],[],['https://t.co/riuLIkfetL'],USA,US sets the stage for COVID booster shots for millions https   t co riuLIkfetL,2021-09-23 22:00:00
43,en,False,1441159236369534987,"@noplaceforsheep @YveYveYve10 i’m “waiting” for an announcement 
(as a bare minimum) 
we’ll *soon* have booster shots available 
against new, dangerous strains of coronavirus

def not holding my breath

#Auspol",[],['Auspol'],"['noplaceforsheep', 'YveYveYve10']",[],USA, noplaceforsheep  YveYveYve10 i’m “waiting” for an announcement  as a bare minimum  we’ll  soon  have booster shots available against new  dangerous strains of coronavirusdef not holding my breath Auspol,2021-09-23 22:00:00
44,en,True,1441159212646617090,The CDC panel pushed back against an FDA recommendation to distribute the booster shots more widely. https://t.co/jHkUxZd8kZ,[],[],[],['https://t.co/jHkUxZd8kZ'],USA,The CDC panel pushed back against an FDA recommendation to distribute the booster shots more widely  https   t co jHkUxZd8kZ,2021-09-23 22:00:00
45,en,False,1441159203326861331,"New post (Following FDA, ACIP recommends COVID-19 booster shots) has been published on Covid19 INFORMATION  NEWS  STATS - https://t.co/DKJQm2yfz0",[],[],[],['https://t.co/DKJQm2yfz0'],USA,New post  Following FDA  ACIP recommends COVID 19 booster shots  has been published on Covid19 INFORMATION  NEWS  STATS   https   t co DKJQm2yfz0,2021-09-23 22:00:00
46,en,False,1441159202714447875,"Folks please DO NOT go laminating your vaccine cards to head out to dine and such, information needs to be added for booster and other shots. Slip it in a ziplock until digital cards (hopefully soon) come into play. Seeing too many folks ready to run this route.",[],[],[],[],USA,Folks please DO NOT go laminating your vaccine cards to head out to dine and such  information needs to be added for booster and other shots  Slip it in a ziplock until digital cards  hopefully soon  come into play  Seeing too many folks ready to run this route ,2021-09-23 22:00:00
47,en,False,1441159181621346313,"@kylegriffin1 Why did they refuse to approve booster shots for healthcare workers are teachers, especially those in anti-mask states who are facing high COVID19 load every day?",[],[],['kylegriffin1'],[],USA, kylegriffin1 Why did they refuse to approve booster shots for healthcare workers are teachers  especially those in anti mask states who are facing high COVID19 load every day ,2021-09-23 22:00:00
48,en,False,1441159130434007048,"CDC panel endorses Pfizer Covid booster shots for high-risk adults, rejects plan to distribute widely across America https://t.co/SrbsaxyB4q",[],[],[],['https://t.co/SrbsaxyB4q'],USA,CDC panel endorses Pfizer Covid booster shots for high risk adults  rejects plan to distribute widely across America https   t co SrbsaxyB4q,2021-09-23 22:00:00
49,en,False,1441159100155498498,"@MassGovernor As a hcw, I would love to see you recommend booster shots for us who are directly caring for patients despite the @CDCDirector not protecting us. @CDCgov has let hcw down repeatedly since February 2020.",[],[],"['MassGovernor', 'CDCDirector', 'CDCgov']",[],USA, MassGovernor As a hcw  I would love to see you recommend booster shots for us who are directly caring for patients despite the  CDCDirector not protecting us   CDCgov has let hcw down repeatedly since February 2020 ,2021-09-23 22:00:00
50,en,False,1441159071051104256,"Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing https://t.co/YR0jB93Y2M",[],[],[],['https://t.co/YR0jB93Y2M'],USA,Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing https   t co YR0jB93Y2M,2021-09-23 22:00:00
51,en,False,1441159068937342983,"CDC panel endorses Pfizer Covid booster shots for high-risk adults, rejects plan to distribute widely across America https://t.co/SrbsaxQct0",[],[],[],['https://t.co/SrbsaxQct0'],USA,CDC panel endorses Pfizer Covid booster shots for high risk adults  rejects plan to distribute widely across America https   t co SrbsaxQct0,2021-09-23 22:00:00
52,en,False,1441159055720869895,CDC panel endorses Pfizer Covid booster shots for high-risk adults - CNBC https://t.co/eqffa8wg1F,[],[],[],['https://t.co/eqffa8wg1F'],USA,CDC panel endorses Pfizer Covid booster shots for high risk adults   CNBC https   t co eqffa8wg1F,2021-09-23 22:00:00
53,en,False,1441159048104009739,"Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing https://t.co/2YfIrLqiWD https://t.co/LLVWFOuZAz",[],[],[],['https://t.co/2YfIrLqiWD'],USA,Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing https   t co 2YfIrLqiWD https   t co LLVWFOuZAz,2021-09-23 22:00:00
54,en,False,1441159046413762564,"@brielleharvey_ Girllll a lot of vaccines have booster shots like Tetanus, varicella, and Tdap.",[],[],['brielleharvey_'],[],USA, brielleharvey  Girllll a lot of vaccines have booster shots like Tetanus  varicella  and Tdap ,2021-09-23 22:00:00
55,en,False,1441158832059654147,"This is just bullshit.   😡                                                        
CEO of Moderna Says Even Young Will Need to Take Vaccine Booster Shots Indefinitely - https://t.co/prRDxK4fMR",['😡'],[],[],['https://t.co/prRDxK4fMR'],USA,This is just bullshit                                                            CEO of Moderna Says Even Young Will Need to Take Vaccine Booster Shots Indefinitely   https   t co prRDxK4fMR,2021-09-23 22:00:00
56,en,False,1441158788564889601,"@realELLAb @Blue_Texas2022 This is Dan, he was a stray. We took him in approx 6yrs ago, had him neutered, booster shots &amp; insured. He's now an indoor cat &amp; loves it. Wouldn't be without him ❤ https://t.co/EvsiNcwC7z",['❤'],[],"['realELLAb', 'Blue_Texas2022']",[],USA, realELLAb  Blue Texas2022 This is Dan  he was a stray  We took him in approx 6yrs ago  had him neutered  booster shots  amp  insured  He s now an indoor cat  amp  loves it  Wouldn t be without him  https   t co EvsiNcwC7z,2021-09-23 22:00:00
57,en,False,1441158758244044810,"""CDC panel approves COVID-19 booster shots for older and more vulnerable individuals""  https://t.co/U68Ee9PPe2",[],[],[],['https://t.co/U68Ee9PPe2'],USA, CDC panel approves COVID 19 booster shots for older and more vulnerable individuals   https   t co U68Ee9PPe2,2021-09-23 22:00:00
58,en,False,1441158637573967875,"@POTUS The CDC voted AGAINST Booster shots for healthcare &amp; frontline workers!? If this is true, you just lost my vote, Mr. President. Flat out, you just lost it.",[],[],['POTUS'],[],USA, POTUS The CDC voted AGAINST Booster shots for healthcare  amp  frontline workers   If this is true  you just lost my vote  Mr  President  Flat out  you just lost it ,2021-09-23 22:00:00
59,en,True,1441158587334619136,"The U.S. vaccination drive against COVID-19 stood on the verge of a major new phase as government advisers Thursday recommended booster doses of Pfizer's vaccine for millions of older or otherwise vulnerable Americans 
https://t.co/gkX6ZwsXCl",[],[],[],['https://t.co/gkX6ZwsXCl'],USA,The U S  vaccination drive against COVID 19 stood on the verge of a major new phase as government advisers Thursday recommended booster doses of Pfizer s vaccine for millions of older or otherwise vulnerable Americans https   t co gkX6ZwsXCl,2021-09-23 22:00:00
60,en,False,1441158578623025166,CDC advisers recommend who can get booster shots of Covid vaccine https://t.co/YPiGl2A0bZ,[],[],[],['https://t.co/YPiGl2A0bZ'],USA,CDC advisers recommend who can get booster shots of Covid vaccine https   t co YPiGl2A0bZ,2021-09-23 22:00:00
61,en,False,1441158448285044740,"Booster shots Q &amp; A 
Let’s get these boosters into 65+ age group arms now. 

#ltc #bcpoli #BoosterShots 

https://t.co/7dKBKGSDcF",[],"['ltc', 'bcpoli', 'BoosterShots']",[],['https://t.co/7dKBKGSDcF'],USA,Booster shots Q  amp  A Let’s get these boosters into 65  age group arms now   ltc  bcpoli  BoosterShots https   t co 7dKBKGSDcF,2021-09-23 22:00:00
62,en,False,1441158376835190784,"CDC advisers sign off on Pfizer booster shot for certain groups: A CDC committee voted to recommend booster shots for people ages 65 and up, as well as certain individuals at high-risk for Covid-19. https://t.co/kkshjZDpIq",[],[],[],['https://t.co/kkshjZDpIq'],USA,CDC advisers sign off on Pfizer booster shot for certain groups  A CDC committee voted to recommend booster shots for people ages 65 and up  as well as certain individuals at high risk for Covid 19  https   t co kkshjZDpIq,2021-09-23 22:00:00
63,en,False,1441158357805535234,"@dr_cmm @dnlfinch4 @CNN Americans who will qualify include only those who already received two doses of the Pfizer vaccine. The panel was not asked to judge whether people who received the Moderna &amp; J&amp;J vaccines should receive booster shots, which have not been authorized by the FDA. — NYT",[],[],"['dr_cmm', 'dnlfinch4', 'CNN']",[],USA, dr cmm  dnlfinch4  CNN Americans who will qualify include only those who already received two doses of the Pfizer vaccine  The panel was not asked to judge whether people who received the Moderna  amp  J amp J vaccines should receive booster shots  which have not been authorized by the FDA  — NYT,2021-09-23 22:00:00
64,en,True,1441158329540038660,CDC advisory panel backs COVID-19 booster shots for high-risk adults https://t.co/NyQSV5xUXy,[],[],[],['https://t.co/NyQSV5xUXy'],USA,CDC advisory panel backs COVID 19 booster shots for high risk adults https   t co NyQSV5xUXy,2021-09-23 22:00:00
65,en,False,1441158286930321408,"""CDC panel approves COVID-19 booster shots for older and more vulnerable individuals""  https://t.co/4vDMBzkzLb",[],[],[],['https://t.co/4vDMBzkzLb'],USA, CDC panel approves COVID 19 booster shots for older and more vulnerable individuals   https   t co 4vDMBzkzLb,2021-09-23 22:00:00
66,en,False,1441158280298987524,U.S. sets the stage for COVID booster shots for millions https://t.co/iZf7JQmBwm https://t.co/Qx7k2e7OaX,[],[],[],['https://t.co/iZf7JQmBwm'],USA,U S  sets the stage for COVID booster shots for millions https   t co iZf7JQmBwm https   t co Qx7k2e7OaX,2021-09-23 22:00:00
67,en,True,1441158249743478790,CDC panel endorses COVID-19 booster shots for people aged 65+ and otherwise vulnerable https://t.co/WitgETpuCO,[],[],[],['https://t.co/WitgETpuCO'],USA,CDC panel endorses COVID 19 booster shots for people aged 65  and otherwise vulnerable https   t co WitgETpuCO,2021-09-23 22:00:00
68,en,False,1441158246534844423,In 6 months you will need proof of 6 booster shots to order a pizza online,[],[],[],[],USA,In 6 months you will need proof of 6 booster shots to order a pizza online,2021-09-23 22:00:00
69,en,True,1441158240901816323,"FDA recommends COVID-19 booster shots for front-line workers, elderly https://t.co/hSQHBetj44",[],[],[],['https://t.co/hSQHBetj44'],USA,FDA recommends COVID 19 booster shots for front line workers  elderly https   t co hSQHBetj44,2021-09-23 22:00:00
70,en,False,1441158183825850368,FDA authorizes Pfizer COVID-19 booster shots for seniors and others at high risk https://t.co/NTo3IAaw1a,[],[],[],['https://t.co/NTo3IAaw1a'],USA,FDA authorizes Pfizer COVID 19 booster shots for seniors and others at high risk https   t co NTo3IAaw1a,2021-09-23 22:00:00
71,en,False,1441158140414758918,"Proof that we are being moved toward a new ""Subscribe &amp; Save"" for #Covid19 #vaccines which are an endless money train for Moderna, Pfizer, and J&amp;J. #corruption https://t.co/5iKQTKkZXK",[],"['Covid19', 'vaccines', 'corruption']",[],['https://t.co/5iKQTKkZXK'],USA,Proof that we are being moved toward a new  Subscribe  amp  Save  for  Covid19  vaccines which are an endless money train for Moderna  Pfizer  and J amp J   corruption https   t co 5iKQTKkZXK,2021-09-23 22:00:00
72,en,False,1441158128922349571,"""CDC panel approves COVID-19 booster shots for older and more vulnerable individuals""  https://t.co/4dEOyCCT7S",[],[],[],['https://t.co/4dEOyCCT7S'],USA, CDC panel approves COVID 19 booster shots for older and more vulnerable individuals   https   t co 4dEOyCCT7S,2021-09-23 22:00:00
73,en,False,1441158048907620361,NO booster shot for me because I had the Moderna shots and the booster shot is for Phizer people.,[],[],[],[],USA,NO booster shot for me because I had the Moderna shots and the booster shot is for Phizer people ,2021-09-23 22:00:00
74,en,False,1441158040653205508,"Booster Shots, Haiti, M.L.B. Wild-Card: Your Thursday Evening Briefing https://t.co/UjyWDHWvDm https://t.co/CKIlEEw51B",[],[],[],['https://t.co/UjyWDHWvDm'],USA,Booster Shots  Haiti  M L B  Wild Card  Your Thursday Evening Briefing https   t co UjyWDHWvDm https   t co CKIlEEw51B,2021-09-23 22:00:00
75,en,False,1441158018725396481,"CDC panel endorses Pfizer Covid booster shots for high-risk adults, rejects plan to distribute widely across America: A key CDC advisory group voted to recommend distributing Pfizer and BioNTech's Covid-19 booster shots to older Americans and other… https://t.co/fAnrgtmSQf https://t.co/MkyEn1hRjI",[],[],[],['https://t.co/fAnrgtmSQf'],USA,CDC panel endorses Pfizer Covid booster shots for high risk adults  rejects plan to distribute widely across America  A key CDC advisory group voted to recommend distributing Pfizer and BioNTech s Covid 19 booster shots to older Americans and other… https   t co fAnrgtmSQf https   t co MkyEn1hRjI,2021-09-23 22:00:00
