,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
20,en,True,1441089726862090249,"List of CVCs administering Covishield on September 24.

HCW/FLW (only 2nd dose)

Citizens of age group 18+

Mumbai citizens going abroad for education, job or emergency purpose (documents mandatory)

45+ (drive-in), pregnant women: Centers mentioned in list

9am-5pm https://t.co/Dg0wAbNvAP",[],[],[],[],India,List of CVCs administering Covishield on September 24 HCW FLW  only 2nd dose Citizens of age group 18 Mumbai citizens going abroad for education  job or emergency purpose  documents mandatory 45   drive in   pregnant women  Centers mentioned in list9am 5pm https   t co Dg0wAbNvAP,2021-09-23 17:00:00
21,en,False,1441089484360085512,"India: post vaccination death #4885

Uttar Pradesh: Ghazipur district

62 y/o woman, Lalmati devi, resident of Sultanpur village of Mohammadabad tehsil, died on, September 23, just within an hour after receiving first dose of Covishield COVID-19 vaccine.

https://t.co/FKVxdakMGc",[],[],[],['https://t.co/FKVxdakMGc'],India,India  post vaccination death  4885Uttar Pradesh  Ghazipur district62 y o woman  Lalmati devi  resident of Sultanpur village of Mohammadabad tehsil  died on  September 23  just within an hour after receiving first dose of Covishield COVID 19 vaccine https   t co FKVxdakMGc,2021-09-23 17:00:00
22,en,False,1441089383331819530,It’s unfortunate that Europe is not recognizing the Covishield Vaccine – Akufo-Addo https://t.co/BpMMjvY0Jf,[],[],[],['https://t.co/BpMMjvY0Jf'],India,It’s unfortunate that Europe is not recognizing the Covishield Vaccine – Akufo Addo https   t co BpMMjvY0Jf,2021-09-23 17:00:00
23,en,False,1441088860696371207,"The @Independent's reporting from July on the UK's use of Covishield included batch numbers for the first 5 million doses administered: https://t.co/Z1j2R7uElR

Think you might be conflating the EU and UK policies too, but understandable because UK messaging has been sloppy. https://t.co/19Gbz9NEfU https://t.co/4w5xlSksnx",[],[],['Independent'],"['https://t.co/Z1j2R7uElR', 'https://t.co/19Gbz9NEfU']",India,The  Independent s reporting from July on the UK s use of Covishield included batch numbers for the first 5 million doses administered  https   t co Z1j2R7uElRThink you might be conflating the EU and UK policies too  but understandable because UK messaging has been sloppy  https   t co 19Gbz9NEfU https   t co 4w5xlSksnx,2021-09-23 17:00:00
24,en,True,1441088725455290381,"Online booking of slots (100%) will be available on tomorrow dt. 24-09-2021 at 2 pm for Covishield vaccination of above 18 years age group (1st Dose), i.e. both 18-44 &amp; 45+ age group in the vaccination centres as per the list (Vaccination Date:-25-09-2021) 
@CJagatsinghpur https://t.co/Qv8evGzRnL",[],[],['CJagatsinghpur'],[],India,Online booking of slots  100   will be available on tomorrow dt  24 09 2021 at 2 pm for Covishield vaccination of above 18 years age group  1st Dose   i e  both 18 44  amp  45  age group in the vaccination centres as per the list  Vaccination Date  25 09 2021   CJagatsinghpur https   t co Qv8evGzRnL,2021-09-23 17:00:00
25,en,False,1441088376405315586,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 16/09 at 07:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD – Dose1:96, Dose2:41 (@vaxblr) https://t.co/BEKFpDWlmq",[],"['RURAL', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",['vaxblr'],['https://t.co/BEKFpDWlmq'],India,18 44  RURAL  Bengaluru  CovidVaccine Availability for 16 09 at 07 00AMFREE Slots 0PAID Slots  COVISHIELD – Dose1 96  Dose2 41   vaxblr  https   t co BEKFpDWlmq,2021-09-23 17:00:00
26,en,False,1441087839278563339,"Consultation reported no abnormalities.
No previous history of similar episode.

Can she go with her second dose of covishield as scheduled?? @DrDeepakKrishn1 @HaryaxPathak @serioustaurean https://t.co/90Rl5YnkCG",[],[],"['DrDeepakKrishn1', 'HaryaxPathak', 'serioustaurean']",[],India,Consultation reported no abnormalities No previous history of similar episode Can she go with her second dose of covishield as scheduled    DrDeepakKrishn1  HaryaxPathak  serioustaurean https   t co 90Rl5YnkCG,2021-09-23 17:00:00
27,en,False,1441087825626030088,"RMC has scheduled a vaccination drive of COVISHIELD 1st dose &amp; 2nd dose for citizens over 18 years of age on 24-09-21 at PPUnit &amp;
COVAXIN at the remaining 9 UPHCs and vaccination centres.
-&gt;For foreign travellers 1st &amp; 2nd dose at ANANDNAGAR. https://t.co/FkLg8UN05U",[],[],[],[],India,RMC has scheduled a vaccination drive of COVISHIELD 1st dose  amp  2nd dose for citizens over 18 years of age on 24 09 21 at PPUnit  amp COVAXIN at the remaining 9 UPHCs and vaccination centres   gt For foreign travellers 1st  amp  2nd dose at ANANDNAGAR  https   t co FkLg8UN05U,2021-09-23 17:00:00
28,en,False,1441087761046409236,"One of my relative aged 53 took her 1st dose of covishield, after 15 days she developed chest pain which was radiating to left shoulder on exertion.she did an ecg which showed mild st depression and physician prescribed a muscle relaxant, multivits and vitd3 .But the pain didn't",[],[],[],[],India,One of my relative aged 53 took her 1st dose of covishield  after 15 days she developed chest pain which was radiating to left shoulder on exertion she did an ecg which showed mild st depression and physician prescribed a muscle relaxant  multivits and vitd3  But the pain didn t,2021-09-23 17:00:00
29,en,False,1441086124932284420,@rishibagree Anything to show India in a bad light. Usse apne American citizenship ki laaz jo rakhni hai! Which begs the question; why did you not get vaccinated with Pfizer? Why this preference for Covaxin or was it Covishield?,[],[],['rishibagree'],[],India, rishibagree Anything to show India in a bad light  Usse apne American citizenship ki laaz jo rakhni hai  Which begs the question  why did you not get vaccinated with Pfizer  Why this preference for Covaxin or was it Covishield ,2021-09-23 17:00:00
30,en,False,1441085192102285312,"@ByRakeshSimha BRITISH STILL INSULTING INDIANS 

https://t.co/cFfKo3bBHl",[],[],['ByRakeshSimha'],['https://t.co/cFfKo3bBHl'],India, ByRakeshSimha BRITISH STILL INSULTING INDIANS https   t co cFfKo3bBHl,2021-09-23 17:00:00
31,en,True,1441083494914924545,"The #Covid19 technical advisory committee in #Karnataka has sought shortening intervial between two dosages to broaden the spread of vaccination as preparation for a possible third wave caused by any variants of the virus.

https://t.co/lztMqI4ZmQ",[],"['Covid19', 'Karnataka']",[],['https://t.co/lztMqI4ZmQ'],India,The  Covid19 technical advisory committee in  Karnataka has sought shortening intervial between two dosages to broaden the spread of vaccination as preparation for a possible third wave caused by any variants of the virus https   t co lztMqI4ZmQ,2021-09-23 17:00:00
32,en,False,1441082474017157122,"@IndEmbDoha 
Can we apply family visit visa for the extended family of 2 Adults and Kid of 4yrs old. While adults were vaccined against COVID (Covishield), but kid wasn't vaccinated. Is it allowed or not? Looking for info on this but @MOPHQatar website has nothing updated as such",[],[],"['IndEmbDoha', 'MOPHQatar']",[],India, IndEmbDoha Can we apply family visit visa for the extended family of 2 Adults and Kid of 4yrs old  While adults were vaccined against COVID  Covishield   but kid wasn t vaccinated  Is it allowed or not  Looking for info on this but  MOPHQatar website has nothing updated as such,2021-09-23 17:00:00
33,en,False,1441081693222301698,@DrSJaishankar @FaisalbinFarhan Please sir open the flight covishield  indian vacinated people 18 month ban india direct flight pleas open the india to Saudi Arabia,[],[],"['DrSJaishankar', 'FaisalbinFarhan']",[],India, DrSJaishankar  FaisalbinFarhan Please sir open the flight covishield  indian vacinated people 18 month ban india direct flight pleas open the india to Saudi Arabia,2021-09-23 17:00:00
34,en,False,1441081375667494913,@NileshShah68 TRUE SIR. The very reason to take COVAXIN iso covishield. Also a reason to not go there for vacations. Only if people have some sense!,[],[],['NileshShah68'],[],India, NileshShah68 TRUE SIR  The very reason to take COVAXIN iso covishield  Also a reason to not go there for vacations  Only if people have some sense ,2021-09-23 17:00:00
35,en,False,1441081344637878282,"I do not mind being trolled, but I refuse to go by mob think. UK vaccine policy on India’s Covishield may not be based on facts, but I do not agree to the simple racist argument. Come on US was not allowing whole of EU to enter US till last week due to Covid. Illogical at best.",[],[],[],[],India,I do not mind being trolled  but I refuse to go by mob think  UK vaccine policy on India’s Covishield may not be based on facts  but I do not agree to the simple racist argument  Come on US was not allowing whole of EU to enter US till last week due to Covid  Illogical at best ,2021-09-23 17:00:00
36,en,False,1441081026420219922,"@PrannoyRoyNDTV @ndtvfeed @ndtv Millions of Indians have taken SII “Covishield”which is not what Oxford &amp; Astrazeneca had licensed to SII. “Civishield” is modified own version of SII and not the oxford ChAdoX1 &amp; Astrazeneca AZD1222. Vaccine is not approved WHO,ICMR sold in India",[],[],"['PrannoyRoyNDTV', 'ndtvfeed', 'ndtv']",[],India, PrannoyRoyNDTV  ndtvfeed  ndtv Millions of Indians have taken SII “Covishield”which is not what Oxford  amp  Astrazeneca had licensed to SII  “Civishield” is modified own version of SII and not the oxford ChAdoX1  amp  Astrazeneca AZD1222  Vaccine is not approved WHO ICMR sold in India,2021-09-23 17:00:00
37,en,False,1441081007759773697,"After Severe Backlash, UK Clarifies, Certification Through CoWIN The Issue , Not Covishield
https://t.co/cJ1YQf81jY
#CoWin #Covisheild https://t.co/trVCqqN6Gj",[],"['CoWin', 'Covisheild']",[],['https://t.co/cJ1YQf81jY'],India,After Severe Backlash  UK Clarifies  Certification Through CoWIN The Issue   Not Covishieldhttps   t co cJ1YQf81jY CoWin  Covisheild https   t co trVCqqN6Gj,2021-09-23 17:00:00
38,en,False,1441080742574972928,"Not true. The Indian-made AstraZeneca Covishield was not used in Britain. It the British made AstraZeneca 

1. https://t.co/AXQmdSoWlW (frame 1) 

2. Same frame 1 

3. Formulation to do with the certification of Covishield. https://t.co/IjfbNqsAFV https://t.co/Wa5FJnfBs7 https://t.co/6E3qgxx7J1",[],[],[],"['https://t.co/AXQmdSoWlW', 'https://t.co/IjfbNqsAFV', 'https://t.co/Wa5FJnfBs7']",India,Not true  The Indian made AstraZeneca Covishield was not used in Britain  It the British made AstraZeneca 1  https   t co AXQmdSoWlW  frame 1  2  Same frame 1 3  Formulation to do with the certification of Covishield  https   t co IjfbNqsAFV https   t co Wa5FJnfBs7 https   t co 6E3qgxx7J1,2021-09-23 17:00:00
39,en,False,1441078961329487872,"[23/09] COVISHIELD (Dose 1 Qty-396, Dose 2 Qty-389, Ages-45+,18+, Dates-24/09, 25/09, 26/09, 28/09, 29/09) available at - Deccan Hospt Belagavi PVT, Deccan Hospt Belagavi PVT, Belagavi, Belgaum, Karnataka, 590001, Details-https://t.co/VVhK8WojzC",[],[],[],['https://t.co/VVhK8WojzC'],India, 23 09  COVISHIELD  Dose 1 Qty 396  Dose 2 Qty 389  Ages 45  18   Dates 24 09  25 09  26 09  28 09  29 09  available at   Deccan Hospt Belagavi PVT  Deccan Hospt Belagavi PVT  Belagavi  Belgaum  Karnataka  590001  Details https   t co VVhK8WojzC,2021-09-23 17:00:00
40,en,True,1441078659092123649,@shukla_tarun @BharatBiotech @SuchitraElla @GKangInd @FaheemYounus @adarpoonawalla @ICMRDELHI It’s not surprising because antibodies wane quickly. Glad he’s okay now! https://t.co/vHF9ggqv9r,[],[],"['shukla_tarun', 'BharatBiotech', 'SuchitraElla', 'GKangInd', 'FaheemYounus', 'adarpoonawalla', 'ICMRDELHI']",['https://t.co/vHF9ggqv9r'],India, shukla tarun  BharatBiotech  SuchitraElla  GKangInd  FaheemYounus  adarpoonawalla  ICMRDELHI It’s not surprising because antibodies wane quickly  Glad he’s okay now  https   t co vHF9ggqv9r,2021-09-23 17:00:00
41,en,True,1441078656252665857,"India believes the UK's decision of 10-day quarantine for those vaccinated with Covishield here is ""discriminatory"" and New Delhi do reserve the right to reciprocate in a similar manner, the govt said Thursday, but hoped a quick resolution would be found.
https://t.co/NIlAYKJFXe",[],[],[],['https://t.co/NIlAYKJFXe'],India,India believes the UK s decision of 10 day quarantine for those vaccinated with Covishield here is  discriminatory  and New Delhi do reserve the right to reciprocate in a similar manner  the govt said Thursday  but hoped a quick resolution would be found https   t co NIlAYKJFXe,2021-09-23 17:00:00
42,en,False,1441078195592122383,"Pincode: 560029
COVISHIELD - Dose 2: 50 slots

Age: 18 and above  (All Ages)
Date: 29 Sep 2021
Fees: ₹780
SPURTHY HOSPITAL-BTM, South - BBMP

#CoWIN #IndiaFightsCorona #COVID19 #Vaccine #cowinblore1844 #BBMP #COVISHIELD",[],"['CoWIN', 'IndiaFightsCorona', 'COVID19', 'Vaccine', 'cowinblore1844', 'BBMP', 'COVISHIELD']",[],[],India,Pincode  560029COVISHIELD   Dose 2  50 slotsAge  18 and above   All Ages Date  29 Sep 2021Fees  ₹780SPURTHY HOSPITAL BTM  South   BBMP CoWIN  IndiaFightsCorona  COVID19  Vaccine  cowinblore1844  BBMP  COVISHIELD,2021-09-23 17:00:00
43,en,False,1441078159948980236,"Pincode: 560029
COVISHIELD - Dose 1: 25 slots

Age: 18 and above  (All Ages)
Date: 29 Sep 2021
Fees: ₹780
SPURTHY HOSPITAL-BTM, South - BBMP

#CoWIN #IndiaFightsCorona #COVID19 #Vaccine #cowinblore1844 #BBMP #COVISHIELD",[],"['CoWIN', 'IndiaFightsCorona', 'COVID19', 'Vaccine', 'cowinblore1844', 'BBMP', 'COVISHIELD']",[],[],India,Pincode  560029COVISHIELD   Dose 1  25 slotsAge  18 and above   All Ages Date  29 Sep 2021Fees  ₹780SPURTHY HOSPITAL BTM  South   BBMP CoWIN  IndiaFightsCorona  COVID19  Vaccine  cowinblore1844  BBMP  COVISHIELD,2021-09-23 17:00:00
44,en,False,1441077963173343238,Karnataka: Expert committee tells state to push for shorter Covishield dosage interval https://t.co/ZkPaIbFPts,['xp'],[],[],['https://t.co/ZkPaIbFPts'],India,Karnataka  Eert committee tells state to push for shorter Covishield dosage interval https   t co ZkPaIbFPts,2021-09-23 17:00:00
45,en,False,1441077451744968709,"#DrongoVaccineAlert #COVIDVaccination 1 Doses of COVISHIELD available on 24-09-2021 for 18+ at SC Kalheri, SC Kalheri, Karnal",[],"['DrongoVaccineAlert', 'COVIDVaccination']",[],[],India, DrongoVaccineAlert  COVIDVaccination 1 Doses of COVISHIELD available on 24 09 2021 for 18  at SC Kalheri  SC Kalheri  Karnal,2021-09-23 17:00:00
46,en,False,1441077440042835973,"#DrongoVaccineAlert #COVIDVaccination 1 Doses of COVISHIELD available on 24-09-2021 for 18+ at CHC Guhla Kaithal, CHC Guhla, Kaithal",[],"['DrongoVaccineAlert', 'COVIDVaccination']",[],[],India, DrongoVaccineAlert  COVIDVaccination 1 Doses of COVISHIELD available on 24 09 2021 for 18  at CHC Guhla Kaithal  CHC Guhla  Kaithal,2021-09-23 17:00:00
47,en,False,1441077426059051016,"#DrongoVaccineAlert #COVIDVaccination 85 Doses of COVISHIELD available on 23-09-2021 for 18+ at Civil Hospital Kaithal, Huda Sector 18 Kaithal Haryana, Kaithal",[],"['DrongoVaccineAlert', 'COVIDVaccination']",[],[],India, DrongoVaccineAlert  COVIDVaccination 85 Doses of COVISHIELD available on 23 09 2021 for 18  at Civil Hospital Kaithal  Huda Sector 18 Kaithal Haryana  Kaithal,2021-09-23 17:00:00
48,en,False,1441077420774199301,"#DrongoVaccineAlert #COVIDVaccination 1 Doses of COVISHIELD available on 23-09-2021 for 18+ at PHC Dhand COVISHIELD, VPO Dhand, Kaithal",[],"['DrongoVaccineAlert', 'COVIDVaccination']",[],[],India, DrongoVaccineAlert  COVIDVaccination 1 Doses of COVISHIELD available on 23 09 2021 for 18  at PHC Dhand COVISHIELD  VPO Dhand  Kaithal,2021-09-23 17:00:00
49,en,False,1441077014438481922,Karnataka: Expert committee tells state to push for shorter Covishield dosage interval https://t.co/fZL0BGAHKY,['xp'],[],[],['https://t.co/fZL0BGAHKY'],India,Karnataka  Eert committee tells state to push for shorter Covishield dosage interval https   t co fZL0BGAHKY,2021-09-23 16:00:00
50,en,False,1441076464888127491,"Not sure 1) is correct. UK had administered 5 million doses of Covishield as at July 19. Been approved for a while there.

Could you pls elaborate/rephrase 2)? ""...awaiting formulation"" doesn't really mean anything in this context.

3) is my point. https://t.co/yJ3yVCObzq",[],[],[],['https://t.co/yJ3yVCObzq'],India,Not sure 1  is correct  UK had administered 5 million doses of Covishield as at July 19  Been approved for a while there Could you pls elaborate rephrase 2       awaiting formulation  doesn t really mean anything in this context 3  is my point  https   t co yJ3yVCObzq,2021-09-23 16:00:00
51,en,False,1441076445300756486,@DrumDoland @payalmehta100 @narendramodi ya because they only recognized Covishield as a legitimate vaccine not covaxin,[],[],"['DrumDoland', 'payalmehta100', 'narendramodi']",[],India, DrumDoland  payalmehta100  narendramodi ya because they only recognized Covishield as a legitimate vaccine not covaxin,2021-09-23 16:00:00
52,en,False,1441075958132379652,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 16/09 at 10:30AM
FREE Slots 
#COVISHIELD – Dose1:3, Dose2:1
#COVAXIN – Dose1:7, Dose2:3
PAID Slots 
#COVISHIELD – Dose1:1458, Dose2:1498
#COVAXIN – Dose1:727, Dose2:671 (@vaxblr) https://t.co/DAP5f64p8r",[':3'],"['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN']",['vaxblr'],['https://t.co/DAP5f64p8r'],India,45   BBMP  Bengaluru  CovidVaccine Availability for 16 09 at 100AMFREE Slots  COVISHIELD – Dose1  Dose2 1 COVAXIN – Dose1 7  Dose2PAID Slots  COVISHIELD – Dose1 1458  Dose2 1498 COVAXIN – Dose1 727  Dose2 671   vaxblr  https   t co DAP5f64p8r,2021-09-23 16:00:00
53,en,False,1441074561433288717,"@prettypadmaja @MahuaMoitra What is there in pointing out. Its not maligning Modi . Its for a clarification, did he actually take Covaxin or Covishield . Or a false Certificate is produced to Homeland Security Office. We have a history of fake Covid 19 vaccination certificates issued in Haridwar Kumbhmela.",[],[],"['prettypadmaja', 'MahuaMoitra']",[],India, prettypadmaja  MahuaMoitra What is there in pointing out  Its not maligning Modi   Its for a clarification  did he actually take Covaxin or Covishield   Or a false Certificate is produced to Homeland Security Office  We have a history of fake Covid 19 vaccination certificates issued in Haridwar Kumbhmela ,2021-09-23 16:00:00
