,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
10,en,1440710664142479385,2259256722, S aryan Arya Can you give the link of the order ,1440730660629475332,False,,2021-09-22T17:32:11.000Z,India,@S_aryan_Arya Can you give the link of the order?,[],[],['S_aryan_Arya'],[], S aryan Arya Can you give the link of the order 
11,en,1440710351322955786,1052325553, ParveenKaswan Jai hind      ,1440871763684954116,False,,2021-09-23T02:52:53.000Z,India,@ParveenKaswan Jai hind......,[],[],['ParveenKaswan'],[], ParveenKaswan Jai hind      
12,en,1440710351322955786,1052325553, ParveenKaswan I can t even imagine  Maa    ,1440870401265917965,False,,2021-09-23T02:47:28.000Z,India,"@ParveenKaswan I can't even imagine, Maa!!! 🙏",['🙏'],[],['ParveenKaswan'],[], ParveenKaswan I can t even imagine  Maa    
13,hi,1440699459894059013,461841349, ZeeNews  sudhirchaudhary अगर सरकार बदल गई तो भाई साब का पूरा DNA हो जाएगा समझो,1440703616025722882,False, ZeeNews  sudhirchaudhary अगर सरकार बदल गई तो भाई साब का पूरा DNA हो जाएगा समझो,2021-09-22T15:44:43.000Z,India,@ZeeNews @sudhirchaudhary अगर सरकार बदल गई तो भाई साब का पूरा DNA हो जाएगा समझो,[],[],"['ZeeNews', 'sudhirchaudhary']",[],
14,en,1440698684291702801,90776535, RakeshDesert  Avibase Wow rakesh ji  very beautiful photo ,1440711445545504770,False,,2021-09-22T16:15:50.000Z,India,"@RakeshDesert @Avibase Wow rakesh ji, very beautiful photo.",[],[],"['RakeshDesert', 'Avibase']",[], RakeshDesert  Avibase Wow rakesh ji  very beautiful photo 
15,hi,1440694931400507400,1266488637404991491, Sarita93824487 सच मे यह इंजेक्शन मारने के लिए कोरोना को आगे करा है,1440698002444718085,False, Sarita93824487 सच मे यह इंजेक्शन मारने के लिए कोरोना को आगे करा है,2021-09-22T15:22:25.000Z,India,@Sarita93824487 सच मे यह इंजेक्शन मारने के लिए कोरोना को आगे करा है,[],[],['Sarita93824487'],[],
16,hi,1440694202875056128,46059213,90 प्रतिशत से अधिक हिंदुओं ने अपना घर छोड़ दिया था। इस बीच  घाटी में अधिकांश हिंदुओं के घर जला दिए गए और उनकी चल संपत्ति में से जो कुछ बचा था उसे लूट लिया गया। इन सभी घटनाओं का आगाज़ 14 सितंबर  1989 को पंडित टपलू की हत्या से हुआ था। 9 9 ,1440694223301333007,False,90 प्रतिशत से अधिक हिंदुओं ने अपना घर छोड़ दिया था। इस बीच  घाटी में अधिकांश हिंदुओं के घर जला दिए गए और उनकी चल संपत्ति में से जो कुछ बचा था उसे लूट लिया गया। इन सभी घटनाओं का आगाज़ 14 सितंबर  1989 को पंडित टपलू की हत्या से हुआ था। 9 9 ,2021-09-22T15:07:24.000Z,India,"90 प्रतिशत से अधिक हिंदुओं ने अपना घर छोड़ दिया था। इस बीच, घाटी में अधिकांश हिंदुओं के घर जला दिए गए और उनकी चल संपत्ति में से जो कुछ बचा था उसे लूट लिया गया। इन सभी घटनाओं का आगाज़ 14 सितंबर, 1989 को पंडित टपलू की हत्या से हुआ था।
(9/9)",[],[],[],['https://t.co/harIXXY1kd'],
17,hi,1440694202875056128,46059213,पोस्टर लगे  जिसमें हिंदुओं से या तो इस्लाम धर्म अपनाने और अलगाववादियों में शामिल होने या अपने घरों को छोड़ने के लिए कहा गया।हजारों हिंदू रात भर पलायन कर गए। दिल्ली स्थित एक थिंक टैंक  जम्मू कश्मीर स्टडी सेंटर की एक रिपोर्ट के अनुसार  मार्च 1990 तक  घाटी में रहने वाले  8 9 ,1440694220835078154,False,पोस्टर लगे  जिसमें हिंदुओं से या तो इस्लाम धर्म अपनाने और अलगाववादियों में शामिल होने या अपने घरों को छोड़ने के लिए कहा गया।हजारों हिंदू रात भर पलायन कर गए। दिल्ली स्थित एक थिंक टैंक  जम्मू कश्मीर स्टडी सेंटर की एक रिपोर्ट के अनुसार  मार्च 1990 तक  घाटी में रहने वाले  8 9 ,2021-09-22T15:07:23.000Z,India,"पोस्टर लगे, जिसमें हिंदुओं से या तो इस्लाम धर्म अपनाने और अलगाववादियों में शामिल होने या अपने घरों को छोड़ने के लिए कहा गया।

हजारों हिंदू रात भर पलायन कर गए। दिल्ली स्थित एक थिंक टैंक, जम्मू-कश्मीर स्टडी सेंटर की एक रिपोर्ट के अनुसार, मार्च 1990 तक, घाटी में रहने वाले (8/9)",[],[],[],['https://t.co/xRfXmA7NkT'],
18,hi,1440691605380366350,160876010, vivek 200100  Kaushal03872238  PMOIndia  dpradhanbjp  MoE TEQIPF  ChouhanShivraj  OfficeofSSC  EduMinOfIndia सस्टेनेबिलिटी के नाम पर ₹300 प्रति घंटा अपमान से कम नहीं हैमोदी जी हमारी मदद करें narendramodi  PMOIndia  dpradhanbjp  AprajitaSarangi  AmitShah ABPNews  ZeeNews  indiatvnews  TheLallantop  saurabhtop  INCIndia  IYC  Justice For IITians NITians,1440695489205207058,False, vivek 200100  Kaushal03872238  PMOIndia  dpradhanbjp  MoE TEQIPF  ChouhanShivraj  OfficeofSSC  EduMinOfIndia सस्टेनेबिलिटी के नाम पर ₹300 प्रति घंटा अपमान से कम नहीं हैमोदी जी हमारी मदद करें narendramodi  PMOIndia  dpradhanbjp  AprajitaSarangi  AmitShah ABPNews  ZeeNews  indiatvnews  TheLallantop  saurabhtop  INCIndia  IYC  Justice For IITians NITians,2021-09-22T15:12:26.000Z,India,"@vivek_200100 @Kaushal03872238 @PMOIndia @dpradhanbjp @MoE_TEQIPF @ChouhanShivraj @OfficeofSSC @EduMinOfIndia सस्टेनेबिलिटी के नाम पर ₹300 प्रति घंटा अपमान से कम नहीं है
मोदी जी हमारी मदद करें🙏
@narendramodi @PMOIndia @dpradhanbjp @AprajitaSarangi @AmitShah
@ABPNews @ZeeNews @indiatvnews @TheLallantop @saurabhtop @INCIndia @IYC
 
#Justice_For_IITians_NITians",['🙏'],[],"['vivek_200100', 'Kaushal03872238', 'PMOIndia', 'dpradhanbjp', 'MoE_TEQIPF', 'ChouhanShivraj', 'OfficeofSSC', 'EduMinOfIndia']",['https://t.co/vd2FIEpGT2'],
19,hi,1440683590849740811,1289099207257726976, MalangRoudy Jo bhi hote hain par unka koi nahi hota ,1440688516745162764,False, MalangRoudy Jo bhi hote hain par unka koi nahi hota ,2021-09-22T14:44:43.000Z,India,@MalangRoudy Jo bhi hote hain par unka koi nahi hota.🤣,['🤣'],[],['MalangRoudy'],[],
20,en,1440683590849740811,1289099207257726976, logan jii To keyrings hote honge,1440688264453582861,False,,2021-09-22T14:43:43.000Z,India,@logan_jii To keyrings hote honge,[],[],['logan_jii'],[], logan jii To keyrings hote honge
21,hi,1440682917668134917,845601038052839424, Mishti Yaara  माँ,1440729402715688969,False, Mishti Yaara  माँ,2021-09-22T17:27:11.000Z,India,@Mishti_Yaara ❤❤ माँ,['❤'],[],['Mishti_Yaara'],[],
22,hi,1440677686314102796,974185576185278464,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https   t co z2km9hS4eG,1440677694065152007,False,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https   t co z2km9hS4eG,2021-09-22T14:01:43.000Z,India,निर्देशानुसार टीकाकरण का शतप्रतिशत लक्ष्य जिले में हासिल करने के लिए कलेक्टर श्री रोहित सिंह ने संबंधित अधिकारियों को निर्देश दिये हैं। शासन के निर्देशानुसार ग्राम पंचायतों में कोविड टीकाकरण कार्य प्रभावी रूप से सुनिश्चित करने के लिए नोडल अधिकारी नियुक्त किए गये हैं। https://t.co/z2km9hS4eG,[],[],[],['https://t.co/2Pyg50qauQ'],
23,hi,1440671107137163272,1326771623375085569, ABBhimtaSangh काफिर लानत है तुमपे ,1440672487059038209,False, ABBhimtaSangh काफिर लानत है तुमपे ,2021-09-22T13:41:01.000Z,India,@ABBhimtaSangh काफिर लानत है तुमपे 😡,['😡'],[],['ABBhimtaSangh'],[],
24,hi,1440669720764555266,1242741323217563649, SandipSharmaEng  32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे SandipSharmaEng  r9 tv  ApnaUpradesh  Sajidali Journo  Aamitabh2  PMOIndia  narendramodi,1440726812808548362,False, SandipSharmaEng  32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे 32022 बीपीएड नियुक्ति पत्र जारी करे SandipSharmaEng  r9 tv  ApnaUpradesh  Sajidali Journo  Aamitabh2  PMOIndia  narendramodi,2021-09-22T17:16:54.000Z,India,"@SandipSharmaEng #32022 बीपीएड नियुक्ति पत्र जारी करे
#32022 बीपीएड नियुक्ति पत्र जारी करे
#32022 बीपीएड नियुक्ति पत्र जारी करे
#32022 बीपीएड नियुक्ति पत्र जारी करे
@SandipSharmaEng 
@r9_tv 
@ApnaUpradesh 
@Sajidali_Journo 
@Aamitabh2 
@PMOIndia 
@narendramodi",[],[],['SandipSharmaEng'],['https://t.co/FxnBun0KPF'],
25,en,1440653040696979481,978598863274762241, dipro rohtak That s grate,1440655122795679747,False,,2021-09-22T12:32:02.000Z,India,@dipro_rohtak That's grate,[],[],['dipro_rohtak'],[], dipro rohtak That s grate
26,en,1440652617416278026,1253279134194819075, ForsanHindi Visiter can take vaccine in UAE  ,1440653060951343109,False,,2021-09-22T12:23:50.000Z,India,@ForsanHindi Visiter can take vaccine in UAE ?,[],[],['ForsanHindi'],[], ForsanHindi Visiter can take vaccine in UAE  
27,hi,1440648320939184128,1249458391610576896, AijazDhebar भूपेश है तो भरोसा है।,1440648478569336834,False, AijazDhebar भूपेश है तो भरोसा है।,2021-09-22T12:05:37.000Z,India,@AijazDhebar भूपेश है तो भरोसा है।,[],[],['AijazDhebar'],[],
28,hi,1440636834023833612,281568688, puru ag गुरुजी  हम बिल्कुल पॉलिटिकल कमेंट नहीं कर रहे  लेकिन आश्चर्य है कि हम सब के समक्ष गलत तरीके से इतिहासकारों ने तथ्यों को परोसने का दुष्कृत्य करके भी महान बन गए। सायण को अमान्य कहते हुए भी दयानंद ने संस्कृति पर कुठाराघात नहीं किया    खैर  शुभरात्रि,1440695372561612812,False, puru ag गुरुजी  हम बिल्कुल पॉलिटिकल कमेंट नहीं कर रहे  लेकिन आश्चर्य है कि हम सब के समक्ष गलत तरीके से इतिहासकारों ने तथ्यों को परोसने का दुष्कृत्य करके भी महान बन गए। सायण को अमान्य कहते हुए भी दयानंद ने संस्कृति पर कुठाराघात नहीं किया    खैर  शुभरात्रि,2021-09-22T15:11:58.000Z,India,"@puru_ag गुरुजी, हम बिल्कुल पॉलिटिकल कमेंट नहीं कर रहे, लेकिन आश्चर्य है कि हम सब के समक्ष गलत तरीके से इतिहासकारों ने तथ्यों को परोसने का दुष्कृत्य करके भी महान बन गए। सायण को अमान्य कहते हुए भी दयानंद ने संस्कृति पर कुठाराघात नहीं किया... खैर, शुभरात्रि",[],[],['puru_ag'],['https://t.co/wOs6h2D8tD'],
29,hi,1440636834023833612,281568688, pathaknrip तात यह नानसेंस ऑफ हिस्ट्री का नहीं  hermeneutic difference का उदाहृरण है  जिसके प्रचुर उदाहरण संस्कृत पांडित्य परंपरा में हैं  आधुनिक काल में दयानंद सरस्वती ने सायण कृत वेदभाष्य को अमान्य किया है। हर बात पर पॉलिटिकल कमेंट अप्रासंगिक है।,1440692255581376523,False, pathaknrip तात यह नानसेंस ऑफ हिस्ट्री का नहीं  hermeneutic difference का उदाहृरण है  जिसके प्रचुर उदाहरण संस्कृत पांडित्य परंपरा में हैं  आधुनिक काल में दयानंद सरस्वती ने सायण कृत वेदभाष्य को अमान्य किया है। हर बात पर पॉलिटिकल कमेंट अप्रासंगिक है।,2021-09-22T14:59:35.000Z,India,"@pathaknrip तात यह नानसेंस ऑफ हिस्ट्री का नहीं, hermeneutic difference का उदाहृरण है, जिसके प्रचुर उदाहरण संस्कृत पांडित्य परंपरा में हैं, आधुनिक काल में दयानंद सरस्वती ने सायण कृत वेदभाष्य को अमान्य किया है। हर बात पर पॉलिटिकल कमेंट अप्रासंगिक है।",[],[],['pathaknrip'],['https://t.co/18UrMXJYu5'],
30,hi,1440636704377868288,475004257, Nishikanta123  DCseraikella  ranjeet lohra  sabitamahatoJMM  SethSanjayMP  jharkhand181  ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषयको गंभीरतापूर्वक लेकर निदान करें।  DCseraikella  ranjeet lohra  BannaGupta76  SethSanjayMP https   t co RsHIyTlYXq,1440639413445296144,False, Nishikanta123  DCseraikella  ranjeet lohra  sabitamahatoJMM  SethSanjayMP  jharkhand181  ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषयको गंभीरतापूर्वक लेकर निदान करें।  DCseraikella  ranjeet lohra  BannaGupta76  SethSanjayMP https   t co RsHIyTlYXq,2021-09-22T11:29:36.000Z,India,"@Nishikanta123 @DCseraikella @ranjeet_lohra @sabitamahatoJMM @SethSanjayMP @jharkhand181 @ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है,यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषय
को गंभीरतापूर्वक लेकर निदान करें। @DCseraikella @ranjeet_lohra @BannaGupta76 @SethSanjayMP https://t.co/RsHIyTlYXq",[],[],"['Nishikanta123', 'DCseraikella', 'ranjeet_lohra', 'sabitamahatoJMM', 'SethSanjayMP', 'jharkhand181', 'ChampaiSoren']",['https://t.co/sUNclJdGi9'],
31,hi,1440612941200379905,827456681940443139, SRHvDC मैच से 4 घंटे पहले टी नटराजन कोरोना पॉजिटिव NewsIndia24x7  IPL2021  coronavirus  Natarajan 91  SunRisers  IPL https   t co wB3cVDLdTz,1440637337281515533,False, SRHvDC मैच से 4 घंटे पहले टी नटराजन कोरोना पॉजिटिव NewsIndia24x7  IPL2021  coronavirus  Natarajan 91  SunRisers  IPL https   t co wB3cVDLdTz,2021-09-22T11:21:21.000Z,India,"#SRHvDC मैच से 4 घंटे पहले टी नटराजन कोरोना पॉजिटिव
#NewsIndia24x7 #IPL2021 #coronavirus 
@Natarajan_91 @SunRisers @IPL https://t.co/wB3cVDLdTz",[],"['SRHvDC', 'NewsIndia24x7', 'IPL2021', 'coronavirus']","['Natarajan_91', 'SunRisers']",['https://t.co/dTy733zPhx'],
32,hi,1440611548221739009,67378160,IPL फेज 2 में भी कोरोना की एंट्री LIVE  हैदराबाद के तेज गेंदबाज टी नटराजन कोरोना पॉजिटिव  विजय शंकर सहित टीम के 6 मेंबर्स आइसोलेशन में भेजे गएhttps   t co bpgh4IIlg0 COVID19  IPL2021 https   t co K7aFUChHUc,1440624576132567046,True,IPL फेज 2 में भी कोरोना की एंट्री LIVE  हैदराबाद के तेज गेंदबाज टी नटराजन कोरोना पॉजिटिव  विजय शंकर सहित टीम के 6 मेंबर्स आइसोलेशन में भेजे गएhttps   t co bpgh4IIlg0 COVID19  IPL2021 https   t co K7aFUChHUc,2021-09-22T10:30:39.000Z,India,"IPL फेज-2 में भी कोरोना की एंट्री LIVE: हैदराबाद के तेज गेंदबाज टी नटराजन कोरोना पॉजिटिव; विजय शंकर सहित टीम के 6 मेंबर्स आइसोलेशन में भेजे गए
https://t.co/bpgh4IIlg0
#COVID19 #IPL2021 https://t.co/K7aFUChHUc",[],[],[],['https://t.co/JRpl934wR0'],
33,hi,1440611548221739009,67378160, DainikBhaskar जहाँ से मिले पैसा    वहां खतरा कैसा    BCCI  imVkohli,1440617968707063809,False, DainikBhaskar जहाँ से मिले पैसा    वहां खतरा कैसा    BCCI  imVkohli,2021-09-22T10:04:23.000Z,India,@DainikBhaskar जहाँ से मिले पैसा... वहां खतरा कैसा.. @BCCI @imVkohli,[],[],"['DainikBhaskar', 'BCCI', 'imVkohli']",[],
34,hi,1440606512250900480,2347309949, Santoshdogra2 यही तो हो रहा है कर क्या रहे हैं  कह क्या रहे हैं और हो क्या रहा है भगवान भरोसे,1440617331885940737,False, Santoshdogra2 यही तो हो रहा है कर क्या रहे हैं  कह क्या रहे हैं और हो क्या रहा है भगवान भरोसे,2021-09-22T10:01:51.000Z,India,@Santoshdogra2 यही तो हो रहा है कर क्या रहे हैं  कह क्या रहे हैं और हो क्या रहा है भगवान भरोसे,[],[],['Santoshdogra2'],[],
35,en,1440600174531776519,1028247060565307392, KhangarKeshav  Babanoormohamm1  VinodKu51806624  INCMP  PurshottamDave  irfankhan IYC  2Suhana25  ArunsoniINC  RAMDAYALVISHAW1  v 552  salimkaskar3  Sumer Singh 007 Excellent job ,1440651267680849932,False,,2021-09-22T12:16:42.000Z,India,@KhangarKeshav @Babanoormohamm1 @VinodKu51806624 @INCMP @PurshottamDave @irfankhan_IYC @2Suhana25 @ArunsoniINC @RAMDAYALVISHAW1 @v_552 @salimkaskar3 @Sumer_Singh_007 Excellent job 😂😂😂,['😂'],[],"['KhangarKeshav', 'Babanoormohamm1', 'VinodKu51806624', 'INCMP', 'PurshottamDave', 'irfankhan_IYC', '2Suhana25', 'ArunsoniINC']",['https://t.co/CpODyr4snA'], KhangarKeshav  Babanoormohamm1  VinodKu51806624  INCMP  PurshottamDave  irfankhan IYC  2Suhana25  ArunsoniINC  RAMDAYALVISHAW1  v 552  salimkaskar3  Sumer Singh 007 Excellent job 
36,hi,1440597202510909460,1232100524650115078,मैं आज अपना दूसरा टीका लगवाने गया था मुझे 3 घंटे का इंतजार करना पड़ा और मेरी तरह और भी महिलाएं एवं बुजुर्गों को इसी तरह से वहां के कर्मचारी मनमानी तरीके से इंतजार करवा रहे हैं कृपया महाशय संज्ञान ले    DC Chaibasa,1440597205304242178,False,मैं आज अपना दूसरा टीका लगवाने गया था मुझे 3 घंटे का इंतजार करना पड़ा और मेरी तरह और भी महिलाएं एवं बुजुर्गों को इसी तरह से वहां के कर्मचारी मनमानी तरीके से इंतजार करवा रहे हैं कृपया महाशय संज्ञान ले    DC Chaibasa,2021-09-22T08:41:53.000Z,India,मैं आज अपना दूसरा टीका लगवाने गया था मुझे 3 घंटे का इंतजार करना पड़ा और मेरी तरह और भी महिलाएं एवं बुजुर्गों को इसी तरह से वहां के कर्मचारी मनमानी तरीके से इंतजार करवा रहे हैं कृपया महाशय संज्ञान ले..🙏 @DC_Chaibasa,['🙏'],[],[],['https://t.co/adf7juZCaL'],
37,hi,1440593409538887683,3257583379, INCMP दुखद,1440714968769261574,False, INCMP दुखद,2021-09-22T16:29:50.000Z,India,@INCMP दुखद,[],[],['INCMP'],[],
38,hi,1440593409538887683,3257583379, INCMP Mirkhon ka desh hai,1440668233938337806,False, INCMP Mirkhon ka desh hai,2021-09-22T13:24:07.000Z,India,@INCMP Mirkhon ka desh hai,[],[],['INCMP'],[],
39,hi,1440590670633181187,4442960369,दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।,1440590673430781962,False,दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।,2021-09-22T08:15:56.000Z,India,दूसरी dose का certificate भी upload कर दिया गया । निवेदन है कृपया समस्या का समाधान करायें।,[],[],[],[],
40,en,1440589148000161795,978941133383454726, jabalpurdm When govt  Made vaccinating mandatory  ,1440602416894779395,False,,2021-09-22T09:02:35.000Z,India,@jabalpurdm When govt. Made vaccinating mandatory ?,[],[],['jabalpurdm'],[], jabalpurdm When govt  Made vaccinating mandatory  
