,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
14,en,False,1441176278472663041,Cody Johnson came out with a new album!?,[],[],[],[],USA,Cody Johnson came out with a new album  ,2021-09-23 23:00:00
15,en,False,1441176269823963150,@OG_MAAC6 Say less I’m on it!,[],[],['OG_MAAC6'],[],USA, OG MAAC6 Say less I’m on it ,2021-09-23 23:00:00
16,en,False,1441176259543793669,"@MrYesWeCan Sponge! Fat gammon who doesn't want to pay for anything!#JohnsonOut 
https://t.co/9nNN6U4HoK",[],['JohnsonOut'],['MrYesWeCan'],['https://t.co/9nNN6U4HoK'],USA, MrYesWeCan Sponge  Fat gammon who doesn t want to pay for anything  JohnsonOut https   t co 9nNN6U4HoK,2021-09-23 23:00:00
17,en,False,1441176257073348611,@RokerReport Lee Johnson on a fold away bicycle.,[],[],['RokerReport'],[],USA, RokerReport Lee Johnson on a fold away bicycle ,2021-09-23 23:00:00
18,en,False,1441176236617723912,"@johnmcdonnellMP absolutely spot on on #Newscast.
Keir did not mention scrapping OMOV, we don't need this row now and the two BBC journalists seem totally ignorent of issues.
If they gave Johnson half the stress they have given JMcD the news agenda would be transformed.",[],['Newscast'],['johnmcdonnellMP'],[],USA, johnmcdonnellMP absolutely spot on on  Newscast Keir did not mention scrapping OMOV  we don t need this row now and the two BBC journalists seem totally ignorent of issues If they gave Johnson half the stress they have given JMcD the news agenda would be transformed ,2021-09-23 23:00:00
19,en,False,1441176232343732224,"A helpful review of Jeffrey Johnson’s new book. 

""By the time I reached the end of this book, I simply didn’t see any God left. All that remained was creature.“

https://t.co/ob4njFommq https://t.co/Sr3XM2ihq7",[],[],[],['https://t.co/ob4njFommq'],USA,A helpful review of Jeffrey Johnson’s new book   By the time I reached the end of this book  I simply didn’t see any God left  All that remained was creature “https   t co ob4njFommq https   t co Sr3XM2ihq7,2021-09-23 23:00:00
20,en,False,1441176229156036610,Johnson at his most puerile https://t.co/JdtjNNuhZz,[],[],[],['https://t.co/JdtjNNuhZz'],USA,Johnson at his most puerile https   t co JdtjNNuhZz,2021-09-23 23:00:00
21,en,False,1441176220939403277,"@m0ssiP dwayne the rock johnson??? as in the guy with the mona lisa??? who will detach ranboo’s head from his body and make him live the rest of his days in a jar as a head?? 

interesting thank you",[],[],['m0ssiP'],[],USA, m0ssiP dwayne the rock johnson    as in the guy with the mona lisa    who will detach ranboo’s head from his body and make him live the rest of his days in a jar as a head   interesting thank you,2021-09-23 23:00:00
22,en,False,1441176215457439744,"Remake of the Godfather, but not so woppish:
Timothy Chalamet as Michael
Dwayne Johnson as The Godfather
Jake Paul as Sonny
Logan Paul as Fredo
Kylie Jenner as Kay",[],[],[],[],USA,Remake of the Godfather  but not so woppish Timothy Chalamet as MichaelDwayne Johnson as The GodfatherJake Paul as SonnyLogan Paul as FredoKylie Jenner as Kay,2021-09-23 23:00:00
23,en,False,1441176214882844678,Gin P. ADMITS WH Had Problem With Boris Johnson Talking Freely To Press. https://t.co/JUQvIQTsG0,[],[],[],['https://t.co/JUQvIQTsG0'],USA,Gin P  ADMITS WH Had Problem With Boris Johnson Talking Freely To Press  https   t co JUQvIQTsG0,2021-09-23 23:00:00
24,en,False,1441176205944893445,"@NikkiFried @GovRonDeSantis You will be rewarded in the end. Desantis think he going to win the election by stealing it, but he gonna have a rude awakening.",[],[],"['NikkiFried', 'GovRonDeSantis']",[],USA, NikkiFried  GovRonDeSantis You will be rewarded in the end  Desantis think he going to win the election by stealing it  but he gonna have a rude awakening ,2021-09-23 23:00:00
25,en,False,1441176205198180358,@r_johnson_3 Will definitely have eyes glued,[],[],['r_johnson_3'],[],USA, r johnson 3 Will definitely have eyes glued,2021-09-23 23:00:00
26,en,False,1441176189628928004,"Very excited for when they announce the Legend of Zelda movie.

Gonna be some shit like Timothee Chalamet as Link, Dwayne Johnson as Ganon, and https://t.co/xlvX7Osfon",[],[],[],[],USA,Very excited for when they announce the Legend of Zelda movie Gonna be some shit like Timothee Chalamet as Link  Dwayne Johnson as Ganon  and https   t co xlvX7Osfon,2021-09-23 23:00:00
27,en,False,1441176187179388940,"I miss Jack Johnson, what a voice",[],[],[],[],USA,I miss Jack Johnson  what a voice,2021-09-23 23:00:00
28,en,True,1441176176521670664,Corey Johnson defends summer no-show during first public briefing since Post exposé https://t.co/94gpoxDDLk https://t.co/hYP1pGyjH8,"['xD', 'xp']",[],[],['https://t.co/94gpoxDDLk'],USA,Corey Johnson defends summer no show during first public briefing since Post eosé https   t co 94gpoDLk https   t co hYP1pGyjH8,2021-09-23 23:00:00
29,en,True,1441176172503580674,"9/23/21 | Steelers injury report 
DNP
*WR Diontae Johnson (knee)
*DE Carlos Davis (knee
*OLB Alex Highsmith (groin) 

LIMITED
*QB Ben Roethlisberger (left pec)
*OLB T.J. Watt (groin) 

#BEASTwriter | #HereWeGo",[],"['BEASTwriter', 'HereWeGo']",[],[],USA,9 23 21   Steelers injury report DNP WR Diontae Johnson  knee  DE Carlos Davis  knee OLB Alex Highsmith  groin  LIMITED QB Ben Roethlisberger  left pec  OLB T J  Watt  groin   BEASTwriter    HereWeGo,2021-09-23 23:00:00
30,en,False,1441176133349744644,Bennett Johnson with the PAT 21-6,[],[],[],[],USA,Bennett Johnson with the PAT 21 6,2021-09-23 23:00:00
31,en,False,1441176104480374792,@derekjames150 No Johnson is the worst. The only other real contender is Lord North who lost 13 American colonies. Johnson has lost 27 European countries who are on our doorstep.,[],[],['derekjames150'],[],USA, derekjames150 No Johnson is the worst  The only other real contender is Lord North who lost 13 American colonies  Johnson has lost 27 European countries who are on our doorstep ,2021-09-23 23:00:00
32,en,False,1441176096255348737,@OG_MAAC6 Iss good bro?,[],[],['OG_MAAC6'],[],USA, OG MAAC6 Iss good bro ,2021-09-23 23:00:00
33,en,False,1441176051325960195,"What a blast! Yeah, we talk pointspreads on the @TCMartin21 show but we spent 10 min on the Brothers Johnson (Get the Funk Out Ma Face), George Clinton &amp; Parliament Funkadelic (Flashlight), even Cornell Gunter's Coasters (Down in Mexico), on today's show! https://t.co/ZfA7pEaXl4",[],[],['TCMartin21'],['https://t.co/ZfA7pEaXl4'],USA,What a blast  Yeah  we talk pointspreads on the  TCMartin21 show but we spent 10 min on the Brothers Johnson  Get the Funk Out Ma Face   George Clinton  amp  Parliament Funkadelic  Flashlight   even Cornell Gunter s Coasters  Down in Mexico   on today s show  https   t co ZfA7pEaXl4,2021-09-23 23:00:00
34,en,False,1441176041750351877,"CrossFit Johnson County @ Full Throttle Fitness Workout of the Day Friday, September 24th, 2021 - https://t.co/ByBXy3QoUI https://t.co/MirZdCQ7Tj",[],[],[],['https://t.co/ByBXy3QoUI'],USA,CrossFit Johnson County   Full Throttle Fitness Workout of the Day Friday  September 24th  2021   https   t co ByBXy3QoUI https   t co MirZdCQ7Tj,2021-09-23 23:00:00
35,en,False,1441176026487214080,"“Success isn’t always about greatness, it’s about CONSISTENCY. Consistent hard work  leads to success! GREATNESS WILL COME” -dwayne johnson ✨ #WBB #GOWARHAWKS #tapin1% https://t.co/OsiTfFslgl",['✨'],"['WBB', 'GOWARHAWKS', 'tapin1']",[],[],USA,“Success isn’t always about greatness  it’s about CONSISTENCY  Consistent hard work  leads to success  GREATNESS WILL COME”  dwayne johnson   WBB  GOWARHAWKS  tapin1  https   t co OsiTfFslgl,2021-09-23 23:00:00
36,en,True,1441176025501618179,Corey Johnson defends summer no-show during first public briefing since Post exposé https://t.co/MJZCkizSz1 https://t.co/MxVip8PrPK,['xp'],[],[],['https://t.co/MJZCkizSz1'],USA,Corey Johnson defends summer no show during first public briefing since Post eosé https   t co MJZCkizSz1 https   t co MxVip8PrPK,2021-09-23 23:00:00
37,en,False,1441175959516893188,"@nowthisnews The buffoon who asked countries to ""grow up"", makes a flat juvenile joke.

Incidentally, #LiarJohnson is wrong - Kermit actually listed all the great things that were green and decided it was good after all.

Johnson: Liar. Buffoon. Liar. Manchild. Liar. Charlatan.",[],['LiarJohnson'],['nowthisnews'],[],USA, nowthisnews The buffoon who asked countries to  grow up   makes a flat juvenile joke Incidentally   LiarJohnson is wrong   Kermit actually listed all the great things that were green and decided it was good after all Johnson  Liar  Buffoon  Liar  Manchild  Liar  Charlatan ,2021-09-23 23:00:00
38,en,False,1441175936494309381,"Plays for tonight (who's write up convinced me)
B.Cook o5.5 rec (@MonotoneFootbal)
D.Johnson o2.5 rec (@sloprules)
M.Ingram o10.5 rush att (saw a lot of people on it from 9.5-10.5)

SGP
Panthers ML
S.Darnold o1.5 TD Pass (@PropBetGuy)
B.Cooks 5 rec
DJ Moore 5 rec
D. Johnson 2 rec https://t.co/BcODuIyiJS",[],[],"['MonotoneFootbal', 'sloprules', 'PropBetGuy']",[],USA,Plays for tonight  who s write up convinced me B Cook o5 5 rec   MonotoneFootbal D Johnson o2 5 rec   sloprules M Ingram o10 5 rush att  saw a lot of people on it from 9 5 10 5 SGPPanthers MLS Darnold o1 5 TD Pass   PropBetGuy B Cooks 5 recDJ Moore 5 recD  Johnson 2 rec https   t co BcODuIyiJS,2021-09-23 23:00:00
39,en,False,1441175910686752778,@Matt_Johnson_75 This is delightfully crazy.,[],[],['Matt_Johnson_75'],[],USA, Matt Johnson 75 This is delightfully crazy ,2021-09-23 23:00:00
40,en,False,1441175909168336901,@PFF @Schultz_Report “He’s back 😈” lmfao washed jaylon Johnson is going to lock him down,['😈'],[],"['PFF', 'Schultz_Report']",[],USA, PFF  Schultz Report “He’s back ” lmfao washed jaylon Johnson is going to lock him down,2021-09-23 23:00:00
41,en,True,1441175908413423619,PM axes plan to connect NI with mainland by road after Sunak refuses to pay https://t.co/B6xfyiD04m,[],[],[],['https://t.co/B6xfyiD04m'],USA,PM axes plan to connect NI with mainland by road after Sunak refuses to pay https   t co B6xfyiD04m,2021-09-23 23:00:00
42,en,False,1441175874968043527,"@boymomatl https://t.co/jn2z6ruGBS 

Johnson also has 5 according to the FSU site, ESPN is off. But I'm done arguing with someone who doesn't understand that.",[],[],['boymomatl'],['https://t.co/jn2z6ruGBS'],USA, boymomatl https   t co jn2z6ruGBS Johnson also has 5 according to the FSU site  ESPN is off  But I m done arguing with someone who doesn t understand that ,2021-09-23 23:00:00
43,en,False,1441175866562674689,@FabioCossu2 We need you and want to come back most of us. Shamefully we are still living amongst are Brexit Johnson Cult Deluded,[],[],['FabioCossu2'],[],USA, FabioCossu2 We need you and want to come back most of us  Shamefully we are still living amongst are Brexit Johnson Cult Deluded,2021-09-23 23:00:00
44,en,False,1441175858870251522,johnson mad at me 😒,['😒'],[],[],[],USA,johnson mad at me ,2021-09-23 23:00:00
45,en,False,1441175842483318784,Boris Johnson is proof that your success in life is not due to merit and we do not live in a meritocracy. https://t.co/hVeT9N0Rwb,[],[],[],['https://t.co/hVeT9N0Rwb'],USA,Boris Johnson is proof that your success in life is not due to merit and we do not live in a meritocracy  https   t co hVeT9N0Rwb,2021-09-23 23:00:00
46,en,False,1441175833930911744,Send me one for when I rewatch that episode of Brookside when Mick Johnson said he voted Tory and we’ll see how your science works out. https://t.co/UvZSrIhUQh,[],[],[],['https://t.co/UvZSrIhUQh'],USA,Send me one for when I rewatch that episode of Brookside when Mick Johnson said he voted Tory and we’ll see how your science works out  https   t co UvZSrIhUQh,2021-09-23 23:00:00
47,en,False,1441175824024145920,"@thedivine_mrs_s @Matthew82069336 It was a one issue election, the Brexit election. Starmer as Brexit sec got his policy of 2nd ref horribly wrong and so Labour lost. Then once leader he whips his MPs to accept Johnson rubbish deal!",[],[],"['thedivine_mrs_s', 'Matthew82069336']",[],USA, thedivine mrs s  Matthew82069336 It was a one issue election  the Brexit election  Starmer as Brexit sec got his policy of 2nd ref horribly wrong and so Labour lost  Then once leader he whips his MPs to accept Johnson rubbish deal ,2021-09-23 23:00:00
48,en,False,1441175800611422214,"5. Waverly, TN
6. Seattle, WA
7. Bozeman, MT
8. Sioux Falls, SD
9. St. Louis, MO
10. Johnson City, TN
11. Philadelphia, PA",[],[],[],[],USA,5  Waverly  TN6  Seattle  WA7  Bozeman  MT8  Sioux Falls  SD9  St  Louis  MO10  Johnson City  TN11  Philadelphia  PA,2021-09-23 23:00:00
49,en,False,1441175799931965445,Johnson and Liberty Co. captains at coin toss. LC to receive at Islands Stadium ⁦@SCJ_athletics⁩ ⁦@LC_PantherFB⁩ https://t.co/4XLSKbGn32,[],[],"['SCJ_athletics', 'LC_PantherFB']",[],USA,Johnson and Liberty Co  captains at coin toss  LC to receive at Islands Stadium ⁦ SCJ athletics⁩ ⁦ LC PantherFB⁩ https   t co 4XLSKbGn32,2021-09-23 23:00:00
50,en,False,1441175796769452040,Mumbling Bumbling Joe has now undercut Johnson and Nixon as the worst Presidents of my lifetime.,[],[],[],[],USA,Mumbling Bumbling Joe has now undercut Johnson and Nixon as the worst Presidents of my lifetime ,2021-09-23 23:00:00
51,en,False,1441175789970464773,Blind Willie Johnson - I Know His Blood Can Make Me Whole https://t.co/5MrhrJQeiM,[],[],[],['https://t.co/5MrhrJQeiM'],USA,Blind Willie Johnson   I Know His Blood Can Make Me Whole https   t co 5MrhrJQeiM,2021-09-23 23:00:00
52,en,True,1441175772778008576,"“I’m very fortunate to be in the position where at 46, I’m still able to chase a childhood dream.”
@JimmieJohnson heads into last weekend of rookie #INDYCAR season in @CarvanaRacing-American Legion #48 car. https://t.co/5icf5lk6fB via @BruceMartin_500 @CGRTeams @IndyCar #AGPLB",[],"['INDYCAR', 'AGPLB']","['JimmieJohnson', 'CarvanaRacing', 'BruceMartin_500', 'CGRTeams', 'IndyCar']",['https://t.co/5icf5lk6fB'],USA,“I’m very fortunate to be in the position where at 46  I’m still able to chase a childhood dream ” JimmieJohnson heads into last weekend of rookie  INDYCAR season in  CarvanaRacing American Legion  48 car  https   t co 5icf5lk6fB via  BruceMartin 500  CGRTeams  IndyCar  AGPLB,2021-09-23 23:00:00
53,en,False,1441175763747688458,"@rynryn1138 @MikeChambers It's brings with it legitimacy. 

Something johnson does not need but Mikko might as a not as seasoned and therefore viewed in a different light. 

You don't care about title as you're at your job longer.",[],[],"['rynryn1138', 'MikeChambers']",[],USA, rynryn1138  MikeChambers It s brings with it legitimacy  Something johnson does not need but Mikko might as a not as seasoned and therefore viewed in a different light  You don t care about title as you re at your job longer ,2021-09-23 23:00:00
54,en,False,1441175761793212417,"@BSHerrle @jimaw63 @WebGuyTV @chrisg409ubc @Meanoldman9 @najjar_richard @ThereseOSulliv2 @JDW714 @MarshallW73 @VinceGottalotta @FactCheckItAll @Steve32540993 @misshellca @lee_whiten @LanyJennifer @hrt6017 @RMaioris @dogsdontliket @ConsueIoArroyo @Jaynitess @LadyOfTheOcean1 @Flattielover @waywardmegan15 @armybike @NatForTrump2024 @Shopdogg2 @murphtoday @Kellyring @TruthisnotT @_RespectedAgain @LifeNyc2 @Jetson77 @theProgEqualist @gmartinharp @Klee34036780 @2tall2fall4it @1Quetzalcoatl1 @SaltyBezerker @MarkBatin @Ronnie__Lacy @Kyle40846039 @Annie20554592 @PaulaJo41820905 @CPT_Cosmosis @chauchat2021 @srasberry1 @JMDelga82664720 @4JOC1 @lostandlovinit @FehPinky Man, when you lose Ron Johnson 🤣",['🤣'],[],"['BSHerrle', 'jimaw63', 'WebGuyTV', 'chrisg409ubc', 'Meanoldman9', 'najjar_richard', 'ThereseOSulliv2', 'JDW714', 'MarshallW73', 'VinceGottalotta', 'FactCheckItAll', 'Steve32540993', 'misshellca', 'lee_whiten', 'LanyJennifer', 'hrt6017', 'RMaioris', 'dogsdontliket', 'ConsueIoArroyo', 'Jaynitess', 'LadyOfTheOcean1', 'Flattielover', 'waywardmegan15', 'armybike', 'NatForTrump2024', 'Shopdogg2', 'murphtoday', 'Kellyring', 'TruthisnotT', '_RespectedAgain', 'LifeNyc2', 'Jetson77', 'theProgEqualist', 'gmartinharp', 'Klee34036780', '2tall2fall4it', '1Quetzalcoatl1', 'SaltyBezerker', 'MarkBatin', 'Ronnie__Lacy', 'Kyle40846039', 'Annie20554592', 'PaulaJo41820905', 'CPT_Cosmosis', 'chauchat2021', 'srasberry1', 'JMDelga82664720', '4JOC1', 'lostandlovinit', 'FehPinky']",[],USA, BSHerrle  jimaw63  WebGuyTV  chrisg409ubc  Meanoldman9  najjar richard  ThereseOSulliv2  JDW714  MarshallW73  VinceGottalotta  FactCheckItAll  Steve32540993  misshellca  lee whiten  LanyJennifer  hrt6017  RMaioris  dogsdontliket  ConsueIoArroyo  Jaynitess  LadyOfTheOcean1  Flattielover  waywardmegan15  armybike  NatForTrump2024  Shopdogg2  murphtoday  Kellyring  TruthisnotT   RespectedAgain  LifeNyc2  Jetson77  theProgEqualist  gmartinharp  Klee34036780  2tall2fall4it  1Quetzalcoatl1  SaltyBezerker  MarkBatin  Ronnie  Lacy  Kyle40846039  Annie20554592  PaulaJo41820905  CPT Cosmosis  chauchat2021  srasberry1  JMDelga82664720  4JOC1  lostandlovinit  FehPinky Man  when you lose Ron Johnson ,2021-09-23 23:00:00
55,en,False,1441175747427635202,How fishing with HOF coach Jimmy Johnson reinforced Matt Rhule's plan for the Panthers https://t.co/LDHJKiFhmr,[],[],[],['https://t.co/LDHJKiFhmr'],USA,How fishing with HOF coach Jimmy Johnson reinforced Matt Rhule s plan for the Panthers https   t co LDHJKiFhmr,2021-09-23 23:00:00
56,en,False,1441175744990777354,"@jenpiacenti need help gorgeous. Carr or cousins and ppr Anderson tonight or cephus, fuller, banged up deionte Johnson",[],[],['jenpiacenti'],[],USA, jenpiacenti need help gorgeous  Carr or cousins and ppr Anderson tonight or cephus  fuller  banged up deionte Johnson,2021-09-23 23:00:00
57,en,False,1441175727232086030,"@Ben_T_Johnson The only movie I have watched from Tom Hanks is, Saving Private Ryan. I loved it, but I have more fond memories of the other actors because I was watching them with friends.

Sorry,
Captain Miller",[],[],['Ben_T_Johnson'],[],USA, Ben T Johnson The only movie I have watched from Tom Hanks is  Saving Private Ryan  I loved it  but I have more fond memories of the other actors because I was watching them with friends Sorry Captain Miller,2021-09-23 23:00:00
58,en,False,1441175709251162112,"Meet this week's featured expert, EP and Host, Monalisa Johnson. In The Vault, she will discuss the difference between fear, panic and anxiety attacks as well as give you tips on how to deal with each one. Unlock the freedom you deserve for FREE at https://t.co/HuAzqLpZ87. https://t.co/Z2NFlFXRlC",['xp'],[],[],['https://t.co/HuAzqLpZ87'],USA,Meet this week s featured eert  EP and Host  Monalisa Johnson  In The Vault  she will discuss the difference between fear  panic and anxiety attacks as well as give you tips on how to deal with each one  Unlock the freedom you deserve for FREE at https   t co HuAzqLpZ87  https   t co Z2NFlFXRlC,2021-09-23 23:00:00
59,en,False,1441175703626547208,"The US seeing liar Johnson up close can only make our so called special relationship worse.
He's done more harm than good  just by being there.
International embarrassment
#JohnsonOut",[],['JohnsonOut'],[],[],USA,The US seeing liar Johnson up close can only make our so called special relationship worse He s done more harm than good  just by being there International embarrassment JohnsonOut,2021-09-23 23:00:00
60,en,False,1441175696122933250,"Florence Elem PE students are practicing for the Mile!  This past week they ran a 1/2 mile. The fastest times were:

Nault’s 1st 
Kade Neuens – 3:44
Lainey Wolf – 4:14
Levi Schmoll – 4:30

Johnson's 2nd 
Tucker Bradke – 4:11
Corinne Lukach – 4:30
Lila Pragacz – 4:36

#GoFloCats https://t.co/PQyksHLP55",[':3'],['GoFloCats'],[],[],USA,Florence Elem PE students are practicing for the Mile   This past week they ran a 1 2 mile  The fastest times were Nault’s 1st Kade Neuens – 3 44Lainey Wolf – 4 14Levi Schmoll – 40Johnson s 2nd Tucker Bradke – 4 11Corinne Lukach – 40Lila Pragacz – 46 GoFloCats https   t co PQyksHLP55,2021-09-23 23:00:00
61,en,False,1441175679442161672,"@berdyaboi So you got a gorilla right?
And he's huge and jacked right?
Let's not get Dwayne ""the rock"" Johnson for that",[],[],['berdyaboi'],[],USA, berdyaboi So you got a gorilla right And he s huge and jacked right Let s not get Dwayne  the rock  Johnson for that,2021-09-23 23:00:00
62,en,False,1441175679391854592,kevin hart and dwayne johnson are gonna play wario and waluigi,[],[],[],[],USA,kevin hart and dwayne johnson are gonna play wario and waluigi,2021-09-23 23:00:00
63,en,False,1441175656004403208,Unionists will never realise that the Union isn't Boris Johnson's greatest asset.,[],[],[],[],USA,Unionists will never realise that the Union isn t Boris Johnson s greatest asset ,2021-09-23 23:00:00
64,en,False,1441175644516204544,Dont get the johnson n johnson vax its a dud,[],[],[],[],USA,Dont get the johnson n johnson vax its a dud,2021-09-23 23:00:00
65,en,False,1441175639168454656,"Did you miss Melnick in the Afternoon? Lets gooooo

.@mike_p_johnson https://t.co/IQDvP6dJ4Y

.@NHL_AaronWard https://t.co/IpVpr8vw3N

.@walsha https://t.co/swFABIyB9N

#TSN690",[],['TSN690'],"['mike_p_johnson', 'NHL_AaronWard', 'walsha']","['https://t.co/IQDvP6dJ4Y', 'https://t.co/IpVpr8vw3N', 'https://t.co/swFABIyB9N']",USA,Did you miss Melnick in the Afternoon  Lets gooooo  mike p johnson https   t co IQDvP6dJ4Y  NHL AaronWard https   t co IpVpr8vw3N  walsha https   t co swFABIyB9N TSN690,2021-09-23 23:00:00
66,en,False,1441175629278302215,"After a national search, Johnson City has narrowed its hunt for a new city manager to five candidates. https://t.co/0m8j4X1J6x",[],[],[],['https://t.co/0m8j4X1J6x'],USA,After a national search  Johnson City has narrowed its hunt for a new city manager to five candidates  https   t co 0m8j4X1J6x,2021-09-23 23:00:00
67,en,False,1441175620218548226,"@alt_historian Especially since of any individual, it wasn't Kennedy that brought us to the moon but *Johnson* imho who played the critical role from Senate floor to VP initially and getting Webb as Admin, and then as President.",[],[],['alt_historian'],[],USA, alt historian Especially since of any individual  it wasn t Kennedy that brought us to the moon but  Johnson  imho who played the critical role from Senate floor to VP initially and getting Webb as Admin  and then as President ,2021-09-23 23:00:00
68,en,True,1441175612668841995,"During #WWI, Sgt. Henry Johnson engaged in hand-to-hand combat to prevent a fellow soldier from being captured by the enemy, despite his injuries. He was awarded the #MedalOfHonor for his actions, and we’re building a home to preserve these stories: https://t.co/VlT1dXh3Lv https://t.co/szBQvgF4XG",[],"['WWI', 'MedalOfHonor']",[],['https://t.co/VlT1dXh3Lv'],USA,During  WWI  Sgt  Henry Johnson engaged in hand to hand combat to prevent a fellow soldier from being captured by the enemy  despite his injuries  He was awarded the  MedalOfHonor for his actions  and we’re building a home to preserve these stories  https   t co VlT1dXh3Lv https   t co szBQvgF4XG,2021-09-23 23:00:00
69,en,False,1441175607862185993,Excellent Acting by Martin Clunes had to search for first series of manhunt and binge watched,[],[],[],[],USA,Excellent Acting by Martin Clunes had to search for first series of manhunt and binge watched,2021-09-23 23:00:00
