,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
10,en,1441174917756506121,1080919226813173760, TheBillsGuys  billspro  Oh for sure  his agent will push for that for sure Mike Hilton  4 yrs  24M  and Troy Hill  2 yrs  9M  are much better comps  both were better more consistent than Taron overall last year as primary slot ,1441179430081105923,False, TheBillsGuys  billspro  Oh for sure  his agent will push for that for sure Mike Hilton  4 yrs  24M  and Troy Hill  2 yrs  9M  are much better comps  both were better more consistent than Taron overall last year as primary slot ,2021-09-23T23:15:26.000Z,USA,"@TheBillsGuys @billspro_ Oh for sure, his agent will push for that for sure 

Mike Hilton (4 yrs $24M) and Troy Hill (2 yrs $9M) are much better comps (both were better/more consistent than Taron overall last year as primary slot)",[],[],"['TheBillsGuys', 'billspro_']",['https://t.co/iD6gJdfPmo'],
11,en,1441174917756506121,1080919226813173760, GregTompsett  billspro  Some NFL Owners are like that though and they influence their GM  That is why if he plays consistent through the season he may be on the higher end imo,1441178557921718281,False, GregTompsett  billspro  Some NFL Owners are like that though and they influence their GM  That is why if he plays consistent through the season he may be on the higher end imo,2021-09-23T23:11:58.000Z,USA,@GregTompsett @billspro_ Some NFL Owners are like that though and they influence their GM. That is why if he plays consistent through the season he may be on the higher end imo,[],[],"['GregTompsett', 'billspro_']",['https://t.co/Gq1bqFtngU'],
12,en,1441174917756506121,1080919226813173760, billspro   TheBillsGuys People only remember the highs of last year… which were awesome  He also got benched for Cam Lewis last year,1441177314130157569,False, billspro   TheBillsGuys People only remember the highs of last year… which were awesome  He also got benched for Cam Lewis last year,2021-09-23T23:07:02.000Z,USA,@billspro_ @TheBillsGuys People only remember the highs of last year… which were awesome. He also got benched for Cam Lewis last year,[],[],"['billspro_', 'TheBillsGuys']",[],
13,en,1441174917756506121,1080919226813173760, GregTompsett  TheBillsGuys If he plays like he did last week the whole season I would be fine paying him 10mil  It’s pretty hard to play at that level  If we can keep him around for around 5mil sign me up ,1441176815272280072,False, GregTompsett  TheBillsGuys If he plays like he did last week the whole season I would be fine paying him 10mil  It’s pretty hard to play at that level  If we can keep him around for around 5mil sign me up ,2021-09-23T23:05:03.000Z,USA,"@GregTompsett @TheBillsGuys If he plays like he did last week the whole season I would be fine paying him 10mil. 

It’s pretty hard to play at that level. If we can keep him around for around 5mil sign me up.",[],[],"['GregTompsett', 'TheBillsGuys']",['https://t.co/IIiyEFeYcn'],
14,en,1441174917756506121,1080919226813173760, TheBillsGuys  GregTompsett Harris kind of a Nickel Outside CB Safety player so he deserves the extra couple million,1441176555531632650,False, TheBillsGuys  GregTompsett Harris kind of a Nickel Outside CB Safety player so he deserves the extra couple million,2021-09-23T23:04:01.000Z,USA,@TheBillsGuys @GregTompsett Harris kind of a Nickel/Outside CB/Safety player so he deserves the extra couple million,[],[],"['TheBillsGuys', 'GregTompsett']",[],
15,en,1441174917756506121,1080919226813173760, GregTompsett Interesting  The market can be a funky thing though  I hope it’s between  3  6mil  ,1441176193026314246,False, GregTompsett Interesting  The market can be a funky thing though  I hope it’s between  3  6mil  ,2021-09-23T23:02:34.000Z,USA,@GregTompsett Interesting. The market can be a funky thing though. I hope it’s between $3-$6mil .,[],[],['GregTompsett'],[],
16,en,1441174917756506121,1080919226813173760, GregTompsett Chris Harris averages  10mil but I’m not sure he’s 100  nickel,1441175917720571904,False, GregTompsett Chris Harris averages  10mil but I’m not sure he’s 100  nickel,2021-09-23T23:01:29.000Z,USA,@GregTompsett Chris Harris averages $10mil but I’m not sure he’s 100% nickel,[],[],['GregTompsett'],[],
17,en,1441174917756506121,1080919226813173760, TheBillsGuys Chris Harris got 2 yrs  20 5M Taron hasn’t played even close to the consistent level of Callahan or Harris… if he does all this year  that’s a great problem to deal with  I’m assuming he’s still “solid” in coverage and good in run protection blitzing… which isn’t  9M AAV,1441175831980777479,False, TheBillsGuys Chris Harris got 2 yrs  20 5M Taron hasn’t played even close to the consistent level of Callahan or Harris… if he does all this year  that’s a great problem to deal with  I’m assuming he’s still “solid” in coverage and good in run protection blitzing… which isn’t  9M AAV,2021-09-23T23:01:08.000Z,USA,"@TheBillsGuys Chris Harris got 2 yrs $20.5M 

Taron hasn’t played even close to the consistent level of Callahan or Harris… if he does all this year, that’s a great problem to deal with. I’m assuming he’s still “solid” in coverage and good in run protection/blitzing… which isn’t $9M AAV",[],[],['TheBillsGuys'],['https://t.co/hhXLLHWdx2'],
18,en,1441174917756506121,1080919226813173760, GregTompsett That would be a bargain  Justin Coleman got 4  36 w  Lions  Callahan averages  6mil with Bears Really all I can think of off the top of my head,1441175533123817477,False, GregTompsett That would be a bargain  Justin Coleman got 4  36 w  Lions  Callahan averages  6mil with Bears Really all I can think of off the top of my head,2021-09-23T22:59:57.000Z,USA,"@GregTompsett That would be a bargain! Justin Coleman got 4/$36 w/ Lions. 

Callahan averages $6mil with Bears 

Really all I can think of off the top of my head",[],[],['GregTompsett'],['https://t.co/Ij3jPoDyHW'],
19,en,1441174917756506121,1080919226813173760, TheBillsGuys  GregTompsett He’s been playing so good the first two weeks  4 24,1441175301913030656,False, TheBillsGuys  GregTompsett He’s been playing so good the first two weeks  4 24,2021-09-23T22:59:02.000Z,USA,@TheBillsGuys @GregTompsett He’s been playing so good the first two weeks. 4/24,[],[],"['TheBillsGuys', 'GregTompsett']",[],
20,en,1441174917756506121,1080919226813173760, TheBillsGuys I’ve guessed a high end of 3 yrs  18M and a low end of 2 yrs  8M,1441175135390552064,False, TheBillsGuys I’ve guessed a high end of 3 yrs  18M and a low end of 2 yrs  8M,2021-09-23T22:58:22.000Z,USA,@TheBillsGuys I’ve guessed a high end of 3 yrs $18M and a low end of 2 yrs $8M,[],[],['TheBillsGuys'],[],
21,en,1441174880473346054,17200833, grantisagrant Tight story  https   t co 6Vg4rtJ5gn,1441177116742234113,False, grantisagrant Tight story  https   t co 6Vg4rtJ5gn,2021-09-23T23:06:15.000Z,USA,@grantisagrant Tight story. https://t.co/6Vg4rtJ5gn,[],[],['grantisagrant'],[],
22,en,1441174776865689607,1286035013134417921, J no 7 Wouldn’t be his weirdest role,1441176481720242184,False, J no 7 Wouldn’t be his weirdest role,2021-09-23T23:03:43.000Z,USA,@J_no_7 Wouldn’t be his weirdest role,[],[],['J_no_7'],[],
23,en,1441174705466183682,1422319834340151297, JanCook78346346 England will be in lockdown 6 months from now  This government will not allow its citizens to be free  Every few months they will try to scare us with a  new variant  in an attempt to control us for longer  The economy destroying lockdown measures will never eradicate Covid ,1441174815348441088,False, JanCook78346346 England will be in lockdown 6 months from now  This government will not allow its citizens to be free  Every few months they will try to scare us with a  new variant  in an attempt to control us for longer  The economy destroying lockdown measures will never eradicate Covid ,2021-09-23T22:57:06.000Z,USA,@JanCook78346346 England will be in lockdown 6 months from now. This government will not allow its citizens to be free. Every few months they will try to scare us with a 'new variant' in an attempt to control us for longer. The economy-destroying lockdown measures will never eradicate Covid.,[],[],['JanCook78346346'],['https://t.co/sZrQEjjKWi'],
24,en,1441174572791832578,763161912, Matt Johnson 75 This is delightfully crazy ,1441175910686752778,False, Matt Johnson 75 This is delightfully crazy ,2021-09-23T23:01:27.000Z,USA,@Matt_Johnson_75 This is delightfully crazy.,[],[],['Matt_Johnson_75'],[],
25,en,1441174541749956613,1014132559935139840,Asked if he could live on £118 a week  and whether the cut  coming into force on 6 October  risked becoming a political problem  Johnson weeping crocadile and father of 6 said  “I have every sympathy for people who are finding it tough  I really  really do ”,1441174955991830538,False,Asked if he could live on £118 a week  and whether the cut  coming into force on 6 October  risked becoming a political problem  Johnson weeping crocadile and father of 6 said  “I have every sympathy for people who are finding it tough  I really  really do ”,2021-09-23T22:57:39.000Z,USA,"Asked if he could live on £118 a week, and whether the cut, coming into force on 6 October, risked becoming a political problem, Johnson weeping crocadile and father of 6 said: “I have every sympathy for people who are finding it tough, I really, really do.”",[],[],[],['https://t.co/CNxFSWDS6e'],
26,en,1441174221502115840,1942686055,He was in TWO episodes,1441175470846926849,False,He was in TWO episodes,2021-09-23T22:59:42.000Z,USA,He was in TWO episodes,[],[],[],[],
27,en,1441174019198181377,1350032470822051842,praying for john cena to be koopa troopa number 26 ,1441174020775370754,False,praying for john cena to be koopa troopa number 26 ,2021-09-23T22:53:56.000Z,USA,praying for john cena to be koopa troopa number 26 🙏🙏🙏🙏🙏🙏,['🙏'],[],[],[],
28,en,1441173924264300550,143214528, Veritas Veritas Her advice has been consistently poor    even lamentable ,1441174786512588801,False, Veritas Veritas Her advice has been consistently poor    even lamentable ,2021-09-23T22:56:59.000Z,USA,@Veritas_Veritas Her advice has been consistently poor... even lamentable.,[],[],['Veritas_Veritas'],[],
29,en,1441173577735163906,3119971689, We all know that our Prez can t answer questions coherently  so other leaders shouldn t try to show him up by acting like leaders  I ll definitely circle back with you on this and let you know how it s going  Oh  also  Mint Chocolate Chip  is his fave ice cream  Great  right  ,1441174725842014217,False, We all know that our Prez can t answer questions coherently  so other leaders shouldn t try to show him up by acting like leaders  I ll definitely circle back with you on this and let you know how it s going  Oh  also  Mint Chocolate Chip  is his fave ice cream  Great  right  ,2021-09-23T22:56:45.000Z,USA,"""We all know that our Prez can't answer questions coherently, so other leaders shouldn't try to show him up by acting like leaders. I'll definitely circle back with you on this and let you know how it's going. Oh, also ""Mint Chocolate Chip"" is his fave ice cream. Great, right?""",[],[],[],['https://t.co/ziWjQzqQDA'],
30,en,1441173577735163906,3119971689, So the PM of the UK did what all leaders do  which is answer questions from the press  But we think  since our relationship is  so strong  that we will be able to get past this egregious violation   But the next one better not try this  because it makes our Prez look bad  2 N,1441174027490398210,False, So the PM of the UK did what all leaders do  which is answer questions from the press  But we think  since our relationship is  so strong  that we will be able to get past this egregious violation   But the next one better not try this  because it makes our Prez look bad  2 N,2021-09-23T22:53:58.000Z,USA,"""So the PM of the UK did what all leaders do, which is answer questions from the press. But we think, since our relationship is ""so strong"" that we will be able to get past this egregious violation."" But the next one better not try this, because it makes our Prez look bad. 2/N",[],[],[],['https://t.co/YyfrjwZ27v'],
31,en,1441173523033067528,783762643937005568, NE4EU A fair summary of a democracy whose answer to difficult questions was to give itself the choice between Corbyn and Johnson  Now has to live with the consequences ,1441177104469561348,False, NE4EU A fair summary of a democracy whose answer to difficult questions was to give itself the choice between Corbyn and Johnson  Now has to live with the consequences ,2021-09-23T23:06:12.000Z,USA,@NE4EU A fair summary of a democracy whose answer to difficult questions was to give itself the choice between Corbyn and Johnson. Now has to live with the consequences.,[],[],['NE4EU'],['https://t.co/tmmstqeHF7'],
32,en,1441173523033067528,783762643937005568, NE4EU  a country that decided it was too scared of the future to take part in it  Speak for yrself  There are no hive minds Don t insult millions of us who voted Remain  amp  have spent past few yrs campaigning Don t tar all of us  Blame the guilty alone ,1441174074927947779,False, NE4EU  a country that decided it was too scared of the future to take part in it  Speak for yrself  There are no hive minds Don t insult millions of us who voted Remain  amp  have spent past few yrs campaigning Don t tar all of us  Blame the guilty alone ,2021-09-23T22:54:09.000Z,USA,"@NE4EU ""a country that decided it was too scared of the future to take part in it""?
Speak for yrself. There are no hive-minds.
Don't insult millions of us who voted Remain &amp; have spent past few yrs campaigning.
Don't tar all of us. Blame the guilty alone.",[],[],['NE4EU'],['https://t.co/UxaXEPA6gH'],
33,en,1441173282011684866,209030696, RhiannonOlivaw  Farts Johnson specifically a pygmy marmoset  because I want to pop him in my shirt pocket and take him on adventures,1441174450901110788,False, RhiannonOlivaw  Farts Johnson specifically a pygmy marmoset  because I want to pop him in my shirt pocket and take him on adventures,2021-09-23T22:55:39.000Z,USA,"@RhiannonOlivaw @Farts_Johnson specifically a pygmy marmoset, because I want to pop him in my shirt pocket and take him on adventures",[],[],"['RhiannonOlivaw', 'Farts_Johnson']",[],
34,en,1441173282011684866,209030696, jamesdleech farts johnson irl https   t co TwcvW3XUVP,1441174280251736075,False, jamesdleech farts johnson irl https   t co TwcvW3XUVP,2021-09-23T22:54:58.000Z,USA,@jamesdleech farts johnson irl https://t.co/TwcvW3XUVP,[],[],['jamesdleech'],[],
35,en,1441173282011684866,209030696, jamesdleech  Farts Johnson Like a monkey,1441174198869585921,False, jamesdleech  Farts Johnson Like a monkey,2021-09-23T22:54:39.000Z,USA,@jamesdleech @Farts_Johnson Like a monkey,[],[],"['jamesdleech', 'Farts_Johnson']",[],
36,en,1441173282011684866,209030696, Farts Johnson no  no  the key to Farts Johnson is he is small and hairy,1441174012898394115,False, Farts Johnson no  no  the key to Farts Johnson is he is small and hairy,2021-09-23T22:53:55.000Z,USA,"@Farts_Johnson no, no, the key to Farts Johnson is he is small and hairy",[],[],['Farts_Johnson'],[],
37,en,1441173282011684866,209030696, Farts Johnson i just don’t think you really  get  the character  sorry,1441173631954870280,False, Farts Johnson i just don’t think you really  get  the character  sorry,2021-09-23T22:52:24.000Z,USA,@Farts_Johnson i just don’t think you really *get* the character. sorry,[],[],['Farts_Johnson'],[],
38,en,1441173282011684866,209030696, jamesdleech he stole another role from me,1441173465701048328,False, jamesdleech he stole another role from me,2021-09-23T22:51:44.000Z,USA,@jamesdleech he stole another role from me,[],[],['jamesdleech'],[],
39,en,1441173275887951872,46609085, AngusMacNeilSNP He s already said he can t live on his PM salary and that s with free accommodation  he called his £250k telegraph column salary  chump change  which is just offwnsive  The real world is alien to him  and his cabinet  and always has been ,1441174273566011399,False, AngusMacNeilSNP He s already said he can t live on his PM salary and that s with free accommodation  he called his £250k telegraph column salary  chump change  which is just offwnsive  The real world is alien to him  and his cabinet  and always has been ,2021-09-23T22:54:57.000Z,USA,"@AngusMacNeilSNP He's already said he can't live on his PM salary and that's with free accommodation, he called his £250k telegraph column salary, chump change, which is just offwnsive. The real world is alien to him, and his cabinet, and always has been.",[],[],['AngusMacNeilSNP'],['https://t.co/lyBV9pMyLn'],
40,en,1441173275887951872,46609085, AngusMacNeilSNP Great Britain is an imperialist term from a bygone era the world has moved on the UK hasnt,1441173586014789668,False, AngusMacNeilSNP Great Britain is an imperialist term from a bygone era the world has moved on the UK hasnt,2021-09-23T22:52:13.000Z,USA,@AngusMacNeilSNP Great Britain is an imperialist term from a bygone era the world has moved on the UK hasnt,[],[],['AngusMacNeilSNP'],[],
41,en,1441172979069558784,1355166823306702848, DanielaNadj  bbclaurak Oblivious to the lies is bovids press tart,1441174185326247938,False, DanielaNadj  bbclaurak Oblivious to the lies is bovids press tart,2021-09-23T22:54:36.000Z,USA,@DanielaNadj @bbclaurak Oblivious to the lies is bovids press tart,[],[],"['DanielaNadj', 'bbclaurak']",[],
42,en,1441172921569873924,1657761703, MarieAnnUK She s blinded by love l think  What other elaination can there be ,1441179474641362953,False, MarieAnnUK She s blinded by love l think  What other elaination can there be ,2021-09-23T23:15:37.000Z,USA,@MarieAnnUK She's blinded by love l think? What other explaination can there be?,['xp'],[],['MarieAnnUK'],[],
43,en,1441172921569873924,1657761703, MarieAnnUK Correct  MarieAnnUK  Gold star to you https   t co oOP3RhBmDz,1441178880727916544,False, MarieAnnUK Correct  MarieAnnUK  Gold star to you https   t co oOP3RhBmDz,2021-09-23T23:13:15.000Z,USA,@MarieAnnUK Correct @MarieAnnUK. Gold star to you https://t.co/oOP3RhBmDz,[],[],"['MarieAnnUK', 'MarieAnnUK']",[],
44,en,1441172921569873924,1657761703, MarieAnnUK Only if by pragmatic you mean without either courage or conviction ,1441178430347702276,False, MarieAnnUK Only if by pragmatic you mean without either courage or conviction ,2021-09-23T23:11:28.000Z,USA,@MarieAnnUK Only if by pragmatic you mean without either courage or conviction.,[],[],['MarieAnnUK'],[],
45,en,1441172921569873924,1657761703, MarieAnnUK I ve noticed there is not much space between Tories and MAGAts ,1441175931603673092,False, MarieAnnUK I ve noticed there is not much space between Tories and MAGAts ,2021-09-23T23:01:32.000Z,USA,@MarieAnnUK I've noticed there is not much space between Tories and MAGAts.,[],[],['MarieAnnUK'],[],
46,en,1441172921569873924,1657761703, MarieAnnUK How the heck is McDonald getting on newscast    He is not even in the shadow cabinet  He is as obsolete and redundant as his ideas  Can we not control who is the official spokesperson ,1441175893276200962,False, MarieAnnUK How the heck is McDonald getting on newscast    He is not even in the shadow cabinet  He is as obsolete and redundant as his ideas  Can we not control who is the official spokesperson ,2021-09-23T23:01:23.000Z,USA,@MarieAnnUK How the heck is McDonald getting on newscast?   He is not even in the shadow cabinet. He is as obsolete and redundant as his ideas. Can we not control who is the official spokesperson.,[],[],['MarieAnnUK'],['https://t.co/YmL5q4R4PT'],
47,en,1441172921569873924,1657761703, MarieAnnUK Definitely miss spelled           pragmatic  ,1441174745240666118,False, MarieAnnUK Definitely miss spelled           pragmatic  ,2021-09-23T22:56:49.000Z,USA,@MarieAnnUK Definitely miss spelled         * pragmatic *,[],[],['MarieAnnUK'],[],
48,en,1441172921569873924,1657761703, MarieAnnUK Hilarious watching their little scripted argument on top of a building in New York   fake  snake,1441174092799885313,False, MarieAnnUK Hilarious watching their little scripted argument on top of a building in New York   fake  snake,2021-09-23T22:54:14.000Z,USA,@MarieAnnUK Hilarious watching their little scripted argument on top of a building in New York! #fake #snake,[],"['fake', 'snake']",['MarieAnnUK'],[],
49,en,1441172921569873924,1657761703, MarieAnnUK Can t watch Marie it toxic  Thank you though for helping  She is becoming even bolder in her far right S  T    Argggg,1441174078992396289,False, MarieAnnUK Can t watch Marie it toxic  Thank you though for helping  She is becoming even bolder in her far right S  T    Argggg,2021-09-23T22:54:10.000Z,USA,"@MarieAnnUK Can't watch Marie it toxic. Thank you though for helping. 
She is becoming even bolder in her far right S**T .  Argggg",[],[],['MarieAnnUK'],[],
50,en,1441172921569873924,1657761703, MarieAnnUK Yup   Jennifer  Carrie  Laura   ,1441173904349818883,False, MarieAnnUK Yup   Jennifer  Carrie  Laura   ,2021-09-23T22:53:29.000Z,USA,"@MarieAnnUK Yup - Jennifer, Carrie, Laura...",[],[],['MarieAnnUK'],[],
51,en,1441172921569873924,1657761703, MarieAnnUK If I could just correct you  He’s a lying fucking idiot ,1441173835726798851,False, MarieAnnUK If I could just correct you  He’s a lying fucking idiot ,2021-09-23T22:53:12.000Z,USA,"@MarieAnnUK If I could just correct you. 

He’s a lying fucking idiot.",[],[],['MarieAnnUK'],[],
52,en,1441172921569873924,1657761703, MarieAnnUK Did she mean that  He says whatever he thinks get him out of the latest hole he s dug himself into  ,1441173726045761543,False, MarieAnnUK Did she mean that  He says whatever he thinks get him out of the latest hole he s dug himself into  ,2021-09-23T22:52:46.000Z,USA,"@MarieAnnUK Did she mean that ""He says whatever he thinks get him out of the latest hole he's dug himself into""?",[],[],['MarieAnnUK'],[],
53,en,1441172921569873924,1657761703, MarieAnnUK Absolutely,1441173255331540993,False, MarieAnnUK Absolutely,2021-09-23T22:50:54.000Z,USA,@MarieAnnUK Absolutely,[],[],['MarieAnnUK'],[],
54,en,1441172921569873924,1657761703, MarieAnnUK Does Adam Fleming annoy you also ,1441173160771026948,False, MarieAnnUK Does Adam Fleming annoy you also ,2021-09-23T22:50:31.000Z,USA,@MarieAnnUK Does Adam Fleming annoy you also?,[],[],['MarieAnnUK'],[],
55,en,1441172504492457988,3004702661,He would still be bad,1441172533039009792,False,He would still be bad,2021-09-23T22:48:02.000Z,USA,He would still be bad,[],[],[],[],
56,en,1441172330894401542,47696030, AndrewPRLevi There was no oven  Just a bucket of shite and a whisk ,1441173401394024451,False, AndrewPRLevi There was no oven  Just a bucket of shite and a whisk ,2021-09-23T22:51:29.000Z,USA,@AndrewPRLevi There was no oven. Just a bucket of shite and a whisk.,[],[],['AndrewPRLevi'],[],
57,en,1441172303518208002,1422072656, brysonmcbee Charles martinet was right there and they picked chris pratt,1441180095956197379,False, brysonmcbee Charles martinet was right there and they picked chris pratt,2021-09-23T23:18:05.000Z,USA,@brysonmcbee Charles martinet was right there and they picked chris pratt,[],[],['brysonmcbee'],[],
58,en,1441172296425672719,43950058, is not actually Schilling or racist ,1441172788291661825,False, is not actually Schilling or racist ,2021-09-23T22:49:03.000Z,USA,*is not actually Schilling or racist*,[],[],[],[],
59,en,1441172111008178176,1471081880, joyce leven Still as pretty as ever ,1441176337079619591,False, joyce leven Still as pretty as ever ,2021-09-23T23:03:09.000Z,USA,@joyce_leven Still as pretty as ever.,[],[],['joyce_leven'],[],
60,en,1441171977830428676,1189719053486710784,if i see one more stupid fucking joke about how BTS are a boyband ahahah when the prime minister of the united kingdom quoted fucking kermit the frog and then gave out to him for being mean to miss piggy i’m going to have a meltdown,1441172193153531905,False,if i see one more stupid fucking joke about how BTS are a boyband ahahah when the prime minister of the united kingdom quoted fucking kermit the frog and then gave out to him for being mean to miss piggy i’m going to have a meltdown,2021-09-23T22:46:41.000Z,USA,if i see one more stupid fucking joke about how BTS are a boyband ahahah when the prime minister of the united kingdom quoted fucking kermit the frog and then gave out to him for being mean to miss piggy i’m going to have a meltdown,[],[],[],['https://t.co/RXkeUbXlWI'],
61,en,1441171508555038723,1873178600,You can follow these easy instructions below to unlock the free trial  1  Open a web browser and go to Kevin s Hallow link  https   t co xgjXeORmWo2  Tap on  Sign up with E mail  then create an account 3  Tap  Start 3 Months Free  on the right  then subscribe on the right ,1441171511147057160,False,You can follow these easy instructions below to unlock the free trial  1  Open a web browser and go to Kevin s Hallow link  https   t co xgjXeORmWo2  Tap on  Sign up with E mail  then create an account 3  Tap  Start 3 Months Free  on the right  then subscribe on the right ,2021-09-23T22:43:58.000Z,USA,"You can follow these easy instructions below to unlock the free trial- 

1. Open a web browser and go to Kevin's Hallow link: https://t.co/xgjXeORmWo
2. Tap on ""Sign up with E-mail"" then create an account.
3. Tap ""Start 3 Months Free"" on the right, then subscribe on the right!",[],[],[],['https://t.co/a1D2qhfSIX'],
62,en,1441171431891505161,246050962, S Johnson  Man  I don’t know how you big city people do it  Absolutely mind numbing,1441173821852114947,False, S Johnson  Man  I don’t know how you big city people do it  Absolutely mind numbing,2021-09-23T22:53:09.000Z,USA,"@S_Johnson_ Man, I don’t know how you big city people do it. Absolutely mind numbing",[],[],['S_Johnson_'],[],
63,en,1441171340979998720,15809449, Farts Johnson  Please  call me Mario ,1441172508984676354,False, Farts Johnson  Please  call me Mario ,2021-09-23T22:47:56.000Z,USA,"@Farts_Johnson ""Please, call me Mario""",[],[],['Farts_Johnson'],[],
64,en,1441171233882574849,1195394246032814081, LAoverEverybody Yes  I don’t think Johnson is gonna play this weekend ,1441175139375329280,False, LAoverEverybody Yes  I don’t think Johnson is gonna play this weekend ,2021-09-23T22:58:23.000Z,USA,@LAoverEverybody Yes. I don’t think Johnson is gonna play this weekend.,[],[],['LAoverEverybody'],[],
65,en,1441171060171292676,169700619, BrocNessMonster  RotoGut It’s a long season  i need to keep myself entertained ,1441174176660819971,False, BrocNessMonster  RotoGut It’s a long season  i need to keep myself entertained ,2021-09-23T22:54:34.000Z,USA,"@BrocNessMonster @RotoGut It’s a long season, i need to keep myself entertained 😂",['😂'],[],"['BrocNessMonster', 'RotoGut']",[],
66,en,1441171060171292676,169700619, ShipMyMoneyDFS hahaha good ole rogue ned,1441172161146675204,False, ShipMyMoneyDFS hahaha good ole rogue ned,2021-09-23T22:46:33.000Z,USA,@ShipMyMoneyDFS hahaha good ole rogue ned,[],[],['ShipMyMoneyDFS'],[],
67,en,1441171060171292676,169700619, BrocNessMonster I read this as Rougned’s last name  Mlb needs to hurry up and end,1441171732170039299,False, BrocNessMonster I read this as Rougned’s last name  Mlb needs to hurry up and end,2021-09-23T22:44:51.000Z,USA,@BrocNessMonster I read this as Rougned’s last name. Mlb needs to hurry up and end,[],[],['BrocNessMonster'],[],
