,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
21,en,False,1441006302558232586,@RACGPPresident There is Moderna available in some Priceline pharmacies now. Eg. Bourke St West has quite a few spots,[],[],['RACGPPresident'],[],USA, RACGPPresident There is Moderna available in some Priceline pharmacies now  Eg  Bourke St West has quite a few spots,2021-09-23 12:00:00
22,en,False,1441006275672875010,"Moderna chief executive sees pandemic over in a year - newspaper https://t.co/LypvuGNhYV via @Yahoo That`s some funny sheet, Its already over for me.",[],[],['Yahoo'],['https://t.co/LypvuGNhYV'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co LypvuGNhYV via  Yahoo That s some funny sheet  Its already over for me ,2021-09-23 12:00:00
23,en,False,1441006124128407554,"@Marion28806149 Travel into Canada is permitted with proof of 2x vax with recognized vaxxes (AZ, Pfizer, Moderna, single dose Janssen-J&amp;J). A -ve PCR test within 72 hours of departure to Canada. You need a quarantine plan should you test +ve or have a close contact while in Canada.",[],[],['Marion28806149'],[],USA, Marion28806149 Travel into Canada is permitted with proof of 2x vax with recognized vaxxes  AZ  Pfizer  Moderna  single dose Janssen J amp J   A  ve PCR test within 72 hours of departure to Canada  You need a quarantine plan should you test  ve or have a close contact while in Canada ,2021-09-23 12:00:00
24,en,False,1441006069665304581,"@JemimaBurt Hi Jemima. In your article U say that Moderna Vaccine will be available to ALL Australians over 12yrs. However,many have rung their pharmacy and found out that this NOT TRUE . It’s not available to over 60s who are being discriminated against with lack of choice.",[],[],['JemimaBurt'],[],USA, JemimaBurt Hi Jemima  In your article U say that Moderna Vaccine will be available to ALL Australians over 12yrs  However many have rung their pharmacy and found out that this NOT TRUE   It’s not available to over 60s who are being discriminated against with lack of choice ,2021-09-23 12:00:00
25,en,False,1441006066901274630,"Tomorrow is the second vaccine (Moderna) and I will be wandering between life and death for a while.
When I recover, I will draw one pic of Priest-san later story and then open Skeb.",[],[],[],[],USA,Tomorrow is the second vaccine  Moderna  and I will be wandering between life and death for a while When I recover  I will draw one pic of Priest san later story and then open Skeb ,2021-09-23 12:00:00
26,en,False,1441005922214719488,"@DocIncredibleX @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/wufGjF3HH6",[],[],"['DocIncredibleX', 'TomDNaughton']",[],USA, DocIncredibleX  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co wufGjF3HH6,2021-09-23 12:00:00
27,en,True,1441005914098704386,@Siglerjsg Not yet; FDA still has to review Moderna’s application for a booster,[],[],['Siglerjsg'],[],USA, Siglerjsg Not yet  FDA still has to review Moderna’s application for a booster,2021-09-23 12:00:00
28,en,True,1441005863335079937,Moderna chief executive sees pandemic over in a year - newspaper https://t.co/uBEIcrx9LX,[],[],[],['https://t.co/uBEIcrx9LX'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co uBEIcrx9LX,2021-09-23 12:00:00
29,en,False,1441005835258314759,@SteveDeaceShow There is no virus in the Pfizer and Moderna vaccine. At some point in time your ears will unclog and you may understand.,[],[],['SteveDeaceShow'],[],USA, SteveDeaceShow There is no virus in the Pfizer and Moderna vaccine  At some point in time your ears will unclog and you may understand ,2021-09-23 12:00:00
30,en,False,1441005827167555586,"I just heard that the Mother of a friend of ours got the Moderna jab in March &amp; almost died,she was in hospital for 2 months &amp; is still having health issues.",[],[],[],[],USA,I just heard that the Mother of a friend of ours got the Moderna jab in March  amp  almost died she was in hospital for 2 months  amp  is still having health issues ,2021-09-23 12:00:00
31,en,False,1441005774340337667,"@callumbeattieuk @NicolaSturgeon Had Moderna too and was pretty ill with the 2nd…
But now I’m travelling again and it’s great!!
Being honest whenever I’ve needed other injections to maybe  travel to certain countries I’ve done it no questions asked or investigated what was in it!!! 🤣🤣 You’ll B fine tomorrow",['🤣'],[],"['callumbeattieuk', 'NicolaSturgeon']",[],USA, callumbeattieuk  NicolaSturgeon Had Moderna too and was pretty ill with the 2nd…But now I’m travelling again and it’s great  Being honest whenever I’ve needed other injections to maybe  travel to certain countries I’ve done it no questions asked or investigated what was in it     You’ll B fine tomorrow,2021-09-23 12:00:00
32,en,False,1441005745143787524,"A final look at the results of the placebo-controlled Moderna trial in the New England Journal of Medicine shows how the vaccine continues to prevent #Covid19 and severe cases after more than five months following the second shot.

https://t.co/kYnn17dEUU",[],['Covid19'],[],['https://t.co/kYnn17dEUU'],USA,A final look at the results of the placebo controlled Moderna trial in the New England Journal of Medicine shows how the vaccine continues to prevent  Covid19 and severe cases after more than five months following the second shot https   t co kYnn17dEUU,2021-09-23 12:00:00
33,en,True,1441005686788399114,"There's still time to go #GrabAJab in #Halifax today!
- People 16+ welcome
- No appointment needed
- Pfizer and Moderna vaccine - 1st and 2nd doses available

Details of this week's #COVID19 walk-in vaccination clinics are at https://t.co/k3y5pOswfg

#CalderdaleCares https://t.co/N7zeRo7cpJ",[],"['GrabAJab', 'Halifax', 'COVID19', 'CalderdaleCares']",[],['https://t.co/k3y5pOswfg'],USA,There s still time to go  GrabAJab in  Halifax today   People 16  welcome  No appointment needed  Pfizer and Moderna vaccine   1st and 2nd doses availableDetails of this week s  COVID19 walk in vaccination clinics are at https   t co k3y5pOswfg CalderdaleCares https   t co N7zeRo7cpJ,2021-09-23 12:00:00
34,en,False,1441005597277700096,@impeach_mf Moderna has proven to be more effective against the Delta variant and provides a longer immune response.  They have not needed it.,[],[],['impeach_mf'],[],USA, impeach mf Moderna has proven to be more effective against the Delta variant and provides a longer immune response   They have not needed it ,2021-09-23 12:00:00
35,en,False,1441005567141625858,Please get vaccinated! Someone's life depends on it.  It's simple and I didn't even feel it.  I do feel the joy of being immune and free to be around people without the fear of infecting people.  #COVID19 #Tajikistan #GetVaccinated #Pfizer #Moderna #VaccinesSaveLives https://t.co/0qNUIxoAvt,[],"['COVID19', 'Tajikistan', 'GetVaccinated', 'Pfizer', 'Moderna', 'VaccinesSaveLives']",[],['https://t.co/0qNUIxoAvt'],USA,Please get vaccinated  Someone s life depends on it   It s simple and I didn t even feel it   I do feel the joy of being immune and free to be around people without the fear of infecting people    COVID19  Tajikistan  GetVaccinated  Pfizer  Moderna  VaccinesSaveLives https   t co 0qNUIxoAvt,2021-09-23 12:00:00
36,en,False,1441005562733416448,"@ponyonoodle @KHDoucette @ShellsBells7777 @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/PU1fIkYxlh",[],[],"['ponyonoodle', 'KHDoucette', 'ShellsBells7777', 'TomDNaughton']",[],USA, ponyonoodle  KHDoucette  ShellsBells7777  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co PU1fIkYxlh,2021-09-23 12:00:00
37,en,False,1441005518697476101,"According to Moderna CEO Stephane Bancel, the Covid pandemic will be over next year because ""there will be enough vaccins available to inject the whole world population, including baby's (!)"" and ""non vaccinated people will automatically be immune, because the deltavariant is 1/2",[],[],[],[],USA,According to Moderna CEO Stephane Bancel  the Covid pandemic will be over next year because  there will be enough vaccins available to inject the whole world population  including baby s      and  non vaccinated people will automatically be immune  because the deltavariant is 1 2,2021-09-23 12:00:00
38,en,False,1441005416943689729,"@Emma_S_Hine @The_Kevman @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/OBXIS1f09V",[],[],"['Emma_S_Hine', 'The_Kevman', 'TomDNaughton']",[],USA, Emma S Hine  The Kevman  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co OBXIS1f09V,2021-09-23 12:00:00
39,en,False,1441005359313915905,Moderna chief executive sees pandemic over in a year - newspaper https://t.co/OxiLGAZss2 via @Yahoo,[],[],['Yahoo'],['https://t.co/OxiLGAZss2'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co OxiLGAZss2 via  Yahoo,2021-09-23 12:00:00
40,en,False,1441005314342588419,@CaptinDeckerSTR I got Moderna first shot my arm was sore second shot I woke up feeling like I had the flu the next day but was absolutely fine by mid day,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I got Moderna first shot my arm was sore second shot I woke up feeling like I had the flu the next day but was absolutely fine by mid day,2021-09-23 12:00:00
41,en,False,1441005277575360512,"@SailAwayOnBlue @DaleWil39870290 @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/gELYpv8t6f",[],[],"['SailAwayOnBlue', 'DaleWil39870290', 'TomDNaughton']",[],USA, SailAwayOnBlue  DaleWil39870290  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co gELYpv8t6f,2021-09-23 12:00:00
42,en,False,1441005202102947844,@LFaraday @SlenderSkeptic I had two doses of Moderna and am perfectly fine. They pulled the J&amp;J vaccine over 10 blood clot deaths. 10... People are so ridiculous with this nonsense.,[],[],"['LFaraday', 'SlenderSkeptic']",[],USA, LFaraday  SlenderSkeptic I had two doses of Moderna and am perfectly fine  They pulled the J amp J vaccine over 10 blood clot deaths  10    People are so ridiculous with this nonsense ,2021-09-23 12:00:00
43,en,False,1441005105222926339,Moderna chief executive sees pandemic over in a year - newspaper https://t.co/fFa4MlxkOc,[],[],[],['https://t.co/fFa4MlxkOc'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co fFa4MlxkOc,2021-09-23 12:00:00
44,en,False,1441005046678835201,"@doezer1 @KRISTIANBAXTE10 @Gearoidmuar @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/O3PPDISM1z",[],[],"['doezer1', 'KRISTIANBAXTE10', 'Gearoidmuar', 'TomDNaughton']",[],USA, doezer1  KRISTIANBAXTE10  Gearoidmuar  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co O3PPDISM1z,2021-09-23 12:00:00
45,en,False,1441005032279785473,"Pfizer stock taking almost 3.5% dump today, Moderna down 6.36%

MSM and Joe Biden want you to believe that people are lining up in droves to get vaxxed. Sure thing.🤡",['🤡'],[],[],[],USA,Pfizer stock taking almost 3 5  dump today  Moderna down 6 36 MSM and Joe Biden want you to believe that people are lining up in droves to get vaxxed  Sure thing ,2021-09-23 12:00:00
46,en,False,1441004984049438730,"@fitterhappierAJ @NuritBaytch @ChristosArgyrop Thinking about getting Moderna, but any idea why both of my Pfizer doses were followed by bad jaw/nerve? pain, same time/duration after each dose. Never happened with other vaccines. If Moderna is bigger dose, that could be painful. Enough people Google it to show as autocomplete",[],[],"['fitterhappierAJ', 'NuritBaytch', 'ChristosArgyrop']",[],USA, fitterhappierAJ  NuritBaytch  ChristosArgyrop Thinking about getting Moderna  but any idea why both of my Pfizer doses were followed by bad jaw nerve  pain  same time duration after each dose  Never happened with other vaccines  If Moderna is bigger dose  that could be painful  Enough people Google it to show as autocomplete,2021-09-23 12:00:00
47,en,False,1441004859424186371,"@DoctorDank9 @Therealscienti1 @Gearoidmuar @TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…

Or another medicine/vaccine that has been approved by the FDA for efficacy, safety and tolerability that uses mRNA technology!?

How about another medicine/vaccine that has been FDA approved from Moderna???? https://t.co/GuSMk9vxJk",[],[],"['DoctorDank9', 'Therealscienti1', 'Gearoidmuar', 'TomDNaughton']",[],USA, DoctorDank9  Therealscienti1  Gearoidmuar  TomDNaughton Can anyone name another “vaccine” that doesn’t prevent transmission…Or another medicine vaccine that has been approved by the FDA for efficacy  safety and tolerability that uses mRNA technology  How about another medicine vaccine that has been FDA approved from Moderna     https   t co GuSMk9vxJk,2021-09-23 12:00:00
48,en,False,1441004819230101505,"@AvtarSi32166974 @PMOIndia @SuchitraElla @narendramodi Blame corrupted WHO in hands of China, US and biggest pharma such as Pfizer, together with Moderna and its partner Fauci, criminals.",[],[],"['AvtarSi32166974', 'PMOIndia', 'SuchitraElla', 'narendramodi']",[],USA, AvtarSi32166974  PMOIndia  SuchitraElla  narendramodi Blame corrupted WHO in hands of China  US and biggest pharma such as Pfizer  together with Moderna and its partner Fauci  criminals ,2021-09-23 12:00:00
49,en,False,1441004666712625152,@WalshFreedom Weird that the J&amp;J and Moderna employees aren't required to get the jab,[],[],['WalshFreedom'],[],USA, WalshFreedom Weird that the J amp J and Moderna employees aren t required to get the jab,2021-09-23 12:00:00
50,en,False,1441004535443558400,"'With an excellent and vibrant direction of actors, the modern look of this production contributes to the reinterpretation of the world that we inaugurate' - https://t.co/vxzRSoRUQi

We did it!!! Congratulations to all involved in this magical production #AriadneLiceu @Liceu_cat https://t.co/gTh6Jr1PTD",[],['AriadneLiceu'],['Liceu_cat'],['https://t.co/vxzRSoRUQi'],USA, With an excellent and vibrant direction of actors  the modern look of this production contributes to the reinterpretation of the world that we inaugurate    https   t co vxzRSoRUQiWe did it    Congratulations to all involved in this magical production  AriadneLiceu  Liceu cat https   t co gTh6Jr1PTD,2021-09-23 12:00:00
51,en,False,1441004527075962882,Moderna chief executive sees pandemic over in a year - newspaper https://t.co/ZFSGChsN7R,[],[],[],['https://t.co/ZFSGChsN7R'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co ZFSGChsN7R,2021-09-23 12:00:00
52,en,False,1441004489180426243,"@kellywind @AdithyaR_YXE @maryaalexand1 @EricTopol @NEJM Is there *any* evidence of waning in Moderna?

I know of two studies now that failed to show evidence of it. Of course absence of proof is not proof of absence. But in theory B cells and T cells should be very long lasting.",[],[],"['kellywind', 'AdithyaR_YXE', 'maryaalexand1', 'EricTopol', 'NEJM']",[],USA, kellywind  AdithyaR YXE  maryaalexand1  EricTopol  NEJM Is there  any  evidence of waning in Moderna I know of two studies now that failed to show evidence of it  Of course absence of proof is not proof of absence  But in theory B cells and T cells should be very long lasting ,2021-09-23 12:00:00
53,en,False,1441004464463237131,"In other news...
Booked in for both my vaccine shots.
Moderna will be mine.",[],[],[],[],USA,In other news   Booked in for both my vaccine shots Moderna will be mine ,2021-09-23 12:00:00
54,en,False,1441004412063780865,"Thrombotic adverse events reported for Moderna, Pfizer and Oxford-AstraZeneca COVID-19 vaccines: comparison of occurrence and clinical outcomes in the EudraVigilance database 

https://t.co/GG47vY3ccn""",[],[],[],['https://t.co/GG47vY3ccn'],USA,Thrombotic adverse events reported for Moderna  Pfizer and Oxford AstraZeneca COVID 19 vaccines  comparison of occurrence and clinical outcomes in the EudraVigilance database https   t co GG47vY3ccn ,2021-09-23 12:00:00
55,en,False,1441004381114011651,@El_Estepper I get the priority of getting moderna because of pregnancy,[],[],['El_Estepper'],[],USA, El Estepper I get the priority of getting moderna because of pregnancy,2021-09-23 12:00:00
56,en,False,1441004352198545412,@NphcdaNG what's going on with your server? I've been waiting for 5hrs hoping to get the second dose of the Moderna vaccine and it doesn't look like it would come up.,[],[],['NphcdaNG'],[],USA, NphcdaNG what s going on with your server  I ve been waiting for 5hrs hoping to get the second dose of the Moderna vaccine and it doesn t look like it would come up ,2021-09-23 12:00:00
57,en,False,1441004332049129473,"@CaptinDeckerSTR i got moderna, and besides a sore arm after the shot, i got no side effects. the whole process was really smooth, with a lot of nurses there to calm people down and explain things and a waiting area to make sure you don’t get any side effects after",['xp'],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR i got moderna  and besides a sore arm after the shot  i got no side effects  the whole process was really smooth  with a lot of nurses there to calm people down and elain things and a waiting area to make sure you don’t get any side effects after,2021-09-23 12:00:00
58,en,False,1441004291469287432,Moderna chief executive sees pandemic over in a year - newspaper https://t.co/Xw4JxK1MWR via @YahooNews,[],[],['YahooNews'],['https://t.co/Xw4JxK1MWR'],USA,Moderna chief executive sees pandemic over in a year   newspaper https   t co Xw4JxK1MWR via  YahooNews,2021-09-23 12:00:00
59,en,False,1441004286452830210,"“How can a Pfizer or Moderna or AstraZeneca vaccine that is administered [in LatAm] not be sufficient for someone to be allowed in? […] I cannot explain what is behind this – I just know that it is very, very, very unfair.” 

🤬🤬🤬🤬🤬🤬🤬🤬🤬

https://t.co/qD5c4Qvm25","['🤬', 'xp']",[],[],['https://t.co/qD5c4Qvm25'],USA,“How can a Pfizer or Moderna or AstraZeneca vaccine that is administered  in LatAm  not be sufficient for someone to be allowed in   …  I cannot elain what is behind this – I just know that it is very  very  very unfair ” https   t co qD5c4Qvm25,2021-09-23 12:00:00
60,en,False,1441004188285218817,@Dr_MonalisaKY I want the Moderna booster and fast.,[],[],['Dr_MonalisaKY'],[],USA, Dr MonalisaKY I want the Moderna booster and fast ,2021-09-23 12:00:00
61,en,False,1441003783581052931,"@FordJohnathan5 I got my third Moderna, Went to CVS online and scheduled.",[],[],['FordJohnathan5'],[],USA, FordJohnathan5 I got my third Moderna  Went to CVS online and scheduled ,2021-09-23 12:00:00
62,en,False,1441003746868277252,@patrickkonsor @HelenBranswell @US_FDA You can get Moderna if you check the immunocompromised box when scheduling online at CVS. When you go in they will check your vax card for Moderna or Pfizer previous shots.,[],[],"['patrickkonsor', 'HelenBranswell', 'US_FDA']",[],USA, patrickkonsor  HelenBranswell  US FDA You can get Moderna if you check the immunocompromised box when scheduling online at CVS  When you go in they will check your vax card for Moderna or Pfizer previous shots ,2021-09-23 12:00:00
63,en,False,1441003709673185281,"Moderna vs. Pfizer: Both Knockouts, but One Seems to Have the Edge https://t.co/UVhDEcuO7m via @Yahoo",[],[],['Yahoo'],['https://t.co/UVhDEcuO7m'],USA,Moderna vs  Pfizer  Both Knockouts  but One Seems to Have the Edge https   t co UVhDEcuO7m via  Yahoo,2021-09-23 12:00:00
